T,P,z_carbon dioxide,z_methane,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_methane,x_carbon monoxide,y_carbon dioxide,y_methane,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_methane,rhoL3_carbon monoxide,rhoV1_carbon dioxide,rhoV2_methane,rhoV3_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_methane,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
210.5204827586,13.4744115953,0.95,0.02468,0.02532,0.026784918967688653,0.0008383439962896203,0.9647024001639573,0.02176257218567387,0.013535027650368795,0.32717726161659605,0.14826801012700982,0.5245547282563943,0.025839475616326348,0.0005829087325217496,0.00036253461884055353,0.0002742870929987517,0.00012429959613178732,0.0004397573071590814,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,15.442193021904432,-0.7297795225775445
210.5204827586,14.0172292788,0.95,0.02468,0.02532,0.026776778007616815,0.000873537429282321,0.9634089908045965,0.0221280757140142,0.01446293348138928,0.3164602652371836,0.14525174613946504,0.5382879886233514,0.02579698867731683,0.0005925185711298951,0.00038727075917008937,0.00027643988656529087,0.0001268828369214366,0.0004702147057955936,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,15.344507646425052,-0.7523921170891068
210.5204827586,14.5600469622,0.95,0.02468,0.02532,0.02676882976446491,0.000908850780508277,0.9621421124898891,0.0224610441467397,0.01539684336337117,0.30656160519559805,0.14226756094152102,0.5511708338628811,0.025755418418464487,0.000601255867096206,0.0004121554789042142,0.00027861875415588955,0.00012929998380271023,0.0005009320425496774,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,15.247549269533895,-0.7739792196179884
210.5204827586,15.1028646456,0.95,0.02468,0.02532,0.026761050567862366,0.0009442850801603329,0.9608986146911226,0.022765268698798614,0.016336116610078843,0.2973928142631619,0.13933378319476727,0.5632734025420708,0.025714656418338026,0.000609222506839524,0.00043717164268481626,0.0002808235974555968,0.00013157081263311327,0.0005318906700716228,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,15.151249647440778,-0.794599767710988
210.5204827586,15.6456823291,0.95,0.02468,0.02532,0.026753420066175312,0.0009798413371964552,0.9596757904684974,0.023044007137887325,0.0172802023936153,0.2888777618326381,0.1364632456322018,0.5746589925351602,0.02567460954974255,0.0006165060029678419,0.0004623045134649183,0.0002830543724404112,0.00013371232907842493,0.000563074635677619,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,15.055550317179572,-0.8143050544237536
210.5204827586,16.1885000125,0.95,0.02468,0.02532,0.026745920702567202,0.0010155205416966173,0.9584713061345654,0.023300068446524703,0.018228625418909867,0.28095057669663687,0.13366465896346963,0.5853847643398934,0.0256351975495611,0.0006231817830351379,0.00048754136997096416,0.0002853110818369457,0.0001357392068762763,0.0005944702529833951,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.960401036768667,-0.8331400097581625
210.5204827586,16.7313176959,0.95,0.02468,0.02532,0.026738537279167314,0.0010513236672536185,0.9572831428171705,0.023535883146603608,0.01918097403622582,0.2735539755858063,0.1309436441950113,0.5955023802191824,0.025596351000935363,0.0006293150889135863,0.0005128711893183644,0.0002875937688046767,0.00013766415221865228,0.0006260657462302896,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.865758491713986,-0.8511442448484541
210.5204827586,17.2741353794,0.95,0.02468,0.02532,0.026731256594583745,0.001087251673268502,0.9561095479077217,0.02375356171733374,0.02013689037494453,0.26663790801644655,0.12830351069157075,0.6050585812919828,0.02555800965765277,0.0006349625533013295,0.0005382843836296459,0.0002899025116476944,0.00013949820668563342,0.0006578509549351742,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.771585222094,-0.868352908413847
210.5204827586,17.8169530628,0.95,0.02468,0.02532,0.026724067142149283,0.001123305507072011,0.9549489946814325,0.023954943172839676,0.021096062145727793,0.2601584498100239,0.12574584424118354,0.6140957059487926,0.02552012105119456,0.000640173509737338,0.0005637725812173834,0.0002922374193829172,0.00014125099932754077,0.000689817088361553,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.67784873154697,-0.8847973872370503
210.5204827586,18.3597707462,0.95,0.02468,0.02532,0.026716958858319838,0.0011594861058476344,0.95380014865623,0.024141635527557142,0.022058215816212822,0.2540768936688181,0.12327095258985672,0.6226521537413251,0.02548263933070784,0.0006449910831622967,0.0005893284444496979,0.00029459862802592133,0.00014293095678254134,0.0007219565210391716,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.584520745926508,-0.9005058651413709
210.5204827586,18.9025884297,0.95,0.02468,0.02532,0.02670992291243716,0.0011957943983444727,0.9526618395027721,0.02431504958022433,0.02302311091700364,0.2483589970665835,0.12087820364289832,0.6307627992905183,0.025445524294739626,0.0006494530998998794,0.0006149455177976576,0.00029698629747067185,0.00014454547879812023,0.0007542626220756807,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.491576595028937,-0.9155037989414669
210.5204827586,19.4454061131,0.95,0.02468,0.02532,0.026702951530611425,0.0012322313063811824,0.9515330375286388,0.024476427193406113,0.023990535277955086,0.2429743566101446,0.11856628254033802,0.6384593608495174,0.025408740580902704,0.0006535928489880628,0.0006406181007206582,0.0002994006088628458,0.0001461010852274411,0.0007867296122908955,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.398994695579264,-0.9298143410019559
210.5204827586,19.9882237965,0.95,0.02468,0.02532,0.026696037844941393,0.0012687977460644011,0.950412833600571,0.024626865076639887,0.024960301322789084,0.2378958846467826,0.1163333865978381,0.6457707287553793,0.025372256974118833,0.0006574397220882439,0.0006663411487343181,0.00030184176223783455,0.00014760353870737559,0.000819352445119191,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,78.1808065704194,75.52930996715713,63.65845399182276,3.87,14.306756108733666,-0.9434585499422212
214.0273103448,4.9716137722,0.95,0.02468,0.02532,0.026747701416599167,0.00029884092244150125,0.9981576925616475,0.0015634507797839643,0.0002788566585686264,0.9410263043352862,0.028987533573271787,0.029986162091442073,0.026698423927320535,4.181871463721061e-05,7.458774641424159e-06,0.0002812171688292738,8.662661272340528e-06,8.961092339886925e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,16.568890965453704,-0.03633488427699305
214.0273103448,5.5150308965,0.95,0.02468,0.02532,0.026725999665000395,0.0003318725487468692,0.995068113429658,0.004122514367254143,0.0008093722030879987,0.852766212958303,0.06903247069409738,0.07820131634759962,0.026594190066173615,0.00011017831759819354,2.1631281228590484e-05,0.00028300969657968746,2.290998199554365e-05,2.5952870171638096e-05,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,16.433545831682284,-0.09640322283938119
214.0273103448,6.0584480208,0.95,0.02468,0.02532,0.026705856958569606,0.00036502405046186974,0.9921901533163084,0.006423430439776922,0.001386416243914581,0.7803493449449307,0.09809141810340502,0.12155923695166422,0.02649728831016658,0.00017154321450800434,3.7025433895020145e-05,0.0002848462786670654,3.5805726751653676e-05,4.437204504315066e-05,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,16.303006206526366,-0.15146860932162198
214.0273103448,6.6018651451,0.95,0.02468,0.02532,0.02668720676368546,0.00039828907903953037,0.9895139696006297,0.008478287099222263,0.002007743300148162,0.7198968132143293,0.11902804469242877,0.16107514209324197,0.02640736390228717,0.00022626180081883156,5.35810605794582e-05,0.00028672703873862805,4.740757030042351e-05,6.415447000047884e-05,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,16.17703028834007,-0.20198060966756515
214.0273103448,7.1452822693,0.95,0.02468,0.02532,0.026669951053113924,0.00043166307166292493,0.9870257113229636,0.01030402052742102,0.00267026814961534,0.6686954905887414,0.13390215153587112,0.19740235787538746,0.026323927409148393,0.00027480772311659976,7.12159208489302e-05,0.00028865114947468264,5.780061403424857e-05,8.521130815399373e-05,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,16.055295112385,-0.24839525346326852
214.0273103448,7.6886993936,0.95,0.02468,0.02532,0.02665397132610706,0.000465143026030084,0.9847089855432193,0.011920629716404759,0.003370384740375916,0.6247911278654807,0.14423003449777688,0.23097883763674232,0.026246405065228937,0.0003177321226501922,8.983413822792846e-05,0.0002906172358520989,6.708759469071935e-05,0.00010743819548726578,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.937428330061731,-0.2911558074699041
214.0273103448,8.2321165179,0.95,0.02468,0.02532,0.026639139381197302,0.0004987272210488353,0.9825462734116213,0.013349457603534953,0.004104268984843857,0.5867408880801874,0.1511437187936859,0.26211539312612664,0.026174187125888173,0.00035561806176395174,0.00010933419354518066,0.00029262365258795757,7.537948685296159e-05,0.00013072408160791612,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.823038309852706,-0.33067757811289233
214.0273103448,8.7755336422,0.95,0.02468,0.02532,0.02662532621616109,0.0005324149244316698,0.9805200878329797,0.01461178684299847,0.004868125324021777,0.5534568262433575,0.1554948659723558,0.2910483077842867,0.02610666720005201,0.00038904359129584486,0.00012961542481323472,0.000294668674320549,8.278778731618443e-05,0.00015495846279493637,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.711738330319367,-0.36733668924654417
214.0273103448,9.3189507665,0.95,0.02468,0.02532,0.026612408451585287,0.000566206124551169,0.978613798665144,0.015727843665127132,0.0056583576697287795,0.5241035237538403,0.15792661581796624,0.3179698604281935,0.02604327012643426,0.0004185557996790414,0.0001505825254719826,0.0002967506250482735,8.941901710577202e-05,0.00018003648239712356,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.603163514772138,-0.4014672297586994
214.0273103448,9.8623678908,0.95,0.02468,0.02532,0.02660027225662675,0.0006001013061944047,0.9768121279394805,0.016716199562564583,0.006471672497954966,0.4980291664932446,0.1589254254176924,0.3430454080890631,0.0259834685467651,0.0004446554594603229,0.00017214825040132582,0.0002988679533355067,9.537135538065865e-05,0.00020586199747823936,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.496980685620048,-0.4333597681168584
214.0273103448,10.4057850151,0.95,0.02468,0.02532,0.026588815287497007,0.0006341012770430388,0.9751013848040669,0.01759348980611569,0.007305125389817327,0.47471797190760057,0.15885948704173056,0.3664225410506689,0.025926790607137876,0.0004677900507172716,0.00019423462964185748,0.00030101927222189094,0.00010073300360356341,0.00023234900121758446,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.392892733895067,-0.4632642535567726
214.0273103448,10.9492021394,0.95,0.02468,0.02532,0.026577947191084198,0.0006682070409214932,0.9734695144771915,0.01837435686230966,0.00815612866049877,0.45375662767291364,0.15800758197361084,0.38823579035347555,0.02587282134790517,0.0004883526863566017,0.00021677315682242461,0.00030320337347583337,0.00010558177879374677,0.0002594218886519131,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.290639121882336,-0.4913935205004911
214.0273103448,11.4926192637,0.95,0.02468,0.02532,0.02656758919835507,0.0007024197096822593,0.9719060306302076,0.019071534660852433,0.009022434708939948,0.4348101593361435,0.15658086388630296,0.4086089767775537,0.025821200161187257,0.0005066846982517175,0.00023970433891609683,0.0003054192258877908,0.00010998548495281429,0.0002870149988416543,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.18999400818446,-0.5179281730185679
214.0273103448,12.036036388,0.95,0.02468,0.02532,0.026557673211015743,0.0007367404446152095,0.9704018841160043,0.01969600955612508,0.009902106327870641,0.4176042820765319,0.15473931978649882,0.4276563981369693,0.02577161612170681,0.0005230801853526131,0.0002629769039563196,0.00030766596445027945,0.00011400271525896022,0.00031507176490596983,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,15.090763114320175,-0.5430210983113657
214.0273103448,12.5794535123,0.95,0.02468,0.02532,0.026548140664361286,0.0007711704193199616,0.9689493047930774,0.020257213862599186,0.010793481344323367,0.40191229808360673,0.15260420178925285,0.44548350012714033,0.025723802440281697,0.0005377913630923326,0.0002865468609872561,0.0003099428754429844,0.00011768384628380615,0.000343543697593171,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.992780102044849,-0.566801975786321
214.0273103448,13.1228706366,0.95,0.02468,0.02532,0.026538941322115445,0.0008057107968984852,0.9675416367077578,0.020763225331990955,0.011695137960251204,0.3875452328972819,0.1502674021558415,0.4621873649468766,0.025677530723290723,0.0005510340187435689,0.00031037658008115164,0.000312249378431878,0.00012107206833884821,0.00037238935012775897,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.895902866292582,-0.5893801962192491
214.0273103448,13.6662877609,0.95,0.02468,0.02532,0.02653003215372588,0.0008403627179816313,0.9661731853556221,0.021220955043497126,0.012605859600880748,0.3743443215919246,0.14779853399908668,0.47785714440898874,0.02563260567355241,0.0005629926196367501,0.00033443386053672036,0.0003145850115539796,0.00012420437774517302,0.00040157332868247865,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.800010151269026,-0.6108493729942506
214.0273103448,14.2097048852,0.95,0.02468,0.02532,0.02652137628264701,0.0008751272943330051,0.9648390759004556,0.021636318662101955,0.013524605437442378,0.3621752139702588,0.14525026618063835,0.49257451984910283,0.0255888601841574,0.0005738249486088637,0.0003586911498807431,0.00031694941507626976,0.00012711247244381082,0.00043106540681292445,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.704998422967922,-0.6312893292778359
214.0273103448,14.7531220094,0.95,0.02468,0.02532,0.026512942070612146,0.000910005606885374,0.96353513003643,0.022014386427578244,0.014450483535991777,0.35092346189331813,0.14266235750957085,0.5064141805971111,0.02554615108565561,0.0005836661520744523,0.0003831248328820845,0.00031934231791054535,0.0001298235452251952,0.00046083974374963344,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.61077917370267,-0.6507685886184316
214.0273103448,15.2965391337,0.95,0.02468,0.02532,0.026504702322583434,0.0009449987061278438,0.9622577594506049,0.0223595126219259,0.015382727927469236,0.3404909694264587,0.14006470941345583,0.5194443211600854,0.025504355471834377,0.0005926322261221931,0.0004077146246268629,0.00032176352555621864,0.00013236096916988818,0.0004908742114017369,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.517276599362159,-0.6693462852209926
214.0273103448,15.839956258,0.95,0.02468,0.02532,0.02649663360750861,0.0009801076138720873,0.9610038750302814,0.02267544586440678,0.016320679105311736,0.33079317524704654,0.13747968174214417,0.5317271430108093,0.025463367572073358,0.0006008229809560828,0.00043244305447916653,0.000324212909676554,0.0001347448828281869,0.0005211498213673464,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.424425626917563,-0.6870737379826029
214.0273103448,16.3833733823,0.95,0.02468,0.02532,0.02648871568290298,0.0010153333257075926,0.9597708101042717,0.022965422332112524,0.017263767563615782,0.3217567974018937,0.13492385426402798,0.5433193483340784,0.025423096109601518,0.0006083245426931193,0.00045729503060834114,0.00032669039917508885,0.00013699268566718208,0.0005516502408653217,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.332170251681985,-0.7039957474716338
214.0273103448,16.9267905066,0.95,0.02468,0.02532,0.026480931009911914,0.0010506768137492984,0.9585562558631326,0.023232244170036796,0.01821149996683057,0.31331801395990805,0.1324093704006437,0.5542726156394482,0.025383462080631088,0.0006152114550721727,0.00048225747420865345,0.0003291959725976544,0.000139119455403099,0.000582361385748545,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.240462141787201,-0.7201517319923951
214.0273103448,17.4702076309,0.95,0.02468,0.02532,0.026473264345829563,0.0010861390294093017,0.9573582071719607,0.02347834526979919,0.019163447558240083,0.3054209845224691,0.12994496534214364,0.5646340501353873,0.02534439689211278,0.0006215484407300511,0.0005073190129867318,0.00033172965169046793,0.00014113829853334124,0.0006132710791854924,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.149259469698663,-0.7355763077522433
214.0273103448,18.0136247552,0.95,0.02468,0.02532,0.02646570240213433,0.0011217209060495,0.9561749171518446,0.023705846393960586,0.020119236454194892,0.2980166404508916,0.12753675502427358,0.5744466045248349,0.025305840801726168,0.0006273918758532702,0.0005324697245548943,0.0003342914959444022,0.0001430606444004413,0.0006443687657046566,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,14.058525934606646,-0.7503003720528518
214.0273103448,18.5570418795,0.95,0.02468,0.02532,0.026458233557530988,0.0011574233614451471,0.9550048591079593,0.023916601376318236,0.02107853951572245,0.29106168857545694,0.1251888433424033,0.5837494680821397,0.025267741610855363,0.0006327910251169949,0.0005577009215586307,0.00033688159797890595,0.00014489649187679436,0.0006756452715894467,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,13.968229944265973,-0.7643516937357759
214.0273103448,19.1004590038,0.95,0.02468,0.02532,0.026450847616960853,0.0011932473000159521,0.9538466945867706,0.02411223587936783,0.02204106953386161,0.28451778573583547,0.12290379075206277,0.5925784235121017,0.025230053568456468,0.0006377890769493745,0.0005830049715550118,0.00033950007963580285,0.00014665461647662444,0.0007070926039035247,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,13.878343929546352,-0.7777550384049352
214.0273103448,19.6438761281,0.95,0.02468,0.02532,0.02644353560892314,0.0012291936148255583,0.9526992465337977,0.02429417995879907,0.023006573507403223,0.27835085095098777,0.12068297679888804,0.6009661722501242,0.025192736450310727,0.0006424240128300901,0.0006083751457823249,0.00034214708867021484,0.00014834274449933415,0.0007387037816560092,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,13.788843769178383,-0.7905328708999946
214.0273103448,20.1872932524,0.95,0.02468,0.02532,0.02643628961469148,0.0012652631893428309,0.951561476692623,0.02446369547952247,0.02397482782785462,0.2725304891864497,0.11852688120353679,0.6089426296100137,0.02515575478402968,0.0006467293387422748,0.0006338054919195294,0.0003448227959412092,0.0001499676997344458,0.000770472693667176,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,13.699708305983584,-0.8027056149539593
214.0273103448,20.7307103767,0.95,0.02468,0.02532,0.02642910262112938,0.00130145689887874,0.950432466193855,0.0246218992966646,0.024945634509480487,0.2670295060508721,0.11643530161575692,0.616535192333371,0.025119077183490473,0.000650734703238662,0.0006592907344002462,0.00034752739285408974,0.00015153552656085374,0.0008023939794637965,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,78.10328824707291,75.52930996715713,63.65845399182276,3.87,13.610918930320164,-0.8142918162503818
217.534137931,5.7897766035,0.95,0.02468,0.02532,0.026480586402340967,0.00034528755037256686,0.9979142987717948,0.001756549511296364,0.00032915171690887435,0.9409479523550542,0.029010735737125114,0.030041311907820684,0.02642535581075801,4.6514461103873165e-05,8.716130479084322e-06,0.0003248976134967594,1.0017045877177814e-05,1.0372890998629627e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.761482644368256,-0.035923195350328285
217.534137931,6.3333900502,0.95,0.02468,0.02532,0.026459342894882668,0.0003781150004671139,0.9949317388018379,0.0042048867384770336,0.0008633744596851059,0.8645767026499507,0.06360686406214647,0.07181643328790283,0.026325240033959668,0.00011125854004750865,2.284432087549227e-05,0.0003269094203263419,2.4050709434570163e-05,2.7154870706201832e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.633025100635807,-0.08650191874110114
217.534137931,6.8770034969,0.95,0.02468,0.02532,0.026439526798333453,0.00041105471412790975,0.9921413641663446,0.006416673128968169,0.0014419627046871179,0.8002999722833278,0.08955736201419831,0.11014266570247393,0.02623174818561118,0.00016965380114950006,3.812481157277244e-05,0.00032896707632349743,3.681297584079601e-05,4.527466196361635e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.50883183395428,-0.13303668671642832
217.534137931,7.4206169436,0.95,0.02468,0.02532,0.02642107955907466,0.0004441011327546871,0.989534543163406,0.008402584650936528,0.002062872185657422,0.74548486503266,0.10888428138687932,0.14563085358046074,0.02614457089137295,0.0002220053575642536,5.4503310137456986e-05,0.00033107067301247934,4.83556327030932e-05,6.46748270391146e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.388696525282928,-0.17587216357828162
217.534137931,7.9642303903,0.95,0.02468,0.02532,0.02640391629200326,0.00047725027585945114,0.9870993362124678,0.010177335388592898,0.0027233283989393196,0.6982070008752672,0.12310950819640601,0.1786834909283266,0.026063288245245984,0.0002687215116760494,7.190653508122905e-05,0.00033321948377472134,5.875404674765613e-05,8.527674533707361e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.272347870500422,-0.21535794799078722
217.534137931,8.5078438371,0.95,0.02468,0.02532,0.026387934513464537,0.000510499557018956,0.9848216469802642,0.01175826407470819,0.003420088945027504,0.6570275614835656,0.13339721507152624,0.20957522344490812,0.025987409127957502,0.0003102763023954224,9.02490831116098e-05,0.0003354122790866051,6.809921920157655e-05,0.00010698805873077431,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.159473827971315,-0.2518349870305112
217.534137931,9.0514572838,0.95,0.02468,0.02532,0.02637302277128313,0.0005438475449456204,0.982686345614787,0.01316395851673335,0.004149695868479704,0.6208496536173077,0.14064613117435454,0.23850421520833767,0.02591640936992778,0.0003471733777220352,0.00010944002363331476,0.0003376475599001116,7.64900531452724e-05,0.00012970993190023633,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,15.049744843575368,-0.28562503552472407
217.534137931,9.5950707305,0.95,0.02468,0.02532,0.026359067938806803,0.0005772937081267912,0.9806782080255916,0.01441310543008268,0.004908686544325718,0.5888228484180407,0.14555302274180057,0.26562412884015874,0.02584976351145388,0.00037991602524073463,0.00012938840211218838,0.0003399237255930302,8.402684422767723e-05,0.0001533431383060838,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,14.942832955717996,-0.317021713470238
217.534137931,10.1386841772,0.95,0.02468,0.02532,0.026345960678218875,0.0006108381769464837,0.9787826107108926,0.015523643900932268,0.005693745388175149,0.5602780051508615,0.1486587940128484,0.2910632008362903,0.025786968174313588,0.0004089853117966338,0.00015000719210865254,0.0003422391952495648,9.080646672187116e-05,0.0001777925149750478,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,14.838425694692333,-0.34628871381368853
217.534137931,10.6822976239,0.95,0.02468,0.02532,0.02633359896240454,0.0006444815411886716,0.9769859713085272,0.016512227555493898,0.006501801135978882,0.5346816932803578,0.15038329163033415,0.3149350150893081,0.025727556760334024,0.0004348263784223418,0.00017121582364817417,0.00034459248173069354,9.691925555894321e-05,0.00020296980389903482,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,75.52930996715713,63.65845399182276,3.87,14.736234659140395,-0.37365779182791137
