T,P,z_carbon dioxide,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_oxygen,rhoL5_carbon monoxide,rhoL6_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_oxygen,rhoV5_carbon monoxide,rhoV6_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
251.5689655172,19.5784220659,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023597569795554264,0.0011389486256740177,0.9738370770171748,0.0007934701947998387,0.0034129868459161342,0.0006505061249541952,2.7304829352875694e-05,0.021278654987802296,0.9400254989761214,0.020443343664500215,0.022367629889330852,0.0090330865811805,0.0006325601576517785,0.007497880731215273,0.022980188394411336,1.872396830248123e-05,8.053819530781458e-05,1.5350363686042166e-05,6.443276164101829e-07,0.0005021245462301835,0.0010706407501573862,2.3283918170864155e-05,2.5475581322038456e-05,1.0288221547229942e-05,7.20453522213633e-07,8.539700954285334e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.630057887808237,-0.03345018648571951
251.5689655172,19.847131441,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023584321251520563,0.001155266514965015,0.9743113236439923,0.000984851502923877,0.004007083989422939,0.0007923646723687796,3.3803184260551276e-05,0.019870573007031322,0.930582679786142,0.024971196609721906,0.025893571291504387,0.010840880560743489,0.0007707867028706823,0.006940885049017629,0.022978471255814138,2.3227054229999556e-05,9.450435608837522e-05,1.8687382981501136e-05,7.972251569251849e-07,0.0004686339772496197,0.0010750710093633408,2.8848387281819623e-05,2.9913975865934433e-05,1.2524106304562106e-05,8.904640680067876e-07,8.018572081351373e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.580738187078012,-0.03412152697876358
251.5689655172,20.1158408161,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023573203169816166,0.0011715009490383304,0.9742928294710704,0.0011906033803775942,0.0045780714391199274,0.0009392614112262157,4.0752974822525706e-05,0.01895848132338324,0.9209289404228107,0.02973181937096256,0.029189779362233586,0.012669296378011776,0.0009153406333933504,0.006564823832587898,0.022967202816016597,2.8066335380310944e-05,0.00010791980816030672,2.2141400076403833e-05,9.606781552658013e-07,0.00044691213202727837,0.0010788691277021868,3.483085460971885e-05,3.419585422507612e-05,1.4842092730488677e-05,1.0723224207136565e-06,7.690697350146172e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.5366674368035,-0.035210608652654685
251.5689655172,20.3845501912,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.0235634116877778,0.0011876869224476585,0.9740092949000868,0.0014085575696178752,0.005118297850206575,0.001088879449774363,4.807402831523048e-05,0.018326896201999253,0.911280624191465,0.03466154175436037,0.032215680986791166,0.014486537651290448,0.001064168318182726,0.006291447097910334,0.02295098200345292,3.319042189884173e-05,0.0001206045593850856,2.5657714753394283e-05,1.1327881206816628e-06,0.0004318442001668798,0.0010823160800321424,4.116705985352728e-05,3.8262143005757546e-05,1.720547131998328e-05,1.2638987947887424e-06,7.4722694414593765e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.495804236668114,-0.036476089332881045
251.5689655172,20.6532595663,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023554527540961843,0.0012038428758587836,0.9735756028396124,0.0016374532765396853,0.005625226521346315,0.0012397639491401437,5.5717756435536e-05,0.017866235656925952,0.9017413793116619,0.03972269975099226,0.0349649547222365,0.01627393870988069,0.0012160323211749641,0.006080995184053614,0.02293211335029418,3.856943829929223e-05,0.00013249955302120075,2.9202054084313135e-05,1.3124054284814367e-06,0.00042083073983437683,0.0010855549353514173,4.7819889105109514e-05,4.209231164708934e-05,1.9591265178052354e-05,1.463911846660501e-06,7.320562730454516e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.457094527783127,-0.03779860973786775
251.5689655172,20.9219689415,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023546311851888383,0.0012199795061241731,0.9730539554413505,0.001876444394177983,0.006098688100970997,0.001390890762044483,6.365009086335412e-05,0.01751637121059257,0.8923627024573366,0.044889810979916685,0.03744631397911255,0.01801943573063698,0.0013700808553097933,0.005911655997687277,0.022911831883535544,4.4183344878042554e-05,0.00014360161191286403,3.2750347635010076e-05,1.4987248888695674e-06,0.0004124459390380523,0.001088664209027534,5.476464942928624e-05,4.5683735634408447e-05,2.198334230329878e-05,1.6714705652110265e-06,7.2120991644345295e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.419945193844919,-0.039117293592660474
251.5689655172,21.1906783166,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023538616753642567,0.0012361036232148214,0.9724801163608842,0.0021248868450342052,0.006539666892041493,0.0015414801703692246,7.184414576533692e-05,0.017242005585905763,0.883170253694537,0.050143612553709874,0.03967512829425575,0.01971472156206444,0.0015256624369496844,0.005770621458483247,0.022890836759556582,5.001689709011684e-05,0.0001539347126682495,3.628431096366083e-05,1.6911118131630983e-06,0.0004058529615508001,0.0010916899505073704,6.198270115872099e-05,4.904256983604241e-05,2.436943875353922e-05,1.885876866116259e-06,7.133086093032339e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.38399485256988,-0.04039869831540699
251.5689655172,21.4593876917,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023531343782336803,0.0012522199401533184,0.9718756410672745,0.0023822425431311704,0.006949719168993907,0.001690910938390498,8.027692084843207e-05,0.01702120936136142,0.8741760757554002,0.055468353434130216,0.041669495587595036,0.021353905218286152,0.0016822418237556836,0.005649928180832659,0.022869539823633003,5.605736825532788e-05,0.00016353623095629165,3.9789406596580536e-05,1.8890238222718955e-06,0.000400531929073325,0.00109466071326589,6.945857821768966e-05,5.2179373270917224e-05,2.673978591448192e-05,2.106536755866751e-06,7.074952728472819e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.349007412335435,-0.04162506315569203
251.5689655172,21.7280970668,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.0235244231594627,0.0012683319577788683,0.9712539889378233,0.002648034139415652,0.00733067121635407,0.0018386771190939475,8.892775812981935e-05,0.01683970082918328,0.8653846724004106,0.060850494682002834,0.043448275075100136,0.02293281468838524,0.0018393596434121257,0.0055443835106889485,0.02284818983108946,6.229347563631744e-05,0.00017244981173640626,4.325381860318781e-05,2.0919742128682195e-06,0.00039614424818446237,0.0010975950357774375,7.717862705183726e-05,5.510683578811656e-05,2.908642175109964e-05,2.3329186175883425e-06,7.032118792788989e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.31481912120978,-0.042787136953975846
251.5689655172,21.9968064419,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02351780281556825,0.001284442428178765,0.9706237773674333,0.0029218230214083027,0.007684452050308167,0.001984363964442487,9.777759751360154e-05,0.016687805998894172,0.8567962236823242,0.06627805185612608,0.045030057350904304,0.02444859138953365,0.001996611866675092,0.0054504638544367445,0.022826938604229314,6.87148576794683e-05,0.00018072142806483662,4.66678804300777e-05,2.2995142581048775e-06,0.00039246053090645006,0.0011005054220009209,8.513034186104068e-05,5.783851620482457e-05,3.140280808992305e-05,2.564532994162692e-06,7.000807027893323e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.281310517151866,-0.04388055877011787
251.5689655172,22.265515817,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023511442242744277,0.0013005536103781043,0.9699906118572509,0.0032031984201633854,0.008012996603348569,0.0021276327649325734,0.0001068086106467899,0.01655875174365759,0.8484083775180198,0.07174024392001226,0.046432618170654166,0.02589942535561084,0.002153638695366887,0.005365696340335928,0.022805878246685937,7.531181464772115e-05,0.00018839710683093595,5.002371486648251e-05,2.511224480249762e-06,0.0003893201352329465,0.0011034005784560904,9.330203323957778e-05,6.038810920115224e-05,3.368359115295789e-05,2.8009225807093955e-06,6.978375747616473e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.248390718719017,-0.044903855738359866
251.5689655172,22.5342251921,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02350530887458787,0.0013166674183315605,0.9693581643864125,0.003491771967506728,0.008318188608189902,0.0022682100594339934,0.00011600401786131981,0.016447660960595474,0.8402172916673905,0.07722729346088845,0.04767263855813204,0.027284363368395223,0.0023101180603566133,0.005288294884837181,0.02278506306400615,8.207517861587303e-05,0.00019552159251258182,5.331497803944332e-05,2.7267102705235306e-06,0.00038660735114329724,0.0011062867322572387,0.0001016826611058818,6.276900993538931e-05,3.5924432277085137e-05,3.041657182570854e-06,6.962925573394568e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.2159881815236,-0.04585728759655083
251.5689655172,22.8029345672,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023499375853772948,0.001332785510653335,0.9687288343659722,0.0037871749518579695,0.008601827247273021,0.0024058791187949696,0.00012534799379802455,0.01635093632230386,0.8322182609677395,0.08273030330609665,0.04876557882757144,0.02860315843664848,0.0024657614236216845,0.005216937038322184,0.02276452297915334,8.899624761770489e-05,0.00020213757151289386,5.6536657671307044e-05,2.9455996187761794e-06,0.0003842367981989264,0.001109168439918919,0.00011026174953832131,6.499405688001026e-05,3.812187512328679e-05,3.286331098130921e-06,6.953058094666528e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.184045011623047,-0.04674208275321767
251.5689655172,23.0716439423,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023493620594361275,0.0013489093476264508,0.9681041673802779,0.004089056891868241,0.008865608679852392,0.002540472729031647,0.00013482561479329045,0.016265868704176463,0.8244061051456618,0.08824117223118323,0.04972564423900472,0.029856145428050006,0.00262031074657273,0.005150622209527543,0.02274427200425227,9.606675120631061e-05,0.00020828524666252824,5.968490242619109e-05,3.167541840355069e-06,0.0003821441479736167,0.0011120491014712979,0.00011902934206815866,6.707538633074084e-05,4.0273233651991376e-05,3.5345616597379994e-06,6.947722444524107e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.152513321525893,-0.04756013189877173
251.5689655172,23.3403533174,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023488023817063473,0.0013650402292259285,0.9674851279168962,0.004397084725108527,0.009111117151225846,0.002671866824071826,0.00014442282451839194,0.016190380558179035,0.8167754133166517,0.09375253087442244,0.050565805698853335,0.0310441352923879,0.002773536056600468,0.005088578761084002,0.02272431372716676,0.00010327883074899508,0.00021400213664804818,6.27568715998208e-05,3.3922067420155685e-06,0.0003802800441578306,0.0011149312974198648,0.00012797597623533254,6.902435900215652e-05,4.2376493555641915e-05,3.7859882944682804e-06,6.946114718464297e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.121352805051217,-0.04831382128976003
251.5689655172,23.6090626925,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023482568876188263,0.0013811793217541534,0.9668722811288987,0.004710942253881853,0.009339822350730734,0.00279997476249025,0.0001541264062068754,0.016122853097791583,0.8093207000671574,0.09925768824751667,0.05129785300429366,0.03216832389782271,0.002925233328861724,0.005030201454347829,0.022704644936086624,0.0001106250259485262,0.00021932302164239702,6.575060021176617e-05,3.619283949392322e-06,0.00037860600834955615,0.0011178170156003532,0.00013709266653259028,7.085153381991459e-05,4.4430223783162695e-05,4.04027178512988e-06,6.9476102330028904e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.09052906542598,-0.04900557074739886
251.5689655172,23.8777720676,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023477241272722098,0.001397327677425891,0.966265916288135,0.005030329671255087,0.009553080832660765,0.0029247421547520043,0.00016392395596487804,0.016062007097232305,0.802036505576041,0.10475058403002298,0.0519324663543034,0.03323021318632153,0.003075222546190432,0.00497500830712046,0.022685258050304438,0.00011809826337338851,0.0002242799836061937,6.866487722761392e-05,3.848482264566515e-06,0.00037709161594589756,0.001120707807547347,0.00014637089029167764,7.2566672593857e-05,4.6433496612009884e-05,4.297093578036012e-06,6.951716802963146e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.060012424244249,-0.04963831504459115
251.5689655172,24.1464814427,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023472028290197903,0.0014134862494171885,0.9656661319396573,0.005354963084764816,0.009752140025115113,0.0030461421950135383,0.00017380385482479376,0.016006818900624314,0.7949174595850249,0.11022574430724458,0.05247929690649974,0.03423154312797363,0.003223345873981839,0.004922610199275289,0.02266614276777362,0.0001256918450185652,0.0002289025065594732,7.14991357773233e-05,4.079528997393009e-06,0.0003757125060715284,0.0011236048985450765,0.00015580257391006517,7.417876455641938e-05,4.8385815507722175e-05,4.556155069988959e-06,6.958041827916427e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,8.029777047018102,-0.050213560718424866
251.5689655172,24.4151908178,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023466918714245374,0.0014296559039065403,0.9650728953676566,0.005684574005382171,0.009938143815727676,0.0031641714692983046,0.00018375523884211052,0.01595646010309315,0.7879583216190132,0.11567823969794766,0.052947050403487676,0.035174233307186886,0.003369465924363661,0.004872689048000833,0.02264728718891423,0.00013339943610941564,0.00023321761309416173,7.425335466795766e-05,4.312169253224552e-06,0.0003744489522063863,0.0011265092665349108,0.00016538007833768678,7.569606320378333e-05,5.0287050313005804e-05,4.817176851778416e-06,6.9662686653751296e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.999800283328952,-0.050733386756872
251.5689655172,24.6839001929,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023461902611023506,0.001445837429996432,0.9644860845216955,0.006018908793756445,0.010112139016329433,0.0032788462155882592,0.0001937679673016825,0.01591025348532872,0.7811540054196989,0.1211036454465467,0.053343570033574525,0.03606033313241512,0.003513464101478732,0.004824981866286037,0.022628678584735405,0.00014121505194374668,0.0002372500207902522,7.692797058665473e-05,4.546165177968062e-06,0.00037328481778947973,0.0011294216996274365,0.00017509618349563418,7.712613020417808e-05,5.213737938098627e-05,5.079897906866733e-06,6.976139381330392e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.9700621566583445,-0.05120152327461369
251.5689655172,24.952609568,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023456971148364293,0.0014620315481121565,0.9639055177829641,0.006357728068582044,0.010275082226867516,0.0033901990104071114,0.0002038325894698439,0.015867640321709293,0.7744995927855243,0.12649800337013103,0.05367591613323847,0.036891979745785654,0.0036552390278003187,0.004779268937520277,0.022610303920384132,0.00014913304387387485,0.00024102230734270204,7.952380037433279e-05,4.781295170290512e-06,0.0003722067812189568,0.001132342838652455,0.00018494407170032947,7.847588276061692e-05,5.393723826065332e-05,5.344074774534874e-06,6.987441963567112e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.94054496138318,-0.05161933244886274
251.5689655172,25.2213189431,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023452116448804784,0.0014782389172310157,0.9633309751921506,0.00670080608638719,0.01042784677219657,0.0034982758536077413,0.00021394031042569153,0.015828155785232206,0.7679903402785401,0.1318577856689121,0.05395044131566053,0.03767136276340938,0.003794705053789808,0.004735364919688302,0.022592150208946987,0.00015714808463881223,0.00024455507681184706,8.20419726888507e-05,5.0173530731967615e-06,0.0003712037526450888,0.0011352732090572284,0.00019491731031569197,7.975164195459747e-05,5.5687274501999084e-05,5.609480689925309e-06,7.000000711573771e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.911232938500164,-0.05198882799427018
251.5689655172,25.4900283182,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02344733146705615,0.0014944601411969838,0.9627622136167202,0.007047930103763379,0.010571229494849201,0.0036031336209002853,0.0002240829565132093,0.015791410207253748,0.7616216811232479,0.13717986065260251,0.054172860273290886,0.038400695029989995,0.003931790853517565,0.004693112067351119,0.022574204746627958,0.0001652551532995834,0.00024786712198004974,8.448386832934323e-05,5.2541473574831476e-06,0.00037026642946173246,0.0011382132451101333,0.00020500983392027092,8.095918041306676e-05,5.738830811658116e-05,5.875904714104869e-06,7.013668922826821e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.882112010529459,-0.0523119032268502
251.5689655172,25.7587376934,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023442609886647526,0.0015106957742776592,0.9621989775786378,0.0073988997321225766,0.010705957264523768,0.003704837852158189,0.00023425294088515078,0.01575707463167265,0.7553892238888257,0.142461460423443,0.05434831394777913,0.03908218862568963,0.004066438107751143,0.0046523750065115025,0.022556455264707117,0.00017344952001057044,0.0002509755796153508,8.685106846142954e-05,5.491500307970494e-06,0.0003693869535450922,0.0011411633084637295,0.0002152159262591193,8.21037682200255e-05,5.904129720635172e-05,6.143150865741293e-06,7.028323262691924e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.85316956189659,-0.05259033326480633
251.5689655172,26.0274470685,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023437946031927472,0.001526946326097207,0.9616410069529171,0.007753526293608588,0.01083269312027885,0.003803460843228778,0.0002444432295272524,0.015724869560439482,0.7492887490525255,0.14770015053178723,0.05448142805512881,0.03971803542280332,0.004198600274686314,0.0046130366630687605,0.022538890023050862,0.00018172673082672873,0.0002538960767335277,8.914530997814545e-05,5.7292472215298015e-06,0.00036855864411667965,0.001144123702551726,0.00022553020221851693,8.319021640930823e-05,6.064730826864825e-05,6.411037264182991e-06,7.0438593848245625e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.824394254924317,-0.05282578108621916
251.5689655172,26.2961564436,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023433334792546244,0.0015432122660192817,0.961088042394936,0.008111632186881516,0.010952042000908149,0.003899080010056409,0.0002546473081183763,0.01569455609909961,0.7433162041728839,0.1528938016194913,0.05457636614337594,0.04031039155797229,0.004328241447884567,0.004574995058391715,0.022521497862553412,0.0001900825927491886,0.0002566428668693087,9.13684472585764e-05,5.967235625158591e-06,0.00036777578749059973,0.0011470946838104872,0.00023594759005751765,8.422291766721718e-05,6.220749070030294e-05,6.679395292668519e-06,7.060188491087695e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.795775874174558,-0.05301980074758994
251.5689655172,26.5648658187,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023428771558285832,0.001559494027074231,0.9605398291167171,0.008473050266687241,0.011064556044733555,0.003991776494364608,0.00026485914991256006,0.01566592892758471,0.7374676982350028,0.15804056298835828,0.05463687747288344,0.04086136524099354,0.004455335298574685,0.004538160764187302,0.022504268229010475,0.0001985131591000882,0.0002592289559659131,9.352241959820345e-05,6.2053245184231505e-06,0.0003670334700927239,0.0011500764705576682,0.0002464633140157935,8.520588407694832e-05,6.372305503142802e-05,6.948068786740207e-06,7.077234605652725e-06,8.553020011356132,0.023546079416899564,0.0010905886163128096,309.1473760575555,82.3795680252517,18.712371850837098,77.54167840666513,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.53645327947453,3.87,7.767305193737507,-0.05317384595070518
255.0068965517,20.8947863516,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023326829413863322,0.0012164238383010003,0.9628201392570471,0.0004234782617828451,0.0019832229679458096,0.0003542386661299572,1.4594789695171249e-05,0.0344043260573991,0.9595791949557316,0.010090119146534553,0.012540798305791339,0.004637086003255858,0.0003138561755509678,0.012838945413135497,0.022459541144681267,9.878405173087783e-06,4.626230386292763e-05,8.263264936607993e-06,3.4045016955047e-07,0.0008025438450398817,0.0011672550074818349,1.2273861461141975e-05,1.5254926010489383e-05,5.640661954612335e-06,3.817821337381808e-07,1.5617599259183305e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.49004378541103,3.87,8.17136186898553,-0.03887279807543287
255.0068965517,21.1602287741,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02329251283249446,0.001233736103979295,0.9687538272287848,0.0005336364771410246,0.0024138187874052906,0.0004409114421419387,1.8362162285268856e-05,0.027839443902241915,0.9561853970188308,0.012452435575829089,0.014985628762627368,0.0056672196387502856,0.0003868335369480834,0.01032248546701432,0.02256471095225459,1.2429734491694452e-05,5.622390508095395e-05,1.0269935424084747e-05,4.2770090066197063e-07,0.0006484506043424794,0.0011796804463999077,1.536301935237655e-05,1.8488311245283954e-05,6.991853477506725e-06,4.77250500762859e-07,1.2735223003457142e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.49004378541103,3.87,8.075779359369164,-0.03346055862459352
255.0068965517,21.4256711966,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.023268536320843285,0.0012505495850645041,0.9718865650218057,0.0006788745327661812,0.0029382674923290066,0.0005526501893441208,2.3313736150019325e-05,0.023920329027604947,0.9501948815278272,0.01556291309629207,0.017960280650539815,0.006991503399534179,0.0004826136907795023,0.008807807635027306,0.022614377837949506,1.5796416722965403e-05,6.836918386561061e-05,1.2859361003474594e-05,5.424765163812818e-07,0.0005565910447853477,0.0011882658148250399,1.9462194514962982e-05,2.2460221515174606e-05,8.743221675264537e-06,6.035323507507555e-07,1.1014600183311368e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.49004378541103,3.87,8.004921910434847,-0.030831049884464612
255.0068965517,21.6911136191,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,0.02325107795600518,0.001267047944620271,0.9733268159772399,0.0008498362983236335,0.003500308984312538,0.0006804373678793757,2.91190895902278e-05,0.02161348228265438,0.942739073730293,0.019177404527951067,0.021103803495096652,0.008485417451910489,0.000593465586450644,0.0079008352082981,0.02263089767495711,1.9759610022165677e-05,8.138595706435613e-05,1.582090228474234e-05,6.770502220702855e-07,0.0005025367614547337,0.0011944956056831857,2.4298690990291878e-05,2.6739530842132305e-05,1.0751430741688161e-05,7.519493515151521e-07,1.0010737011457578e-05,7.871577191654548,0.023194292697332957,0.0012176549266733326,309.1473760575555,82.3795680252517,20.801277774682642,77.54954536878465,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,85.49004378541103,3.87,7.949334325879073,-0.029855324498995195
