T,P,z_carbon dioxide,z_hydrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
224.5477931034,7.8541011429,0.96,0.003399,0.036601,0.026044663046207395,0.0004577133081465303,0.9621173883396101,0.000416772683731973,0.03746583897665786,0.8943736378962915,0.0958301927442691,0.009796169359439201,0.025058023190202214,1.0854704114662798e-05,0.0009757851518905176,0.00040936671652055864,4.386275454129904e-05,4.483837084672594e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.689741907063517,-0.046281445569803736,-0.05240628139200432
224.5477931034,8.0968809532,0.96,0.003399,0.036601,0.02604542137105164,0.0004710882449509078,0.9621970331381137,0.0005382723137859512,0.037264694548100406,0.8702338039377479,0.12028237235636129,0.009483823705890793,0.02506082717005791,1.4019529224926028e-05,0.0009705746717688058,0.00040995691539398604,5.6663611691889824e-05,4.467717865031908e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.682904611031384,-0.05319760427916265,-0.06110526179034714
224.5477931034,8.3396607635,0.96,0.003399,0.036601,0.02604635841232151,0.00048446277413455795,0.9622032413197489,0.0006599181206470337,0.03713684055960412,0.8473608454504916,0.1434326242638034,0.009206530285704924,0.025061890488911664,1.7188463893158267e-05,0.0009672794595166873,0.0004105147858799496,6.948776705224191e-05,4.460221202366432e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.676905211874598,-0.06015498068182623,-0.06984693228064565
224.5477931034,8.5824405738,0.96,0.003399,0.036601,0.026047390142472638,0.0004978383451580515,0.9621705918111225,0.0007816143241649007,0.03704779386471258,0.8256833685988543,0.1653633201703472,0.008953311230798528,0.025062032788518096,2.0359013242468248e-05,0.0009649983407120728,0.000411056841847779,8.232420166344668e-05,4.457301646825736e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.671349482634701,-0.06712810900428678,-0.07860441596064938
224.5477931034,8.8252203841,0.96,0.003399,0.036601,0.02604847803033577,0.00051121547544447,0.9621149347229592,0.0009033185872944445,0.036981746689746416,0.8051217936071051,0.1861595631189923,0.00871864327390263,0.025061629739788933,2.353007437553328e-05,0.000963318216171302,0.0004115907205095607,9.516764956841047e-05,4.457105366498864e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.666056565511917,-0.07410832458347194,-0.08736842417584079
224.5477931034,9.0680001944,0.96,0.003399,0.036601,0.026049601946871385,0.0005245943169150347,0.9620445473884619,0.001025010003378059,0.03693044260815999,0.78559834501841,0.20590239349290665,0.008499261488683437,0.02506087751462748,2.670110257955973e-05,0.0009620233296643464,0.0004121204271745145,0.00010801522546558204,4.458664274938148e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.660931929774922,-0.08108519747282728,-0.09612821860683418
224.5477931034,9.3107800046,0.96,0.003399,0.036601,0.02605075035896154,0.0005379748653694819,0.9619641706878777,0.0011466775337020466,0.03688915177842032,0.7670400636508332,0.22466693888990533,0.008292997459261405,0.02505988846485537,2.9871810172701722e-05,0.0009609900839334699,0.00041264827497555583,0.00012086516620227043,4.46142419165561e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.655921360364033,-0.08805734840404966,-0.10488225690827058
224.5477931034,9.5535598149,0.96,0.003399,0.036601,0.026051916186097687,0.0005513570429637972,0.9618767140541074,0.001268315144520387,0.036854970801372254,0.7493795248666903,0.2425221928158145,0.008098282317495212,0.025058731535896658,3.30420398426035e-05,0.0009601426103584275,0.0004131756788881137,0.00013371631908402334,4.465044991660166e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.650991551187593,-0.09502286178127584,-0.11362853410386897
224.5477931034,9.7963396252,0.96,0.003399,0.036601,0.026053094841789384,0.0005647407381686076,0.9617840612961954,0.0013899195213570173,0.036826019182447524,0.7325548128605275,0.2595312788727493,0.007913908266723313,0.025057451366271154,3.621170511236888e-05,0.0009594317704058605,0.0004137035457638205,0.0001465678860084392,4.469306396347969e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.646120915585284,-0.10198057499195556,-0.1223658382400199
224.5477931034,10.0391194355,0.96,0.003399,0.036601,0.026054283224779363,0.000578125825231477,0.9616874855766401,0.0015114889028669148,0.03680102552049302,0.7165092044173242,0.27575189301088404,0.0077389025717917856,0.0250560781229397,3.938075996640562e-05,0.0009588243418732585,0.0004142324750897146,0.0001594192907060593,4.474059435703126e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.641294853615006,-0.10892976979554625,-0.13109342460868412
224.5477931034,10.2818992458,0.96,0.003399,0.036601,0.02605547916308201,0.0005915121742678676,0.9615878780803333,0.0016330224467211646,0.036779099472945546,0.7011907598959591,0.29123678444057627,0.007572455663464681,0.025054632920794368,4.254918233338851e-05,0.0009582970599542531,0.00041476287096259707,0.00017227010359122753,4.4791997140430215e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.636503142172069,-0.11587000045952145,-0.13981083455165866
224.5477931034,10.5246790561,0.96,0.003399,0.036601,0.026056681090283265,0.0006048996566132747,0.9614858811343462,0.0017545198669923592,0.036759598998661464,0.6865518994697468,0.3060342231926992,0.007413877337553906,0.025053130977527663,4.5716964640786114e-05,0.0009578331481148178,0.00041529500823644136,0.000185119996521174,4.484651855659297e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.631738414199226,-0.12280099531511723,-0.14851779168160562
224.5477931034,10.7674588663,0.96,0.003399,0.036601,0.026057887848300834,0.0006182881476673837,0.9613819693104413,0.0018759812185561702,0.03674204947100258,0.6725489968914338,0.3201884345927483,0.007262568515817944,0.025051583535670073,4.888410819865542e-05,0.0009574202044321063,0.0004158290735035616,0.0001979687141288696,4.490360034952537e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.62699523108778,-0.12972259593440505,-0.15721413788821081
224.5477931034,11.0102386766,0.96,0.003399,0.036601,0.026059098562501562,0.0006316775283394995,0.9612765007669454,0.0019974067647543516,0.036726092468300324,0.6591420033818431,0.3337399944975193,0.007118002120637512,0.02504999907930244,5.2050619752141016e-05,0.0009570488634469844,0.0004163651915209887,0.00021081605483223116,4.49628198627962e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.622269494680417,-0.13663471866417787,-0.16589979292621493
224.5477931034,11.2530184869,0.96,0.003399,0.036601,0.026060312560000586,0.0006450676857155759,0.9611697508326206,0.0021187968942291972,0.036711452273150195,0.6462941053722512,0.34672618507353054,0.006979709554218128,0.025048384129915977,5.521650931477138e-05,0.0009567119207698382,0.00041690344284409667,0.0002236618577823728,4.502385089106382e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.61755806206547,-0.14353733066511154,-0.17457472923191908
224.5477931034,11.4957982972,0.96,0.003399,0.036601,0.02606152931467335,0.0006584585132627088,0.9610619346055633,0.0022401520676857607,0.0366979133267509,0.6339714158492915,0.3591813133732071,0.006847270777501448,0.025046743781939572,5.838178878131857e-05,0.0009564037439524605,0.000417443875931179,0.00023650599359546903,4.5086437360607955e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.612858485943638,-0.15043043309075266,-0.1832389543195081
224.5477931034,11.7385781075,0.96,0.003399,0.036601,0.026062748409220005,0.0006718499107753975,0.9609532225409855,0.00236147278341158,0.036685304675602985,0.6221426972882502,0.37113699591877886,0.006720306792970937,0.025045082072114908,6.154647102927649e-05,0.0009561198660758229,0.00041798651566267604,0.00024934835759348064,4.515037519240821e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.608168835225648,-0.15731404953989347,-0.191892498726407
224.5477931034,11.9813579178,0.96,0.003399,0.036601,0.0260639695084169,0.0006852417841735087,0.9608437514399212,0.0024827595547853376,0.03667348900529351,0.6107791134909263,0.3826224127188377,0.006598473790235917,0.025043402239883016,6.471056933265576e-05,0.0009558566992012325,0.0004185313694644363,0.000262188864756229,4.521549952843395e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.603487568326793,-0.16418821916068538,-0.2005354087864717
224.5477931034,12.224137728,0.96,0.003399,0.036601,0.026065192339886047,0.0006986340452140937,0.9607336323471408,0.002604012895621897,0.03666235475723735,0.599854007479662,0.3936645340416577,0.006481458478680451,0.025041706914525595,6.787409697992835e-05,0.0009556113283805277,0.0004190784317834015,0.0002750274458748446,4.528167555847709e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.598813441929908,-0.1710529903234974,-0.20916774008695782
224.5477931034,12.4669175383,0.96,0.003399,0.036601,0.026066416680029642,0.0007120266111698029,0.9606229563266873,0.0027252333106945383,0.03665181036261823,0.5893427026910573,0.4042883230169198,0.006368974292022895,0.02503999825201335,7.103706702686052e-05,0.000955381360989435,0.00041962768741476617,0.00028786404457326,4.5348791817766565e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.594145444136807,-0.17790841794137435,-0.21778955464908023
224.5477931034,12.7096973486,0.96,0.003399,0.036601,0.02606764234357924,0.0007254194044852063,0.960511798751586,0.0028464212897496644,0.03664177995866432,0.5792223249066593,0.4145169168435998,0.006260758249740918,0.025038278036644303,7.419949214034379e-05,0.0009551648147945913,0.00042017911399832544,0.000300698614965728,4.541675521152899e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.589482744729688,-0.1847545593220783,-0.22640091669136808
224.5477931034,12.9524771589,0.96,0.003399,0.036601,0.02606886917572139,0.0007388123524380897,0.9604002225351687,0.0029675773038284714,0.03663220016100279,0.5694716426065101,0.4243717890687198,0.006156568324770014,0.02503654775760302,7.736138450234443e-05,0.0009549600336160218,0.0004207326839208988,0.00031353111979022166,4.548548726969163e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.584824657633842,-0.1915914738676836,-0.23500189227440949
224.5477931034,13.1952569692,0.96,0.003399,0.036601,0.02607009704608731,0.000752205386808882,0.9602882805964161,0.003088701803215952,0.03662301760036792,0.5600709236549908,0.43387289513594796,0.006056181209061309,0.02503480866736889,8.052275575626475e-05,0.0009547656229621554,0.00042128836576831014,0.0003263615289116252,4.555492128946644e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.58017061223601,-0.19841922031770842,-0.24359254651299445
224.5477931034,13.4380367795,0.96,0.003399,0.036601,0.02607132584411244,0.0007655984435653823,0.9601760177630118,0.0032097952164517126,0.03661418702053666,0.5510018064892508,0.44303880311309923,0.00595939039764992,0.02503306182680177,8.368361698098601e-05,0.0009545804003296837,0.00042184612544988434,0.0003391898181024586,4.562500013039263e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.575520131208377,-0.20523785693915286,-0.2521729437507325
224.5477931034,13.6808165897,0.96,0.003399,0.036601,0.02607255547541335,0.0007789914616626636,0.9600634722561733,0.0033308579500863677,0.03660566979374027,0.5422471783857675,0.45188681716920776,0.00586600444502477,0.02503130814031704,8.68439786843484e-05,0.0009544033564119559,0.0004224059220731842,0.00035201597221273,4.569567376749527e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,14.57087281892578,-0.2120451304314077,-0.2607408364796502
228.0546206897,7.6356618428,0.96,0.003399,0.036601,0.0259348196048082,0.00044290803765136444,0.8933939281011338,1.5095443426352966e-05,0.10659097645543991,0.9635912949807224,0.003581454828858831,0.03282725019041875,0.023170010361333895,3.91497602117052e-07,0.0027644177458721925,0.0004267823295578488,1.586255130186868e-06,1.4539452963328749e-05,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,14.72626665427026,-0.056148565998855204,-0.05637086887977638
228.0546206897,7.8713875903,0.96,0.003399,0.036601,0.025851434665304648,0.0004578114751894074,0.9278793121174843,2.1497439688574132e-05,0.07209919044282709,0.9734290465044253,0.004811069352846167,0.021759884142728565,0.023987011414492963,5.557396575805012e-07,0.0018638675111541016,0.0004456469877724092,2.202562757665051e-06,9.961924659333158e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,14.325902644962893,-0.039513323713938675,-0.03982130056274791
228.0546206897,8.1071133379,0.96,0.003399,0.036601,0.02578580732094106,0.00047228075092912113,0.9541020070828308,5.516890138464864e-05,0.0458428240157846,0.9747057459360788,0.011736332933420603,0.013557921130500639,0.024602290519161015,1.4225746612125483e-06,0.0011820942271188312,0.0004603347616256205,5.542844130950058e-06,6.4031451725506406e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,14.02221352280647,-0.027679275198433828,-0.02845290799393929
228.0546206897,8.3428390854,0.96,0.003399,0.036601,0.02577039608114335,0.0004855015808679349,0.9604029015559351,0.0001562218652411886,0.0394408765788237,0.9564235363399072,0.03218438934849942,0.011392074311593406,0.024749963170575772,4.0258993438004314e-06,0.0010164070112237767,0.0004643451388723257,1.5625571907965593e-05,5.53087008764359e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.945115604323572,-0.029613760511933762,-0.03179263287015033
228.0546206897,8.578564833,0.96,0.003399,0.036601,0.025768273091187878,0.0004983941869277335,0.9615626339999758,0.0002746881072410494,0.038162677892783166,0.934143520223619,0.05509613910709785,0.010760340669283198,0.024777808547193313,7.078238162288863e-06,0.000983386305832275,0.00046557170023566136,2.745959545313933e-05,5.3628912389328235e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.926206881703305,-0.03517346442993663,-0.03899987890986978
228.0546206897,8.8142905805,0.96,0.003399,0.036601,0.025768186559832772,0.0005112395149704078,0.9619385807540771,0.0003957535850705325,0.037665665660852395,0.9122416011091118,0.0773862403820061,0.010372158508882201,0.024787412807971823,1.0197852211820131e-05,0.0009705758996491314,0.00046637395368685054,3.956290399828019e-05,5.302657285277125e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.916162705637918,-0.041276278152484025,-0.04678582985850355
228.0546206897,9.0500163281,0.96,0.003399,0.036601,0.02576871169482433,0.0005240729038036126,0.9620794777759316,0.0005175540033526337,0.03740296822071575,0.8911929168874188,0.09874211761851225,0.010064965494068944,0.02479154869031513,1.3336699898896164e-05,0.0009638263046103007,0.0004670500598024011,5.1748068308051564e-05,5.274775693159874e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.908777859957603,-0.04753395743247779,-0.05473622865994798
228.0546206897,9.2857420756,0.96,0.003399,0.036601,0.025769497329106016,0.0005369028624510055,0.9621203844346415,0.0006396328794315223,0.03723998268592692,0.8710582109722339,0.11914360002543982,0.009798189002326275,0.02479335867696695,1.6483017778119005e-05,0.000959655634360948,0.0004676736468324442,6.396853989637633e-05,5.260675722184939e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.902525132685613,-0.05385069012051602,-0.06274889388619975
228.0546206897,9.5214678232,0.96,0.003399,0.036601,0.025770417373205613,0.0005497322903021276,0.9621097621930492,0.0007618282710629647,0.037128409535887835,0.8518169188311806,0.13862626122766233,0.009556819941157034,0.024793970130550475,1.963263251200022e-05,0.0009568146101431368,0.0004682712657071665,7.620733208070385e-05,5.253692514257301e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.896856366560538,-0.06019219185405511,-0.07078728155186909
228.0546206897,9.7571935707,0.96,0.003399,0.036601,0.02577141569656806,0.0005625623564470144,0.9620691745509717,0.0008840695460849373,0.0370467559029434,0.833427280751217,0.15723889046459355,0.00933382878418949,0.02479388462620719,2.278372377683115e-05,0.000954747346584041,0.0004688548149866321,8.845668074487573e-05,5.250860715506611e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.89152750256389,-0.06654560721915814,-0.07883755056555053
228.0546206897,9.9929193183,0.96,0.003399,0.036601,0.025772463580453594,0.0005753935589477476,0.9620096501074976,0.001006321695948665,0.036984028196553796,0.8158423193455168,0.1750323373543553,0.00912534330012794,0.024793358671440387,2.593538925905726e-05,0.0009531695197541515,0.00046943041566840167,0.00010071247952126527,5.250663758080599e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.886413625144824,-0.07289972040355508,-0.08688799641909917
228.0546206897,10.2286450659,0.96,0.003399,0.036601,0.02577354482227568,0.0005882261007351158,0.9619374087221317,0.0011285658594207765,0.03693402541844756,0.799015130195076,0.1920559108244992,0.008928958980424898,0.024792536919923582,2.9087142762671457e-05,0.0009519207595894274,0.00047000155446301045,0.00011297229954742628,5.252246724679133e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.881444202133201,-0.07925177073840217,-0.09493559497296111
228.0546206897,10.4643708134,0.96,0.003399,0.036601,0.025774649592507158,0.0006010600392009637,0.9618562223076611,0.0012507913088812368,0.03689298638345764,0.7829007517453729,0.2083562094468359,0.008743038807791158,0.02479150708835263,3.223870769976726e-05,0.0009509037964547587,0.0004705703565345378,0.00012523459141787938,5.255091248546501e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.876576412132417,-0.08559926363110648,-0.10297770160360642
228.0546206897,10.700096561,0.96,0.003399,0.036601,0.025775771583844,0.0006138953569631735,0.9617685101585979,0.0013729917407050707,0.03685849810069709,0.7674568370842312,0.22397677640779928,0.008566386507969544,0.024790325434381966,3.538992149491827e-05,0.0009500562279671162,0.0004711381889556522,0.00013749830310432682,5.258864903194476e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.871782755026194,-0.09194066248726607,-0.11101269137691538
228.0546206897,10.9358223085,0.96,0.003399,0.036601,0.025776906564094752,0.0006267319969831507,0.9616758948466206,0.001495163400732004,0.03682894175264745,0.7526438239352405,0.23895809720255198,0.008398078862207529,0.02478902968640355,3.854068727872303e-05,0.0009493361904124813,0.0004717059667919682,0.00014976268545504925,5.263344736133311e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.867044764132173,-0.09827499251400162,-0.11903953670815604
228.0546206897,11.1715480561,0.96,0.003399,0.036601,0.025778051587999683,0.0006395698812891376,0.9615795049452132,0.0016173040697765129,0.03680319098501036,0.7384248927008965,0.2533377343547539,0.00823737294434961,0.024787646084440902,4.1690947744180785e-05,0.0009487145558146018,0.0004722743209656565,0.00016202718468732901,5.268375636152034e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.862349580474197,-0.1046016243603134,-0.12705757685684382
228.0546206897,11.4072738036,0.96,0.003399,0.036601,0.025779204542781518,0.0006524089214387891,0.961480149549138,0.00173941248383613,0.03678043796702591,0.7247658337730406,0.267150514752575,0.008083651474384303,0.02478619343905139,4.484067020507925e-05,0.0009481704335250481,0.00047284369590755416,0.00017429137919154478,5.273846339690141e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.857687976664575,-0.1109201503546533,-0.1350663860822312
228.0546206897,11.6429995512,0.96,0.003399,0.036601,0.025780363873498427,0.0006652490245621438,0.9613784237306218,0.0018614879879316792,0.03676008828144655,0.7116348791702327,0.28042873198402246,0.007936388845744935,0.024784685583905786,4.798983767502514e-05,0.0009476884519176175,0.00047341440921239635,0.0001865549404115698,5.2796749381776965e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.85305316188426,-0.11723030767754494,-0.14306569199213826
228.0546206897,11.8787252987,0.96,0.003399,0.036601,0.025781528410365632,0.0006780900969223647,0.9612747748330351,0.0019835303217480543,0.03674169484521692,0.6990025245700698,0.29320234644025844,0.0077951289896718385,0.02478313291752572,5.1138443342969145e-05,0.0009472570494969446,0.00047398668963469627,0.0001988176075155396,5.2857997721289115e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.848440029937988,-0.12353193265629159,-0.15105532685152667
228.0546206897,12.1144510463,0.96,0.003399,0.036601,0.02578269725646546,0.0006909320460355876,0.9611695455742519,0.0021055394831144937,0.03672491494263354,0.6868413541927574,0.30549917546649286,0.007659470340749734,0.02478154340567542,5.428648705467576e-05,0.0009468673637353651,0.00047456070215425554,0.00021107917036724888,5.292173514083113e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.843844669802907,-0.12982492854907335,-0.15903519346554162
228.0546206897,12.3501767938,0.96,0.003399,0.036601,0.025783869712569966,0.0007037747819187153,0.9610630028993918,0.0022275156388198683,0.036709481461788214,0.6751258744127289,0.3173450703458639,0.007529055241407179,0.02477992325232917,5.743397301404354e-05,0.0009465124872267498,0.00047513656503250025,0.00022333945767563973,5.298759210575298e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.839264037574942,-0.13610924558283877,-0.16700524397589156
228.0546206897,12.5859025414,0.96,0.003399,0.036601,0.02578504522551587,0.0007166182178042844,0.9609553577906452,0.0023494590652663634,0.03669518314408841,0.6638323585845043,0.328764079191054,0.007403562224441689,0.02477827736033357,6.058090825339142e-05,0.0009461869569289072,0.00047571436172964214,0.00023559832850795974,5.305527566682527e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.834695730904345,-0.14238486734251055,-0.17496546542420077
228.0546206897,12.8216282889,0.96,0.003399,0.036601,0.025786223351953,0.0007294622705196572,0.960846779175408,0.0024713701083992636,0.036681850716192704,0.652938703853502,0.3397785959222825,0.007282700224215422,0.02477660965482173,6.37273016005237e-05,0.0009458863955307421,0.0004762941494231376,0.0002478556660554493,5.312455041070198e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.83013783037945,-0.14865180034735204,-0.1829158687708876
228.0546206897,13.0573540365,0.96,0.003399,0.036601,0.025787403732377652,0.0007423068606536651,0.9607374038862405,0.0025932491562873747,0.03666934695747217,0.6424242998444623,0.3504094960356951,0.007166204119842587,0.024774923314810855,6.687316297183024e-05,0.0009456072545949689,0.0004768759652251716,0.00026011137294548975,5.319522483003712e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.825588785739907,-0.15491006721896383,-0.1908564816817364
228.0546206897,13.293079784,0.96,0.003399,0.036601,0.02578858607220134,0.0007551519125899275,0.9606273439206294,0.0027150966202499575,0.03665755945912054,0.6322699086626699,0.36067626011353365,0.007053831223796525,0.02477322094200731,7.001850288565898e-05,0.0009453466273083685,0.0004774598307996739,0.0002723653676505171,5.326714139736494e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.82104733278496,-0.16115970225734522,-0.1987873438413974
228.0546206897,13.5288055316,0.96,0.003399,0.036601,0.025789770127727218,0.0007679973544520597,0.9605166918173211,0.002836912921819105,0.036646395260859846,0.6224575554463314,0.37059708609494274,0.006945358458726039,0.024771504685813718,7.31633321260937e-05,0.0009451021097874075,0.0004780457558414788,0.00028461758168855824,5.334016922022833e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.816512431722474,-0.16740074678030226,-0.20670850211135594
228.0546206897,13.7645312792,0.96,0.003399,0.036601,0.025790955695611316,0.0007808431179972793,0.9604055246954554,0.0029586984836794017,0.036635776820865266,0.6129704286428485,0.38018899131008277,0.0068405800470688,0.02476977633724083,7.630766150924782e-05,0.0009448716968612401,0.0004786337407416106,0.00029686795740280556,5.341419852863177e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.811983220755309,-0.17363324839208083,-0.2146200096723856
228.0546206897,14.0002570267,0.96,0.003399,0.036601,0.02579214260483906,0.000793689138477612,0.960293907328769,0.0030804537235371424,0.036625638947693905,0.6037927891471608,0.3894679052622688,0.006739305590570265,0.024768037400381714,7.945150172507745e-05,0.0009446537027322688,0.0004792237786372045,0.0003091164461922903,5.348913648117067e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.807458980692003,-0.1798572563954277,-0.22252192135111315
228.0546206897,14.2359827743,0.96,0.003399,0.036601,0.025793330710542833,0.0008065353544840508,0.9601818945135228,0.0032021790498566525,0.03661592643662054,0.5949098875298893,0.398448754017448,0.006641358452662674,0.024766289147462844,8.259486322732446e-05,0.0009444466998526618,0.000479815857024986,0.0003213630070651908,5.356490393873937e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.802939107624766,-0.18607282260511582,-0.23041429437393646
228.0546206897,14.4717085218,0.96,0.003399,0.036601,0.025794519889186546,0.0008193817077799239,0.9600695329122173,0.003323874859115067,0.03660659222866766,0.5863078885719855,0.40714553704840417,0.006546574379610397,0.024764532661706227,8.573775616261073e-05,0.0009442494713177097,0.00048040995902295475,0.0003336076054616957,5.364143295273463e-06,13.500589156624006,0.02566492012763846,0.00048597547034795555,309.1473760575555,82.3795680252517,8.302953495503813,13.798423091619902,-0.19227999927275974,-0.23829718625331964
231.5614482759,8.7419755877,0.96,0.003399,0.036601,0.025654834087468905,0.0005046882770598772,0.8968136990252156,1.8217324700793327e-05,0.10316808365008362,0.9637147404886323,0.0035977571687763788,0.032687502342591414,0.02300760665586118,4.673624427164019e-07,0.0026467600691650085,0.0004863755319544145,1.8157458667895723e-06,1.649699923867316e-05,12.734616220753802,0.025374625064564105,0.0005524979746710031,309.1473760575555,82.3795680252517,9.477202930405587,13.912951129689192,-0.049948403387048756,-0.0502018647527116
