Temperature_[K],Pressure_[bar],Surface_Tension_[mN/m],Interfacial_Thickness_[Å],x_CO2,y_CO2,liquid_density_[kg/m3],vapor_density_[kg/m3],Enrichment_H2_[-]
260.0,404.0603088142276,1.3371896361120847,20.12709824584698,0.783584382350651,0.2875726974661066,861.253470591938,244.05339517798393,1.0
260.0,406.15014533731164,1.3241855096817932,20.187174893302057,0.7824913741807048,0.28781603240153564,860.552818541616,245.11969280054697,1.0
260.0,408.2413439092034,1.3112797301230117,20.247199189616353,0.7813983660107586,0.2880615550352577,859.8516629812224,246.18580740085767,1.0
260.0,410.3338896285872,1.2984716035874815,20.30717655142705,0.7803053578408123,0.28830923392170965,859.1499963449626,247.25173033193983,1.0
260.0,412.4277673845318,1.285760447286235,20.367112329053654,0.7792123496708662,0.2885590385970565,858.4478110455316,248.31745337985666,1.0
260.0,414.5229618557971,1.2731455915516459,20.42701196645718,0.77811934150092,0.28881093955690545,857.7450994744502,249.38296875855937,1.0
260.0,416.6194575102003,1.260626377988229,20.486881100564197,0.7770263333309737,0.289064908234453,857.0418540024361,250.44826910464536,1.0
260.0,418.7172386037437,1.2482022550479164,20.546724131012617,0.7759333251610275,0.28932091697915296,856.3380669796786,251.51334747201327,1.0
260.0,420.816289179868,1.2358724213157601,20.60654736691874,0.7748403169910814,0.2895789390357556,855.633730736152,252.57819732639803,1.0
260.0,422.9165930686701,1.2236362530631573,20.666355736257607,0.7737473088211351,0.2898389485239698,854.9288375819234,253.6428125400148,1.0
260.0,425.0181338860307,1.2114931351642064,20.72615447380055,0.7726543006511889,0.290100920418448,854.2233798074203,254.70718738600067,1.0
260.0,427.12089503269834,1.1994422521493575,20.785948601890183,0.7715612924812427,0.2903648305292741,853.5173496836753,255.771316532862,1.0
260.0,429.2248596934272,1.1874832039669543,20.85043579224158,0.7704682843112964,0.2906306554828393,852.8107394625987,256.8351950388767,1.0
260.0,431.33001083602005,1.1756154724899135,20.916389552470648,0.7693752761413503,0.2908983727032662,852.103541377207,257.8988183465529,1.0
260.0,433.43633121030456,1.1638380086250497,20.982277935891354,0.7682822679714041,0.2911679603940202,851.3957476418324,258.9621822768333,1.0
260.0,435.54380334719457,1.1521504181985378,21.048106849832628,0.7671892598014578,0.29143939752020875,850.6873504523469,260.0252830235769,1.0
260.0,437.6524095576089,1.1405522541002615,21.113882745915785,0.7660962516315116,0.29171266379105043,849.9783419863613,261.0881171477837,1.0
260.0,439.7621319314619,1.129042554340881,21.17961111714625,0.7650032434615655,0.2919877396428982,849.2687144034139,262.1506815719751,1.0
260.0,441.8729523363811,1.117620871601379,21.245298401907633,0.7639102352916193,0.29226460622246414,848.5584598450913,263.21297357433576,1.0
260.0,443.9848524168166,1.1062865999821363,21.31277998331276,0.7628172271216731,0.2925432453706604,847.8475704352685,264.27499078320665,1.0
260.0,446.09781359269095,1.0950391339806862,21.383099365026006,0.7617242189517268,0.2928236396066176,847.1360382801932,265.33673117126375,1.0
260.0,448.2118170582763,1.0838779514733172,21.453358877152276,0.7606312107817806,0.29310577211211547,846.4238554686476,266.3981930498365,1.0
260.0,450.3268437808778,1.0728023370110311,21.52356488784686,0.7595382026118345,0.29338962671640567,845.7110140720437,267.45937506322315,1.0
260.0,452.44287449967106,1.0618117566850416,21.593723518398377,0.7584451944418882,0.2936751878813346,844.9975061445662,268.52027618302566,1.0
260.0,454.55988972434784,1.0509056376348034,21.663840977823195,0.757352186271942,0.29396244068686156,844.2833237232562,269.58089570251906,1.0
260.0,456.6778697337397,1.0400833925964654,21.733923369537024,0.7562591781019958,0.29425137081683855,843.5684588280786,270.64123323096567,1.0
260.0,458.7967945744955,1.029344480727977,21.80397695916463,0.7551661699320495,0.29454196454514797,842.8529034620168,271.7012886880176,1.0
260.0,460.91664405967913,1.0186884541394763,21.874008119178477,0.7540731617621034,0.29483420872222094,842.136649611131,272.7610622981863,1.0
260.0,463.03739776736245,1.008114468504402,21.94402218898368,0.7529801535921572,0.29512809076178104,841.4196892446215,273.82055458527054,1.0
260.0,465.15903503901774,0.9976221098843552,22.0140255916465,0.7518871454222109,0.29542359862790035,840.7020143148236,274.8797663667719,1.0
260.0,467.28153497818863,0.9872108245965018,22.084024384295923,0.7507941372522647,0.29572072082241707,839.9836167572864,275.9386987484901,1.0
260.0,469.4048764488584,0.9768800678171105,22.154024605391704,0.7497011290823186,0.2960194463726334,839.2644884907714,276.997353119082,1.0
260.0,471.52903807395546,0.9666292421167553,22.224003577015043,0.7486081209123723,0.29631976481930833,838.5446214172719,278.05573114469314,1.0
260.0,473.6539982335554,0.9564579080362208,22.29402363552866,0.7475151127424262,0.29662166620477054,837.8240074219536,279.11383476341257,1.0
260.0,475.7797350634751,0.946365574758055,22.364063316791523,0.7464221045724799,0.2969251410616068,837.1026383732116,280.1716661801786,1.0
260.0,477.9062264535428,0.9363515479697168,22.434128174241373,0.7453290964025336,0.2972301804014534,836.3805061226276,281.22922786149024,1.0
260.0,480.0334500457288,0.9264153801095657,22.504224414382435,0.7442360882325876,0.297536775703948,835.6576025048812,282.2865225300238,1.0
260.0,482.1613832326382,0.916556548991613,22.574358019346356,0.7431430800626413,0.2978449189062104,834.9339193377807,283.3435531596856,1.0
260.0,484.2900031556075,0.9067745415630625,22.648150835750197,0.7420500718926951,0.2981546023923228,834.2094484221623,284.4003229703542,1.0
260.0,486.4192867029288,0.8970688459707937,22.724824117839418,0.7409570637227489,0.29846581898324137,833.484181541837,285.45683542290686,1.0
260.0,488.54921050799675,0.8874389542954743,22.801475376771428,0.7398640555528027,0.2987785619268587,832.7581104635112,286.5130942141924,1.0
260.0,490.6797509474464,0.8778843662803754,22.878111513702095,0.7387710473828565,0.29909282488828737,832.0312269367031,287.5691032720438,1.0
260.0,492.8108841392497,0.8684045805334187,22.954739415574537,0.7376780392129103,0.29940860194051666,831.3035226936536,288.6248667504946,1.0
260.0,494.9425859407078,0.8589991062715724,23.031365961630414,0.736585031042964,0.2997258875550964,830.5749894491992,289.68038902482175,1.0
260.0,497.0748319466512,0.8496674479250639,23.10799801181483,0.7354920228730178,0.30004467659328815,829.8456189007162,290.7356746869593,1.0
260.0,499.2075974872303,0.8404091187796696,23.18464242560045,0.7343990147030717,0.30036496429717513,829.1154027279322,291.7907285406016,1.0
260.0,501.3408576260248,0.8312236397549688,23.26130603709632,0.7333060065331254,0.3006867462812812,828.3843325928498,292.8455555967757,1.0
260.0,503.4745871578145,0.8221105540273257,23.337995695340226,0.7322129983631792,0.3010100185240207,827.6524001395517,293.90016106897787,1.0
260.0,505.6087606066375,0.8130694159513748,23.414718316504597,0.731119990193233,0.30133477735983705,826.9195969941085,294.95455036897454,1.0
260.0,507.7433522234867,0.804099740547499,23.491480262431146,0.7300269820232868,0.3016610194710723,826.1859147643743,296.008729102084,1.0
260.0,509.8783359842998,0.7952009938193992,23.571162401465088,0.7289339738533407,0.301988741880393,825.4513450398683,297.0627030629758,1.0
260.0,512.0136855876086,0.7863727421625852,23.653178427138364,0.7278409656833944,0.30231794194322936,824.7158793915626,298.1164782312669,1.0
260.0,514.1493744523133,0.777614470650407,23.73521132176151,0.7267479575134482,0.30264861734041926,823.9795093717056,299.17006076723817,1.0
260.0,516.2853757154892,0.768909730855266,23.817270790934433,0.725654949343502,0.30298076607111657,823.2422265136547,300.22345700771075,1.0
260.0,518.4216622300232,0.7603541748935029,23.899389510916755,0.7245619411735558,0.30331438644582354,822.504022331668,301.27667346189713,1.0
260.0,520.5582065622218,0.7517764620482459,23.981487396809527,0.7234689330036096,0.30364947707958295,821.7648883206796,302.3297168072823,1.0
260.0,522.694980989485,0.7432774002265529,24.063670556262394,0.7223759248336634,0.3039860368854469,821.0248159561078,303.3825938857231,1.0
260.0,524.8319574978893,0.7348615260519422,24.145897979038544,0.7212829166637171,0.3043240650679721,820.2837966936278,304.43531169942577,1.0
260.0,526.9691077797248,0.7265433452822574,24.22811819330221,0.720189908493771,0.30466356111702425,819.5418219689407,305.4878774071452,1.0
260.0,529.1064032309989,0.718266887908884,24.31058577581876,0.7190969003238248,0.3050045248016736,818.7988831975348,306.54029832036724,1.0
260.0,531.2438149489541,0.71007639824512,24.3929511478658,0.7180038921538785,0.30534695616422564,818.0549717744484,307.5925818995413,1.0
260.0,533.3813137294989,0.7020258571410224,24.48002641387867,0.7169108839839323,0.3056908555144965,817.3100790740111,308.6447357504499,1.0
260.0,535.5188700646495,0.6938218381982206,24.569450910461683,0.7158178758139861,0.306036223424212,816.5641964496034,309.69676762063995,1.0
260.0,537.6564541398325,0.6857887304717958,24.658824168015727,0.7147248676440399,0.30638306072144783,815.817315233353,310.748685395747,1.0
260.0,539.7940358313094,0.6778578331641248,24.748315297559003,0.7136318594740937,0.30673136848540344,815.0694267358971,311.800497096143,1.0
260.0,541.9315847035489,0.6701361699960351,24.837900995691903,0.7125388513041475,0.30708114804125486,814.3205222461124,312.8522108735625,1.0
260.0,544.0690700062837,0.6621644710550859,24.927346919435394,0.7114458431342012,0.30743240095497143,813.5705930307679,313.90383500753336,1.0
260.0,546.2064606720734,0.6544955419107267,25.017000783493287,0.7103528349642552,0.30778512902864735,812.8196303343228,314.9553779024085,1.0
260.0,548.3437253131591,0.6466515085818604,25.106548064079004,0.7092598267943089,0.30813933429551477,812.0676253785178,316.00684808379776,1.0
260.0,550.4808322189906,0.6393147714926243,25.195923555216197,0.7081668186243627,0.3084950190155244,811.314569362183,317.05825419572346,1.0
260.0,552.6177493530873,0.6315583865556187,25.286063821905422,0.7070738104544165,0.30885218567070194,810.5604534608235,318.1096049972676,1.0
260.0,554.7544443503881,0.6240372385806165,25.37634496047956,0.7059808022844702,0.3092108369609373,809.8052688263886,319.16090935977445,1.0
260.0,556.8908845140797,0.6165795016181789,25.46557129952499,0.7048877941145241,0.3095709757995797,809.0490065868628,320.2121762636232,1.0
260.0,559.027036812847,0.60910260006513,25.555551801823178,0.7037947859445779,0.3099326053094413,808.2916578459968,321.2634147954915,1.0
260.0,561.1628678777402,0.6018018900547913,25.645685709943212,0.7027017777746316,0.3102957288187592,807.533213682929,322.3146341454214,1.0
260.0,563.2983439992486,0.5945709934268676,25.736946912342823,0.7016087696046854,0.3106603498573155,806.7736651518679,323.3658436040402,1.0
260.0,565.4334311241794,0.5873665793299012,25.832851348112477,0.7005157614347393,0.31102647215266976,806.0130032817295,324.4170525598105,1.0
260.0,567.568094852645,0.5802453478016681,25.92774829830644,0.699422753264793,0.3113940996266064,805.2512190757951,325.468270496469,1.0
260.0,569.7023004346594,0.5731408845942557,26.02611727114362,0.6983297450948468,0.311763236391293,804.4883035112756,326.519506990008,1.0
260.0,571.83601276744,0.5663786944981463,26.117907013666986,0.6972367369249006,0.3121338867463134,803.7242475390792,327.5707717067472,1.0
260.0,573.9691963917207,0.5596313904221312,26.217662151370675,0.6961437287549543,0.3125060551748392,802.9590420832845,328.62207440013503,1.0
260.0,576.1018154889406,0.5522747343978152,26.318631040154607,0.6950507205850083,0.3128797463408249,802.1926780408947,329.67342490887864,1.0
260.0,578.2338338775262,0.5455693664724551,26.422999266920748,0.693957712415062,0.31325496508548645,801.4251462813087,330.7248331539815,1.0
260.0,580.3652150101695,0.538625065474832,26.526882841914663,0.6928647042451157,0.31363171642472587,800.6564376461065,331.7763091370515,1.0
260.0,582.4959219698442,0.5318907319490171,26.63107361723278,0.6917716960751696,0.31401000554575703,799.8865429484568,332.8278629373459,1.0
260.0,586.755163835591,0.5186178631108165,26.839871992921722,0.6895856797352772,0.31477121872291636,798.3431584746637,334.9312446834457,1.0
260.0,588.8836230302101,0.5120839149941115,26.944119994893207,0.688492671565331,0.31515415398595487,797.5696501796388,335.98309315765,1.0
260.0,593.1380257967409,0.4991247062418997,27.15291427833335,0.6863066552254385,0.31592471108768977,796.0189549521244,338.087157152614,1.0
260.0,595.2638913479778,0.49309973499388615,27.257547775431597,0.6852136470554924,0.31631234509018435,795.2417493196355,339.1393936114076,1.0
260.0,597.3888136769593,0.4865285321235001,27.360515385430613,0.6841206388855461,0.3167015577603658,794.4632924895179,340.1917804432696,1.0
260.0,599.5127527871435,0.4797661358964205,27.467003834628215,0.6830276307155999,0.31709235556281595,793.6835750333703,341.2443282745482,1.0
260.0,603.7575193563841,0.467063049369587,27.67456838851693,0.6808416143757074,0.3178787331663293,792.1203203681351,343.3499497367247,1.0
260.0,605.8782648025523,0.4614449109158881,27.78162798034795,0.6797486062057613,0.3182743266338785,791.3367641396068,344.4030449109072,1.0
260.0,607.997862996598,0.4553648281975902,27.886998086823716,0.6786555980358151,0.31867153256267433,790.5519092452154,345.45634416750687,1.0
260.0,612.2334490532302,0.4436456056705929,28.111381640582707,0.6764695816959228,0.31947081070405425,788.9782650490301,347.563598605089,1.0
260.0,614.3493515746865,0.43750072196351514,28.231338774246865,0.6753765735259765,0.31987289771347965,788.189456455549,348.6175757502761,1.0
260.0,616.4639361542484,0.4314433832165934,28.350992638500323,0.6742835653560302,0.3202766267746619,787.3993106119295,349.67180090343413,1.0
260.0,618.5771590501912,0.42556724754966274,28.471188115278167,0.6731905571860841,0.32068200562536436,786.6078177833374,350.7262851652834,1.0
260.0,620.6889760858163,0.4196176540000014,28.591181436773592,0.6720975490161378,0.3210890421368476,785.81496819862,351.7810396820884,1.0
260.0,624.9082136659262,0.4087979774784267,28.831314342697297,0.6699115326762455,0.32190812028210963,784.2251594903087,353.89140427928425,1.0
260.0,627.0155436426959,0.40419417321208045,28.95146463613994,0.6688185245062992,0.322320178310293,783.4281806373345,354.94703686326477,1.0
260.0,629.1212866151801,0.4007868493807383,29.07199464753439,0.667725516336353,0.3227339267852625,782.6298055683358,356.0029847063955,1.0
260.0,631.2253961681319,0.3926716449511878,29.19273960578372,0.6666325081664068,0.3231493742227799,781.8300243220699,357.0592591585612,1.0
260.0,633.327825425943,0.38754930581734176,29.31182085380013,0.6655394999964606,0.32356652926362206,781.0288268976313,358.1158716062192,1.0
260.0,637.5274532284244,0.3763685622538872,29.555355717768364,0.6633534836565682,0.3244059973389564,779.4221433096103,360.2301562122787,1.0
260.0,639.62455568348,0.37153208229563084,29.676006988907623,0.6622604754866219,0.3248283282721628,778.6166369414863,361.2878513180871,1.0
260.0,645.9044307033554,0.35734878676239024,30.055937951637347,0.6589814509767833,0.3261058185923748,776.191337435749,364.46328620984957,1.0
260.0,647.9937458368025,0.3507060816850364,30.194198400528762,0.6578884428068372,0.3265351791107629,775.3799432997437,365.5225863120602,1.0
260.0,650.0809885928918,0.3455229922730855,30.321415656527165,0.6567954346368909,0.32696632075069026,774.567051487532,366.58231669620403,1.0
260.0,652.1661077605767,0.3405120135997906,30.456947922696067,0.6557024264669447,0.32739925323806945,773.7526516169606,367.6424890315015,1.0
260.0,658.4082040369018,0.325732442473349,30.867444263964124,0.6524234019571061,0.32870889479416554,771.3002991518257,370.8257748307553,1.0
260.0,660.4843065929055,0.3212281015272014,31.007654364257597,0.65133039378716,0.32914909025957606,770.4797623128696,371.88783218165383,1.0
260.0,662.5580218535605,0.3160503213223316,31.124507768777185,0.6502373856172137,0.32959112694404674,769.6576648143123,372.9503902111772,1.0
260.0,664.6292955142914,0.31198062810861915,31.283444452491587,0.6491443774472675,0.3300350152668081,768.8339959934889,374.0134607352015,1.0
260.0,677.0025551736879,0.28651771660718467,32.13584080518143,0.6425863284275902,0.33273782742951774,763.8583819486419,380.40331061239294,1.0
260.0,685.195410426575,0.2675691208286196,32.74843671959333,0.6382142957478054,0.33457811210802296,760.5085034749023,384.6749673834217,1.0
260.0,691.3079692270874,0.2553781122147918,33.21260694201337,0.6349352712379668,0.33597901000076685,757.9783676406779,387.8854275615323,1.0
260.0,693.339051622918,0.24822099305641201,33.363458090354875,0.6338422630680206,0.3364499788135799,757.1315521541723,388.95692471168445,1.0
260.0,772.9510553942598,0.1146228299702853,41.16851027876311,0.5890289281002261,0.3576538632802088,720.7764494234983,433.6243306441696,1.0
260.0,783.8259368864051,0.10012734872981012,42.532815660582514,0.5824708790805488,0.36110049339562916,715.1589698101616,440.3094115166286,1.0
260.0,785.6142712347606,0.09912259222735018,42.769024045411015,0.5813778709106027,0.3616843832130739,714.2145601425641,441.42797481273095,1.0
260.0,790.9359217417453,0.0911365739284992,43.474775383145065,0.578098846400764,0.36345262194071243,711.367033162854,444.79143222435914,1.0
260.0,792.6950195349299,0.08841307917210459,43.71691345805787,0.5770058382308179,0.36404762056459017,710.4130398589779,445.9152162891575,1.0
260.0,794.4465547461077,0.08677093613804132,43.959923899142055,0.5759128300608716,0.36464544377641744,709.4566116380655,447.0403374082485,1.0
260.0,796.1904241466044,0.08465037078140378,44.201369576743524,0.5748198218909254,0.3652461108698768,708.4977326788095,448.16680836505947,1.0
260.0,797.9265235694966,0.08260370442187785,44.4419250082888,0.5737268137209792,0.3658496413113176,707.5363870484568,449.2946419627386,1.0
260.0,799.6547479036113,0.08048398272170425,44.68291623592356,0.5726338055510329,0.3664560547424687,706.5725587016996,450.42385102576117,1.0
260.0,801.3749910855707,0.0784874702986151,44.929631830283896,0.5715407973810868,0.3670653709816998,705.6062314790958,451.5544483993304,1.0
260.0,803.0871460935995,0.07652985658830255,45.17529889270563,0.5704477892111406,0.3676776100266202,704.6373891058886,452.68644695075403,1.0
260.0,804.7911049404531,0.07456211935639977,45.42408005755481,0.5693547810411943,0.3682927920565323,703.6660151906042,453.81985957043196,1.0
260.0,806.4867586646369,0.07263695291347502,45.67686011206363,0.5682617728712482,0.368910937432409,702.6920932232415,454.9546991694351,1.0
260.0,808.1739973265986,0.07073565661171227,45.92838037021014,0.567168764701302,0.36953206670258365,701.7156065745977,456.09097868507723,1.0
260.0,809.8527099991214,0.06887878381049484,46.17867346402421,0.5660757565313557,0.37015620060221555,700.7365384942332,457.22871107763893,1.0
260.0,811.5227847607287,0.0670414019582808,46.42773616138098,0.5649827483614096,0.3707833600562321,699.7548721091159,458.367909331936,1.0
260.0,813.1841086894184,0.06523059628643095,46.67556608930271,0.5638897401914633,0.37141356618221555,698.7705904223343,459.50858645887513,1.0
260.0,814.8365678550908,0.0634471630677253,46.923887118444995,0.5627967320215171,0.37204684029238577,697.7836763114778,460.6507554955846,1.0
260.0,816.4800473120641,0.06284016970220059,47.17957382029618,0.561703723851571,0.3726832038956737,696.794112527024,461.79442950565,1.0
260.0,818.1144310925669,0.06002826389090418,47.439316553265,0.5606107156816247,0.37332267870053626,695.8018816909349,462.93962158042814,1.0
260.0,819.7396021993676,0.0583046603609696,47.69798391529403,0.5595177075116785,0.3739652866174372,694.8069662950352,464.0863448397491,1.0
260.0,821.3554425988956,0.05665812066127956,47.95494761589937,0.5584246993417323,0.37461104976112447,693.8093486994729,465.2346124324226,1.0
260.0,822.9618332129556,0.05503584128189087,48.210258121636414,0.557331691171786,0.37525999045273534,692.8090111308517,466.38443753621755,1.0
260.0,824.5586539132042,0.05342357801868916,48.463920629834746,0.5562386830018399,0.3759121312233828,691.8059356809623,467.5358333601974,1.0
260.0,826.1457835141268,0.05185946803762465,48.71594301565334,0.5551456748318937,0.3765674948171997,690.8001043051548,468.68881314604346,1.0
260.0,827.7230997634381,0.0503210114416197,48.969455358080296,0.5540526666619474,0.3772261041915688,689.791498820093,469.843390165347,1.0
260.0,829.2904793375016,0.04879859328051358,49.228393416588624,0.5529596584920012,0.37788798252232164,688.780100902637,470.99957772401694,1.0
260.0,830.8477978322011,0.0473094587283954,49.4905415460455,0.5518666503220551,0.37855315320455,687.765892087661,472.15738916031023,1.0
260.0,832.3949297587218,0.04582654021249861,49.75053692730861,0.5507736421521088,0.3792216398586067,686.7488537669626,473.31683785022244,1.0
260.0,833.9317485326293,0.04439983060774952,50.00841036525818,0.5496806339821627,0.3798934663287105,685.7289671866231,474.4779372023594,1.0
260.0,835.4581264696261,0.04306083539996743,50.26417967284384,0.5485876258122164,0.38056865668944134,684.7062134458579,475.6407006638513,1.0
260.0,836.9739347759219,0.041627835893993076,50.5178523544321,0.5474946176422701,0.3812472352453968,683.6805734946124,476.8051417167004,1.0
260.0,838.4790435448193,0.04026943312408775,50.774919185659215,0.5464016094723241,0.3819292265389154,682.6520281325492,477.9712738853035,1.0
260.0,839.9733217444801,0.03896169371502995,51.03271524993806,0.5453086013023778,0.38261465534713557,681.6205580059902,479.1391107289694,1.0
260.0,841.4566372149247,0.03761990131251365,51.28807869484801,0.5442155931324316,0.38330354668982364,680.5861436069365,480.3086658495775,1.0
260.0,842.9288566599217,0.03634603301315605,51.54111374986998,0.5431225849624854,0.3839959258316978,679.5487652708881,481.4799528913424,1.0
260.0,844.3898456381884,0.03510071241187901,51.79644524055706,0.5420295767925392,0.3846918182832378,678.508403174479,482.65298553853677,1.0
260.0,845.839468558023,0.03386438267830461,52.05023975481647,0.540936568622593,0.3853912498065776,677.4650373338583,483.8277775201305,1.0
260.0,847.2775886695805,0.03266286335963309,52.30199432791629,0.5398435604526468,0.38609424641761414,676.4186476024986,485.00434260923976,1.0
260.0,848.7040680582448,0.03147852749101818,52.55866371054073,0.5387505522827005,0.3868008343902275,675.369213669219,486.18269462535653,1.0
260.0,850.1187676354268,0.03027418149208277,52.81250491219709,0.5376575441127543,0.3875110402572937,674.3167150555928,487.3628474320314,1.0
260.0,851.5215471353605,0.029193583726774157,53.06345659210916,0.5365645359428082,0.3882248908185725,673.2611311146644,488.54481494424084,1.0
260.0,852.9122651036711,0.028099655784274636,53.31159226888957,0.5354715277728619,0.3889424131390905,672.2024410277838,489.72861112226826,1.0
260.0,854.2907788946242,0.02702103578286618,53.55689835681012,0.5343785196029157,0.38966363455848146,671.1406238033387,490.91424998084193,1.0
260.0,855.6569446592613,0.025961974403625725,53.79939218211627,0.5332855114329695,0.3903885826876443,670.0756582734205,492.10174558070065,1.0
260.0,857.0106173438968,0.024927269656960665,54.04335789464033,0.5321925032630233,0.39111728542065316,669.0075230927458,493.29111204105106,1.0
260.0,858.3516506778166,0.023917350435508786,54.28986037438755,0.5310994950930772,0.39184977093067963,667.9361967351421,494.4823635300195,1.0
260.0,859.6798971692383,0.022936211399936676,54.53544310878429,0.5300064869231309,0.39258606767879034,666.8616574918195,495.67551427263567,1.0
260.0,860.9952080984209,0.02196626043738872,54.77770107376816,0.5289134787531846,0.39332620441683747,665.7838834689653,496.8705785508856,1.0
260.0,862.2974335088213,0.01971515638412982,55.016978675955535,0.5278204705832386,0.3940702101896527,664.7028525848568,498.0675707024348,1.0
260.0,863.5864222035141,0.020125834988404808,55.252303985964375,0.5267274624132923,0.3948181143436941,663.6185425680952,499.26650512835164,1.0
260.0,864.8620217345931,0.01923685951386839,55.48538296491917,0.5256344542433461,0.39556994652589733,662.5309309542331,500.4673962872183,1.0
260.0,866.1240783971726,0.01829733229346871,55.72168321337561,0.5245414460733999,0.39632573668864934,661.4399950833729,501.67025869769253,1.0
260.0,867.3724372255506,0.017480109364676477,55.95440928535399,0.5234484379034536,0.3970855150992723,660.3457120981808,502.87510694701723,1.0
260.0,868.6069419815448,0.01669333055182099,56.18358703770898,0.5223554297335075,0.39784931233672377,659.2480589401349,504.0819556820657,1.0
260.0,869.8274351522404,0.01583088333661556,56.40927205804274,0.5212624215635613,0.3986171593027163,658.1470123477758,505.2908196200673,1.0
260.0,871.0337579390107,0.015073135873882473,56.631382264608554,0.520169413393615,0.39938908722027955,657.0425488529936,506.5017135419513,1.0
260.0,872.2257502561231,0.014254089026150107,56.84999761876561,0.5190764052236688,0.40016512764619605,655.934644779351,507.71465230474786,1.0
260.0,873.4032507163834,0.013497821582899989,57.07000327279751,0.5179833970537226,0.40094531246401965,654.8232762375152,508.9296508272303,1.0
260.0,874.5660966330204,0.012778073736971617,57.28890814074556,0.5168903888837764,0.4017296739016286,653.708419124174,510.1467241091846,1.0
260.0,875.7141240072422,0.01245859457029849,57.505797519363625,0.5157973807138302,0.4025182445278537,652.5900491177614,511.3658872217576,1.0
260.0,876.8471675227592,0.01137685542164594,57.718740250509754,0.514704372543884,0.4033110572584177,651.4681416756395,512.5871553106917,1.0
260.0,877.96506054173,0.010698060318581759,57.92753339420476,0.5136113643739377,0.40410814536488515,650.342672031522,513.8105436035005,1.0
260.0,879.0676350941759,0.010032904467616973,58.132201728763974,0.5125183562039917,0.4049095424740261,649.2136151914084,515.036067403348,1.0
260.0,880.1547218747208,0.009468527335436643,58.337279331031056,0.5114253480340454,0.4057152825773823,648.0809459310416,516.2637420969932,1.0
260.0,881.2261502337981,0.00878507920691967,58.54073554548487,0.5103323398640992,0.4065254000327713,646.9446387920901,517.493583151526,1.0
260.0,882.2817481731519,0.008180908717645704,58.73938223893393,0.509239331694153,0.4073399295732649,645.8046680791899,518.7256061211615,1.0
260.0,883.3213423416172,0.007596540189483762,58.932306505291706,0.5081463235242067,0.4081589063161709,644.6610078569681,519.9598266540238,1.0
260.0,884.3447580186344,0.0070261572533831,-59.002514842821256,0.5070533153542606,0.40898236575054503,643.513631944336,521.1962604696733,1.0
260.0,885.3518191239209,0.006285441962386667,0.0,0.5059603071843144,0.4098103437715772,642.3625139143571,522.4349234000822,1.0
260.0,886.3423481964392,0.005988173132352531,59.57440132331388,0.5048672990143681,0.41064287665940014,641.2076270873998,523.67583135525,1.0
260.0,910.6625728012646,-1.3262033462524413e-11,0.0,0.45458892319684274,0.45458892319684274,583.484677471086,583.484677471086,1.0
270.0,33.311744065675065,5.026959701785038,12.032099014959996,0.99904308884701,0.9724945987723156,944.2685492392781,86.24354732466928,1.0952274690018853
270.0,34.633791240735945,4.9945775804618675,12.07430853451605,0.99808617769402,0.9467094393679026,943.6191574328442,86.7991898373152,1.0934968975245853
270.0,35.95699387131959,4.962382896176263,12.116191929694459,0.99712926654103,0.9224961872453644,942.9704301530046,87.35690927403896,1.091834571081287
270.0,37.281248415057064,4.930368708576952,12.157767805443626,0.9961723553880399,0.8997226047498637,942.3222893919351,87.91703966942879,1.0902309432055446
270.0,38.60646309218891,4.898529037749361,12.199052988381084,0.9952154442350499,0.8782704715937923,941.6746660005725,88.4798445538246,1.0886778793167478
270.0,39.93255635595463,4.86685853014867,12.240062362397211,0.9942585330820599,0.8580338159937748,941.0274985357318,89.04553050200458,1.0871684377236437
270.0,41.25945558618859,4.8353532328610855,12.280811161126538,0.9933016219290699,0.8389174035925333,940.3807322753217,89.61425806744421,1.0856966515758035
270.0,42.58709597028337,4.804008221159057,12.321310706649925,0.9923447107760799,0.820835441471403,939.7343183747058,90.18615062170835,1.0842574342788012
270.0,43.915419542078524,4.772821178247268,12.361573999436935,0.9913877996230899,0.8037104625316666,939.0882131420532,90.76130151159049,1.082846399644316
270.0,45.244374353985414,4.741788640436267,12.405137250881687,0.9904308884700999,0.7874723618243483,938.44237741411,91.33977986233683,1.081459775202941
270.0,46.57391376212112,4.710907930656523,12.448558561599441,0.9894739773171098,0.7720575614297298,937.7967760171609,91.92163528908358,1.080094320663716
270.0,47.90399580730691,4.680176879276013,12.491749020532453,0.9885170661641198,0.7574082845189976,937.1513773002615,92.50690172594274,1.0787472360779264
270.0,49.23458267778017,4.649593491933438,12.534717811359789,0.9875601550111298,0.7434719224888888,936.5061527300746,93.0956005407499,1.0774161075132456
270.0,50.565640241670984,4.619156011817925,12.577473575644277,0.9866032438581398,0.7302004817098064,935.8610765383427,93.68774307038912,1.076098850692798
270.0,51.89713763920128,4.588862888877135,12.62002446875632,0.9856463327051499,0.7175500985948817,935.216125414369,94.2833326852797,1.0747936651011096
270.0,53.22904692611724,4.5587127515206465,12.662378206088569,0.9846894215521599,0.7054806134787669,934.5712782361746,94.88236647067659,1.073498994959088
270.0,54.56134276126951,4.528704382972036,12.704542104820753,0.9837325103991699,0.6939551952661844,933.926515834919,95.48483659560658,1.0722134959257985
270.0,55.89400213221021,4.4988367007655015,12.746523120811794,0.9827755992461799,0.682940010030825,933.2818207880123,96.09073142683374,1.0709360066356226
