T,P,z_carbon dioxide,z_argon,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_oxygen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
210.3137931034,4.1996929863,0.96,0.01,0.01,0.02,0.027081694410881298,0.00025432278845439603,0.9739644852009461,0.0005609383275170464,0.0006242507765887989,0.024850325694948112,0.9191298794580768,0.03762547869153755,0.03744018096031925,0.005804460890066499,0.026376608555263345,1.5191160369167499e-05,1.6905768767333187e-05,0.0006729889264814562,0.000233755673895531,9.569016657763291e-06,9.521891222065579e-06,1.4762066790361975e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.740001472724774,-0.05441808441922191
210.3137931034,4.3906629331,0.96,0.01,0.01,0.02,0.02707775629732815,0.00026588700084272874,0.9752183453432686,0.000877130086227273,0.0009722802749512235,0.022932244295552965,0.8829065920559844,0.056214822703688966,0.0557328089137673,0.005145776326559205,0.02640672469188863,2.3750714715916524e-05,2.632716833782844e-05,0.0006209537223857768,0.0002347533857860403,1.4946790611589596e-05,1.4818629410622486e-05,1.3681950344763411e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.681957678023778,-0.0650338454202597
210.3137931034,4.5816328799,0.96,0.01,0.01,0.02,0.027075809197480382,0.00027745456137288937,0.9753710071221628,0.0012003701555680533,0.00132541229220094,0.0221032104300682,0.8487112454696473,0.07371084457458496,0.07280551784230967,0.00477239211345812,0.02640895928559396,3.250099329851046e-05,3.588661033162777e-05,0.0005984623082562849,0.00023547880634401962,2.0451410049866692e-05,2.0200223018464098e-05,1.3241219605389592e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.63649584992711,-0.07712623050816703
210.3137931034,4.7726028267,0.96,0.01,0.01,0.02,0.027074530854225665,0.00028903385364112606,0.9751527218874984,0.0015268650275872071,0.0016793925108647958,0.021641020574049617,0.8169083638543558,0.09001432056149149,0.0885739584073247,0.004503357176827954,0.026401802456325212,4.133915429964796e-05,4.5468764351764423e-05,0.0005859204792490388,0.00023611417247649164,2.6017185954775536e-05,2.5600872530717872e-05,1.3016226791410053e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.595279500029267,-0.08965086195792438
210.3137931034,4.9635727735,0.96,0.01,0.01,0.02,0.027073551682135204,0.00030062712920818206,0.9747671542059455,0.0018555613985873568,0.00203303686960516,0.021344247525861906,0.7873886628770643,0.10519927925852322,0.10312479165368924,0.004287266210723221,0.026390408927442523,5.0236637424029885e-05,5.5041528760941665e-05,0.0005778645885077088,0.00023671039329180093,3.162575731825969e-05,3.100211006504049e-05,1.2888685330809627e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.55598409603811,-0.10231650227090228
210.3137931034,5.1545427203,0.96,0.01,0.01,0.02,0.027072729988253334,0.00031223518926697797,0.9742922895949793,0.0021860596681906115,0.002385893666950356,0.02113575706987973,0.7599623592770475,0.11936541541070969,0.11656850023609867,0.004103725076144232,0.026376752085841997,5.91826031351351e-05,6.459265502603062e-05,0.0005722026442501703,0.00023728699108464802,3.727008307269439e-05,3.639678773378603e-05,1.2813273758495378e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.517719626482492,-0.11501201678065343
210.3137931034,5.3455126671,0.96,0.01,0.01,0.02,0.027072000106287842,0.00032385836317774466,0.9737642356327078,0.002518177695207252,0.002737754882954934,0.020979831789130116,0.734435299350206,0.13261015093967385,0.12901177730342664,0.003942772406693576,0.026361745490547962,6.81721068323024e-05,7.411650048234603e-05,0.0005679660084252316,0.00023785301390751463,4.2946906424076434e-05,4.178154302813946e-05,1.2768998180141586e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.48007403499026,-0.12768630370931433
210.3137931034,5.5364826139,0.96,0.01,0.01,0.02,0.027071327505726647,0.0003354967957681349,0.9732019625150033,0.0028518220400511433,0.003088511965705913,0.020857703479239566,0.7106274000532651,0.14502232874306395,0.1405514796496317,0.003798791554039279,0.026345869056459564,7.7202608434274e-05,8.361011892898036e-05,0.0005646457219038285,0.00023841321570291097,4.865452660813104e-05,4.715457106292165e-05,1.2744823941712316e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.442830848533628,-0.14031280585536976
210.3137931034,5.7274525608,0.96,0.01,0.01,0.02,0.0270706923119376,0.00034715055173090446,0.9726163791500955,0.0031869405922880546,0.003438102796028366,0.020758577461588226,0.6883766402020419,0.15668123594017208,0.15127385868695384,0.0036682651708322325,0.026329398737523078,8.627268819025411e-05,9.307182292809625e-05,0.0005619490632961776,0.00023897033044480517,5.4391977502510753e-05,5.25148035056389e-05,1.27344027794967e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.405865604563893,-0.15288007370465806
210.3137931034,5.9184225076,0.96,0.01,0.01,0.02,0.027070082278742136,0.0003588196576736647,0.9720141982612218,0.0035235031471724664,0.003786489869451337,0.02067580872215439,0.6675387465779522,0.16765716081742613,0.16125528324235003,0.003548809362271693,0.026312504323036844,9.538152010336553e-05,0.00010250059231367127,0.0005596958432882536,0.000239526024531008,6.015868505104739e-05,5.7861565531089874e-05,1.2733825605194252e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.369101708421894,-0.16537245869537998
210.3137931034,6.1093924544,0.96,0.01,0.01,0.02,0.02706948945164809,0.00037050412382007194,0.9713997757665083,0.003861490982947479,0.004133648715858651,0.020605084534685562,0.6479857194929838,0.17801229371269647,0.1705632788410022,0.003438707953317582,0.026295295983444815,0.000104528589430531,0.00011189576031075443,0.000557769118461988,0.00024008138124866687,6.595428891122391e-05,6.319439818286414e-05,1.2740554773170436e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.332489486383853,-0.17778723623019133
210.3137931034,6.3003624012,0.96,0.01,0.01,0.02,0.02706890843738498,0.0003822039525798973,0.9707760601263811,0.004200892513611943,0.004479562976509502,0.020543484383497596,0.6296039680756391,0.18780172713725757,0.1792576382888225,0.003336666498280937,0.026277848284766345,0.00011371357480625774,0.00012125688005063544,0.0005560896977617447,0.00024063712515849675,7.17785624131912e-05,6.851297788412549e-05,1.2752871240838992e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.29599532362354,-0.19012067122913834
210.3137931034,6.491332348,0.96,0.01,0.01,0.02,0.02706833544906011,0.0003939191437903682,0.9701451177999363,0.004541700458939699,0.004824221248247661,0.02048896049287636,0.6122925526767571,0.19707435808775176,0.18739141655831615,0.0032416726771749035,0.02626021348287661,0.00012293627153173002,0.00013058363902805118,0.0005546020556237173,0.00024119375809964706,7.76313624009636e-05,7.381706636431612e-05,1.2769569254413687e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.25959567344821,-0.20237027170288258
210.3137931034,6.6823022948,0.96,0.01,0.01,0.02,0.027067767748473855,0.00040564969730617017,0.9695084397282366,0.004883910279283114,0.005167615331038194,0.020440034661442136,0.5959615853451797,0.20587369162479915,0.1950118109984982,0.0031529120315228103,0.026242429276749173,0.0001321965491440194,0.00013987581159399467,0.0005532661109866712,0.00024175163670137745,8.35126006909036e-05,7.910648210266886e-05,1.27897781122021e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.22327355911224,-0.2145343443503549
210.3137931034,6.8732722416,0.96,0.01,0.01,0.02,0.027067203305616717,0.0004173956143455931,0.9688671284046676,0.005227519226791117,0.005509739165733852,0.020395613202807306,0.5805308237650595,0.21423853867429477,0.2021609231419315,0.003069714418714305,0.026224523540658195,0.00014149432569557547,0.0001491332301598372,0.0005520522091031058,0.00024231101983197023,8.942222646645937e-05,8.438108271149872e-05,1.2812853356647826e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.18701643848531,-0.22661173554292446
210.3137931034,7.0642421885,0.96,0.01,0.01,0.02,0.027066640582718637,0.00042915689816176147,0.9682220164760519,0.005572525749859524,0.005850588167236399,0.02035486960685215,0.5659284513049327,0.22220361691590573,0.20887641333163182,0.0029915184475296985,0.02620651732423238,0.00015082955160939242,0.00015835576712009417,0.0005509379397567705,0.0002428720987435144,9.536021499595441e-05,8.964075364455711e-05,1.2838307777355336e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.15081485013805,-0.23860166010195982
210.3137931034,7.2552121353,0.96,0.01,0.01,0.02,0.02706607839276891,0.00044093355433763196,0.9675737444185836,0.005918929107080295,0.0061901587922239725,0.020317167682112232,0.552090024590808,0.22980006659445634,0.21519206187677237,0.0029178469379633025,0.026188426817218335,0.00016020219921347695,0.00016754332313402177,0.0005499060532030807,0.0002434350168571756,0.00010132656015051816,9.488540070856886e-05,1.2865766213693348e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.114661526569215,-0.25050359403990186
210.3137931034,7.4461820821,0.96,0.01,0.01,0.02,0.027065515804179142,0.0004527255908736701,0.9669228128604878,0.006266729110655559,0.00652844825177916,0.02028200977707752,0.5389575672880533,0.23705589316067793,0.2211382501322345,0.0028482894190342517,0.026170264672896883,0.00016961225578495753,0.00017669581933529456,0.0005489430561620075,0.00024399988310631977,0.00010732126930125352,0.00010011494495588532,1.2894935102115042e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.078550796818522,-0.26231720165648653
210.3137931034,7.6371520289,0.96,0.01,0.01,0.02,0.02706495207494044,0.00046453301816150707,0.9662696187036398,0.006615925951972487,0.006865454315965544,0.02024900102842215,0.5264787896461784,0.24399634755717103,0.22674237351356968,0.0027824892830808135,0.026152040921684983,0.00017905971882149006,0.00018581319203430044,0.0005480382423996652,0.0002445667811523565,0.00011334435975111672,0.00010532931911336229,1.2925581446715782e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.042478174016882,-0.2740422854314133
210.3137931034,7.8281219757,0.96,0.01,0.01,0.02,0.0270643866061525,0.0004763558488914663,0.9656144806071604,0.0069665200805782155,0.007201175178179266,0.02021782413408213,0.5146064154623431,0.25064425357728803,0.23202919684037898,0.002720134119989853,0.026133763615651333,0.00018854459276029348,0.00019489538904087276,0.0005471830086999992,0.00024513577588255905,0.00011939585618257699,0.00011052846502850386,1.2957517978264082e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,17.006440064397815,-0.2856787509954053
210.3137931034,8.0190919225,0.96,0.01,0.01,0.02,0.027063818908586397,0.00048819409793521697,0.964957657315012,0.007318512119033815,0.007535609359613399,0.020188221206340833,0.5032976005125243,0.25702029035479845,0.23702116084768626,0.002660948284990995,0.026115439292027257,0.00019806688666982607,0.00020394236707442574,0.0005463703628148919,0.00024570691807517095,0.00012547578880080836,0.00011571233181159416,1.2990592476434414e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.97043355798692,-0.2972265819709712
210.3137931034,8.2100618693,0.96,0.01,0.01,0.02,0.02706324857820754,0.0005000477822049762,0.9642993610669172,0.007671902801672658,0.007868755640524007,0.020159980490886152,0.4925134288502212,0.2631432367763074,0.24173864729815442,0.002604687075316983,0.026097073312360684,0.000207626612589514,0.00021295408990067388,0.0005455945633566664,0.00024628024780272146,0.00013158419195223147,0.00012088087445467308,1.3024679953502234e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.934456275473654,-0.30868582242091946
210.3137931034,8.4010318161,0.96,0.01,0.01,0.02,0.02706267527797566,0.000511916920521541,0.9636397675637399,0.008026692930579478,0.008200613010688564,0.020132926494992057,0.4822184754067848,0.2690301835509403,0.24620020895044395,0.00255113209183102,0.026078670114521436,0.00021722378433629524,0.00022193052698860695,0.0005448508521293227,0.00024685579694883373,0.00013772110309074231,0.0001260340527976712,1.3059676842938128e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.898506254380884,-0.32005656320151843
210.3137931034,8.592001763,0.96,0.01,0.01,0.02,0.0270620987241222,0.0005238015334770146,0.9629790234780661,0.008382883343110627,0.008531180632814848,0.02010691254600838,0.4723804251784105,0.27469671772482696,0.2504227696055228,0.002500087491239768,0.026060233402622212,0.00022685841662405934,0.00023087165251855474,0.00054413525235737,0.0002474335910929756,0.00014388656198536696,0.00013117183073693396,1.3095496617380926e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.862581863303298,-0.33133893190228747
210.3137931034,8.7829717098,0.96,0.01,0.01,0.02,0.027061518675669624,0.0005357016433079124,0.962317252186756,0.008740474887985943,0.00886045781550724,0.020081815109750906,0.46296974077911496,0.28015708367761805,0.2544217986236946,0.0024513769195723778,0.026041766291970973,0.00023653052441545297,0.00023977744464933208,0.0005434444146338686,0.0002480136509372101,0.0001500806101104523,0.00013629417561606796,1.313206644182011e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.826681736437614,-0.3425330849692969
210.3137931034,8.9739416566,0.96,0.01,0.01,0.02,0.027060934926333283,0.0005476172737768681,0.9616545581980263,0.009099468407335106,0.009188443992911839,0.02005752940172684,0.4539593714504055,0.2854243239824011,0.25821146359191677,0.0024048409752765506,0.026023271421008572,0.00024624012243512085,0.00024864788496644524,0.0005427754979231465,0.0002485959933991317,0.000156303290168848,0.00014140105775014048,1.3169324587478493e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.79080472303055,-0.35363920329733745
210.3137931034,9.1649116034,0.96,0.01,0.01,0.02,0.02706034729819597,0.0005595484500611636,0.9609910306065073,0.009459864723404536,0.009515138709525276,0.02003396596056283,0.4453244976796502,0.29051040298587233,0.2618047642446045,0.0023603350898729046,0.02600475103866336,0.0002559872248092793,0.0002574829580702622,0.0005421260766530665,0.0002491806324509145,0.00016255464571738888,0.0001464924500516968,1.320721841163361e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.754949847923232,-0.3646574856769398
210.3137931034,9.3558815502,0.96,0.01,0.01,0.02,0.027059755635783014,0.0005714951985682357,0.9603267453831751,0.009821664864962682,0.009840541820304909,0.020011047931557287,0.4370423052103371,0.2954263163961371,0.2652136506363674,0.002317727757158415,0.02598620706057553,0.00026577185118244597,0.00026628265698115417,0.0005414940670438813,0.0002497675789989011,0.0001688347213510928,0.0001515683279334375,1.32457028480436e-06,17.501184301211648,0.027036025480369284,0.00023937860180168918,309.1473760575555,82.3795680252517,3.9470361021978406,78.1853893410437,56.55314330349872,55.44611770258769,85.98515005263984,3.87,16.719116270351535,-0.3755875490966254
213.7517241379,4.4668078504,0.96,0.01,0.01,0.02,0.026909583231800864,0.00026758855681635266,0.9339067063566417,0.00016096148892241643,0.00017977675345613335,0.06575255540097971,0.9616357782903046,0.010616805444872928,0.010615625923357888,0.01713179034146458,0.02513104024544106,4.331406583272358e-06,4.837717510270764e-06,0.001769373862266261,0.00025732273009567265,2.840935646993542e-06,2.8406200205335983e-06,4.584271053152836e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,17.490326484296332,-0.08416358197813167
213.7517241379,4.6613726599,0.96,0.01,0.01,0.02,0.02684818911221961,0.0002796794681551129,0.9655596016389232,0.00029369560637237995,0.0003263417972439895,0.03382036095746043,0.9553849059816732,0.018057323214216176,0.018030223207777245,0.008527547596333408,0.025923526783921243,7.885195181313667e-06,8.761686287628258e-06,0.0009080154468294263,0.0002672015423883769,5.050262552856954e-06,5.042683237469113e-06,2.3849799764099388e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,17.088125272635477,-0.05201126498871389
213.7517241379,4.8559374693,0.96,0.01,0.01,0.02,0.026831515755432897,0.0002914386106193524,0.9732441063065087,0.0005694888327763211,0.0006302477360689452,0.02555615712464609,0.9271542172556471,0.0333879518782328,0.03323726796712934,0.006220562898990845,0.026113614572245297,1.528024858918095e-05,1.6910502060159816e-05,0.0006857104325382603,0.00027020853690685895,9.730538306817963e-06,9.686623197123282e-06,1.8129122085521828e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.958275738881348,-0.052140987470345124
213.7517241379,5.0505022788,0.96,0.01,0.01,0.02,0.026826605853504742,0.0003031219316001788,0.9748104186614973,0.0008829176395619573,0.0009734628727779922,0.023333200826162623,0.8955038451508002,0.0497029124652893,0.04930860765083189,0.005484634733078541,0.026150854883321934,2.3685683517635393e-05,2.6114704801035626e-05,0.0006259505818641359,0.0002714468552974979,1.5066042832633097e-05,1.4946520395635516e-05,1.6625130744121984e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.897728561547538,-0.06073501063058018
213.7517241379,5.2450670882,0.96,0.01,0.01,0.02,0.02682416596273004,0.0003148020825900955,0.9750991526270472,0.0012052016678191647,0.0013239038159149976,0.022371741889218824,0.8650420058260079,0.06531015080228342,0.06456363752662225,0.005084205845086545,0.02615622150018534,3.232852955614031e-05,3.55126156767955e-05,0.0006001033173117653,0.00027231702496194083,2.0559771486832017e-05,2.032476755297273e-05,1.6005185883499807e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.851651526138472,-0.07103821357197049
213.7517241379,5.4396318977,0.96,0.01,0.01,0.02,0.026822562083525313,0.0003264917446903575,0.9749547464953866,0.0015313185131081246,0.0016759735175095947,0.02183796147399581,0.8363583621181119,0.08001667664927382,0.0788207097582585,0.004804251474355843,0.02615078421650019,4.107388588749434e-05,4.49539037237454e-05,0.0005857500774138866,0.00027306410083431215,2.61247843635456e-05,2.5734311046706103e-05,1.5685484457936614e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.81048777435386,-0.08186306374475905
213.7517241379,5.6341967071,0.96,0.01,0.01,0.02,0.02682133239010977,0.0003381944221914962,0.9746152590756739,0.001859856238029546,0.0020280961726478353,0.02149678851364868,0.8094671713089068,0.09384106365114603,0.09210824228097626,0.00458352275897085,0.0261404798161416,4.9883822358009566e-05,5.4396241565697044e-05,0.000576572510044465,0.0002737572822838006,3.173652429933475e-05,3.115049377728911e-05,1.5501218310717192e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.771543824256337,-0.09287454905280157
213.7517241379,5.8287615166,0.96,0.01,0.01,0.02,0.02682029977088778,0.0003499114029149369,0.9741718608645562,0.002190277511902604,0.0023796698650652773,0.021258191758475983,0.7842645586765784,0.10684296516710345,0.10449444163272666,0.004398034523591573,0.026127581336750978,5.8743899450662066e-05,6.382345913679881e-05,0.0005701510755493419,0.00027442311198298537,3.7385571833212904e-05,3.6563796668520374e-05,1.5389224302182533e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.73378826049897,-0.10394466178748374
213.7517241379,6.023326326,0.96,0.01,0.01,0.02,0.026819382273281327,0.00036164324379113955,0.9736666958268885,0.0025223366534593014,0.0027304174551061374,0.021080550064546094,0.7606221927392312,0.11908855661617071,0.11605295133959859,0.00423629930499949,0.026113139322144055,6.764751093103413e-05,7.322810949413145e-05,0.0005653673307121071,0.0002750738770817449,4.306757191307675e-05,4.196976577398771e-05,1.5320290223301655e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.69674433638669,-0.11501454295718005
213.7517241379,6.2178911355,0.96,0.01,0.01,0.02,0.02681853688178726,0.00037339021051355817,0.9731218654257756,0.002855906836227995,0.0030801942224026003,0.02094203351559375,0.7384125905579663,0.13064146716999311,0.12685395226564652,0.004091990006394083,0.026097704638394784,7.659124281832885e-05,8.260630235657217e-05,0.000561634698217576,0.0002757160326343009,4.878024492840383e-05,4.736602394094662e-05,1.527909009906863e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.660162051329984,-0.12605692710324234
213.7517241379,6.4124559449,0.96,0.01,0.01,0.02,0.026817738878013003,0.00038515243621646924,0.9725500570654556,0.0031909172955953543,0.0034289179224726326,0.02083010771647644,0.7175166218158376,0.14156030828290533,0.13696182751790528,0.003961242383351643,0.026081593476178035,8.557318681461165e-05,9.195582547900989e-05,0.0005586163895413489,0.0002763532749181809,5.452229760671542e-05,5.275118153718108e-05,1.5256821543918183e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.62389788907104,-0.1370485037851097
213.7517241379,6.6070207544,0.96,0.01,0.01,0.02,0.02681697305818738,0.0003969299909631795,0.9719590675408905,0.003527325727791479,0.0037765381261879584,0.02073706860512996,0.6978255319923594,0.15189818128384244,0.14643478476508348,0.0038415019587146075,0.026065000127904987,9.459219900963529e-05,0.00010127532118319993,0.0005561054100895535,0.00027698788210760313,6.029294372431898e-05,5.812435779349972e-05,1.5248073377576255e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.587863674551507,-0.14798143774528683
213.7517241379,6.8015855638,0.96,0.01,0.01,0.02,0.026816229558191514,0.00040872291183651854,0.971353949082425,0.003865105963661883,0.004123022463901536,0.02065792249001168,0.6792409157389949,0.16170292020657237,0.1553251920789047,0.0037309719755279896,0.026048050480850182,0.00010364756878829209,0.00011056391686556397,0.0005539675916874804,0.00027762132491934537,6.609168839929848e-05,6.348496478805647e-05,1.5249337298182479e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.55200227940207,-0.15884908599393555
213.7517241379,6.9961503733,0.96,0.01,0.01,0.02,0.02681550169875072,0.0004205312190139763,0.9707381179016462,0.004204241296778976,0.004468349208995671,0.02058929159257909,0.6616740478712663,0.17101753112449344,0.16368009591485586,0.0036283250893843523,0.026030829649633668,0.00011273883963573455,0.00011982102580443486,0.0005521121836768785,0.00027825459394121573,7.191821083654386e-05,6.88325902633989e-05,1.5258239728177963e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.5162750855842,-0.16964709095234554
213.7517241379,7.1907151827,0.96,0.01,0.01,0.02,0.026814784795277664,0.00043235492412564697,0.97011396601762,0.004544720866498163,0.004812503252926575,0.020528809862955164,0.6450449923390059,0.17988068560756654,0.1715417804320788,0.0035325416213486988,0.02601339722565579,0.00012186571198975607,0.00012904623905379982,0.0005504756185783163,0.0002788883787203594,7.777230017752879e-05,7.416693346308982e-05,1.5273117646689067e-06,16.710657418380034,0.026781293913340286,0.00027701764690281897,309.1473760575555,82.3795680252517,4.607974115147516,78.10935503812522,56.55314330349872,55.44611770258769,85.96224097406134,3.87,16.480655063884374,-0.18037251764406292
