T,P,z_carbon dioxide,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_argon,y_nitrogen,y_methane,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_nitrogen,rhoL4_methane,rhoL5_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_nitrogen,rhoV4_methane,rhoV5_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
226.9522758621,11.0968347504,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02571203541798879,0.0006518545363684886,0.9883715083438906,0.0027295180932935736,0.0008834300474193963,0.003247695506030324,0.004767848009365926,0.7386911612444759,0.07040877410937259,0.046527283898357814,0.03105031002874682,0.11332247071904704,0.025413043228669118,7.01814658888056e-05,2.2714784668563032e-05,8.350486187789472e-05,0.00012259107688440405,0.00048151918443251827,4.589627880333871e-05,3.032902107404908e-05,2.024028544788659e-05,7.386976661069603e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.20286066980564,-0.08876788732094987,-0.24410356205408767
226.9522758621,11.2889306398,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025710061845847156,0.000663287678350502,0.9877523210371276,0.0028971325993027474,0.0009611631543598002,0.0033430755602099882,0.005046307648999948,0.7274102707809627,0.07347393136725137,0.049744757761764104,0.031445368418427905,0.11792567167159404,0.025395173262243626,7.448545830369356e-05,2.471156414254e-05,8.595067940833893e-05,0.00012974088174896024,0.00048248226971461474,4.8734353355868286e-05,3.2995084885908624e-05,2.085732541313524e-05,7.821864498097518e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.174662822004876,-0.0958454501640098,-0.2592052694743625
226.9522758621,11.4810265292,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025708121464347575,0.0006747315220375379,0.9871409797199853,0.003063492359435904,0.001042246936304934,0.003432159499632675,0.005321121484641339,0.7165074869540486,0.07640636472983706,0.053022611449377914,0.031770257635470166,0.12229327923126636,0.025377540209076448,7.875663368147896e-05,2.6794210834371372e-05,8.82343733015712e-05,0.00013679603745370903,0.0004834501872237966,5.155378276751821e-05,3.5776027325643746e-05,2.1436394289905494e-05,8.251513043067397e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.146854625440778,-0.10305860261608224,-0.2743164813994188
226.9522758621,11.6731224186,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025706210637911665,0.0006861860784420785,0.9865373064731386,0.00322841430779429,0.001126797241911374,0.003515445268158522,0.005592036708997235,0.7059644379285553,0.07920809280600132,0.056363516292241525,0.03203283364173109,0.12643111933147072,0.025360135802356517,8.29902982226078e-05,2.896568724679169e-05,9.036877654933283e-05,0.00014375007353641727,0.00048442296918176157,5.4351490583426254e-05,3.867586021177942e-05,2.198048449800694e-05,8.675527396710437e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.119423459076613,-0.11040405142311549,-0.28943709570817155
226.9522758621,11.865218308,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02570432607983687,0.0006976513476637648,0.9859411547971582,0.0033917199879940213,0.001214930236584076,0.0035933812867922424,0.005858813691471548,0.6957639370548162,0.08188111940759134,0.05976998482129132,0.032240017381979215,0.13034494133432176,0.025342952938437073,8.718187654289872e-05,3.122896296541044e-05,9.23654443248916e-05,0.00015059685756659743,0.0004854006483421394,5.712447330292375e-05,4.169861046041666e-05,2.2492291575241003e-05,9.093532398304393e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.092358424876998,-0.11787911167867726,-0.3045671706362487
226.9522758621,12.0573141974,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025702464814046668,0.0007091273201486027,0.9853524049602038,0.003553235655937826,0.0013067615058676182,0.0036663721972147716,0.006121225680775878,0.685889887270071,0.0844274370716004,0.06324434058155377,0.03239791763943555,0.1340404174373391,0.025325985517925902,9.1326914422758e-05,3.3586991624913096e-05,9.423480239411164e-05,0.00015733058767898085,0.0004863832576768527,5.986980219759878e-05,4.484828975116275e-05,2.2974248514048076e-05,9.505172200894031e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.065650106159508,-0.1254816092469433,-0.3197068942549226
226.9522758621,12.2494100868,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02570062414174689,0.0007206139778845162,0.9847709597018948,0.0037127925383825923,0.001402405092067701,0.003734783911126824,0.006379058756528114,0.6763271945919578,0.08684903380079365,0.0667886876400975,0.03251193661060231,0.13752314735654866,0.025309228301005772,9.542108554525337e-05,3.6042686165703925e-05,9.598627755051393e-05,0.00016394579147964834,0.000487370830046386,6.258462772261672e-05,4.8128861878017086e-05,2.3428555969695368e-05,9.910110226780102e-05,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.03929034794089,-0.13320979252265275,-0.3348565573984139
226.9522758621,12.4415059762,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025698801612387516,0.0007321112955462809,0.9841967402492712,0.0038702272319499284,0.0015019724714933848,0.003798948049337363,0.006632111997948084,0.6670616896937821,0.08914790233438326,0.07040488016655364,0.032586860741630023,0.14079866706365096,0.025292676775224506,9.94602018287409e-05,3.859889257217586e-05,9.762841225568744e-05,0.0001704373305064028,0.0004883633978510061,6.526618627325865e-05,5.154420803151624e-05,2.3857208835340997e-05,0.00010308029455515899,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.013272056565281,-0.14106225067069467,-0.35001652790668203
226.9522758621,12.6336018656,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025696994998390392,0.0007436192415935613,0.9836296826108372,0.004025382225058106,0.001605571483012677,0.0038591658451110965,0.006880197835980933,0.658080056685759,0.09132605129434841,0.07409449256916392,0.032626938986142155,0.14387246046458665,0.02527632703431901,0.00010344022690392773,4.1258362368535e-05,9.916896541977888e-05,0.00017680040937913843,0.0004893609926605119,6.791180900123804e-05,5.509809037054144e-05,2.4262019624394428e-05,0.00010698632993687556,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.98758901641657,-0.1490378351130257,-0.36518722352352384
226.9522758621,12.825697755,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025695202273160127,0.0007551377793385059,0.9830697341245587,0.004178106522891894,0.0017133052219839677,0.003915711577350536,0.0071231425532148835,0.6493697683432055,0.09338551757859825,0.07785879076256175,0.03263595031689496,0.1467499729987397,0.02526017566695228,0.00010735729222451695,4.402372423453956e-05,0.00010061500102337692,0.0001830305887254107,0.0004903636448362482,7.051893236667969e-05,5.879411435842225e-05,2.4644639048901866e-05,0.000110816448728254,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.962235721993828,-0.1571355878928049,-0.3803690875070789
226.9522758621,13.0177936444,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02569342159194629,0.0007666668679801215,0.9825168502447656,0.004328256353184264,0.0018252709169406175,0.003968835590989458,0.007360786894119977,0.6409190271177404,0.0953283793949306,0.08169870522201077,0.03261726204486307,0.14943662622045525,0.02524421965452992,0.00011120771524038329,4.689745518847367e-05,0.00010197296606841346,0.0001891238009190975,0.0004913713831492246,7.30851100603322e-05,6.263569045059019e-05,2.5006574134022067e-05,0.00011456811018595253,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.937207224085686,-0.1653546755741484,-0.3955625659088966
226.9522758621,13.2098895338,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02569165127516707,0.0007782064636102737,0.9819709915600856,0.004475695928630092,0.0019415588096497538,0.004018766954679092,0.007592986746955463,0.6327167113339153,0.09715676935557879,0.08561480654189312,0.032573880262872716,0.15193783250574025,0.025228456277491745,0.00011498801901204937,4.988185186774996e-05,0.00010324875915578036,0.00019507636763974498,0.0004923842343942886,7.560802589600398e-05,6.662599583164437e-05,2.5349204165434668e-05,0.0001182390033229022,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.912498989137159,-0.1736943260858368,-0.410768084125964
226.9522758621,13.4019854232,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02568988979385334,0.0007897565201904909,0.9814321210429707,0.004620298239456382,0.0020622510614505337,0.004065715799159776,0.007819613856962521,0.6247523260678293,0.09887288707246263,0.08960728423377995,0.03250849353094722,0.15425900909498097,0.025212883029741652,0.00011869495258636906,5.2979002495921285e-05,0.00010444779081354301,0.00020088501821585565,0.0004934022230162438,7.808550723553546e-05,7.076793698019029e-05,2.5673794727635964e-05,0.00012182705823088546,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.888106771291252,-0.1821537715793493,-0.4259860258775827
226.9522758621,13.5940813126,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025688135756905383,0.0008013169904951301,0.9809002015362879,0.004761945848486666,0.0021874207107113676,0.0041098753740895135,0.008040556530424731,0.6170159582521961,0.10047901073021916,0.09367592949690509,0.032423510752435936,0.1564055907682438,0.025197497541040014,0.00012232551142295748,5.619076017422007e-05,0.00010557503655357372,0.00020654690771462262,0.0004944253707541186,8.05155384862671e-05,7.506411390629397e-05,2.5981510057428454e-05,0.00012533045729102205,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.864026496840237,-0.19073219703583,-0.44121671435643606
226.9522758621,13.786177202,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02568638789795734,0.0008128878262090817,0.9803751931369796,0.004900531751974565,0.002317130796086772,0.0041514238833247185,0.00825572043163434,0.6094982302937636,0.10197750843464976,0.09782012504584761,0.03232109386804834,0.1583830423576907,0.025182297496451303,0.00012587695948747512,5.951872043858752e-05,0.00010663508419592311,0.00021205963738405145,0.0004954536915017797,8.289627515366073e-05,7.951678880801961e-05,2.6273423735097494e-05,0.00012874764701052412,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.840254150142572,-0.19942683927668625,-0.4564585446203733
230.3213103448,9.3444242441,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.0254725543306893,0.0005455012519838725,0.9987594580766975,0.0002374994233057723,5.7462069455186834e-05,0.0005143671811923783,0.0004312132493489102,0.9710374060030214,0.007273498679869408,0.0035396835420841493,0.005931018306169521,0.012218393468855651,0.02544095455914848,6.049716963663662e-06,1.4637056861510888e-06,1.3102245968846364e-05,1.0984102922153187e-05,0.00052970212069782,3.967702636171805e-06,1.9309018038336116e-06,3.23537791155474e-06,6.665148934492328e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.948088789696598,-0.0046946685092077445,-0.0207772666166548
230.3213103448,9.5370548016,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02546915481394169,0.0005567817948924657,0.9979762378869118,0.00039566704147523887,9.736539615953012e-05,0.000814218693897006,0.0007165109815564153,0.9531435077412821,0.011875739291305113,0.00587473019603676,0.009208007909923708,0.019898014861452557,0.025417611303376855,1.0077305134107147e-05,2.4798143483078362e-06,2.0737461967268243e-05,1.824892911514966e-05,0.0005306929530302918,6.612195438287839e-06,3.2709428230583135e-06,5.126851171471343e-06,1.1078852429356512e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.912670977695496,-0.008201640718343839,-0.03438680757037815
230.3213103448,9.7296853591,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02546591878262266,0.0005680697701555228,0.997210527393219,0.0005561995029309948,0.00013927976690205525,0.0010894417718671045,0.001004551565080908,0.9359563440320161,0.016367703043757793,0.008234792798433458,0.012088441454931514,0.027352718670861382,0.025394882299772027,1.4164131368575808e-05,3.546887231990355e-06,2.774363568076421e-05,2.558182856930689e-05,0.0005316885052298708,9.297997306041342e-06,4.677936852284449e-06,6.86707815884144e-06,1.5538252608484903e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.87817502516356,-0.012028350457242709,-0.04805215432936194
230.3213103448,9.9223159166,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025462830017508698,0.0005793655881432366,0.9964609391716553,0.0007187643510631748,0.00018325165378942795,0.0013423584712990396,0.0012946863521929467,0.9194346134056907,0.020746225121444233,0.010621048188583632,0.01461983703020164,0.03457827625407978,0.025372715513214936,1.8301774493766568e-05,4.666105710867557e-06,3.4180245577250275e-05,3.29663785118774e-05,0.0005326887755550373,1.2019648919237528e-05,6.153469830476413e-06,8.470230479561042e-06,2.0033463358924244e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.844524623266079,-0.01614498936467257,-0.06176399174192149
230.3213103448,10.1149464741,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02545987374551087,0.0005906696261362471,0.9957262222662193,0.0008830491531274214,0.00022933300282416497,0.0015750806517767799,0.0015863149260524052,0.9035402501878157,0.025008921168348932,0.013034880033314003,0.016843952566496078,0.04157199604402533,0.025351063903992437,2.2482319949704445e-05,5.838789297582128e-06,4.0101354533233786e-05,4.0387377737913646e-05,0.0005336937817774882,1.4772010116579539e-05,7.699307716008414e-06,9.949211165108918e-06,2.4555315361061986e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.811650961177511,-0.020530304108515196,-0.07551946416722544
230.3213103448,10.3075770316,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02545703657491891,0.0006019822234731927,0.9950052558379088,0.001048760689369858,0.0002775813942376118,0.0017895192275538152,0.0018788828509299568,0.8882380751442035,0.029154102036526866,0.015477871197879262,0.018797411750616815,0.04833253987077349,0.02532988519010219,2.6698339227625646e-05,7.0663997056238685e-06,4.555585642735811e-05,4.7830789456111826e-05,0.0005347035314488565,1.7550251167312778e-05,9.317403318331046e-06,1.1315707721177429e-05,2.9095329817514962e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.779492343927906,-0.025161246986639796,-0.0893119581560704
230.3213103448,10.5002075891,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02545430641618401,0.0006133036840721187,0.9942970422174325,0.0012156234344007743,0.00032805999116078,0.0019873962033084944,0.0021718781536975004,0.8734955493216351,0.033180669124384284,0.017951782470370863,0.02051228747916705,0.0548597116044427,0.025309141581307978,3.0942851385931275e-05,8.350539537897112e-06,5.0587791929375154e-05,5.528365202283217e-05,0.0005357180384195578,2.034982661396288e-05,1.100989432473973e-05,1.2580261479719545e-05,3.364566323413867e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.74799373486774,-0.030018309508550445,-0.10313656994333087
230.3213103448,10.6928381466,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02545167238410913,0.0006246342772700407,0.9936006979101507,0.0013833779550448443,0.000380837459730391,0.0021702589850568815,0.002464827690017202,0.8592825256529383,0.037088022370124964,0.020458533306576997,0.022016647069729226,0.06115427160063059,0.025288799443831344,3.520928249520023e-05,9.692950256654266e-06,5.5236720676336944e-05,6.273398684959832e-05,0.0005367373193819983,2.3166450048538107e-05,1.2779101165958778e-05,1.3752352430309874e-05,3.819905424323566e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.717106229971106,-0.03508450906212701,-0.11698924669511968
230.3213103448,10.8854687041,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02544912469719125,0.0006359742408222795,0.9929154445296493,0.0015517791325281064,0.00043598778687095813,0.002339495297179969,0.002757293253771775,0.8455710426855211,0.04087597129119567,0.023000178832771574,0.023335046196533957,0.06721776099397775,0.025268828961602124,3.949142064620705e-05,1.1095507554531456e-05,5.953810754642553e-05,7.017069984196209e-05,0.0005377614019332276,2.5996064809791458e-05,1.4627521271948565e-05,1.4840488289393504e-05,4.274876451791843e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.686786524546445,-0.04034740945618864,-0.1308689572564905
230.3213103448,11.0780992616,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02544665456726205,0.0006473237787952233,0.9922405980092762,0.0017205947832910336,0.0004935902064228301,0.0024963485631883087,0.0030488684378216294,0.8323350874911427,0.04454467025305763,0.02557889556708398,0.024488976797157943,0.07305236989155771,0.025249203745155574,4.3783381100640036e-05,1.2560219480625328e-05,6.352371956693382e-05,7.758350195827488e-05,0.0005387902940586193,2.883482427339644e-05,1.655782733589319e-05,1.5852296999164825e-05,4.728853612814953e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.656996351902077,-0.04578909245132401,-0.14476783096149148
230.3213103448,11.2707298191,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025444254111131177,0.0006586830697913734,0.991575561273865,0.0018896036672598337,0.000553728787447735,0.002641931768335121,0.0033391745030923264,0.8195504807379149,0.048094535001815236,0.028196949879694882,0.02549725497074463,0.07866077940983038,0.025229900551439744,4.807955587908457e-05,1.4089215976468713e-05,6.722198325778896e-05,8.496280457809133e-05,0.0005398240265014456,3.167905595518431e-05,1.857285350551092e-05,1.6794610175383428e-05,5.181252365384913e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.627702012667115,-0.05140012061216659,-0.1586852393790501
230.3213103448,11.4633603766,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02544191625081489,0.000670052265551715,0.9909198144014727,0.0020585942889077492,0.0006164922566690865,0.0027772413659141884,0.0036278576870362425,0.807194683036529,0.05152619593803934,0.030856682727249854,0.02637637132836597,0.08404606696981591,0.025210898929275305,5.2374583492796794e-05,1.5684744363450778e-05,7.065834223988754e-05,9.229965144345111e-05,0.0005408626261099248,3.4525244323544834e-05,2.067559016880424e-05,1.7673547365604917e-05,5.631525758383632e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.59887387308257,-0.0571704998093967,-0.1726189058634482
230.3213103448,11.6559909341,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02543963462914603,0.0006814314940494963,0.9902729067972122,0.0022273635445822088,0.0006819736504200412,0.0029031697013305407,0.003914586306454929,0.7952466632144786,0.05484044779037213,0.03356048678294646,0.027140793355560605,0.08921160885664214,0.02519218093206346,5.6663314760451e-05,1.7349160493390807e-05,7.385557646825596e-05,9.958564536047168e-05,0.0005419061218521188,3.737000827213668e-05,2.286917264953158e-05,1.8494591365968306e-05,6.079159990974094e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.570485930303843,-0.06309159370372264,-0.1865669381356554
230.3213103448,11.8486214916,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025437403531481474,0.000692820861600699,0.9896344497313879,0.0023957155990281735,0.0007502699471843658,0.003020516411733926,0.004199048310665477,0.7836867720262038,0.05803821025216104,0.03631078495640916,0.027803229602682285,0.0941610031625437,0.025173730846472932,6.094078443914452e-05,1.9084919404072005e-05,7.683409483873832e-05,0.00010681288632658333,0.0005429545446202651,4.0210082832664735e-05,2.5156869318897095e-05,1.9262657488612402e-05,6.523670734025967e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.542515410149337,-0.0691560656505974,-0.20052788078297468
230.3213103448,12.0412520491,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02543521781508766,0.0007042204548544839,0.9890041095058483,0.0025634609381728363,0.0008214816532184476,0.0031299987188252317,0.004480949183935291,0.7724966283996983,0.06112049635763773,0.039110008718060064,0.028374859130497556,0.09889800739410616,0.02515553494529806,6.520218732289506e-05,2.0894564780709522e-05,7.961219917426509e-05,0.00011397391851173343,0.0005440079270251908,4.304230374590747e-05,2.754206812879509e-05,1.9982156203310895e-05,6.964599975127955e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.51494240204412,-0.07535737072253035,-0.21450030741088533
230.3213103448,12.2338826066,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025433072845936856,0.0007156303426354215,0.9883816012196839,0.002730415597943989,0.0008957123371336509,0.003232260658231382,0.004760010187007115,0.7616590168305184,0.06408838777081018,0.041960576068534386,0.028865530362099115,0.10342648896803794,0.025137581263403933,6.94428588021917e-05,2.2780717119324496e-05,8.220632077785455e-05,0.00012106168583355347,0.0005450663031857822,4.5863594899376645e-05,3.002826142910493e-05,2.065704938338215e-05,7.401513373777563e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.487749529075858,-0.08169020044798714,-0.2284833557621564
230.3213103448,12.4265131641,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025430964442452974,0.0007270505776488003,0.9877666830866597,0.00289640056643296,0.00097306810962584,0.0033278813140804435,0.00503596692320096,0.7511577946414898,0.0669430161994219,0.04486486902486914,0.029283933198760714,0.10775038693545849,0.02511985939501656,7.365825981605725e-05,2.474606049597967e-05,8.463123136708343e-05,0.00012806949575729293,0.0005461297084994941,4.867095859734269e-05,3.261902894066888e-05,2.129090054798786e-05,7.833998106330684e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.460921650265348,-0.0881499803826582,-0.242476306822061
230.3213103448,12.6191437216,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025428888825665585,0.0007384811980646819,0.987159151251404,0.0030612413540406624,0.0010536570448007947,0.003417382139459164,0.005308568210295252,0.7409778080156795,0.06968555018096993,0.04782521052312426,0.02963774789537891,0.11187368338484738,0.025102360310410347,7.784396606042998e-05,2.679332785261875e-05,8.690023049912228e-05,0.0001349909908430605,0.0005471981794027608,5.146146858543918e-05,3.5318018764812434e-05,2.188691957371842e-05,8.261661173795098e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.434445591925712,-0.09473286526370117,-0.2564786535858321
230.3213103448,12.8117742791,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025426842575191493,0.0007499222289837844,0.9865588350494795,0.0032247677247826236,0.0011375885404393943,0.0035012334478354175,0.005577575237463202,0.7311048158406157,0.0723171865430057,0.05084384068823644,0.029933773813118802,0.11580038311502326,0.02508507618996743,8.199566127960622e-05,2.8925284733094343e-05,8.90253116971061e-05,0.00014182012751426317,0.0005482717531159737,5.4232265726166973e-05,3.81289263390187e-05,2.2448002379830486e-05,8.684128142279443e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.40830990496167,-0.1014355770933335,-0.27049000574421456
230.3213103448,13.0044048366,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025424822590462106,0.0007613736837967671,0.9859655926578255,0.003386813580907961,0.0012249726159288853,0.00357986015976411,0.005842760985573482,0.7215254205102439,0.074839145896758,0.05392289248677304,0.030178040795963507,0.11953450031026157,0.02506800027362504,8.610913444155259e-05,3.114471143816618e-05,9.101730946066583e-05,0.0001485511614966793,0.0005493504673668959,5.6980556203618346e-05,4.1055471293631406e-05,2.2976766090591858e-05,9.101042284202966e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.382504645080342,-0.1082555971773953,-0.28451034217003723
230.3213103448,13.1970353941,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025422826056639963,0.000772835565473476,0.9853793070862323,0.003547216991938875,0.001315919148336391,0.003653646885172942,0.006103909888319596,0.712227004933341,0.07725267157229876,0.05706436685014979,0.030375905568909244,0.12308005107530115,0.0250511267238657,9.018028057121965e-05,3.345438361275787e-05,9.28860292341361e-05,0.00015517863935615375,0.0005504343601031388,5.970361211891424e-05,4.410137222302139e-05,2.3475580157116885e-05,9.512064087128468e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.357021173113592,-0.1151906584745852,-0.2985395583365644
230.3213103448,13.3896659516,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.02542085041470316,0.0007843078677621432,0.984799882467463,0.0037058203577453267,0.0014105370489994847,0.0037229424155661066,0.006360817710226059,0.7031976751051415,0.0795590314399783,0.06027010742698893,0.030532135236811933,0.1264410507910794,0.02503445050062263,9.42051049780057e-05,3.585705132701272e-05,9.464036224865965e-05,0.0001616973955268513,0.0005515234691770099,6.23987743099107e-05,4.7270319445856994e-05,2.3946593885809366e-05,9.916871094355633e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.331851973032363,-0.12223895993975376,-0.31257773101503794
230.3213103448,13.5822965091,0.97999902000098,0.004998995001004999,0.0024139975860024143,0.00417999582000418,0.00840799159200841,0.025418893335217258,0.0007957905763455561,0.9842272406092639,0.003862470694213998,0.0015089333855225952,0.0037880636939901097,0.006613291617009364,0.694426207661565,0.08175952209992955,0.06354177520772054,0.030650979678490647,0.12962151535229427,0.025017967246662092,9.817973058662818e-05,3.835541677654711e-05,9.628838698454366e-05,0.00016810255420744748,0.0005526178320244557,6.506345721364017e-05,5.05659459145717e-05,2.4391760783902003e-05,0.00010315158040898661,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.306990485494683,-0.1293990255501889,-0.32662502351344713
