T_K,gamma,rhoL,rhoV,Tc,Pc,Psat
112,13.763657721735221,0.026374112609630823,0.0001156407062966193,191.45348659361136,46.89222408058274,1.0403635553974286
113,13.565165714168819,0.026287109712688567,0.00012453667900015874,191.45348659361136,46.89222408058274,1.127984091406837
114,13.366427232136292,0.026199675507582672,0.00013394104188714273,191.45348659361136,46.89222408058274,1.2211779423356801
115,13.167462377890027,0.026111790724179174,0.00014387266662489338,191.45348659361136,46.89222408058274,1.320174622163698
116,12.96829107471594,0.026023435471279343,0.00015435080079930974,191.45348659361136,46.89222408058274,1.4252069535448029
117,12.768933408712497,0.025934589209231387,0.00016539508290014428,191.45348659361136,46.89222408058274,1.5365109476755188
118,12.56940938346194,0.025845230720419214,0.00017702555901504097,191.45348659361136,46.89222408058274,1.6543256869964673
119,12.369739247361155,0.02575533807747918,0.0001892627013045074,191.45348659361136,46.89222408058274,1.7788932108177617
120,12.169943356753075,0.025664888609083773,0.0002021274283373957,191.45348659361136,46.89222408058274,1.9104584044149517
121,11.970042171356091,0.02557385886311332,0.00021564112737495792,191.45348659361136,46.89222408058274,2.049268891536631
122,11.77005633894337,0.02548222456701942,0.00022982567870139672,191.45348659361136,46.89222408058274,2.1955749306789785
123,11.570006695048525,0.02538996058516389,0.00024470348210991176,191.45348659361136,46.89222408058274,2.3496293151332064
124,11.369914310081228,0.025297040872895613,0.00026029748566595644,191.45348659361136,46.89222408058274,2.511687277105041
125,11.16980052608768,0.025203438427101904,0.0002766312168835086,191.45348659361136,46.89222408058274,2.6820063957997786
126,10.969686833284387,0.025109125232945003,0.0002937288164663569,191.45348659361136,46.89222408058274,2.8608465097214655
127,10.769595152172778,0.025014072206463053,0.00031161507478419875,191.45348659361136,46.89222408058274,3.0484696331172065
128,10.569547695933863,0.024918249132681373,0.00033031547127367343,191.45348659361136,46.89222408058274,3.2451398766607418
129,10.369566983861882,0.02482162459884107,0.0003498562169770051,191.45348659361136,46.89222408058274,3.4511233722976224
130,10.169675939908435,0.024724165922310533,0.00037026430045644486,191.45348659361136,46.89222408058274,3.666688202354312
131,9.969897863225436,0.024625839072695603,0.0003915675373512487,191.45348659361136,46.89222408058274,3.892104332742095
132,9.77025653014505,0.02452660858761183,0.00041379462387607487,191.45348659361136,46.89222408058274,4.1276435503191875
133,9.570776151462365,0.024426437481520562,0.0004369751945960154,191.45348659361136,46.89222408058274,4.373579404267296
134,9.371481405036443,0.024325287146961336,0.00046113988485427764,191.45348659361136,46.89222408058274,4.630187151409761
135,9.172397557500211,0.024223117247436417,0.0004863203982749823,191.45348659361136,46.89222408058274,4.897743705410175
136,8.973550389981655,0.02411988560111334,0.0005125495798157594,191.45348659361136,46.89222408058274,5.176527589664645
137,8.774966293934444,0.024015548054412753,0.0005398614949046669,191.45348659361136,46.89222408058274,5.466818893777244
138,8.57667231092476,0.023910058344432793,0.0005682915152635128,191.45348659361136,46.89222408058274,5.768899233506955
139,8.37869617197664,0.023803367949032487,0.0005978764120972226,191.45348659361136,46.89222408058274,6.083051713942327
140,8.18106626955706,0.02369542592324547,0.0006286544574172702,191.45348659361136,46.89222408058274,6.409560895737633
141,7.983811827799521,0.02358617872052694,0.0006606655343687854,191.45348659361136,46.89222408058274,6.74871276420027
142,7.786962886079487,0.023475569997137718,0.0006939512575475708,191.45348659361136,46.89222408058274,7.10079470100373
143,7.590550357781431,0.02336354039774486,0.0007285551044278566,191.45348659361136,46.89222408058274,7.466095458201692
144,7.394606080111351,0.023250027320055995,0.0007645225591771795,191.45348659361136,46.89222408058274,7.844905134286917
145,7.19916288852149,0.02313496465600357,0.0008019012703152061,191.45348659361136,46.89222408058274,8.237515151967854
146,7.004254674704918,0.023018282506641785,0.0008407412238830836,191.45348659361136,46.89222408058274,8.64421823721189
147,6.809916477832461,0.022899906867514117,0.0008810949340347647,191.45348659361136,46.89222408058274,9.06530839922998
148,6.616184544250235,0.022779759280768978,0.0009230176532482639,191.45348659361136,46.89222408058274,9.50108091079589
149,6.4230964325078475,0.022657756449746262,0.0009665676046914792,191.45348659361136,46.89222408058274,9.951832288454547
150,6.230691105640421,0.0225338098111001,0.0010118062396736838,191.45348659361136,46.89222408058274,10.417860271883049
151,6.039008991033192,0.022407825058752294,0.001058798523583212,191.45348659361136,46.89222408058274,10.89946380174037
152,5.848092132500442,0.022279701613059158,0.0011076132542689862,191.45348659361136,46.89222408058274,11.39694299509421
153,5.65798433771436,0.02214933202749151,0.0011583234174877225,191.45348659361136,46.89222408058274,11.91059911747519
154,5.468731256238968,0.022016601323840326,0.001211006584834078,191.45348659361136,46.89222408058274,12.440734550375193
155,5.2803805337513445,0.02188138624542291,0.0012657453605269063,191.45348659361136,46.89222408058274,12.98765275283616
156,5.092982044140015,0.021743554415917233,0.001322627884580254,191.45348659361136,46.89222408058274,13.551658215523512
157,4.906588015863446,0.021602963389230536,0.0013817484012892077,191.45348659361136,46.89222408058274,14.133056405395829
158,4.721253217046004,0.021459459573120045,0.0014432079036716386,191.45348659361136,46.89222408058274,14.732153698735498
159,4.537035233227447,0.021312877006014697,0.0015071148666042635,191.45348659361136,46.89222408058274,15.349257299822346
160,4.3539946896955,0.021163035962500912,0.0015735860839796092,191.45348659361136,46.89222408058274,15.984675142123104
161,4.172195542265013,0.02100974135803831,0.0016427476284213895,191.45348659361136,46.89222408058274,16.638715768100955
162,3.9917053594568688,0.02085278091743707,0.001714735956106557,191.45348659361136,46.89222408058274,17.31168818305224
163,3.8125958042195265,0.02069192306413847,0.0017896991842841412,191.45348659361136,46.89222408058274,18.003901677416714
164,3.6349429141727287,0.020526914477997562,0.0018677985754670739,191.45348659361136,46.89222408058274,18.71566561079737
165,3.458827542975417,0.020357477257532855,0.0019492102704219431,191.45348659361136,46.89222408058274,19.447289149474837
166,3.284335990699983,0.02018330560777713,0.0020341273225665743,191.45348659361136,46.89222408058274,20.199080947417134
167,3.1115606266440565,0.020004061955975667,0.002122762099994957,191.45348659361136,46.89222408058274,20.971348758540937
168,2.9406004838626245,0.019819372373139892,0.0022153491391819057,191.45348659361136,46.89222408058274,21.76439896515481
169,2.771562055341127,0.0196288211480964,0.002312148558025892,191.45348659361136,46.89222408058274,22.57853600402765
170,2.6045604845710275,0.019431944319697393,0.002413450167479879,191.45348659361136,46.89222408058274,23.414061667171342
171,2.4397202372675677,0.019228221918792757,0.0025195784638077975,191.45348659361136,46.89222408058274,24.271274248829968
172,2.277176053687136,0.019017068599423065,0.002630898742207865,191.45348659361136,46.89222408058274,25.1504675032448
173,2.1170778156690417,0.018797822241218988,0.002747824654229754,191.45348659361136,46.89222408058274,26.05192936896406
174,1.959585054753359,0.01856972997142063,0.002870827646853853,191.45348659361136,46.89222408058274,26.975940404232965
175,1.8048768554762666,0.018331930868946526,0.0030004488870413685,191.45348659361136,46.89222408058274,27.92277186400667
176,1.6531498856883462,0.018083434349167277,0.0031373145186344552,191.45348659361136,46.89222408058274,28.89268333112627
177,1.5046232700456141,0.017823092845932302,0.003282155462055042,191.45348659361136,46.89222408058274,29.88591979183849
178,1.3595415979949126,0.017549566839994046,0.003435833523930351,191.45348659361136,46.89222408058274,30.90270801756941
179,1.2181802855898474,0.017261279415732,0.0035993764588520606,191.45348659361136,46.89222408058274,31.94325208013609
180,1.080850569932054,0.01695635615682139,0.003774026042731042,191.45348659361136,46.89222408058274,33.00772778527152
181,0.9479075228052964,0.01663254393556,0.003961305592207572,191.45348659361136,46.89222408058274,34.09627575999465
182,0.8197600193866813,0.01628709826328389,0.00416311750452669,191.45348659361136,46.89222408058274,35.2089928748576
183,0.6968816380431118,0.01591662180090081,0.004381888949112646,191.45348659361136,46.89222408058274,36.34592162922505
184,0.5798280371461457,0.015516822949561748,0.004620798411234291,191.45348659361136,46.89222408058274,37.50703709136646
185,0.4692605198426689,0.015082134979280662,0.004884145796373235,191.45348659361136,46.89222408058274,38.69223099566273
186,0.36597602115340605,0.014605071626394132,0.005177995882726654,191.45348659361136,46.89222408058274,39.90129271397274
187,0.2709610552206184,0.014075032562876066,0.005511391374940983,191.45348659361136,46.89222408058274,41.13388713628985
188,0.18547352334178235,0.013475802659255383,0.005898906751498085,191.45348659361136,46.89222408058274,42.3895301734497
189,0.11121166477245822,0.0127793419666682,0.006366967218686723,191.45348659361136,46.89222408058274,43.66756383921191
