feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
random,dirichlet,5,"CO2,H2,N2,O2,CO",0.95,0.027436066981115396,0.0,0.0005276953909255232,0.0,0.018296974123458536,0.003739263504500597,0.0
random,dirichlet,4,"CO2,Ar,CH4,CO",0.95,0.0,0.014189988039505306,0.0,0.0053049333955612395,0.0,0.0305050785649335,0.0
random,dirichlet,5,"CO2,H2,N2,CH4,H2S",0.95,0.01882420183050235,0.0,0.008273793051180969,0.0024937694386132857,0.0,0.0,0.02040823567970344
random,dirichlet,5,"CO2,H2,CH4,O2,H2S",0.95,0.0013446835466144696,0.0,0.0,0.03537109515058152,0.004766494571695641,0.0,0.008517726731108417
random,dirichlet,4,"CO2,H2,N2,O2",0.99,0.0010505577431119285,0.0,0.0007337324577441095,0.0,0.00821570979914397,0.0,0.0
random,dirichlet,6,"CO2,H2,N2,CH4,CO,H2S",0.99,0.0022850759926593377,0.0,0.004233343436392273,8.142259680028671e-05,0.0,0.0028231952985352236,0.0005769626756128889
random,dirichlet,6,"CO2,H2,Ar,CH4,CO,H2S",0.98,0.00996759672360858,6.2910311458532605e-06,0.0,0.00904390592049316,0.0,0.0005485651301039359,0.00043364119464848864
random,dirichlet,7,"CO2,Ar,N2,CH4,O2,CO,H2S",0.98,0.0,0.006384389203213732,0.0035087925393595546,0.0024583097083192935,0.0009259945915189693,0.005025203853172451,0.0016973101044160173
random,dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.95,0.0,0.015789685522629666,0.0,0.0018137950382015016,0.0,0.0036650637132557796,0.0287314557259131
random,dirichlet,4,"CO2,H2,O2,CO",0.95,0.008349138269327695,0.0,0.0,0.0,0.02239038579358482,0.019260475937087528,0.0
random,dirichlet,4,"CO2,Ar,CH4,H2S",0.96,0.0,0.030961173013042662,0.0,0.0030198937625224584,0.0,0.0,0.006018933224434915
random,dirichlet,4,"CO2,H2,Ar,CO",0.99,0.0077402932532606656,0.0007549734406306146,0.0,0.0,0.0,0.0015047333061087287,0.0
random,dirichlet,5,"CO2,H2,CH4,O2,CO",0.99,0.0023137129832314176,0.0,0.0,0.0013379523794738659,0.006244827928070692,0.00010350670922403557,0.0
random,dirichlet,3,"CO2,H2,H2S",0.96,0.014352349190959427,0.0,0.0,0.0,0.0,0.0,0.025647650809040613
random,dirichlet,4,"CO2,Ar,CH4,CO",0.97,0.0,0.003151673229335785,0.0,0.0022011973732323285,0.0,0.024647129397431907,0.0
random,dirichlet,4,"CO2,H2,N2,CO",0.99,0.005781054188411399,0.0,9.524920700654859e-05,0.0,0.0,0.0041236966045820585,0.0
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.99,0.0018420228685954037,0.0006938520431340455,0.003765408559211175,0.0012718023350971033,0.0024269141939622816,0.0,0.0
random,dirichlet,2,"CO2,CH4",0.98,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0
random,dirichlet,5,"CO2,Ar,N2,O2,CO",0.97,0.0,0.004642186631544639,0.010155604365631038,0.0,0.004052778420748083,0.011149430582076262,0.0
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.97,0.0,0.0011241030238714998,0.0009346453572107145,0.0,0.011100691334149114,0.010471071188145022,0.006369489096623677
random,dirichlet,2,"CO2,Ar",0.97,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.95,0.0,0.0028727020032069833,0.00572556615917533,0.0,0.03356989749093885,0.0030308329149998535,0.004801001431679025
random,dirichlet,4,"CO2,H2,Ar,O2",0.99,6.554002581040051e-06,0.009421950292626663,0.0,0.0,0.0005714957047923075,0.0,0.0
random,dirichlet,4,"CO2,Ar,N2,H2S",0.98,0.0,0.0080098423456846,0.003196473104254062,0.0,0.0,0.0,0.008793684550061357
random,dirichlet,3,"CO2,H2,O2",0.99,0.009171920100668796,0.0,0.0,0.0,0.0008280798993312123,0.0,0.0
random,dirichlet,6,"CO2,H2,Ar,N2,O2,H2S",0.95,0.007230040309341946,0.00781334228510137,0.010360060224204817,0.0,0.0054447557644903225,0.0,0.019151801416861593
random,dirichlet,5,"CO2,H2,N2,CO,H2S",0.97,0.0056380900308309985,0.0,0.009757149013681302,0.0,0.0,0.009424923203268706,0.0051798377522190185
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.99,0.0,0.0014460080618683892,0.001562668457020274,0.0,0.0020720120448409632,0.0010889511528980643,0.0038303602833723183
random,dirichlet,5,"CO2,H2,Ar,O2,H2S",0.99,0.0019576420509859424,0.0036436420013951404,0.0,0.0,0.0033556945886508674,0.0,0.0010430213589680587
random,dirichlet,6,"CO2,Ar,N2,CH4,CO,H2S",0.98,0.0,0.0007494020159143333,0.0006230969048071429,0.007400460889432743,0.0,0.006980714125430015,0.004246326064415784
random,dirichlet,6,"CO2,H2,Ar,N2,CO,H2S",0.96,0.007502154445279891,0.005573071415063152,0.005486916998324775,0.0,0.0,0.006540036333518604,0.014897820807813617
random,dirichlet,3,"CO2,H2,N2",0.97,0.029981077495655054,0.0,1.8922504344971415e-05,0.0,0.0,0.0,0.0
random,dirichlet,5,"CO2,N2,CH4,O2,CO",0.96,0.0,0.0,0.024640347987189986,0.013351916529429738,0.000711497435171555,0.0012962380482087646,0.0
random,dirichlet,4,"CO2,H2,N2,CH4",0.99,0.007130761330529671,0.0,0.0015666411175829103,0.0013025975518874292,0.0,0.0,0.0
random,dirichlet,5,"CO2,Ar,CH4,O2,CO",0.99,0.0,0.005487213396223079,0.0,0.00010553907818510465,0.003659394824691707,0.0007478527009001194,0.0
random,dirichlet,2,"CO2,N2",0.96,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.99,0.0017694742097899342,0.0016691113966297204,0.0010153103393967756,0.0022211709553386304,0.00088639862212961,0.0,0.002438534476715337
random,dirichlet,4,"CO2,N2,CH4,H2S",0.98,0.0,0.0,0.0006483171922127398,0.017053595361711783,0.0,0.0,0.0022980874460754946
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.96,0.007131622446475133,8.872738262630367e-05,0.0,0.020192549677732305,0.010941778823643618,0.0005830659255603786,0.001062255743962291
random,dirichlet,4,"CO2,Ar,CH4,O2",0.99,0.0,0.008692850930668324,0.0,0.0004632249705775637,0.0008439240987541217,0.0,0.0
random,dirichlet,5,"CO2,Ar,N2,CH4,H2S",0.99,0.0,0.0015473955438482132,0.0033852014552103464,0.0013509261402493609,0.0,0.0,0.0037164768606920873
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.97,0.0017236212019241899,0.0034353396955051976,0.0,0.020141938494563316,0.0018184997489999121,0.0,0.002880600859007415
random,dirichlet,5,"CO2,Ar,N2,CH4,O2",0.98,0.0,0.00918122514288322,0.004255368605186838,0.0047773804333355345,0.0017860258185944207,0.0,0.0
random,dirichlet,5,"CO2,CH4,O2,CO,H2S",0.96,0.0,0.0,0.0,0.00925485193292567,0.005351809517895463,0.024979311712282768,0.0004140268368961423
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.96,0.007131622446475133,8.872738262630367e-05,0.020192549677732305,0.010941778823643618,0.0,0.0005830659255603786,0.001062255743962291
random,dirichlet,3,"CO2,H2,N2",0.95,0.04714064745564293,0.0,0.0028593525443571196,0.0,0.0,0.0,0.0
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.97,0.0,0.005526068605786211,0.0020815561294021366,0.0,0.011296225677633524,0.00381540700529131,0.007280742581886845
random,dirichlet,5,"CO2,H2,O2,CO,H2S",0.97,0.01712106318980659,0.0,0.0,0.0,0.0015457622969943406,0.0024485701485479766,0.00888460436465112
random,dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.97,0.0013580376480290778,0.0,0.0,0.01111375893607036,0.003830973530294034,0.007130361780991697,0.00656686810461486
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.97,0.0,0.006554275407465979,0.005314703230913958,0.0,0.006777093931264123,0.0037720117752244532,0.007581915655131518
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.97,0.004878420955609904,0.000690048180042504,0.0,0.0010440849471686452,0.003905300394579011,0.010473078736244739,0.009009066786355224
random,dirichlet,5,"CO2,H2,Ar,N2,H2S",0.98,0.011764338412289532,0.002187186134115853,0.0035612327628923393,0.0,0.0,0.0,0.0024872426907022933
random,dirichlet,2,"CO2,CH4",0.95,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.0
random,dirichlet,6,"CO2,H2,N2,CH4,CO,H2S",0.96,0.011184260442752152,0.0,0.004463282316098361,0.012278750818644981,0.0,0.007649959273589626,0.004423747148914915
random,dirichlet,3,"CO2,H2,CH4",0.95,0.016705119850617973,0.0,0.0,0.033294880149382075,0.0,0.0,0.0
random,dirichlet,4,"CO2,Ar,CO,H2S",0.95,0.0,0.013007785704495253,0.0,0.0,0.0,0.00016183509264349244,0.036830379202861294
random,dirichlet,3,"CO2,N2,CO",0.95,0.0,0.0,0.02206419258649419,0.0,0.0,0.027935807413505855,0.0
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.97,0.00404963824117683,0.0043763531536977485,0.0,0.005802802511436259,0.003049677486480687,0.010727169432919298,0.0019943591742892027
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.98,0.006065520405504842,0.00010053472475726109,0.0,0.0005464201177922117,0.008792181610423097,0.0,0.004495343141522606
random,dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.96,0.011495639003959411,0.0,0.013085247792933389,0.0,0.00606482814467317,0.006808808824360847,0.0025454762340732144
random,dirichlet,4,"CO2,CH4,O2,CO",0.99,0.0,0.0,0.0,0.0003241585961063699,0.008526797680855892,0.0011490437230377473,0.0
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.98,0.0,0.004369516938310653,0.0035431354872759715,0.0,0.0045180626208427485,0.002514674516816302,0.0050546104367543455
random,dirichlet,3,"CO2,Ar,CH4",0.99,0.0,0.003588087297739857,0.0,0.006411912702260153,0.0,0.0,0.0
random,dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.98,0.0005792973135970263,0.0,0.0011705631113404472,0.0,0.00917637040966715,0.006303287858698618,0.0027704813066967756
random,dirichlet,4,"CO2,H2,Ar,CH4",0.99,0.008692850930668324,0.0004632249705775637,0.0,0.0008439240987541217,0.0,0.0,0.0
random,dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.99,0.0,0.0,0.0022850759926593377,0.004233343436392273,8.142259680028671e-05,0.0028231952985352236,0.0005769626756128889
random,dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.99,0.0021392320221701126,0.0017346514500979353,0.0022119571506715326,0.0,0.001231136605637786,0.002474640711675713,0.00020838205974693167
random,dirichlet,5,"CO2,Ar,N2,CH4,CO",0.96,0.0,0.012631748418103734,0.0014510360305612013,0.002932050970604624,0.0,0.02298516458073048,0.0
random,dirichlet,5,"CO2,N2,CH4,CO,H2S",0.95,0.0,0.0,0.028535105316344313,0.002576270494990568,0.0,0.004080950247579961,0.0148076739410852
random,dirichlet,6,"CO2,H2,Ar,N2,O2,CO",0.96,0.012131040811009684,0.00020106944951452219,0.0010928402355844234,0.0,0.017584363220846194,0.008990686283045212,0.0
random,dirichlet,4,"CO2,N2,O2,H2S",0.98,0.0,0.0,0.005675995215802122,0.0,0.0021219733582244957,0.0,0.012202031425973401
random,dirichlet,3,"CO2,Ar,N2",0.96,0.0,0.03997476999420674,2.523000579329522e-05,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,Ar,N2,CH4",0.96,0.0,0.030961173013042662,0.0030198937625224584,0.006018933224434915,0.0,0.0,0.0
random,dirichlet,2,"CO2,O2",0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0
random,dirichlet,4,"CO2,Ar,CH4,O2",0.96,0.0,0.023124216753645597,0.0,0.00038099682802619436,0.016494786418328234,0.0,0.0
random,dirichlet,4,"CO2,H2,Ar,H2S",0.96,0.004202230972447714,0.002934929830976438,0.0,0.0,0.0,0.0,0.03286283919657588
random,dirichlet,3,"CO2,Ar,CO",0.97,0.0,0.01076426189321957,0.0,0.0,0.0,0.019235738106780458,0.0
random,dirichlet,5,"CO2,H2,Ar,N2,O2",0.99,0.0018793633436103327,0.0032523830045604342,0.0031416410677562352,0.0,0.001726612584073006,0.0,0.0
random,dirichlet,5,"CO2,H2,N2,CO,H2S",0.99,0.005707021063268863,0.0,0.0005152540989981136,0.0,0.0,0.0008161900495159922,0.00296153478821704
random,dirichlet,5,"CO2,H2,Ar,CH4,H2S",0.99,0.0050942522432341295,3.215228345977499e-06,0.0,0.004622171151241283,0.0,0.0,0.0002803613771786195
random,dirichlet,5,"CO2,H2,Ar,CH4,CO",0.97,0.011381978386499013,0.014410894708404303,0.0,0.0014056111835279996,0.0,0.0028015157215687124,0.0
random,dirichlet,4,"CO2,H2,Ar,N2",0.99,0.0016698276538655388,0.0044780771587169645,0.0038520951874175054,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,H2,Ar,H2S",0.95,0.0052527887155596415,0.0036686622887205475,0.0,0.0,0.0,0.0,0.041078548995719846
random,dirichlet,5,"CO2,H2,Ar,O2,H2S",0.96,0.006189582175392853,0.013540805820841386,0.0,0.0,0.0054037045609974434,0.0,0.01486590744276835
random,dirichlet,3,"CO2,CH4,O2",0.98,0.0,0.0,0.0,0.009612253446259574,0.010387746553740446,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.95,0.006749397068628049,0.007293921922829581,0.009671337519060432,0.005082795810801145,0.0,0.01787861572153216,0.003323931957148671
random,dirichlet,5,"CO2,H2,O2,CO,H2S",0.99,0.0061600869967974965,0.0,0.0,0.0,0.0033379791323574345,0.00017787435879288875,0.00032405951205219114
random,dirichlet,3,"CO2,CH4,CO",0.99,0.0,0.0,0.0,0.008760793741991978,0.0,0.001239206258008033,0.0
random,dirichlet,4,"CO2,H2,N2,CO",0.97,0.026078552792004973,0.0,0.0013896749117326911,0.0,0.0,0.002531772296262365,0.0
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.98,0.0,0.004687495958544479,0.0,0.0,0.005065671672233159,0.006716800785811595,0.0035300315834107835
random,dirichlet,4,"CO2,Ar,O2,H2S",0.95,0.0,0.011689559701858816,0.0,0.0,0.006759729634338788,0.0,0.03155071066380244
random,dirichlet,4,"CO2,H2,N2,CH4",0.98,0.011562108376822798,0.0,0.00019049841401309718,0.008247393209164117,0.0,0.0,0.0
random,dirichlet,6,"CO2,H2,N2,CH4,O2,CO",0.95,0.024918991809021452,0.0,1.5727577864633152e-05,0.0226097648012329,0.0013714128252598397,0.0010841029866212216,0.0
random,dirichlet,5,"CO2,H2,Ar,CH4,H2S",0.96,0.01836245028576644,0.008510737210373676,0.0,0.009554760866671069,0.0,0.0,0.0035720516371888413
random,dirichlet,4,"CO2,H2,N2,CH4",0.96,0.028523045322118683,0.0,0.006266564470331641,0.005210390207549717,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,CH4,CO",0.95,0.0003507162358414601,0.015183825633443825,0.0,0.030194476990645206,0.0,0.004270981140069553,0.0
random,dirichlet,4,"CO2,O2,CO,H2S",0.96,0.0,0.0,0.0,0.0,0.032433326820823644,0.002928218487948403,0.004638454691227989
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.97,0.0007175965517900309,0.01887594741305453,0.0,0.0025436617242669004,0.004545523998357965,7.489249229677373e-05,0.0032423778202338295
random,dirichlet,4,"CO2,Ar,CH4,H2S",0.95,0.0,0.013007785704495253,0.0,0.00016183509264349244,0.0,0.0,0.036830379202861294
random,dirichlet,4,"CO2,H2,N2,H2S",0.95,0.014230433963136942,0.0,0.015378510583938975,0.0,0.0,0.0,0.020391055452924127
random,dirichlet,3,"CO2,Ar,CO",0.97,0.0,0.010023071910370784,0.0,0.0,0.0,0.019976928089629243,0.0
random,dirichlet,3,"CO2,N2,H2S",0.98,0.0,0.0,0.0007324826515076285,0.0,0.0,0.0,0.01926751734849239
random,dirichlet,4,"CO2,CH4,CO,H2S",0.95,0.0,0.0,0.0,0.0198643415934763,0.0,0.01873765594139584,0.011398002465127897
random,dirichlet,5,"CO2,H2,Ar,O2,CO",0.95,0.0023784991963734644,0.0019776241001145094,0.0,0.0,0.023488047676030244,0.022155829027481828,0.0
random,dirichlet,5,"CO2,H2,Ar,O2,CO",0.98,0.00752968073220094,0.0033095172204723874,0.0,0.0,0.0009975077754453142,0.008163294271881375,0.0
random,dirichlet,4,"CO2,H2,CH4,O2",0.95,0.029653729122735194,0.0,0.0,0.0005703491026097925,0.01977592177465506,0.0,0.0
random,dirichlet,3,"CO2,H2,N2",0.99,0.0021605333489714378,0.0,0.007839466651028571,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,H2,Ar,H2S",0.96,0.0160196846913692,0.006392946208508124,0.0,0.0,0.0,0.0,0.017587369100122714
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.95,0.002160552131132641,0.01693717019833769,0.011634214237845535,0.005113581005121866,0.0015412631127661738,0.0,0.012613219314796137
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.95,0.007230040309341946,0.00781334228510137,0.010360060224204817,0.0054447557644903225,0.0,0.0,0.019151801416861593
random,dirichlet,5,"CO2,H2,Ar,N2,CH4",0.95,0.018969963977498356,0.024018157847340505,0.0023426853058799994,0.004669192869281187,0.0,0.0,0.0
random,dirichlet,4,"CO2,Ar,O2,H2S",0.95,0.0,3.277001290520026e-05,0.0,0.0,0.047109751463133315,0.0,0.0028574785239615375
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,CO",0.96,0.007368091474381615,0.002775408172536182,0.0,0.0150616342368447,0.005087209340388413,0.009707656775849127,0.0
random,dirichlet,4,"CO2,H2,Ar,CH4",0.96,0.028523045322118683,0.006266564470331641,0.0,0.005210390207549717,0.0,0.0,0.0
random,dirichlet,4,"CO2,N2,CO,H2S",0.96,0.0,0.0,0.029510055536838335,0.0,0.0,0.004174170351726579,0.006315774111435126
random,dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.98,0.0,0.0005378734186457878,0.0,0.014148438060232606,0.0019065978286782565,0.0,0.0034070906924433667
random,dirichlet,4,"CO2,CH4,O2,CO",0.95,0.0,0.0,0.0,0.0016207929805318495,0.04263398840427946,0.005745218615188736,0.0
random,dirichlet,5,"CO2,Ar,N2,CH4,H2S",0.98,0.0,0.011764338412289532,0.002187186134115853,0.0035612327628923393,0.0,0.0,0.0024872426907022933
random,dirichlet,5,"CO2,Ar,O2,CO,H2S",0.98,0.0,0.0030947910876964265,0.0,0.0,0.006770402910420693,0.0027018522804987217,0.007432953721384175
random,dirichlet,4,"CO2,Ar,CO,H2S",0.99,0.0,0.0039728683186952595,0.0,0.0,0.0,0.003747531188279168,0.0022796004930255792
random,dirichlet,3,"CO2,N2,CH4",0.96,0.0,0.0,0.033729183855597,0.00627081614440304,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,CH4,O2,H2S",0.97,0.008965940033941477,0.0,0.0,0.006660463267824044,0.006557498800780648,0.0,0.007816097897453859
random,dirichlet,2,"CO2,H2",0.97,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0
random,dirichlet,4,"CO2,H2,CO,H2S",0.96,0.0160196846913692,0.0,0.0,0.0,0.0,0.006392946208508124,0.017587369100122714
random,dirichlet,4,"CO2,N2,CH4,H2S",0.97,0.0,0.0,0.0173431625652342,0.0002857476210196458,0.0,0.0,0.012371089813746176
random,dirichlet,3,"CO2,O2,CO",0.98,0.0,0.0,0.0,0.0,0.009612253446259574,0.010387746553740446,0.0
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.97,0.0041461071608386415,0.010443458805322915,0.0,0.0013111441300846078,0.006744629462175704,0.002214974288503143,0.005139686153075013
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.98,0.0008964257772522809,0.000626083328632811,0.007010346733118273,0.008875905858352972,0.0,0.0008657389281434896,0.0017254993745001877
random,dirichlet,3,"CO2,N2,CH4",0.95,0.0,0.0,0.02206419258649419,0.027935807413505855,0.0,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.96,0.005528142881118188,0.013924611740430554,0.0017481921734461437,0.00899283928290094,0.002953299051337524,0.0,0.0068529148707666835
random,dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.97,0.0,0.004338024185605168,0.0,0.004688005371060822,0.00621603613452289,0.0032668534586941934,0.011491080850116955
random,dirichlet,7,"CO2,H2,Ar,CH4,O2,CO,H2S",0.97,0.013053917721915782,0.0033121995796707945,0.0,0.0007331034920813065,0.00019296799178167962,0.0018519475380926328,0.01085586367645783
random,dirichlet,4,"CO2,H2,Ar,CO",0.95,0.043464254653341625,0.0023161248528878187,0.0,0.0,0.0,0.004219620493770608,0.0
random,dirichlet,4,"CO2,H2,Ar,CH4",0.96,0.010406228563596203,0.00012946807411479393,0.0,0.029464303362289036,0.0,0.0,0.0
random,dirichlet,3,"CO2,H2,H2S",0.96,0.026220008462269136,0.0,0.0,0.0,0.0,0.0,0.013779991537730902
random,dirichlet,4,"CO2,H2,CH4,H2S",0.98,0.0080098423456846,0.0,0.0,0.003196473104254062,0.0,0.0,0.008793684550061357
random,dirichlet,3,"CO2,N2,H2S",0.99,0.0,0.0,0.0021095244663248904,0.0,0.0,0.0,0.007890475533675117
random,dirichlet,5,"CO2,Ar,N2,O2,CO",0.96,0.0,0.01836245028576644,0.008510737210373676,0.0,0.009554760866671069,0.0035720516371888413,0.0
random,dirichlet,3,"CO2,O2,CO",0.96,0.0,0.0,0.0,0.0,0.008438097865299561,0.03156190213470047,0.0
random,dirichlet,3,"CO2,Ar,CH4",0.96,0.0,0.008642133395885751,0.0,0.031357866604114285,0.0,0.0,0.0
random,dirichlet,2,"CO2,H2S",0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009
random,dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.95,0.005897915433180955,0.0,0.0034105915664349386,0.015918770945861825,0.00026385027969960326,0.0014340627207272715,0.023074809054095455
random,dirichlet,5,"CO2,N2,O2,CO,H2S",0.95,0.0,0.0,0.02941084603072383,0.0,0.005467965335289632,0.008903081907230848,0.006218106726755733
random,dirichlet,5,"CO2,H2,Ar,N2,CO",0.99,0.0037939927954996713,0.0048036315694681,0.00046853706117599986,0.0,0.0,0.0009338385738562374,0.0
random,dirichlet,5,"CO2,H2,Ar,CH4,H2S",0.99,0.00376484036610047,0.0016547586102361937,0.0,0.0004987538877226571,0.0,0.0,0.004081647135940687
random,dirichlet,4,"CO2,H2,Ar,CH4",0.95,0.035653806652648355,0.007833205587914551,0.0,0.006512987759437146,0.0,0.0,0.0
random,dirichlet,3,"CO2,H2,CH4",0.95,0.010547622331624451,0.0,0.0,0.03945237766837559,0.0,0.0,0.0
random,dirichlet,2,"CO2,H2S",0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036
random,dirichlet,3,"CO2,H2,CO",0.95,0.03416500236230614,0.0,0.0,0.0,0.0,0.015834997637693908,0.0
random,dirichlet,5,"CO2,H2,N2,CH4,CO",0.95,0.028535105316344313,0.0,0.002576270494990568,0.004080950247579961,0.0,0.0148076739410852,0.0
random,dirichlet,3,"CO2,N2,CO",0.97,0.0,0.0,0.024909389387202455,0.0,0.0,0.005090610612797575,0.0
random,dirichlet,4,"CO2,H2,N2,O2",0.99,0.0016698276538655388,0.0,0.0044780771587169645,0.0,0.0038520951874175054,0.0,0.0
random,dirichlet,3,"CO2,H2,H2S",0.98,0.01998738499710337,0.0,0.0,0.0,0.0,0.0,1.261500289664761e-05
random,dirichlet,5,"CO2,H2,Ar,N2,O2",0.95,0.0003507162358414601,0.015183825633443825,0.030194476990645206,0.0,0.004270981140069553,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,CH4,O2",0.95,0.01494323338990246,0.011100772113040074,0.0,0.010929164667967745,0.013026829829089764,0.0,0.0
random,dirichlet,5,"CO2,H2,CH4,O2,CO",0.95,0.028535105316344313,0.0,0.0,0.002576270494990568,0.004080950247579961,0.0148076739410852,0.0
random,dirichlet,5,"CO2,H2,Ar,N2,O2",0.97,0.018480260990392492,0.010013937397072303,0.0005336230763786662,0.0,0.0009721785361565734,0.0,0.0
random,dirichlet,5,"CO2,Ar,N2,CH4,O2",0.95,0.0,0.0013446835466144696,0.03537109515058152,0.004766494571695641,0.008517726731108417,0.0,0.0
random,dirichlet,6,"CO2,H2,Ar,CH4,CO,H2S",0.99,0.002796065110688038,0.0011158205790245902,0.0,0.0030696877046612453,0.0,0.0019124898183974066,0.0011059367872287287
random,dirichlet,5,"CO2,H2,Ar,N2,CH4",0.95,0.028535105316344313,0.002576270494990568,0.004080950247579961,0.0148076739410852,0.0,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,CO,H2S",0.99,0.0021392320221701126,0.0017346514500979353,0.0022119571506715326,0.001231136605637786,0.0,0.002474640711675713,0.00020838205974693167
random,dirichlet,3,"CO2,CH4,O2",0.95,0.0,0.0,0.0,0.016705119850617973,0.033294880149382075,0.0,0.0
random,dirichlet,4,"CO2,H2,Ar,CO",0.95,0.029653729122735194,0.0005703491026097925,0.0,0.0,0.0,0.01977592177465506,0.0
random,dirichlet,6,"CO2,Ar,N2,CH4,O2,CO",0.95,0.0,0.015163801013762104,0.0002513368118931527,0.0013660502944805293,0.021980454026057743,0.011238357853806514,0.0
random,dirichlet,4,"CO2,H2,N2,H2S",0.96,0.01500456298817482,0.0,0.017079383291117637,0.0,0.0,0.0,0.007916053720707573
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,CO",0.99,0.0017985884925538669,0.001336104473511611,0.0013154495611582898,0.001567927476853204,0.003571647220075787,0.0004102827758472507,0.0
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.97,0.0012238645953837873,0.0013635761646260275,0.009034047769649802,0.010349734208922257,0.00802877726141815,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,CO",0.95,0.010696160110850563,0.008673257250489676,0.011059785753357662,0.006155683028188931,0.012373203558378563,0.0010419102987346584,0.0
random,dirichlet,5,"CO2,H2,CH4,O2,H2S",0.96,0.0017094056904837767,0.0,0.0,0.006393869326097664,0.017146823577114237,0.0,0.014749901406304356
random,dirichlet,5,"CO2,H2,N2,O2,H2S",0.98,0.00918122514288322,0.0,0.004255368605186838,0.0,0.0047773804333355345,0.0,0.0017860258185944207
random,dirichlet,5,"CO2,H2,Ar,N2,CH4",0.96,0.0010757468372915755,0.028296876120465213,0.003813195657356513,0.0068141813848867335,0.0,0.0,0.0
random,dirichlet,3,"CO2,H2,N2",0.98,0.0043210666979428755,0.0,0.015678933302057142,0.0,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,CH4,CO,H2S",0.95,0.02547126121617065,0.0,0.0,1.6076141729887493e-05,0.0,0.023110855756206417,0.0014018068858930976
random,dirichlet,4,"CO2,H2,CH4,O2",0.95,0.038701466266303323,0.0,0.0,0.0037748672031530732,0.007523666530543643,0.0,0.0
random,dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.98,0.0,0.0005378734186457878,0.0,0.014148438060232606,0.0,0.0019065978286782565,0.0034070906924433667
