temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2,source_id
210.0,9.835704386029356,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.1248819754447607,14.206535195647328,4.372190874006892,1183.7808865121194,22.450789889530984,0.9830993706796632,0.0,0.0,0.0,0.0,0.0140054459912672,0.0028951833290695,0.0,0.457217363830397,0.0,0.0,0.0,0.0,0.4685495786526527,0.0742330575169503,0.0,18.370317362893537,0.7888235370096581,1.0,0.0,0.0,0.0,0.0,3.258600344634846,3.358235386213688,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,10.928387088433851,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.1387555496246045,14.206535195647328,4.372190874006892,1182.529253299032,24.67000759137473,0.9798193472182132,0.0,0.0,0.0,0.0,0.0168075037243003,0.0033731490574866,0.0,0.4158892430386514,0.0,0.0,0.0,0.0,0.5061346178769582,0.0779761390843903,0.0,18.103910771747252,0.7982416110911544,1.0,0.0,0.0,0.0,0.0,3.2186052779789955,3.304836935496948,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,12.021069790838345,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.1526291238044482,14.206535195647328,4.372190874006892,1181.2817572055349,26.907575504159144,0.9765431521145872,0.0,0.0,0.0,0.0,0.0196293052639802,0.0038275426214327,0.0,0.3820764851249481,0.0,0.0,0.0,0.0,0.5373595269998448,0.080563987875207,0.0,17.8408298614056,0.8076634781971634,1.0,0.0,0.0,0.0,0.0,3.1796286159488054,3.2531396332366933,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,13.113752493242837,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.1665026979842919,14.206535195647328,4.372190874006892,1180.0377072280016,29.163695973529453,0.9732702875937624,0.0,0.0,0.0,0.0,0.0224696863713749,0.0042600260348628,0.0,0.3539132858257202,0.0,0.0,0.0,0.0,0.5637725529767784,0.0823141611975012,0.0,17.580954266215063,0.8170643028474451,1.0,0.0,0.0,0.0,0.0,3.1416269360698426,3.203056436332658,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
210.0,14.206435195647328,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.6986027944111776,0.1803762721641357,14.206535195647328,4.372190874006892,1178.7964661871154,31.438587872447805,0.9700002990946603,0.0,0.0,0.0,0.0,0.0253275754433805,0.004672125461959,0.0,0.3301045920960788,0.0,0.0,0.0,0.0,0.5864506038783442,0.0834448040255769,0.0,17.32417497811158,0.8264534051933345,1.0000000001290394,0.0,0.0,0.0,0.0,3.104559602231077,3.15456873708036,0.0,19.793904820789816,1190.2941504876192,11.354703713715036,302.7106577576344,4.233266563955471,0
215.0,5.453637097279661,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.7152361942781104,0.0692437417125401,15.6352687676768,5.4535370972796615,1173.7060869224526,14.326352612985431,0.999489591264204,0.0,0.0,0.0,0.0,0.0004137012561197,9.670747967636824e-05,0.0,0.9699834145236548,0.0,0.0,0.0,0.0,0.025341849877078,0.0046747355992671,0.0,18.406629842901044,0.7736549014189443,1.0,0.0,0.0,0.0,0.0,3.191388718374353,3.374487648779109,0.0,18.448205290897207,1173.908539729092,13.989350648063478,302.7106577576344,5.278346606766283,0
215.0,6.584918393990455,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.7152361942781104,0.0836073945402546,15.6352687676768,5.4535370972796615,1172.4032449465424,16.511546879878264,0.9961986514865424,0.0,0.0,0.0,0.0,0.0030978121353032,0.0007035363781542,0.0,0.8140361427812436,0.0,0.0,0.0,0.0,0.1576659673302016,0.0282978898885548,0.0,18.14040336767658,0.783104716890123,1.0,0.0,0.0,0.0,0.0,3.1524966582262457,3.321288569229626,0.0,18.448205290897207,1173.908539729092,13.989350648063478,302.7106577576344,5.278346606766283,0
215.0,7.716199690701248,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.7152361942781104,0.0979710473679691,15.6352687676768,5.4535370972796615,1171.10623709531,18.714564185685123,0.9929125492114892,0.0,0.0,0.0,0.0,0.0058056088322395,0.0012818419562714,0.0,0.7031761293332037,0.0,0.0,0.0,0.0,0.2526703576395964,0.0441535130271999,0.0,17.87768285152027,0.7925342736832768,1.0,0.0,0.0,0.0,0.0,3.1147589720775883,3.269791813865881,0.0,18.448205290897207,1173.908539729092,13.989350648063478,302.7106577576344,5.278346606766283,0
215.0,8.847480987412041,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.7152361942781104,0.1123347001956836,15.6352687676768,5.4535370972796615,1169.8142542958335,20.935500055441143,0.9896306385121854,0.0,0.0,0.0,0.0,0.0085358672588359,0.0018334942289787,0.0,0.6203560830871908,0.0,0.0,0.0,0.0,0.324411859904523,0.0552320570082861,0.0,17.618325156114242,0.8019558839384082,1.0,0.0,0.0,0.0,0.0,3.0779811900760934,3.219908735740624,0.0,18.448205290897207,1173.908539729092,13.989350648063478,302.7106577576344,5.278346606766283,0
215.0,9.978762284122832,0.97,0.0,0.0,0.0,0.0,0.0253278377187791,0.0046721622812208,0.0,300.6,78.76,0.7152361942781104,0.126698353023398,15.6352687676768,5.4535370972796615,1168.526564564642,23.174487821807663,0.98635237139395,0.0,0.0,0.0,0.0,0.011287406059667,0.002360222546383,0.0,0.5561595448660189,0.0,0.0,0.0,0.0,0.380658479868596,0.0631819752653849,0.0,17.36220332623346,0.8113826223399606,1.0,0.0,0.0,0.0,0.0,3.042104843934562,3.1716034409098546,0.0,18.448205290897207,1173.908539729092,13.989350648063478,302.7106577576344,5.278346606766283,0
