temperature,pressure,z_carbon dioxide,z_argon,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
223.58324137931035,13.26203693501795,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.1555664156600346,15.716339290778773,7.160442730226469,1141.216023391006,33.18061253819517,0.977993663005108,0.020483181663611228,0.0015231553312807702,0.5570884915221972,0.4426602486277879,0.0002512598500148935,13.2963025434257,0.7719042405513157,1.0,2.6635443976292867,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,13.54917930537458,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.15893465460849945,15.716339290778773,7.160442730226469,1141.0338004638402,33.885023628365964,0.97705997597603,0.021420138035976387,0.0015198859879936577,0.5466609492953429,0.4530924422652353,0.0002466084394219205,13.242875252181788,0.7740620451403949,1.0,2.6548681212272656,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,13.836321675731208,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.1623028935569643,15.716339290778773,7.160442730226469,1140.851082659719,34.59072378839207,0.9761257660147014,0.022357467026558067,0.001516766958740577,0.5366662863327942,0.46309153970221095,0.0002421739649948547,13.189595579605095,0.7762341248169712,1.0,2.6462331717384378,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,14.123464046087836,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.16567113250542917,15.716339290778773,7.160442730226469,1140.667870370896,35.297716021925346,0.9751910483127095,0.023295172050582912,0.0015137796367075253,0.5270784612508113,0.47268359798776743,0.0002379407614212203,13.136462816025038,0.7784042197347404,1.0,2.6376395607882457,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,14.410606416444466,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.16903937145389403,15.716339290778773,7.160442730226469,1140.4841635811808,36.006003489363415,0.9742558352763826,0.024233256377016198,0.0015109083466011857,0.5178734775010586,0.4818926276987089,0.00023389480023233318,13.083476289164977,0.7805603519633572,1.0,2.629087292591906,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,14.697748786801096,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.17240761040235889,15.716339290778773,7.160442730226469,1140.2999619465324,36.715589498781625,0.9733201370741194,0.025171723136661567,0.0015081397892191075,0.5090291870154336,0.49074078952763783,0.00023002345692850444,13.030635368512034,0.7827429873725046,1.0,2.6205763613502873,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,14.984891157157726,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.17577584935082377,15.716339290778773,7.160442730226469,1140.1152648575019,37.4264774975873,0.9723839620618636,0.026110575330453675,0.0015054626076826726,0.5005251159874688,0.49924856869186246,0.0002263153206685721,12.977939452804145,0.784907366910717,1.0,2.6121067515190686,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,15.272033527514356,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.17914408829928863,15.716339290778773,7.160442730226469,1139.9300714881024,38.138671064870785,0.9714473171171142,0.027049815837547092,0.0015028670453387943,0.4923423099445884,0.507434930018324,0.00022276003708762254,12.925387935436067,0.7870787441526715,1.0,2.6036784446211385,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
223.58324137931035,15.559175897870984,0.97,0.028501,0.001499,307.17,85.25,0.7278811126715186,0.1825123272477535,15.716339290778773,7.160442730226469,1139.7443808342027,38.85217390447795,0.9705102079028276,0.027989447423674922,0.0015003446734975017,0.4844631956668001,0.5153174561559767,0.00021934817722328223,12.872980217234057,0.7892609009120044,1.0,2.5952914172947334,1.0,14.48976854502776,1145.3412699165794,18.069295489285643,309.1473760575555,6.9686304177309575
226.95227586206897,8.260712805125697,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.09689985695162108,16.822612474214086,8.178923569431383,1132.7679395432317,21.22316183081184,0.9955146158337689,0.0010383744683683616,0.00344700969786272,0.9630372128567938,0.03599538742155202,0.0009673997216541318,13.720136330356015,0.7474469988154802,1.0,2.6907113718023807,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,8.550149823896257,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.10029501259702354,16.822612474214086,8.178923569431383,1132.7719094141382,21.908939740207202,0.9958988947020883,0.0019387909990642726,0.00216231429884751,0.934493013443191,0.06491738026503624,0.0005896062917728015,13.654212995865183,0.7496074539905642,1.0,2.6791306702390716,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,8.839586842666819,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.10369016824242602,16.822612474214086,8.178923569431383,1132.6288827261644,22.591399148994448,0.99524336861108,0.002859624253521381,0.0018970071353987246,0.9068284226237695,0.09266859098033772,0.0005029863958926382,13.598266867229077,0.7517543878446958,1.0000000000190106,2.6701145341553834,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.129023861437378,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.10708532388782849,16.822612474214086,8.178923569431383,1132.4636637243864,23.274465902459205,0.9944330201792662,0.003783644156655446,0.0017833356640783544,0.8807397795824659,0.11879997305073253,0.00046024736680170235,13.54392927634549,0.753892720304635,1.000000000043904,2.6615061690399937,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.418460880207938,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.11048047953323095,16.822612474214086,8.178923569431383,1132.290819097741,23.958594537736175,0.993571283015175,0.004708852303200919,0.0017198646816239853,0.8561747513384012,0.14339279973946048,0.0004324489221384352,13.490222485148834,0.7560156161713245,1.0000000000367297,2.6530539496432515,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.707897898978498,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1138756351786334,16.822612474214086,8.178923569431383,1132.1142947031976,24.64390526818635,0.9926862012755232,0.0056347180655113745,0.0016790806589653635,0.8330245729999731,0.16656372340794692,0.0004117035920799839,13.436880265691254,0.7581638277189101,1.0000000000075993,2.6446898594665824,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,9.99733491774906,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.11727079082403588,16.822612474214086,8.178923569431383,1131.935596326251,25.33044204906817,0.9917884920482256,0.0065610470097275326,0.0016504609420468254,0.8111786834425487,0.18842635010734843,0.00039496645010283815,13.383800155823767,0.760292047996009,1.0,2.636388063991874,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.286771936519619,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.12066594646943835,16.822612474214086,8.178923569431383,1131.7554210649014,26.01822401273904,0.9908831281921974,0.007487755288428583,0.0016291165193740536,0.7905340503388897,0.20908514826148988,0.00038080139962040345,13.330934060131321,0.762427460597339,1.0,2.6281367042925265,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.57620895529018,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.12406110211484082,16.822612474214086,8.178923569431383,1131.574134695607,26.707260476476574,0.9899727283658318,0.008414803726909795,0.0016124679072584086,0.7709967652211016,0.22863480042693698,0.0003684343519614118,13.278256209255739,0.7645676823454366,1.0,2.6199296400578977,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,10.86564597406074,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.12745625776024327,16.822612474214086,8.178923569431383,1131.391946744739,27.397556410649077,0.989058800522428,0.009342173733078498,0.001599025744493507,0.7524817952806704,0.24716079914140976,0.0003574055779198532,13.225751401510964,0.7666934913298932,1.0,2.61176342047977,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.1550829928313,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.13085141340564574,16.822612474214086,8.178923569431383,1131.2089852282709,28.089114744250143,0.9881422728697236,0.010269857076508985,0.0015878700537674017,0.7349122551760805,0.2647403238279717,0.00034742099594783113,13.173409976503923,0.7688471327570433,1.0,2.6036359909826525,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.44452001160186,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1342465690510482,16.822612474214086,8.178923569431383,1131.0253322760516,28.781937440942677,0.9872237470070564,0.011197851065825293,0.0015784019271182534,0.7182185886672918,0.2814431302671061,0.0003382810656020378,13.121225416564663,0.7709860415294401,1.0,2.595546076751226,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,11.733957030372421,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1376417246964507,16.822612474214086,8.178923569431383,1130.8410425999143,29.476026038519986,0.9863036291938723,0.012126156085882332,0.0015702147202454535,0.7023377830018227,0.2973323732441356,0.000329843754041747,13.06919309910424,0.7731220123081173,1.0,2.5874928631892122,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,12.023394049142981,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.14103688034185316,16.822612474214086,8.178923569431383,1130.6561537242203,30.171381932925296,0.9853822030947437,0.013054774262618165,0.0015630226426381884,0.687212653538688,0.3124653425725701,0.00032200388874199516,13.017309605916235,0.7752738316886791,1.0,2.5794758187740157,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,12.312831067913542,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.14443203598725562,16.822612474214086,8.178923569431383,1130.4706919659195,30.86800653258233,0.9844596723228461,0.013983708706104,0.0015566189710499178,0.6727912061505699,0.3268941128648434,0.00031468098458674353,12.965572314268266,0.777407648877393,1.0,2.5714945921758625,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,12.602268086684102,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1478271916326581,16.822612474214086,8.178923569431383,1130.2846760893758,31.56590134243097,0.9835361864569727,0.014912963065263405,0.0015508504777638219,0.6590260741739599,0.3406661141032869,0.00030781172275329575,12.91397913510005,0.7795572352728286,1.0,2.563548950088321,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,12.891705105454662,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.15122234727806055,16.822612474214086,8.178923569431383,1130.0981196248958,32.26506800998444,0.9826118575595978,0.01584254126091994,0.0015456011794822216,0.6458740229753918,0.3538246319107974,0.00030134511381082736,12.862528366564653,0.7817042733939232,1.0,2.5556387361685338,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,13.181142124225222,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.15461750292346302,16.822612474214086,8.178923569431383,1129.911032387542,32.96550834813155,0.9816867710075949,0.01677244732177052,0.0015407816706344583,0.6332955144521184,0.3664092462707677,0.0002952392771139503,12.81121858731264,0.7838366058871118,1.0,2.5477638454473412,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,13.470579142995781,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.15801265856886548,16.822612474214086,8.178923569431383,1129.723421499597,33.66722434570633,0.9807609927920441,0.01770268528426326,0.0015363219236927004,0.6212543240012834,0.3784562167687286,0.00028945922998792264,12.760048581320536,0.7859970958142825,1.0,2.539924207259953,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,13.760016161766343,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.16140781421426795,16.822612474214086,8.178923569431383,1129.5352920958649,34.37021816972337,0.9798345745601524,0.0186332591304062,0.001532166309441448,0.6097172032359185,0.38999882143554254,0.00028397532853899967,12.709017286987681,0.78814033689846,1.0,2.532119773428484,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,14.049453180536903,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1648029698596704,16.822612474214086,8.178923569431383,1129.3466478201838,35.07449216351047,0.9789075571708731,0.019564172751441757,0.001528270077685191,0.5986535824551917,0.40106765540364514,0.0002787621411630518,12.658123762964694,0.790286465393092,1.0,2.5243505100190817,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,14.338890199307464,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1681981255050729,16.822612474214086,8.178923569431383,1129.1574911819525,35.78004884188265,0.9779799732520008,0.020495429925981017,0.0015245968220182632,0.5880353077115432,0.4116908946715996,0.0002737976168570623,12.60736716060843,0.7924434312388883,1.0,2.51661639158437,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,14.628327218078024,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.17159328115047534,16.822612474214086,8.178923569431383,1128.9678238160307,36.48689088510663,0.9770518490687441,0.0214270343093188,0.001521116621937093,0.5778364079547972,0.421894529586152,0.0002690624590507773,12.556746706124683,0.794583802263206,1.0,2.5089173969620573,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,14.917764236848583,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1749884367958778,16.822612474214086,8.178923569431383,1128.7776466752546,37.195021132146515,0.9761232059108707,0.022358989428947672,0.001517804660181627,0.5680328884013212,0.4317025719529165,0.0002645396457623848,12.506261690830287,0.796743654204645,1.0000000000000673,2.5012535052342306,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,15.207201255619143,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.17838359244128027,16.822612474214086,8.178923569431383,1128.5869601751417,37.904442573497604,0.9751940611372961,0.02329129868340903,0.0015146401792948342,0.5586025467984365,0.4411372391456312,0.0002602140559323311,12.455911429779466,0.7988980122107876,1.0,2.493624700054062,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,15.496638274389705,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.18177874808668276,16.822612474214086,8.178923569431383,1128.3957643033118,38.61515834411551,0.9742644289700642,0.024223965345818648,0.001511605684117149,0.549524809683255,0.4502191181425895,0.00025607217415529715,12.40569531046186,0.8010424861937132,1.0,2.4860309556078684,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,15.786075293160264,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1851739037320852,16.822612474214086,8.178923569431383,1128.2040587039592,39.327171716810604,0.9733343211075525,0.025156992567289208,0.0015086863251583826,0.5407805862008617,0.4589673119448904,0.0002521018542479926,12.355612738476974,0.8032169998853249,1.0,2.4784722464433395,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,16.075512311930826,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.1885690593774877,16.822612474214086,8.178923569431383,1128.0118427431723,40.04048609545217,0.9724037472012482,0.02609038338202613,0.0015058694167255553,0.5323521373169854,0.4673995705553971,0.00024829212761765256,12.305663146380526,0.8053756073074574,1.0,2.470948543073709,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,16.364949330701386,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.19196421502289016,16.822612474214086,8.178923569431383,1127.819115560122,40.75510500902319,0.9714727152304151,0.02702414071292477,0.0015031440566600333,0.5242229585853501,0.4755324083684321,0.0002446330462179228,12.255845990345064,0.8075390357344419,1.0,2.46345981123264,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
226.95227586206897,16.654386349471945,0.97,0.028501,0.001499,307.17,85.25,0.7388490928868996,0.19535937066829262,16.822612474214086,8.178923569431383,1127.6258761074066,41.47103210576961,0.9705412317990203,0.02795826737744279,0.0015005008235369694,0.5163776748660764,0.4833812095813789,0.00024111555254464028,12.206160746728646,0.8097121716942866,1.0,2.456006011660652,1.0,13.743176588248573,1133.4516855534578,20.52794331890072,309.1473760575555,7.95752124442175
230.3213103448276,9.398227381797549,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.11024313644337301,18.02673628270632,9.305175625542127,1120.604548185818,24.044339132619697,0.9954413556591494,0.0011800304054474073,0.003378613935403173,0.9629523462115552,0.036069336272905504,0.0009783175155391674,12.97575891839979,0.7696824801707066,1.0,2.5358202158763694,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.689546055524504,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.11366036428767747,18.02673628270632,9.305175625542127,1120.5737212770923,24.732943223785153,0.9957239693206448,0.0020741429017342087,0.002201887777620924,0.9378972833935922,0.06148089877257384,0.0006218178338339495,12.913947668681434,0.7718471083287178,1.0,2.525669516987189,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,9.98086472925146,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.11707759213198193,18.02673628270632,9.305175625542127,1120.421639032842,25.41797667157889,0.9950834276347136,0.002988568893344805,0.0019280034719414635,0.913422047777633,0.08604660856870872,0.0005313436536582927,12.860882027585722,0.7739648168887393,1.0,2.5176328173187463,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.272183402978415,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.12049481997628639,18.02673628270632,9.305175625542127,1120.2486903065715,26.103472173494705,0.9942863949538266,0.003906575714113469,0.0018070293320599524,0.8901597409349544,0.10935388945823708,0.00048636960680841466,12.809408101605284,0.77607527419963,1.0,2.509976592711983,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.56350207670537,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.12391204782059086,18.02673628270632,9.305175625542127,1120.0682925781111,26.78996672484446,0.9934354946760721,0.004825936584842775,0.0017385687390851052,0.8681023932039924,0.13144025244988977,0.0004573543461178249,12.758569047399995,0.7781997886212353,1.0,2.5024691588444825,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,10.854820750432326,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.12732927566489533,18.02673628270632,9.305175625542127,1119.8842300400645,27.477609869279092,0.9925597000826714,0.005746032518748816,0.0016942673985798744,0.8471807987433424,0.15238327327610643,0.0004359279805511596,12.708093702806666,0.7803064198199572,1.0,2.4950452216168335,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.146139424159282,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.13074650350919978,18.02673628270632,9.305175625542127,1119.697976404842,28.166458601500604,0.9916703117453988,0.0066666294566552495,0.0016630587979460688,0.8273181869827544,0.172263010063204,0.0004188029540417015,12.6578756813871,0.7824262776754338,1.0,2.487679400374013,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.437458097886237,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.13416373135350426,18.02673628270632,9.305175625542127,1119.5102224935947,28.856538895151076,0.9907726399419484,0.007587623128695475,0.0016397369293561742,0.8084405162073189,0.19115506713504354,0.00040441665763750516,12.607864510080109,0.7845518170618796,1.0,2.480359844863114,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,11.728776771613193,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.13758095919780872,18.02673628270632,9.305175625542127,1119.321333900903,29.547864112579845,0.9898695056014443,0.008508962677690886,0.001621531720864938,0.7904788897426962,0.2091291851394193,0.00039192511788451964,12.55803298869084,0.7866607963837573,1.0,2.473080322323625,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,12.020095445340148,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.14099818704211317,18.02673628270632,9.305175625542127,1119.1315213640855,30.240441834783425,0.9889625438218673,0.009430622284793811,0.0016068338933388831,0.7733699537504214,0.22624921813799612,0.00038082811158251053,12.508365029435577,0.7887972801653128,1.0,2.465837270313938,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,12.311414119067104,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.14441541488641765,18.02673628270632,9.305175625542127,1118.9409142578043,30.93427678810705,0.9880527662995936,0.010352588976199773,0.001594644724206678,0.7570556864439015,0.24257350631079627,0.0003708072453022364,12.458850409181055,0.7909203440447697,1.0,2.458628525237278,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,12.60273279279406,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.1478326427307221,18.02673628270632,9.305175625542127,1118.7495958982959,31.629372234024622,0.9871408315632767,0.011274856802103486,0.0015843116346197848,0.7414830016277584,0.25815535034945325,0.0003616480227884688,12.409482243614857,0.7930383428129922,1.0,2.4514527117083413,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,12.894051466521013,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.15124987057502653,18.02673628270632,9.305175625542127,1118.5576219566615,32.32573068097613,0.9862271859584569,0.012197423829762027,0.0015753902117811075,0.7266033113974872,0.27304348952183205,0.0003531990806806314,12.360255667730527,0.7951758029121749,1.0,2.444308923990227,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,13.185370140247969,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.15466709841933102,18.02673628270632,9.305175625542127,1118.3650307090356,33.02335426965462,0.9853121421592789,0.013120290492266139,0.0015675673484549756,0.7123721008877679,0.28728254970836675,0.00034534940386527385,12.311167099672797,0.7972974515842189,1.0,2.4371965485458276,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,13.476688813974924,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.15808432626363547,18.02673628270632,9.305175625542127,1118.1718490526307,33.72224499054769,0.9843959252711151,0.014043458637798165,0.0015606160910868324,0.6987485339515758,0.3009134511691938,0.000338014879230334,12.262213805578359,0.7994276091784159,1.0,2.4301151599598674,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,13.76800748770188,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.16150155410793993,18.02673628270632,9.305175625542127,1117.9780961951046,34.42240480955595,0.9834787011206193,0.014966930960878616,0.0015543679185020753,0.6856950951895732,0.31397377481944444,0.0003311299909823426,12.213393632874343,0.801563931576223,1.0,2.42306445725274,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,14.059326161428835,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.1649187819522444,18.02673628270632,9.305175625542127,1117.7837860021139,35.12383574208505,0.9825605942709933,0.015890710652953357,0.0015486950760533501,0.6731772682052484,0.32649808930624036,0.0003246424885112607,12.164704839960052,0.8036850186429945,1.0,2.416044223476566,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,14.35064483515579,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.16833600979654886,18.02673628270632,9.305175625542127,1117.588928539215,35.82653989652431,0.9816416998652436,0.016814801181926096,0.0015434989528301847,0.6611632477949565,0.33851824235920314,0.0003185098458405313,12.11614598108821,0.8058273744964417,1.0,2.4090542993112156,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,14.641963508882746,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.17175323764085332,18.02673628270632,9.305175625542127,1117.3935311122457,36.530519499084896,0.9807220916274658,0.017739206152055455,0.0015387022204788243,0.6496236829649891,0.3500636201946049,0.0003126968404061181,12.067715831817411,0.8079633676528921,1.0,2.402094565255921,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,14.933282182609702,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.1751704654851578,18.02673628270632,9.305175625542127,1117.1975989865737,37.23577690753188,0.9798018274008062,0.01866392921307351,0.001534243386120258,0.6385314475861219,0.3611613785603459,0.00030717385353221273,12.019413333254718,0.8100881483530934,1.0,2.395164929441506,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,15.224600856336657,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.17858769332946225,18.02673628270632,9.305175625542127,1117.0011358944478,37.942314617584685,0.9788809530612909,0.019588974002084134,0.001530072936625001,0.6278614355986287,0.37183664875203076,0.0003019156493405299,11.971237555166676,0.8122392600369687,1.0,2.3882653190471013,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,15.515919530063613,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.1820049211737667,18.02673628270632,9.305175625542127,1116.8041443998877,38.650135265057415,0.9779595053369733,0.02051434410595777,0.0015261505570689253,0.6175903779745876,0.38211272154659653,0.0002969004788157188,11.923187666918592,0.8143775586181682,1.0,2.3813956742201308,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
230.3213103448276,15.807238203790568,0.97,0.028501,0.001499,307.17,85.25,0.7498170731022807,0.1854221490180712,18.02673628270632,9.305175625542127,1116.606626165197,39.35924162505975,0.9770375138721633,0.02144004303809417,0.0015224430897425765,0.6076966789055379,0.39201121168462455,0.00029210940983763093,11.875262917759292,0.8165214245358187,1.0,2.374555943662001,1.0,13.004475293410712,1121.2812487281753,23.24538378987996,309.1473760575555,9.048573625153526
