mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,200.0,300.066167,80.967513,0.0,1.0,saturation,bubble,207.065914,207.066949,2.476271,,0.0,0.95,43.1729586,43.1729586,1225.859942,1225.859942,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,200.0,300.066167,80.967513,0.0,1.0,saturation,dew,2.476283,207.066949,2.476271,20.1624205,3.1e-07,0.99985329,44.00868671,43.1728826,1236.302241,6.725549,0.95,0.0167,0.0333,0.999853,6e-06,0.000141,0.949995,0.016702,0.033303
CO2;Hydrogen;Argon,201.0,300.066167,80.967513,0.0,1.0,saturation,bubble,195.433076,195.434053,2.60889,,0.0,0.95,43.1729586,43.1729586,1221.046557,1221.046557,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,201.0,300.066167,80.967513,0.0,1.0,saturation,dew,2.608903,195.434053,2.60889,19.92641349,3e-07,0.99984427,44.00862932,43.17288274,1232.906087,7.062784,0.95,0.0167,0.0333,0.999844,6e-06,0.000149,0.949995,0.016702,0.033303
CO2;Hydrogen;Argon,202.0,300.066167,80.967513,0.0,1.0,saturation,bubble,185.124103,185.125029,2.74695,,0.0,0.95,43.1729586,43.1729586,1216.370949,1216.370949,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,202.0,300.066167,80.967513,0.0,1.0,saturation,dew,2.746964,185.125029,2.74695,19.6909742,3e-07,0.99983479,44.00856834,43.17288287,1229.499101,7.412967,0.95,0.0167,0.0333,0.999835,7e-06,0.000158,0.949995,0.016702,0.033303
CO2;Hydrogen;Argon,203.0,300.066167,80.967513,0.0,1.0,saturation,bubble,175.903076,175.903955,2.8906,,0.0,0.95,43.1729586,43.1729586,1211.806384,1211.806384,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,203.0,300.066167,80.967513,0.0,1.0,saturation,dew,2.890615,175.903955,2.8906,19.45609172,2.9e-07,0.99982483,44.00850358,43.17288301,1226.08101,7.776445,0.95,0.0167,0.0333,0.999825,8e-06,0.000168,0.949995,0.016702,0.033303
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,saturation,bubble,167.599331,167.600169,3.03999,,0.0,0.95,43.1729586,43.1729586,1207.333738,1207.333738,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,204.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.040005,167.600169,3.03999,19.22175547,2.9e-07,0.99981437,44.00843481,43.17288315,1222.651531,8.15357,0.95,0.0167,0.0333,0.999814,8e-06,0.000177,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,saturation,bubble,160.072428,160.073228,3.195271,,0.0,0.95,43.1729586,43.1729586,1202.936806,1202.936806,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,205.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.195287,160.073228,3.195271,18.98795525,2.8e-07,0.99980339,44.00836183,43.17288329,1219.210373,8.544701,0.95,0.0167,0.0333,0.999803,9e-06,0.000188,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,saturation,bubble,153.214172,153.214938,3.356597,,0.0,0.95,43.1729586,43.1729586,1198.603127,1198.603127,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,206.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.356614,153.214938,3.356597,18.75468126,2.8e-07,0.99979187,44.0082844,43.17288344,1215.757239,8.950205,0.95,0.0167,0.0333,0.999792,1e-05,0.000198,0.949996,0.016702,0.033303
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,saturation,bubble,146.93791,146.938645,3.524121,,0.0,0.95,43.1729586,43.1729586,1194.322662,1194.322662,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,207.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.524139,146.938645,3.524121,18.52192404,2.7e-07,0.99977979,44.0082023,43.17288359,1212.29182,9.370453,0.95,0.0167,0.0333,0.99978,1.1e-05,0.00021,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,saturation,bubble,141.171064,141.17177,3.698001,,0.0,0.95,43.1729586,43.1729586,1190.086829,1190.086829,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,208.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.698019,141.17177,3.698001,18.28967454,2.7e-07,0.99976712,44.00811525,43.17288374,1208.813802,9.805826,0.95,0.0167,0.0333,0.999767,1.2e-05,0.000221,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,saturation,bubble,135.855122,135.855801,3.878393,,0.0,0.95,43.1729586,43.1729586,1185.888716,1185.888716,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,209.0,300.066167,80.967513,0.0,1.0,saturation,dew,3.878412,135.855801,3.878393,18.05792409,2.6e-07,0.99975385,44.00802302,43.1728839,1205.32286,10.256711,0.95,0.0167,0.0333,0.999754,1.3e-05,0.000234,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,210.0,300.066167,80.967513,0.0,1.0,saturation,bubble,130.940389,130.941044,4.065457,,0.0,0.95,43.1729586,43.1729586,1181.722342,1181.722342,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,210.0,300.066167,80.967513,0.0,1.0,saturation,dew,4.065477,130.941044,4.065457,17.82666443,2.6e-07,0.99973995,44.0079253,43.17288406,1201.818661,10.723502,0.95,0.0167,0.0333,0.99974,1.4e-05,0.000246,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,211.0,300.066167,80.967513,0.0,1.0,saturation,bubble,126.384783,126.385415,4.259354,,0.0,0.95,43.1729586,43.1729586,1177.582567,1177.582567,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,211.0,300.066167,80.967513,0.0,1.0,saturation,dew,4.259375,126.385415,4.259354,17.59588771,2.5e-07,0.99972539,44.00782183,43.17288423,1198.300861,11.206604,0.95,0.0167,0.0333,0.999725,1.5e-05,0.00026,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,212.0,300.066167,80.967513,0.0,1.0,saturation,bubble,122.151342,122.151952,4.460245,,0.0,0.95,43.1729586,43.1729586,1173.464734,1173.464734,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,212.0,300.066167,80.967513,0.0,1.0,saturation,dew,4.460267,122.151952,4.460245,17.36558648,2.5e-07,0.99971014,44.0077123,43.17288439,1194.769105,11.706425,0.95,0.0167,0.0333,0.99971,1.6e-05,0.000274,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,213.0,300.066167,80.967513,0.0,1.0,saturation,bubble,118.211464,118.212056,4.668295,,0.0,0.95,43.1729586,43.1729586,1169.365373,1169.365373,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,213.0,300.066167,80.967513,0.0,1.0,saturation,dew,4.668318,118.212056,4.668295,17.13575371,2.4e-07,0.99969419,44.00759638,43.17288456,1191.22303,12.223387,0.95,0.0167,0.0333,0.999694,1.7e-05,0.000288,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,214.0,300.066167,80.967513,0.0,1.0,saturation,bubble,114.536903,114.537476,4.883668,,0.0,0.95,43.1729586,43.1729586,1165.280753,1165.280753,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,214.0,300.066167,80.967513,0.0,1.0,saturation,dew,4.883692,114.537476,4.883668,16.9063828,2.4e-07,0.99967751,44.00747376,43.17288474,1187.662261,12.757918,0.95,0.0167,0.0333,0.999678,1.9e-05,0.000304,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,215.0,300.066167,80.967513,0.0,1.0,saturation,bubble,111.103284,111.10384,5.10653,,0.0,0.95,43.1729586,43.1729586,1161.207587,1161.207587,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,215.0,300.066167,80.967513,0.0,1.0,saturation,dew,5.106556,111.10384,5.10653,16.67746759,2.3e-07,0.99966005,44.00734407,43.17288491,1184.086411,13.310455,0.95,0.0167,0.0333,0.99966,2e-05,0.00032,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,216.0,300.066167,80.967513,0.0,1.0,saturation,bubble,107.888529,107.889069,5.33705,,0.0,0.95,43.1729586,43.1729586,1157.142761,1157.142761,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,216.0,300.066167,80.967513,0.0,1.0,saturation,dew,5.337077,107.889069,5.33705,16.44900234,2.3e-07,0.99964181,44.00720697,43.17288509,1180.495081,13.881447,0.95,0.0167,0.0333,0.999642,2.2e-05,0.000336,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,217.0,300.066167,80.967513,0.0,1.0,saturation,bubble,104.881541,104.882066,5.575397,9.63998719,13.76699667,0.95000094,43.17299098,13.54891965,1153.0867,77.771991,0.95,0.0167,0.0333,0.950001,0.016699,0.0333,0.092413,0.705851,0.201736
CO2;Hydrogen;Argon,217.0,300.066167,80.967513,0.0,1.0,saturation,dew,5.575425,104.882066,5.575397,16.36168456,16.37737876,0.99962274,44.00706207,43.17288528,1176.887861,14.471351,0.95,0.0167,0.0333,0.999623,2.4e-05,0.000353,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,218.0,300.066167,80.967513,0.0,1.0,saturation,bubble,102.06176,102.06227,5.821742,9.59873048,13.55674093,0.95000083,43.17298708,13.86246566,1149.032992,77.345112,0.95,0.0167,0.0333,0.950001,0.016699,0.0333,0.097208,0.698098,0.204693
CO2;Hydrogen;Argon,218.0,300.066167,80.967513,0.0,1.0,saturation,dew,5.821771,102.06227,5.821742,16.12468113,16.140861,0.99960281,44.00690896,43.17288547,1173.264327,15.080634,0.95,0.0167,0.0333,0.999603,2.6e-05,0.000371,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,219.0,300.066167,80.967513,0.0,1.0,saturation,bubble,99.414972,99.415469,6.076256,9.5501136,13.34758091,0.95000074,43.17298381,14.18244023,1144.981245,76.986464,0.95,0.0167,0.0333,0.950001,0.016699,0.0333,0.102217,0.690199,0.207584
CO2;Hydrogen;Argon,219.0,300.066167,80.967513,0.0,1.0,saturation,dew,6.076286,99.415469,6.076256,15.88833863,15.90501341,0.99958199,44.00674725,43.17288566,1169.624041,15.709777,0.95,0.0167,0.0333,0.999582,2.8e-05,0.00039,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,220.0,300.066167,80.967513,0.0,1.0,saturation,bubble,96.928483,96.928967,6.339113,9.4946251,13.13948833,0.95000066,43.17298107,14.50882275,1140.929505,76.693026,0.95,0.0167,0.0333,0.950001,0.016699,0.0333,0.107442,0.682154,0.210404
CO2;Hydrogen;Argon,220.0,300.066167,80.967513,0.0,1.0,saturation,dew,6.339145,96.928967,6.339113,15.65266279,15.66984182,0.99956026,44.00657648,43.17288585,1165.966553,16.35927,0.95,0.0167,0.0333,0.99956,3e-05,0.00041,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,221.0,300.066167,80.967513,0.0,1.0,saturation,bubble,94.590911,94.591384,6.610489,9.43271803,12.93243785,0.9500006,43.17297876,14.84158316,1136.875949,76.462142,0.95,0.0167,0.0333,0.950001,0.0167,0.0333,0.112888,0.673965,0.213147
CO2;Hydrogen;Argon,221.0,300.066167,80.967513,0.0,1.0,saturation,dew,6.610522,94.591384,6.610489,15.41765949,15.43535221,0.99953756,44.00639621,43.17288605,1162.291397,17.029616,0.95,0.0167,0.0333,0.999538,3.2e-05,0.00043,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,222.0,300.066167,80.967513,0.0,1.0,saturation,bubble,92.392921,92.393383,6.890559,9.3647745,12.72639562,0.9500003,43.17296876,15.18060123,1132.8187,76.291759,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.118558,0.665634,0.215808
CO2;Hydrogen;Argon,222.0,300.066167,80.967513,0.0,1.0,saturation,dew,6.890593,92.393383,6.890559,15.18333475,15.2015507,0.99951387,44.00620596,43.17288625,1158.59809,17.721329,0.95,0.0167,0.0333,0.999514,3.5e-05,0.000451,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,223.0,300.066167,80.967513,0.0,1.0,saturation,bubble,90.323347,90.323799,7.179501,9.29126848,12.52136484,0.95000028,43.17296808,15.52599547,1128.756505,76.179221,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.124457,0.65716,0.218383
CO2;Hydrogen;Argon,223.0,300.066167,80.967513,0.0,1.0,saturation,dew,7.179537,90.323799,7.179501,14.94969471,14.96844355,0.99948914,44.00600522,43.17288645,1154.886137,18.434938,0.95,0.0167,0.0333,0.999489,3.7e-05,0.000473,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,224.0,300.066167,80.967513,0.0,1.0,saturation,bubble,88.374901,88.375343,7.477494,9.21251863,12.31731442,0.95000027,43.17296752,15.87761417,1124.687651,76.12307,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.130586,0.648547,0.220867
