mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Hydrogen,z_Argon,x_CO2,x_Hydrogen,x_Argon,y_CO2,y_Hydrogen,y_Argon
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.789024,67.281157,15.108678,7.31363906,8.73185496,0.95331863,43.26867647,24.71566601,1047.304433,82.129044,0.95,0.0167,0.0333,0.953319,0.014532,0.032149,0.310067,0.434768,0.255165
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,59.043126,67.281157,15.108678,7.44409107,8.7954793,0.9550733,43.31660189,25.34395705,1048.807105,80.749631,0.95,0.0167,0.0333,0.955073,0.013456,0.03147,0.320303,0.4193,0.260397
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.297227,67.281157,15.108678,7.57903954,8.86208044,0.95690074,43.36447902,26.0079299,1050.339113,79.287418,0.95,0.0167,0.0333,0.956901,0.01239,0.030709,0.331521,0.402997,0.265482
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.551329,67.281157,15.108678,7.71886693,8.93198316,0.95880881,43.41222236,26.70920701,1051.900113,77.729818,0.95,0.0167,0.0333,0.958809,0.011336,0.029856,0.343865,0.385831,0.270304
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.805431,67.281157,15.108678,7.86399809,9.00554809,0.96080617,43.45973352,27.44933001,1053.489504,76.062752,0.95,0.0167,0.0333,0.960806,0.010297,0.028897,0.357507,0.36778,0.274713
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,48.059533,67.281157,15.108678,8.01489859,9.08316954,0.96290214,43.50690074,28.22977404,1055.106368,74.270744,0.95,0.0167,0.0333,0.962902,0.009278,0.02782,0.372657,0.348828,0.278515
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.313635,67.281157,15.108678,8.1720691,9.16526985,0.96510662,43.55359913,29.05201542,1056.749405,72.337182,0.95,0.0167,0.0333,0.965107,0.008283,0.026611,0.389577,0.328963,0.28146
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.567736,67.281157,15.108678,8.33603433,9.25228904,0.96742974,43.59969207,29.91768951,1058.416875,70.244792,0.95,0.0167,0.0333,0.96743,0.007316,0.025254,0.408594,0.308177,0.283228
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.821838,67.281157,15.108678,8.50732543,9.34466911,0.96988149,43.6450341,30.8288898,1060.106553,67.976358,0.95,0.0167,0.0333,0.969881,0.006383,0.023735,0.430129,0.286461,0.28341
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.07594,67.281157,15.108678,8.68645523,9.44283279,0.97247122,43.68947551,31.7886764,1061.81571,65.515701,0.95,0.0167,0.0333,0.972471,0.005489,0.02204,0.454723,0.263792,0.281485
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.330042,67.281157,15.108678,8.87388708,9.54715787,0.97520702,43.73286875,32.80188348,1063.541143,62.848876,0.95,0.0167,0.0333,0.975207,0.004638,0.020155,0.483097,0.240119,0.276784
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.584143,67.281157,15.108678,9.06999968,9.65794993,0.97809511,43.77507618,33.87634705,1065.279263,59.965498,0.95,0.0167,0.0333,0.978095,0.003835,0.01807,0.516215,0.215339,0.268446
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,28.838245,67.281157,15.108678,9.27505183,9.77541799,0.98113943,43.81597842,35.02473429,1067.026254,56.860016,0.95,0.0167,0.0333,0.981139,0.003082,0.015778,0.555407,0.18926,0.255332
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.092347,67.281157,15.108678,9.48915204,9.89965949,0.98434134,43.85548218,36.26727723,1068.778328,53.532792,0.95,0.0167,0.0333,0.984341,0.002384,0.013275,0.602539,0.16155,0.235911
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,23.346449,67.281157,15.108678,9.71223753,10.03066236,0.98769994,43.89352603,37.63596703,1070.532055,49.990859,0.95,0.0167,0.0333,0.9877,0.00174,0.01056,0.660306,0.131653,0.208042
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,20.60055,67.281157,15.108678,9.94406238,10.16833453,0.99121302,43.93008266,39.18128478,1072.284834,46.248451,0.95,0.0167,0.0333,0.991213,0.001153,0.007634,0.732719,0.098667,0.168614
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,17.854652,67.281157,15.108678,10.184173,10.31257197,0.9948794,43.96515542,40.98358894,1074.035589,42.328201,0.95,0.0167,0.0333,0.994879,0.000621,0.0045,0.825968,0.061138,0.112894
CO2;Hydrogen;Argon,243.0,300.066167,80.967513,0.0,1.0,envelope,dew,15.108754,67.281157,15.108678,10.43170005,10.46334836,0.99870441,43.99876597,43.17289135,1075.786205,38.26836,0.95,0.0167,0.0333,0.998704,0.000144,0.001151,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,66.769751,66.770085,15.627751,,0.0,0.95,43.1729586,43.1729586,1039.917694,1039.917694,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,64.078071,66.770085,15.627751,,0.0,0.95,43.1729586,43.1729586,1038.890982,1038.890982,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.386391,66.770085,15.627751,7.17404533,8.54500574,0.95335647,43.26912962,25.1585124,1042.877987,83.076447,0.95,0.0167,0.0333,0.953356,0.014524,0.032119,0.321277,0.424294,0.254429
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.694711,66.770085,15.627751,7.30173452,8.60829363,0.95512996,43.31723119,25.78585727,1044.401146,81.694928,0.95,0.0167,0.0333,0.95513,0.013446,0.031424,0.33176,0.408877,0.259363
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,56.003031,66.770085,15.627751,7.43383437,8.67451386,0.95697593,43.36524797,26.44750473,1045.952802,80.229737,0.95,0.0167,0.0333,0.956976,0.012378,0.030646,0.343229,0.392662,0.264108
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.311351,66.770085,15.627751,7.57071372,8.74397724,0.95890195,43.41309262,27.14487347,1047.532488,78.66855,0.95,0.0167,0.0333,0.958902,0.011323,0.029776,0.355827,0.375627,0.268546
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.619671,66.770085,15.627751,7.71277925,8.81702613,0.96091628,43.46066538,27.87930094,1049.139466,76.997699,0.95,0.0167,0.0333,0.960916,0.010284,0.0288,0.369722,0.357753,0.272525
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.927991,66.770085,15.627751,7.86047293,8.8940315,0.96302779,43.5078539,28.65206824,1050.772674,75.202313,0.95,0.0167,0.0333,0.963028,0.009266,0.027706,0.385122,0.339029,0.275849
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.23631,66.770085,15.627751,8.01426554,8.97538677,0.96524573,43.55453375,29.46447927,1052.430668,73.266605,0.95,0.0167,0.0333,0.965246,0.008273,0.026481,0.402281,0.319449,0.278269
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.54463,66.770085,15.627751,8.17464524,9.06149733,0.96757952,43.60057014,30.31802766,1054.111572,71.174368,0.95,0.0167,0.0333,0.96758,0.007309,0.025111,0.421522,0.299007,0.279471
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.85295,66.770085,15.627751,8.34210032,9.15276545,0.97003829,43.64582098,31.21469617,1055.813048,68.909678,0.95,0.0167,0.0333,0.970038,0.00638,0.023582,0.44325,0.277695,0.279055
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.16127,66.770085,15.627751,8.51709594,9.24957071,0.97263049,43.69014159,32.15744691,1057.532292,66.457828,0.95,0.0167,0.0333,0.97263,0.005489,0.021881,0.467992,0.255491,0.276518
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.46959,66.770085,15.627751,8.70004587,9.35224709,0.9753633,43.73339085,33.15097717,1059.266074,63.806424,0.95,0.0167,0.0333,0.975363,0.004641,0.019996,0.496438,0.232344,0.271217
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.77791,66.770085,15.627751,8.89128136,9.46105959,0.97824214,43.77543854,34.20284201,1061.010839,60.94656,0.95,0.0167,0.0333,0.978242,0.003841,0.017917,0.529512,0.208155,0.262332
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.08623,66.770085,15.627751,9.09102101,9.57618431,0.98127028,43.81617295,35.32509373,1062.762872,57.873928,0.95,0.0167,0.0333,0.98127,0.003091,0.015639,0.568471,0.182741,0.248788
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.39455,66.770085,15.627751,9.29934545,9.69769742,0.98444873,43.85550779,36.53668911,1064.518536,54.589725,0.95,0.0167,0.0333,0.984449,0.002395,0.013157,0.615063,0.155789,0.229149
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,23.702869,66.770085,15.627751,9.51618032,9.82557973,0.98777648,43.89338701,37.86711886,1066.27459,51.101273,0.95,0.0167,0.0333,0.987776,0.001752,0.010471,0.671782,0.126788,0.20143
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.011189,66.770085,15.627751,9.74128587,9.95974468,0.99125153,43.92978628,39.36211844,1068.028615,47.4225,0.95,0.0167,0.0333,0.991252,0.001165,0.007584,0.742287,0.094924,0.162789
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.319509,66.770085,15.627751,9.97422998,10.10009729,0.99487299,43.96470909,41.09309426,1069.779647,43.575168,0.95,0.0167,0.0333,0.994873,0.000632,0.004495,0.832122,0.05891,0.108968
CO2;Hydrogen;Argon,244.0,300.066167,80.967513,0.0,1.0,envelope,dew,15.627829,66.770085,15.627751,10.21418438,10.24660279,0.99864601,43.9981752,43.17289164,1071.529494,39.595872,0.95,0.0167,0.0333,0.998646,0.000154,0.0012,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,66.303281,66.303612,16.160019,,0.0,0.95,43.1729586,43.1729586,1035.415005,1035.415005,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,63.664166,66.303612,16.160019,6.91241202,8.29867657,0.95166741,43.22125249,25.00740688,1036.902444,85.385575,0.95,0.0167,0.0333,0.951667,0.015605,0.032727,0.322812,0.428441,0.248747
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,61.025051,66.303612,16.160019,7.03339377,8.35898158,0.95339407,43.2695641,25.60145682,1038.417757,84.074962,0.95,0.0167,0.0333,0.953394,0.014517,0.032089,0.332655,0.413835,0.253511
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.385936,66.303612,16.160019,7.15838073,8.42190448,0.95518619,43.31783222,26.22708965,1039.961077,82.690653,0.95,0.0167,0.0333,0.955186,0.013436,0.031378,0.343372,0.398489,0.25814
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.746822,66.303612,16.160019,7.28769353,8.48771318,0.95705039,43.36597911,26.8856139,1041.532041,81.221861,0.95,0.0167,0.0333,0.95705,0.012366,0.030583,0.355078,0.382381,0.26254
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,53.107707,66.303612,16.160019,7.42168701,8.55670423,0.95899396,43.41391581,27.57825815,1043.130057,79.656552,0.95,0.0167,0.0333,0.958994,0.011311,0.029695,0.367913,0.365495,0.266592
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.468592,66.303612,16.160019,7.5607495,8.62920164,0.96102478,43.46154149,28.30617337,1044.754255,77.9815,0.95,0.0167,0.0333,0.961025,0.010273,0.028703,0.382042,0.347818,0.27014
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.829477,66.303612,16.160019,7.70529938,8.70555331,0.96315122,43.50874357,29.07046748,1046.403437,76.18246,0.95,0.0167,0.0333,0.963151,0.009256,0.027593,0.397668,0.329343,0.27299
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.190363,66.303612,16.160019,7.85577803,8.78612447,0.96538192,43.55539847,29.87229435,1048.076025,74.244486,0.95,0.0167,0.0333,0.965382,0.008265,0.026353,0.415041,0.310064,0.274895
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.551248,66.303612,16.160019,8.01263821,8.87128732,0.96772559,43.60137359,30.71302678,1049.770022,72.152424,0.95,0.0167,0.0333,0.967726,0.007304,0.024971,0.434473,0.289981,0.275547
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.912133,66.303612,16.160019,8.17632743,8.96140674,0.97019058,43.64653054,31.59455242,1051.482993,69.891611,0.95,0.0167,0.0333,0.970191,0.006377,0.023432,0.456359,0.269085,0.274557
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.273018,66.303612,16.160019,8.34726633,9.05682234,0.97278447,43.69072981,32.51974174,1053.212077,67.448736,0.95,0.0167,0.0333,0.972784,0.00549,0.021726,0.481206,0.247354,0.271439
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.633903,66.303612,16.160019,8.52582308,9.15782835,0.97551362,43.73383674,33.49315014,1054.954036,64.812851,0.95,0.0167,0.0333,0.975514,0.004645,0.019841,0.509678,0.224741,0.265581
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,31.994789,66.303612,16.160019,8.71228625,9.26465364,0.97838272,43.77572835,34.5220378,1056.705365,61.976401,0.95,0.0167,0.0333,0.978383,0.003848,0.017769,0.542653,0.201147,0.2562
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.355674,66.303612,16.160019,8.90683901,9.37744566,0.98139447,43.81630023,35.61783119,1058.462453,58.936185,0.95,0.0167,0.0333,0.981394,0.003101,0.015504,0.581317,0.176399,0.242284
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,26.716559,66.303612,16.160019,9.10953816,9.49626273,0.98454958,43.85547261,36.79823302,1060.221819,55.69411,0.95,0.0167,0.0333,0.98455,0.002406,0.013044,0.627305,0.150204,0.222491
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.077444,66.303612,16.160019,9.3203003,9.62108026,0.987847,43.89319435,38.09034973,1061.9804,52.257714,0.95,0.0167,0.0333,0.987847,0.001765,0.010388,0.682919,0.122095,0.194986
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.43833,66.303612,16.160019,9.53889225,9.75181687,0.9912849,43.92944373,39.53551822,1063.735944,48.640603,0.95,0.0167,0.0333,0.991285,0.001177,0.007538,0.751488,0.091338,0.157174
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,18.799215,66.303612,16.160019,9.76490169,9.88838485,0.99486265,43.96422428,41.19707933,1065.48759,44.863712,0.95,0.0167,0.0333,0.994863,0.000644,0.004494,0.837973,0.056795,0.105232
CO2;Hydrogen;Argon,245.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.1601,66.303612,16.160019,9.99753931,10.03074116,0.99858521,43.99755416,43.17289193,1067.237068,40.96206,0.95,0.0167,0.0333,0.998585,0.000163,0.001251,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.880014,65.880343,16.705704,,0.0,0.95,43.1729586,43.1729586,1030.87773,1030.87773,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,63.291897,65.880343,16.705704,6.77337183,8.11384056,0.95168612,43.22147659,25.45124116,1032.386444,86.438512,0.95,0.0167,0.0333,0.951686,0.015601,0.032712,0.334126,0.417952,0.247922
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.70378,65.880343,16.705704,6.89178248,8.17379009,0.95343142,43.26997963,26.04407107,1033.922363,85.125368,0.95,0.0167,0.0333,0.953431,0.01451,0.032059,0.344189,0.403401,0.25241
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,58.115662,65.880343,16.705704,7.01412507,8.23632003,0.95524193,43.3184046,26.66722274,1035.485531,83.737587,0.95,0.0167,0.0333,0.955242,0.013427,0.031331,0.355127,0.388144,0.256729
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.527545,65.880343,16.705704,7.14070942,8.30168716,0.95712405,43.366672,27.32183013,1037.075472,82.26458,0.95,0.0167,0.0333,0.957124,0.012356,0.03052,0.367055,0.372164,0.260781
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.939428,65.880343,16.705704,7.27187606,8.37017357,0.95908477,43.41469149,28.00894636,1038.691473,80.694629,0.95,0.0167,0.0333,0.959085,0.0113,0.029615,0.380108,0.355447,0.264445
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.351311,65.880343,16.705704,7.40799479,8.44208489,0.96113157,43.4623615,28.7295539,1040.332538,79.014978,0.95,0.0167,0.0333,0.961132,0.010262,0.028606,0.39445,0.337985,0.267564
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.763194,65.880343,16.705704,7.5494605,8.5177463,0.96327232,43.50956955,29.48460803,1041.997339,77.212029,0.95,0.0167,0.0333,0.963272,0.009247,0.027481,0.410279,0.319775,0.269947
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.175076,65.880343,16.705704,7.69668576,8.5974957,0.96551508,43.55619329,30.27513367,1043.684174,75.271683,0.95,0.0167,0.0333,0.965515,0.008258,0.026227,0.427837,0.300814,0.271348
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.586959,65.880343,16.705704,7.85008922,8.68167362,0.96786787,43.60210265,31.10240159,1045.390942,73.179831,0.95,0.0167,0.0333,0.967868,0.0073,0.024832,0.44743,0.281103,0.271467
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,39.998842,65.880343,16.705704,8.01007973,8.77060984,0.97033827,43.6471632,31.96821742,1047.115128,70.923023,0.95,0.0167,0.0333,0.970338,0.006376,0.023285,0.469437,0.260634,0.269929
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.410725,65.880343,16.705704,8.17703642,8.86460718,0.9729331,43.69124075,32.87536424,1048.853829,68.489277,0.95,0.0167,0.0333,0.972933,0.005492,0.021575,0.494349,0.239386,0.266264
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,34.822607,65.880343,16.705704,8.35128577,8.96392386,0.97565795,43.73420707,33.82825001,1050.603815,65.868983,0.95,0.0167,0.0333,0.975658,0.004651,0.019691,0.522799,0.217312,0.259889
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,32.23449,65.880343,16.705704,8.53307799,9.06875668,0.97851685,43.77594619,34.8338283,1052.361643,63.055818,0.95,0.0167,0.0333,0.978517,0.003857,0.017626,0.555621,0.194316,0.250063
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.646373,65.880343,16.705704,8.72256511,9.17922826,0.98151205,43.81636063,35.9028946,1054.123816,60.047559,0.95,0.0167,0.0333,0.981512,0.003112,0.015376,0.593932,0.170235,0.235833
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.058256,65.880343,16.705704,8.91978369,9.29538196,0.98464397,43.8553767,37.05192724,1055.887001,56.846722,0.95,0.0167,0.0333,0.984644,0.002419,0.012937,0.639257,0.144796,0.215947
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.470139,65.880343,16.705704,9.12464338,9.41718916,0.98791155,43.89294772,38.30577132,1057.648309,53.460991,0.95,0.0167,0.0333,0.987912,0.001778,0.01031,0.693715,0.117572,0.188713
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,21.882021,65.880343,16.705704,9.33691777,9.54457325,0.99131316,43.92905426,39.70170253,1059.405643,49.903638,0.95,0.0167,0.0333,0.991313,0.001191,0.007496,0.76033,0.087904,0.151766
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,19.293904,65.880343,16.705704,9.55621284,9.67745224,0.99484836,43.96369987,41.29581297,1061.158232,46.194819,0.95,0.0167,0.0333,0.994848,0.000656,0.004496,0.843534,0.054787,0.101678
CO2;Hydrogen;Argon,246.0,300.066167,80.967513,0.0,1.0,envelope,dew,16.705787,65.880343,16.705704,9.78177648,9.81577532,0.99852192,43.99690134,43.17289223,1062.907731,42.368049,0.95,0.0167,0.0333,0.998522,0.000174,0.001304,0.949996,0.016701,0.033303
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,65.49865,65.498977,17.265027,,0.0,0.95,43.1729586,43.1729586,1026.304422,1026.304422,0.95,0.0167,0.0333,0.95,0.0167,0.0333,0.95,0.0167,0.0333
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,62.960043,65.498977,17.265027,6.63341213,7.92987154,0.95170473,43.22169117,25.89505011,1027.834141,87.544906,0.95,0.0167,0.0333,0.951705,0.015598,0.032697,0.345597,0.40748,0.246923
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,60.421435,65.498977,17.265027,6.74930605,7.98943995,0.95346849,43.27037589,26.48591995,1029.39038,86.228503,0.95,0.0167,0.0333,0.953468,0.014503,0.032028,0.355867,0.393003,0.25113
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,57.882828,65.498977,17.265027,6.8690595,8.05154951,0.95529714,43.3189479,27.10582175,1030.973091,84.83657,0.95,0.0167,0.0333,0.955297,0.013418,0.031284,0.367013,0.377854,0.255133
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,55.344221,65.498977,17.265027,6.99297113,8.11644558,0.95719686,43.36732616,27.75572678,1032.581689,83.35874,0.95,0.0167,0.0333,0.957197,0.012346,0.030457,0.379146,0.36202,0.258835
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,52.805614,65.498977,17.265027,7.12136691,8.18439566,0.95917429,43.4154192,28.43652797,1034.215342,81.78364,0.95,0.0167,0.0333,0.959174,0.01129,0.029535,0.392399,0.345491,0.26211
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,50.267007,65.498977,17.265027,7.25459794,8.25568709,0.96123654,43.46312502,29.14905744,1035.872932,80.09901,0.95,0.0167,0.0333,0.961237,0.010254,0.02851,0.406932,0.328263,0.264805
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,47.728399,65.498977,17.265027,7.39303589,8.33062274,0.96339098,43.5103316,29.89413769,1037.553011,78.291917,0.95,0.0167,0.0333,0.963391,0.00924,0.027369,0.422938,0.310334,0.266728
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,45.189792,65.498977,17.265027,7.53706517,8.40951413,0.96564509,43.55691815,30.67268427,1039.253766,76.349111,0.95,0.0167,0.0333,0.965645,0.008253,0.026102,0.440655,0.291706,0.267639
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,bubble,42.651185,65.498977,17.265027,7.68707168,8.49267171,0.96800623,43.60275748,31.48588259,1040.973002,74.25751,0.95,0.0167,0.0333,0.968006,0.007297,0.024697,0.460375,0.272379,0.267245
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,40.112578,65.498977,17.265027,7.84342776,8.58039246,0.97048128,43.64771932,32.33546696,1042.708141,72.004835,0.95,0.0167,0.0333,0.970481,0.006377,0.023142,0.482468,0.252348,0.265184
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,37.573971,65.498977,17.265027,8.00647399,8.67294541,0.97307633,43.6916749,33.22413551,1044.456257,69.580354,0.95,0.0167,0.0333,0.973076,0.005496,0.021428,0.507403,0.23159,0.261007
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,35.035363,65.498977,17.265027,8.17649883,8.77055629,0.97579627,43.73450235,34.15614299,1046.214142,66.975701,0.95,0.0167,0.0333,0.975796,0.004658,0.019546,0.535784,0.210058,0.254158
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,32.496756,65.498977,17.265027,8.35371812,8.87339354,0.97864458,43.77609246,35.13812717,1047.978422,64.185664,0.95,0.0167,0.0333,0.978645,0.003867,0.017489,0.568402,0.187663,0.243935
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,29.958149,65.498977,17.265027,8.53825663,8.98155829,0.98162308,43.81635435,36.18025275,1049.745719,61.208887,0.95,0.0167,0.0333,0.981623,0.003124,0.015253,0.606307,0.164248,0.229446
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,27.419542,65.498977,17.265027,8.73013376,9.09508141,0.98473196,43.85521994,37.29781061,1051.51285,58.048397,0.95,0.0167,0.0333,0.984732,0.002432,0.012836,0.650913,0.139562,0.209525
CO2;Hydrogen;Argon,247.0,300.066167,80.967513,0.0,1.0,envelope,dew,24.880935,65.498977,17.265027,8.92925394,9.21393132,0.9879702,43.89264664,38.51351168,1053.277086,54.711973,0.95,0.0167,0.0333,0.98797,0.001793,0.010237,0.704171,0.113215,0.182614
