temperature,pressure,z_carbon dioxide,z_nitrogen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,y_carbon dioxide,y_nitrogen,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.36903448275862,9.421143415987572,0.99,0.01,308.33,83.72,0.6595823775914074,0.11253157448623474,9.751749716823337,2.8659969438581,1205.8673008223766,19.564320449016115,0.9904767563820922,0.009523243617907795,0.32797157823374945,0.6720284217662505,17.569903468780286,0.6767599653189649,1.0000000009665995,5.004762452971636,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,9.654232219655103,0.99,0.01,308.33,83.72,0.6595823775914074,0.11531572168723249,9.751749716823337,2.8659969438581,1205.6533507207405,19.992200650963095,0.9901399802890366,0.00986001971096334,0.3209765871815808,0.6790234128184193,17.517669801544272,0.6787273602418211,1.0000000009580934,4.982828967258732,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
206.73806896551724,3.4092988419938037,0.99,0.01,308.33,83.72,0.670509094040532,0.040722633086404725,10.199358774504944,3.375543407914657,1201.2326238640399,9.125257321135468,0.9998979090330812,0.0001020909669188161,0.980556792793506,0.019443207206493826,18.314488905928126,0.6355271479291517,1.0000000003438652,5.250320251504029,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,3.639921819399531,0.99,0.01,308.33,83.72,0.670509094040532,0.04347732703535035,10.199358774504944,3.375543407914657,1201.0179387137657,9.528399532511965,0.9995613346671481,0.00043866533285178273,0.9216530266390826,0.07834697336091744,18.261485860417885,0.637490750671838,1.0000000003529468,5.227291483856469,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,3.8705447968052584,0.99,0.01,308.33,83.72,0.670509094040532,0.04623202098429597,10.199358774504944,3.375543407914657,1200.8033009655187,9.932171565905568,0.9992248349034606,0.0007751650965394465,0.8696656542596138,0.13033434574038608,18.20865077236257,0.6394692088480867,1.0000000003657668,5.204567327761413,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,4.101167774210985,0.99,0.01,308.33,83.72,0.670509094040532,0.04898671493324158,10.199358774504944,3.375543407914657,1200.588700449919,10.336565305207705,0.9988883963602146,0.0011116036397852804,0.8234488052962371,0.176551194703763,18.155982446778946,0.6414166269568597,1.0000000003836784,5.18209857052005,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,4.331790751616713,0.99,0.01,308.33,83.72,0.670509094040532,0.0517414088821872,10.199358774504944,3.375543407914657,1200.3741291350027,10.741573031000858,0.9985520084665461,0.001447991533453877,0.7820958593823724,0.21790414061762756,18.103478934738394,0.6433921500520683,1.000000000401119,5.159849148593634,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,4.56241372902244,0.99,0.01,308.33,83.72,0.670509094040532,0.05449610283113283,10.199358774504944,3.375543407914657,1200.159580599758,11.14718766666476,0.9982156627701667,0.001784337229833217,0.7448802373592163,0.25511976264078384,18.051138646212877,0.6453446077093695,1.0000000005435665,5.13790166596021,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,4.793036706428167,0.99,0.01,308.33,83.72,0.670509094040532,0.057250796780078446,10.199358774504944,3.375543407914657,1199.9450496850163,11.553402927208099,0.9978793524781028,0.002120647521897168,0.711212923773141,0.28878707622685895,17.998957194988495,0.6472953323026517,1.000000000582103,5.116252159587977,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
206.73806896551724,5.023659683833895,0.99,0.01,308.33,83.72,0.670509094040532,0.060005490729024065,10.199358774504944,3.375543407914657,1199.7305321254187,11.960213126142461,0.9975430719729705,0.0024569280270294452,0.6806114108446453,0.3193885891553546,17.946938546760684,0.6492527375282343,1.0000000006065142,5.094753925620388,18.330598713774215,1201.2977432150885,9.003121033871693,309.1473760575555,3.3393572378193586
