T,P,z_carbon dioxide,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_carbon monoxide,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_carbon monoxide,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
210.5204827586,6.1340430475,0.95,0.01,0.04,0.027075858282504514,0.0003713750464360865,0.9555918202640515,0.003807290086256074,0.0406008896496923,0.6408503292483214,0.3523704876929349,0.006779183058743689,0.025873468701389984,0.00010308564681585384,0.0010993039342986732,0.00023799582078317668,0.00013086160622967013,2.5176194232396685e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.68666566804406,-0.3299408663292702,-0.39753648933146835
210.5204827586,6.3460410018,0.95,0.01,0.04,0.027073846495050586,0.0003843280542838214,0.9552998360900979,0.004161470649381905,0.040538693260520134,0.6210815317815418,0.37235085349937996,0.006567614719078299,0.025863641119050297,0.00011266701755502416,0.0010975383584452638,0.00023869905666121534,0.00014310487903633693,2.524118586269149e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.66368865566621,-0.35690755179673417,-0.4307216488956982
210.5204827586,6.5580389561,0.95,0.01,0.04,0.027071847078218882,0.00039729800354752217,0.9550002625955085,0.0045157272279412386,0.040484010176550296,0.6025800553881481,0.3910491361826549,0.006370808429196987,0.025853621068644483,0.00012224907696177447,0.0010959769326126267,0.00023940385298326655,0.0001553630410943519,2.531109469903689e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.640809847592383,-0.38375287258155666,-0.46377531746647804
210.5204827586,6.7700369104,0.95,0.01,0.04,0.02706985706871535,0.00041028488758259853,0.9546947612501534,0.004870052724008622,0.04043518602583805,0.5852289776581859,0.4085838709821209,0.006187151359693207,0.025843450731292978,0.00013183163115602122,0.0010945747062663523,0.0002401106053085679,0.00016763578757396242,2.538494700068249e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.61801036913208,-0.41047544038633177,-0.4966959783418723
210.5204827586,6.9820348646,0.95,0.01,0.04,0.02706787431081688,0.00042328870172663276,0.9543845393086638,0.0052244422028021155,0.040391018488534124,0.5689251668313041,0.42505954508348653,0.006015288085209256,0.025833160754193785,0.00014141454488957495,0.0010932990117335224,0.00024081959524763067,0.00017992290299490214,2.5462034840999086e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.595276499262543,-0.43707438792571907,-0.5294826747922343
210.5204827586,7.1940328189,0.95,0.01,0.04,0.027065897198637518,0.0004363094439894355,0.9540704950092895,0.005578892163547842,0.04035061282716265,0.5535773537762027,0.440568582879321,0.005854063344476262,0.02582277393817464,0.00015099772178087033,0.0010921255386820087,0.00024153102743123802,0.00019222423343529007,2.554183122907373e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.572598025214834,-0.46354919897656544,-0.5621348269801203
210.5204827586,7.4060307732,0.95,0.01,0.04,0.027063924511201987,0.00044934711529858107,0.9537533104458632,0.005933400078852157,0.04031328947528472,0.5391045028162551,0.455193015752035,0.005702481431709961,0.025812307596215833,0.00016058109182881468,0.0010910358231573393,0.00024224505318496,0.00020453966853223852,2.5623935813825935e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.549967189582294,-0.4898996032198717,-0.5946521185088685
210.5204827586,7.6180287275,0.95,0.01,0.04,0.027061955303547543,0.0004624017194998581,0.9534335128597149,0.00628796409497845,0.04027852304530668,0.5254344348342638,0.46900588881494787,0.005559676350788245,0.025801775109913928,0.00017016460328861857,0.001090015590344999,0.00024296178615179973,0.00021686912944359117,2.570803904467181e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.527377995141396,-0.5161255058813694,-0.6270344206679255
210.5204827586,7.8300266817,0.95,0.01,0.04,0.027059988832835266,0.00047547326325056915,0.9531115162034943,0.006642582832280038,0.040245900964225555,0.5125026614719917,0.48207244929533405,0.0054248892326742145,0.025791186984913245,0.00017974821726268107,0.0010890536306593377,0.00024368131287468966,0.000229212560589647,2.579389786232485e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.504825733174826,-0.542226895976782,-0.6592816970863105
210.5204827586,8.042024636,0.95,0.01,0.04,0.02705802450700744,0.0004885617558430146,0.952787650005859,0.0069972552491992,0.040215094744941934,0.5002513954446708,0.4944511537209336,0.005297450834395488,0.025780551583832557,0.00018933190401461842,0.0010881410191602649,0.00024440370012136656,0.00024156992384050363,2.5881318811443024e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.482306655747525,-0.5682039895664843,-0.6913941445400624
210.5204827586,8.2540225903,0.95,0.01,0.04,0.02705606184835167,0.0005016672090140799,0.952462179842923,0.007351980547930255,0.040185839609146776,0.4886287077476526,0.5061945245479744,0.005176767704373039,0.025769875646045975,0.00019891564041267938,0.0010872705618930154,0.00024512900005992143,0.0002539411943481915,2.597014605967048e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.459817743146665,-0.5940569452221958,-0.7233719067217201
210.5204827586,8.4660205445,0.95,0.01,0.04,0.027054100467154077,0.0005147896367466761,0.9521353221313825,0.00770675810786504,0.04015791976075246,0.4775878075704829,0.517349881365805,0.005062311063712095,0.025759164663268535,0.00020849940812623505,0.001086436395759309,0.00024585725397385035,0.0002663263574992387,2.606025273587029e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.437356535741326,-0.6197860200265097,-0.7552152290426939
210.5204827586,8.6780184988,0.95,0.01,0.04,0.027052140042324504,0.0005279290550764314,0.9518072549990205,0.008061587438066266,0.04013115756291307,0.4670864249582739,0.5279599672965201,0.004953607745206044,0.025748423155533974,0.00021808319233801264,0.0010856336944525145,0.00024658849496725,0.0002787254066530354,2.615153456145919e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.414921010357133,-0.6453915137576054,-0.7869244019632475
210.5204827586,8.8900164531,0.95,0.01,0.04,0.027050180306931834,0.0005410854819105558,0.9514781263944861,0.008416468142769728,0.04010540546274422,0.45708627976833616,0.5380634875098922,0.004850232721771654,0.025737654877072528,0.00022766698080946884,0.0010848584490498402,0.0002473227499631533,0.0002911383414377643,2.6243905096381622e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.392509488001757,-0.6708737606148887,-0.8184997520978357
210.5204827586,9.1020144074,0.95,0.01,0.04,0.027048221037254905,0.0005542589368666467,0.951148060220579,0.008771399896369396,0.04008053988305161,0.44755262332184875,0.547695573795228,0.004751802882923107,0.025726862972002457,0.0002372507632031542,0.0010841073020492907,0.00024806004119424667,0.00030356516645831116,2.6337292140888285e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.370120564027836,-0.6962331219881683,-0.8499416345344244
210.5204827586,9.3140123616,0.95,0.01,0.04,0.027046262044391204,0.0005674494411158459,0.9508171610312842,0.009126382424710202,0.040056456544005616,0.43845384152076944,0.5568881866737175,0.004657971805513119,0.025716050093556223,0.0002468345305760385,0.0010833774202589448,0.0002488003873260563,0.0003160058902920179,2.643163497771787e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.34775305463893,-0.7214699810463223,-0.8812504270869503
210.5204827586,9.5260103159,0.95,0.01,0.04,0.027044303167751346,0.0005806570172474136,0.950485517669729,0.00948141549135539,0.04003306683891565,0.4297611100852139,0.5656704645886237,0.004568425326162448,0.02570521849641723,0.00025641827500762926,0.0010826663963264878,0.00024954380431101766,0.0003284605247129889,2.6526882234070296e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.32540595542323,-0.74658473840881,-0.9124265257199049
210.5204827586,9.7380082702,0.95,0.01,0.04,0.02704234426996435,0.0005938816891424627,0.9501532061159054,0.009836498886980322,0.040010294997114317,0.4214480941578653,0.5740690280748451,0.004482877767289535,0.02569437010899671,0.000266001989312843,0.0010819721716547976,0.0002502903060443447,0.00034092908407746083,2.6622990206571012e-06,17.45346326379991,0.027020839269650026,0.0002415222957822492,309.1473760575555,82.3795680252517,3.9845858953081073,17.303078408899733,-0.771577810278,-0.9434703424902615
214.0273103448,4.2187728975,0.95,0.01,0.04,0.027011646839718715,0.00025170069877263404,0.8667753295163608,7.121859407869148e-05,0.13315345188956051,0.9529564058517577,0.010352701996640038,0.03669089215160227,0.023413029090276757,1.9237315116748968e-06,0.0035966940179302854,0.00023985979325274524,2.6057823267391414e-06,9.235123193149645e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,18.204578929649173,-0.09433887097175386,-0.09563546783072141
214.0273103448,4.43088713,0.95,0.01,0.04,0.026918372200377374,0.0002650497556233412,0.9185991430548318,0.00010967758762643997,0.0812911793575417,0.964013954147364,0.014413972683346684,0.021572073169289375,0.024727193635697663,2.952342125768015e-06,0.0021882262225539416,0.0002555116629642497,3.820419937282554e-06,5.717672721808984e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.589623426996308,-0.06520901910282006,-0.06713841817938615
214.0273103448,4.6430013624,0.95,0.01,0.04,0.026860155628048377,0.0002781421275758104,0.9487689334428581,0.00027899957329554715,0.050952066983846425,0.9530321489607257,0.033943076976663523,0.013024774062610753,0.02548408120733264,7.493971958877486e-06,0.0013685804487568605,0.00026507838956008295,9.440999646758699e-06,3.6227383689687866e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.22351059854224,-0.0570174700750421,-0.06182416324802986
214.0273103448,4.8551155948,0.95,0.01,0.04,0.026846214702012126,0.00029089777788255956,0.9547699231634793,0.0005957040349030627,0.04463437280161762,0.9201200636977919,0.0689107528095358,0.010969183492672317,0.025631958348270385,1.5992398419862547e-05,0.0011982639553218771,0.00026766088191484684,2.0045984864508315e-05,3.1909111032044305e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.1303467111822,-0.07554741842112733,-0.08575811763098429
214.0273103448,5.0672298273,0.95,0.01,0.04,0.026840900132714347,0.00030360149235922844,0.9561854398333862,0.0009404547535228823,0.04287410541309083,0.8857370249519273,0.10412319023439844,0.01013978481367416,0.025664877898923463,2.524265211864417e-05,0.0011507795816722386,0.0002689110826132283,3.161195594436721e-05,3.078453801632916e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.088763697421452,-0.09917565034234244,-0.11526198786600261
214.0273103448,5.2793440597,0.95,0.01,0.04,0.026837427862919646,0.0003163076450225503,0.9566267122561267,0.0012911772331863196,0.04208211051068697,0.8532212644204856,0.13718657807709717,0.009592157502417218,0.02567340038191579,3.4651875853882026e-05,0.0011293756051499741,0.00026988040883200645,4.339316344026883e-05,3.0340727502749777e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.058140956542385,-0.12379853640101501,-0.14585209469696636
214.0273103448,5.4914582922,0.95,0.01,0.04,0.026834605845193288,0.00032902566701734754,0.9567244159362064,0.0016440182759756626,0.0416315657878179,0.8228929837842908,0.16794738376830898,0.009159632447400127,0.02567332260412086,4.411658243810111e-05,0.001117166658634327,0.00027075291287352165,5.525899996818631e-05,3.013754175639566e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.031390898223105,-0.14869621874258243,-0.1767422448239948
214.0273103448,5.7035725246,0.95,0.01,0.04,0.02683208391830371,0.00034175823702805913,0.9566634147964148,0.00199785156166011,0.04133873364192514,0.7946630085360566,0.19654544278534516,0.00879154867859838,0.025669273027388393,5.360652075877819e-05,0.00110920437015654,0.00027158262882869623,6.717102402221882e-05,3.004584177144145e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,17.006436385727792,-0.17365774728998673,-0.2077020983414002
214.0273103448,5.915686757,0.95,0.01,0.04,0.026829724141076698,0.00035450634727494094,0.9565164443002896,0.00235223629703829,0.04113131940267218,0.7683666305642333,0.22316672498156295,0.008466644454203958,0.025663072336980324,6.310985096416507e-05,0.00110354195313221,0.00027239084756928034,7.911402050652519e-05,3.0014791991354812e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.982460098089785,-0.19860039151437903,-0.23864133633388107
214.0273103448,6.1278009895,0.95,0.01,0.04,0.026827461485407867,0.00036727042212332257,0.9563177617295049,0.0027069666057338996,0.04097527166476122,0.7438323146381279,0.24799375135353705,0.008173934008334974,0.02565557792060975,7.262104235761146e-05,0.001099262522440506,0.0002731876081861133,9.108076974355984e-05,3.002044193649368e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.959076995452055,-0.2234854510325306,-0.2695177139217151
214.0273103448,6.3399152219,0.95,0.01,0.04,0.02682526135418031,0.00038005065779757834,0.9560855788501127,0.003061934168711063,0.04085248698117618,0.7208993033735728,0.271193841101715,0.00790685552471222,0.02564724552961704,8.21371843249691e-05,0.0010958786402382997,0.0002739782544529423,0.00010306739770135872,3.005005643277296e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.936082312500137,-0.24829603612956674,-0.30031247616138046
214.0273103448,6.5520294544,0.95,0.01,0.04,0.026823103659780873,0.0003928471465928482,0.9558304591878422,0.003417077457183964,0.0407524633549738,0.6994218373105447,0.2929171052848599,0.0076610574045953,0.02563833948797144,9.165662284754591e-05,0.0010931075489618838,0.0002747658730521748,0.00011507164899939411,3.0096245412792747e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.913357209869723,-0.2730143595803298,-0.33100677580564764
214.0273103448,6.7641436868,0.95,0.01,0.04,0.02682097594889617,0.00040565993246601656,0.9555589473820494,0.0037723588133244884,0.040668693804626094,0.6792694042743723,0.3132971698704108,0.007433425855216817,0.025629023545486487,0.00010117834500278261,0.0010907740584068992,0.0002755523806641732,0.00012709210877142495,3.0154430304183953e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.890828028148032,-0.29763615736660753,-0.36159569968610583
214.0273103448,6.9762579192,0.95,0.01,0.04,0.026818870090045483,0.00041848903461156413,0.9552753124684995,0.004127754305785388,0.04059693322571509,0.6603255933835064,0.3324528020160502,0.007221604600443408,0.025619404505320294,0.00011070170649048421,0.0010887638782347041,0.00027633902010437185,0.00013912785216960632,3.0221623375859923e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.868446688274652,-0.3221570077817262,-0.39207441310202285
214.0273103448,7.1883721517,0.95,0.01,0.04,0.02681678054906133,0.00043133446025959776,0.9549824569935813,0.004483248098523054,0.04053429490789556,0.6424866471958346,0.350489617069932,0.007023735734233479,0.025609554977400268,0.00012022628040508923,0.0010869992912559694,0.00027712663119221394,0.0001511782498054522,3.0295792619316475e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.84618048015289,-0.34657404757550125,-0.42243977907702046
214.0273103448,7.4004863841,0.95,0.01,0.04,0.02681470342862881,0.00044419621121617357,0.9546824228182191,0.0048388293916473285,0.040478747790133586,0.6256599961549482,0.3675016951576264,0.006838308687425338,0.02559952603639536,0.00012975177507875546,0.001085425617154696,0.0002779157998015537,0.00016324286060453882,3.03755081008098e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.824006378313438,-0.37088539138047594,-0.4526897251436992
214.0273103448,7.6126006165,0.95,0.01,0.04,0.026812635904562933,0.00045707428739659027,0.9543766878791934,0.005194490635810955,0.04042882148499569,0.6097629055429629,0.3835730279580972,0.0066640664989398414,0.02558935464790751,0.00013927798612766075,0.0010840032705277608,0.0002787069455319241,0.00017532136841849968,3.0459734461664184e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.801907705992356,-0.3950897945545897,-0.4828228754643611
214.0273103448,7.824714849,0.95,0.01,0.04,0.026810575880016712,0.0004699686887523656,0.9540663481552994,0.005550226444484848,0.04038342540021566,0.5947212703402578,0.39877878521459237,0.006499944445149843,0.025579068221788098,0.0001488047672411364,0.0010827028909874761,0.0002795003755949521,0.0001874135427895632,3.054770367850294e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.779872088995663,-0.41918644428644924,-0.5128383232249263
214.0273103448,8.0368290814,0.95,0.01,0.04,0.026808521765306577,0.0004828794163253078,0.9537522334833859,0.005906032907385521,0.040341733609228624,0.5804685594674791,0.4131864125527268,0.006345027979794245,0.02556868751004911,0.00015833201174426164,0.0010815022435132055,0.00028029631919084853,0.00019951921372700856,3.0638834074507923e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.757890152903947,-0.4431748278329266,-0.5427354870640286
214.0273103448,8.2489433139,0.95,0.01,0.04,0.02680647233316701,0.0004958064727902156,0.9534349836653776,0.0062619071434026835,0.04030310919121972,0.5669448979930581,0.42685657924021103,0.006198522766730982,0.025558228511099484,0.0001678596405924849,0.0010803841814750403,0.00028109495014034673,0.0002116382549403862,3.0732677094827367e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.735954666617445,-0.46705464564993093,-0.5725140165162514
214.0273103448,8.4610575463,0.95,0.01,0.04,0.026804426620917865,0.0005087498627090668,0.9531150998851049,0.006617847001971135,0.04026705311292409,0.5540962717770248,0.4398439956107866,0.006059732612188598,0.025547703756159095,0.00017738759435279657,0.001079335270405976,0.00028189640219416714,0.00022377057238039504,3.0828881345046043e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.714059963481883,-0.4908257523010384,-0.6021737277868766
214.0273103448,8.6731717787,0.95,0.01,0.04,0.026802383862716425,0.0005217095926226714,0.952792980296909,0.006973850859015473,0.0402331688440755,0.5418738386966687,0.4521981185503561,0.005928042752975126,0.02553712319961936,0.00018691582772466738,0.0010783448353723943,0.00028270077963932216,0.00023591609621364474,3.0927167697044326e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.69220154041631,-0.5144881181941692,-0.6317145619813651
214.0273103448,8.8852860112,0.95,0.01,0.04,0.026800343441624307,0.0005346856710403021,0.9524689451910947,0.007329917474877883,0.04020113733402735,0.5302333317464668,0.46396376135652845,0.0058029068970047925,0.025526494848602976,0.00019644430572549087,0.001077404287295838,0.0002835081647927947,0.000248074775079298,3.1027311682094047e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.670375774296286,-0.5380418002276883,-0.6611365533101683
214.0273103448,9.0974002436,0.95,0.01,0.04,0.02679830485504252,0.0005476781083762517,0.9521432551307784,0.007686045893605075,0.04017069897561655,0.5191345409793804,0.47518162205094616,0.005683836969673426,0.025515825216667128,0.00020597300098667654,0.0010765066373887168,0.0002843186233963608,0.00026024657190002116,3.1129130798697487e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.648579717437105,-0.5614869216352147,-0.6904398072033686
214.0273103448,9.3095144761,0.95,0.01,0.04,0.02679626768935867,0.0005606869168568937,0.9518161242477923,0.008042235370366389,0.04014164038184131,0.5085408629864685,0.48588874215202493,0.005570394861506509,0.02550511965639171,0.0002155018918051663,0.0010756461411617895,0.00028513220856362704,0.00027243146077269307,3.123247520573568e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.62681094758586,-0.5848236587368163,-0.7196244858153733
214.0273103448,9.5216287085,0.95,0.01,0.04,0.02679423160105934,0.0005737121104111068,0.9514877301401304,0.008398485318710503,0.04011378454115907,0.49841890821750384,0.49611890609341347,0.0054621856890827184,0.025494382606940903,0.00022503096072762588,0.0010748180333908098,0.0002859489637022639,0.00028462942462970195,3.133722079140992e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.60506745618231,-0.6080522272356728,-0.7486907934159266
214.0273103448,9.7337429409,0.95,0.01,0.04,0.026792196302465723,0.0005867537045598673,0.9511582213428286,0.00875479527152313,0.04008698338564821,0.488738157907957,0.5059029898691262,0.005358852222916788,0.025483617780921206,0.0002345601935025464,0.0010740183280419687,0.0002867689247122592,0.00029684045345362283,3.1443263939853056e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.58334756397019,-0.6311728750817363,-0.777638968583636
214.0273103448,9.9458571734,0.95,0.01,0.04,0.026790161550819622,0.0005998117163066062,0.9508277230386124,0.009111164852098213,0.04006111210928934,0.479470663598517,0.5152692661709962,0.005260070230486718,0.025472828307202402,0.0002440895783038607,0.0010732436653133576,0.00028759212165169385,0.00030906454290207075,3.155051752841524e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.561649856443292,-0.6541858750901053,-0.8064692763278014
214.0273103448,10.1579714058,0.95,0.01,0.04,0.026788127139840065,0.000612886164024111,0.9504963414741007,0.009467593752075548,0.04003606477382383,0.4705907833216002,0.5242436721304544,0.005165544547945502,0.025462016841361047,0.0002536191051389552,0.001072491193340065,0.0002884185800150771,0.00032130169322594796,3.165890783085979e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.539973133914458,-0.6770915210165978,-0.8351820037856701
214.0273103448,10.3700856382,0.95,0.01,0.04,0.026786092893116262,0.0006259770673591188,0.9501641674106827,0.009824081715143628,0.040011750874173656,0.46207494939131444,0.5328500448693372,0.005075005739348528,0.02545118565197302,0.00026314876541140217,0.0010717584757318414,0.00028924832172008827,0.0003335519084294826,3.1768372095480883e-06,16.647589733529962,0.026760671983375565,0.000280222706930134,309.1473760575555,82.3795680252517,4.664394866080135,16.518316372447078,-0.6998901228093093,-0.863777455194251
217.534137931,4.9304379102,0.95,0.01,0.04,0.026757016114457112,0.0002916368127770815,0.8708926032091208,8.478465623076182e-05,0.12902261213464844,0.9530665538571204,0.01038435776033676,0.03654908838254297,0.02330248741802795,2.2685844130252008e-06,0.003452260112016138,0.00027794929213132726,3.0284609999615645e-06,1.0659059645792688e-05,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,17.351942632098513,-0.08767906495528166,-0.08915036819021793
217.534137931,5.1426187031,0.95,0.01,0.04,0.02667045670179291,0.00030496425193131605,0.9156615369567365,0.00012265365980877892,0.08421580938345476,0.9631133401810646,0.0137720093203336,0.02311465049860181,0.02442111137490179,3.2712291232464756e-06,0.002246074097767875,0.0002937151393133895,4.199970519966648e-06,7.049142097959923e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.821814363976017,-0.06395293897336529,-0.06601644916680982
217.534137931,5.3547994959,0.95,0.01,0.04,0.026608898057965878,0.00031807450188251147,0.9456177881808148,0.00026433493950532165,0.05411787687968003,0.9579468614519289,0.02765500723616757,0.014398131311903529,0.02516184732750247,7.033661458455681e-06,0.0014400170690049546,0.0003046984707862375,8.79635265120125e-06,4.579678445072706e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.461360096977334,-0.0541448578396988,-0.058497320973188494
217.534137931,5.5669802888,0.95,0.01,0.04,0.026589985876688645,0.000330789778613643,0.9536558061039457,0.0005614501159784965,0.04578274378007577,0.9321607658109536,0.05605728449447191,0.011781949694574448,0.02535769441552604,1.4928950654333423e-05,0.0012173625105082696,0.0003083492533549293,1.8543176727608366e-05,3.897348531105361e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.346730225521846,-0.06815985290363002,-0.07734288229753616
217.534137931,5.7791610816,0.95,0.01,0.04,0.02658323273466315,0.00034340363785452397,0.955631708410732,0.0009017182878339674,0.043466573301434004,0.9025992531919073,0.08657806767929345,0.010822679128799364,0.02540378011330624,2.3970587106592332e-05,0.001155482034250316,0.0003099558670708775,2.9731223399484554e-05,3.7165473841619314e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.299755153825373,-0.08886300120781954,-0.10357405374234219
217.534137931,5.9913418745,0.95,0.01,0.04,0.026579143733760954,0.0003560082268775232,0.9562888554785699,0.0012513978905596057,0.0424597466308706,0.8739107961500898,0.11584981187361464,0.010239391976295505,0.025417338940758667,3.326108440130902e-05,0.001128543708600982,0.0003111194329865181,4.124348610922018e-05,3.645307781784901e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.267489179988285,-0.11094774843418875,-0.13133035683188155
217.534137931,6.2035226673,0.95,0.01,0.04,0.0265759664363486,0.00036862047312568826,0.9564954359083747,0.0016043105085921348,0.04190025358303318,0.846762223189601,0.14344020787979087,0.009797568930608024,0.025419790601221588,4.2636102229825926e-05,0.001113539732897185,0.0003121338913371104,5.287499729389559e-05,3.6115844946822733e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.240254997684737,-0.13343684828933533,-0.1595331265778306
217.534137931,6.4157034602,0.95,0.01,0.04,0.026573200418222462,0.0003812451312169988,0.9564986869777063,0.0019586992119000964,0.04154261381039363,0.8212120144013944,0.16935879565280923,0.009429189945796317,0.02541723130882522,5.204890671683565e-05,0.0011039202026804063,0.0003130830821874355,6.456721627140814e-05,3.594832758155123e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.21529776016114,-0.15605177280850313,-0.1878749958739938
217.534137931,6.627884253,0.95,0.01,0.04,0.026570653182375805,0.0003938839728417493,0.9563935743248767,0.002313891338294617,0.0412925343368287,0.7971871881711605,0.19370567337384506,0.009107138454994501,0.025412001969239057,6.148160425152967e-05,0.0010971696088852199,0.0003139992567753999,7.629756019047635e-05,3.587155875873105e-06,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,16.191559356878575,-0.1786857144225671,-0.21623811554762895
