temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,8.427923650516414,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.10071610481018659,11.234201228023618,2.417227893301248,1217.2092124456892,10.56453273938088,0.9914461537486567,0.0018404704304249859,0.003160746387362795,0.0003356568261627182,0.002894131814429387,1.1345306666836677e-05,0.00031149548629647717,0.30260472383768444,0.5185519074070745,0.10228800713113112,0.027154860149121975,0.02805802212616118,0.00032297407637793356,0.02101950527244866,19.06021529564859,0.6346654314601494,1.0000000003534015,1.9522045876111542,4.399079470497862,5.75125592882358,3.545315157538155,3.814326870128411,6.332640967515004,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.72724982443052,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.10429313843726722,11.234201228023618,2.417227893301248,1217.1148942377188,10.654634959626051,0.9912788054652532,0.001954525605791847,0.0031917943854912908,0.0003434038697884337,0.0029024221965739737,1.1443625278509295e-05,0.0003176048518227763,0.2930066036572346,0.5320013495269666,0.0998755267428985,0.026857838455073373,0.027223014051347715,0.00031500199331137844,0.02072066557316776,19.03742760383056,0.6355976355819885,1.000000000356032,1.949948717357338,4.394058761529316,5.73940003584484,3.5410982591237907,3.810230775117044,6.319267477745649,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.02657599834463,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.10787017206434786,11.234201228023618,2.417227893301248,1217.0221914208664,10.741981414054077,0.9911155209028786,0.0020691218799754156,0.0032200604589580684,0.00035064057748600177,0.0029098488766583293,1.1532922389175028e-05,0.0003232743816543296,0.28404121228024515,0.5447189378092193,0.09753973140860384,0.02654286839791847,0.026435388180421307,0.00030732053476744287,0.020414541388824543,19.01502820667879,0.6365200311205016,1.0000000003586236,1.9477217392605033,4.389149904999362,5.72771388413881,3.5369841787266965,3.8062267836688566,6.306083323216527,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.325902172258736,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.11144720569142848,11.234201228023618,2.417227893301248,1216.9309078022213,10.826886961390695,0.9909558123301769,0.0021841939082905106,0.003245886868930388,0.0003574124037986524,0.0029165328589363846,1.1614333760826638e-05,0.0003285472961064165,0.27564804696035505,0.5567580579382567,0.09528304660126187,0.026214891000200916,0.025691638977318482,0.00029993038779001316,0.020104388134816877,18.992974706698526,0.637449760351653,1.0000000003611793,1.94551994648076,4.384339791977866,5.716179323638833,3.532961028574295,3.802304177429998,6.2930684627333076,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.625228346172843,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.11502423931850911,11.234201228023618,2.417227893301248,1216.8408779763606,10.909622350127657,0.9907992657549267,0.002299685359356206,0.0032695640490467163,0.0003637601338326231,0.002922574111033099,1.1688818821809341e-05,0.00033346177298282717,0.267774087402757,0.5681677056251707,0.09310616934624513,0.025877917009656977,0.024988522261691713,0.00029282787900464425,0.0197927704754738,18.971230826148595,0.6383640157963881,1.0000000003637015,1.9433402008284835,4.379617258776215,5.704780888038507,3.529018675627781,3.7984538254043096,6.28020581756698,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.924554520086952,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.11860127294558975,11.234201228023618,2.417227893301248,1216.751961580168,10.990421392761512,0.9906455278552418,0.002415547469882725,0.0032913396908689145,0.0003697203594938898,0.0029280558510111033,1.1757192459088388e-05,0.00033805158104235065,0.2603726727055349,0.5789928026211999,0.09100856980479459,0.02553519770931694,0.024323049922066048,0.00028600637478532354,0.019481700862302238,18.94976537494233,0.639264006356433,1.0000000003667682,1.9411798357424332,4.374972753332768,5.693576493046392,3.5251484410616833,3.794667911711973,6.26748076582366,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.22388069400106,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.12217830657267041,11.234201228023618,2.417227893301248,1216.6640387762172,11.06948684366909,0.9904942955246193,0.002531737857352752,0.003311426058361082,0.00037532592481038705,0.002933047845686801,1.1820150406368462e-05,0.00034234663876334267,0.25340257488694384,0.5892745165448702,0.08898885942256095,0.025189363980741144,0.02369247797570267,0.0002794572910252361,0.019172749898156195,18.928551410497654,0.6401507822023624,1.000000000369784,1.9390365775964193,4.370398065961198,5.68251405925105,3.52134285768251,3.790939715920301,6.254880733385407,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.523206867915167,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.12575534019975104,11.234201228023618,2.417227893301248,1216.5770066708828,11.146995231402931,0.9903453074559925,0.00264821954128924,0.0033300059036161203,0.0003806063339812428,0.002937608972260176,1.1878289629401466e-05,0.00034637350323128756,0.24682722993409995,0.5990505728318849,0.08704506141257225,0.024842539487188946,0.023094291167438802,0.00027317082079520767,0.01886713434601995,18.90756556049675,0.6410252603579721,1.000000000372749,1.9369084815701703,4.365886110744822,5.671551143631066,3.517595472966316,3.7872634346980703,6.24239486142559,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.822533041829274,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.12933237382683166,11.234201228023618,2.417227893301248,1216.4907764509528,11.22310084711094,0.9901983373266503,0.0027649601332367414,0.0033472372739729427,0.00038558812023125634,0.002941789225467225,1.1932124784239077e-05,0.00035015579565726436,0.24061409597045907,0.608355551762617,0.08517480947471018,0.0244964328299109,0.022526186094012683,0.0002671364573694436,0.018565787410920725,18.886787459941644,0.6419165997784383,1.0000000003756557,1.9347938791359918,4.36143074720577,5.660679360798814,3.5139067998122426,3.783634036369517,6.230013734556923,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.121859215743383,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,308.49,83.68,0.6483192323900289,0.1329094074539123,11.234201228023618,2.417227893301248,1216.4052710769688,11.29793904856828,0.9900531882471617,0.002881931163978226,0.0033632574370940746,0.0003902951761979761,0.0029456313034174463,1.1982101577482892e-05,0.0003537145705730048,0.2347341146461345,0.617221166725534,0.08337549358514572,0.024152412649228544,0.021986054066826962,0.00026134336830961396,0.018269414958820694,18.866199297990004,0.6427977258089186,1.000000000378498,1.9326913348699826,4.357026633926232,5.649891416790773,3.5102937428779506,3.780047141505793,6.217729157717246,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
