T,P,z_carbon dioxide,z_hydrogen,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_nitrogen,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_nitrogen,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_nitrogen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
230.6313448276,10.7136135751,0.99,0.002732,0.003769,0.003499,0.02545880980377175,0.000621137062962993,0.9947169566262385,0.00041825709125733763,0.0012677427436578977,0.003597043538846284,0.8670451705394173,0.06304331666074886,0.06896817051597655,0.0009433422838573047,0.025324309807334078,1.0648327735399363e-05,3.227522139089818e-05,9.15764473113736e-05,0.0005385538906851011,3.915854055010347e-05,4.283868687222456e-05,5.859448555639283e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.830969534308634,-0.01132443244671677
230.6313448276,10.9611403421,0.99,0.002732,0.003769,0.003499,0.02545843504717305,0.0006349456297303665,0.9944868797628765,0.0004930714806174615,0.0014385692887486595,0.003581479467757302,0.8497738656295871,0.07270407591838952,0.07660074663173085,0.0009213118202925181,0.02531807963370899,1.255282826291309e-05,3.6623722798465684e-05,9.117886240268319e-05,0.0005395602022405861,4.616313526796621e-05,4.86373093079006e-05,5.849829139136632e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.808897992408925,-0.011823985809511939
230.6313448276,11.2086671092,0.99,0.002732,0.003769,0.003499,0.025458136858736477,0.0006487435564693963,0.9942577570586286,0.0005704191995450918,0.0016022663055502834,0.0035695574362761143,0.833231070859859,0.08232054924577582,0.08354727676249775,0.0009011031318674904,0.02531195005205893,1.4521810048869858e-05,4.0790714890841194e-05,9.087428173783782e-05,0.0005405532882704285,5.340492588821869e-05,5.420075746023574e-05,5.845848505134272e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.78721877491029,-0.01216835874489064
230.6313448276,11.4561938762,0.99,0.002732,0.003769,0.003499,0.02545791083271981,0.0006625306813195145,0.9940307009180309,0.0006502547335398095,0.0017589472384679432,0.0035600971099613477,0.8173721104429941,0.09188951856872327,0.08985605363607703,0.0008823173522057721,0.025305944948957205,1.655412702501045e-05,4.477912195637565e-05,9.063263478121949e-05,0.0005415341012233664,6.08796253434584e-05,5.9532392436192956e-05,5.845623164969202e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.765912563531487,-0.012360330077212822
230.6313448276,11.7037206433,0.99,0.002732,0.003769,0.003499,0.025457753617739932,0.0006763069008794512,0.9938063421919179,0.0007325241986989254,0.0019087540207015118,0.0035523795886816035,0.8021555915067345,0.10140687741630078,0.09557283371081615,0.0008646973661484673,0.025300077003269188,1.8648420569509613e-05,4.859258957588955e-05,9.043560432534458e-05,0.0005425033621150427,6.858217099328079e-05,6.463656697522921e-05,5.84800795898494e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.74496401204586,-0.012405967005319596
230.6313448276,11.9512474103,0.99,0.002732,0.003769,0.003499,0.025457662366214606,0.0006900721733333655,0.9935850391159258,0.0008171660003092785,0.0020518530033311025,0.0035459418804338273,0.7875432127403871,0.11086781865556483,0.1007409026645271,0.0008480659395208701,0.02529435245793537,2.080313613302363e-05,5.2235380983906624e-05,9.02713911623045e-05,0.0005434616564096999,7.650679657237507e-05,6.951849364527525e-05,5.852267060151693e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.724359603344551,-0.012305658983141399
230.6313448276,12.1987741773,0.99,0.002732,0.003769,0.003499,0.025457634470262426,0.0007038265247001316,0.993366984836109,0.0009041117847173766,0.002188431134549952,0.003540472244623695,0.7734995889083751,0.12026699623584766,0.10540112066140804,0.0008322941943692858,0.025288773594784382,2.3016547335591568e-05,5.571227988671437e-05,9.013204825573956e-05,0.0005444095275183621,8.464710199680047e-05,7.418410445461806e-05,5.857907303510303e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.704086590827627,-0.01206593635557951
230.6313448276,12.4463009444,0.99,0.002732,0.003769,0.003499,0.025457667430994993,0.0007175700411430367,0.9931522670936409,0.000993287499518983,0.0023186924055937828,0.0035357530012462726,0.7599919922355165,0.12959872367249362,0.10959199993170224,0.0008172841602876826,0.02528334012400862,2.528678282611887e-05,5.902850013638027e-05,9.001202402387003e-05,0.000545347485136818,9.29961614777563e-05,7.863993589993926e-05,5.864586285231846e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.68413253250097,-0.011691928622116876
230.6313448276,12.6938277114,0.99,0.002732,0.003769,0.003499,0.025457758796386575,0.0007313028639753486,0.9929409036527789,0.0010846145181954636,0.0024428543557630826,0.0035316274732624968,0.7469901347243161,0.1388571408600727,0.11334976577497806,0.0008029586406330861,0.025278050024258567,2.7611854791279148e-05,6.218959696371888e-05,8.990732037300882e-05,0.0005462760248852238,0.00010154662479439956,8.28930083421764e-05,5.872059535487285e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.664485071325744,-0.011188989308889674
230.6313448276,12.9413544784,0.99,0.002732,0.003769,0.003499,0.02545790613501138,0.0007450251827630625,0.9927328645465836,0.0011780107599527448,0.00256114473435314,0.0035279799591105394,0.7344659585278511,0.1480363662225885,0.11670842026142753,0.0007892549881327384,0.02527290008276789,2.99896873529104e-05,6.520138224534089e-05,8.98149826452374e-05,0.0005471956349854601,0.00011029082080056364,8.695071213525834e-05,5.880148417802521e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.645131862867457,-0.010562611841447023
230.6313448276,13.1888812455,0.99,0.002732,0.003769,0.003499,0.025458107029188482,0.0007587372280245911,0.992528086760047,0.0012733917666351363,0.002673798359036361,0.003524723114281402,0.7223934430891447,0.15713062799855979,0.11969980779234721,0.0007761211199483561,0.02526788626221295,3.24181438850847e-05,6.806984479881622e-05,8.973277829163048e-05,0.0005481067985525978,0.00011922085712539045,9.082070035944187e-05,5.888719871609568e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.626060578469536,-0.009818359654405029
230.6313448276,13.4364080125,0.99,0.002732,0.003769,0.003499,0.025458359078455808,0.0007724392639371882,0.9923264843427015,0.0013706717077589764,0.002781054219258619,0.0035217897302808653,0.710748429186364,0.16613437371205017,0.12235368423233547,0.0007635128692503078,0.025263003961458152,3.489505251480826e-05,7.080107693054049e-05,8.96589875523083e-05,0.0005490099934852277,0.00012832871334480178,9.451078978842836e-05,5.897673187302784e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.60725894707288,-0.008961805881119389
230.6313448276,13.6839347796,0.99,0.002732,0.003769,0.003499,0.02545865990818354,0.00078613158132719,0.9921279556226843,0.0014697642937215132,0.002883152862258827,0.003519127221335382,0.6995084591077746,0.17504235806258736,0.12469779066378006,0.0007513921658580001,0.02525824820759933,3.7418229299047584e-05,7.340120818355343e-05,8.959226310160843e-05,0.0005499056911101409,0.000137606325742982,9.802887136252432e-05,5.906931115428119e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.588714814530457,-0.007998482286083686
230.6313448276,13.9314615466,0.99,0.002732,0.003769,0.003499,0.025459007180274648,0.000799814491134739,0.9919323884968669,0.0015705835851090996,0.0029803340856401307,0.0035166938323838133,0.6886526317887361,0.18384971033215328,0.12675793213016243,0.0007397257489481991,0.025253613801088717,3.9985498770514064e-05,7.587634688592937e-05,8.953153352948708e-05,0.0005507943542627068,0.00014704566251458036,0.00010138283098397765,5.916433734742676e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.570416207997516,-0.006933835511810926
230.6313448276,14.1789883136,0.99,0.002732,0.003769,0.003499,0.025459398604150432,0.0008134883184606371,0.9917396643891431,0.0016730446923230212,0.0030728349463451663,0.0035144559721888603,0.6781614716510582,0.19255198297727674,0.12855806113991092,0.0007284842317541139,0.025249095427229567,4.259471170441002e-05,7.82325297437648e-05,8.947593547269323e-05,0.0005516764352182104,0.00015663878884844608,0.0001045804809812659,5.926134127147431e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.552351398144934,-0.005773191589263149
230.6313448276,14.4265150807,0.99,0.002732,0.003769,0.003499,0.025459831946975826,0.0008271533972707602,0.9915496612507766,0.0017770643652286475,0.003160888083807478,0.003512386300187275,0.6680168098703112,0.20114518346065108,0.13012036526348686,0.0007176414055508206,0.02524468774252558,4.524376009768064e-05,8.047567941693683e-05,8.94247649356282e-05,0.0005525523737182034,0.00016637792184412786,0.00010762950218180537,5.935995266235246e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.534508955072639,-0.004521727505029105
230.6313448276,14.6740418477,0.99,0.002732,0.003769,0.003499,0.025460305042555375,0.0008408100657715994,0.991362255849202,0.0018825614764651788,0.0032447203448756176,0.0035104623294571757,0.6582016768780953,0.209625791551048,0.1314653578604554,0.0007071737104012853,0.02524038544159651,4.793058945216688e-05,8.26115697583187e-05,8.937744174837922e-05,0.0005534225952268483,0.00017625547558146025,0.00011053739618933637,5.945987739544507e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.516877795838411,-0.0031844483697209824
230.6313448276,14.9215686148,0.99,0.002732,0.003769,0.003499,0.025460815798636904,0.0008544586624538463,0.9911773255141756,0.0019894574050626493,0.0033245516906686974,0.0035086653900931954,0.6487002049918793,0.21799076436510043,0.1326119708182413,0.0006970598247789014,0.025236183308701997,5.065320852953428e-05,8.46457982091626e-05,8.933348319621535e-05,0.0005542875094908972,0.0001862640969466953,0.00011331144721072296,5.956088055308925e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.499447222782177,-0.0017661708260217068
230.6313448276,15.1690953818,0.99,0.002732,0.003769,0.003499,0.025461362202554173,0.0008680995227822166,0.9909947494615959,0.002097676329102848,0.0034005943605508924,0.003506979848750429,0.639497540150411,0.22623753136625582,0.133577648141634,0.0006872803416992407,0.02523207625687112,5.340969679901184e-05,8.658376471794937e-05,8.929248416609331e-05,0.0005551475094249732,0.00019639669301447344,0.00011595869260612332,5.966277366467096e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.482206952649502,-0.0002715109984610109
230.6313448276,15.4166221488,0.99,0.002732,0.003769,0.003499,0.02546194232526108,0.0008817329764699832,0.9908144097844367,0.0022071454370306063,0.0034730522653114793,0.0035053925132211864,0.630579761852892,0.23436398136860256,0.134378439269463,0.000677817509042335,0.025228059356968924,5.619820982113646e-05,8.843065647197822e-05,8.925410199903984e-05,0.0005560029703202836,0.00020664645086949362,0.00011848590123045448,5.976540497513679e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.465147137054721,0.0012951228649562552
230.6313448276,15.6641489159,0.99,0.002732,0.003769,0.003499,0.02546255432388506,0.0008953593452980692,0.9906361921786968,0.0023177950679293758,0.0035421205807387186,0.003503892172635114,0.6219338104655393,0.24236844341857675,0.13502909109755243,0.0006686550183315218,0.025224127858556707,5.901698282878459e-05,9.019143770881092e-05,8.921804479075723e-05,0.0005568542493571587,0.000217006850820169,0.00012089955860129789,5.986865194435798e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.448258375084391,0.0029295335202750294
230.6313448276,15.9116756829,0.99,0.002732,0.003769,0.003499,0.025463196442964332,0.000908978941422206,0.9904599864575173,0.00242955879102644,0.0036079855130417534,0.003502469238414403,0.6135474211442261,0.2502496632043495,0.13554313782073807,0.0006597778306862895,0.025220277204063557,6.186433276563718e-05,9.187084388195162e-05,8.918406225318562e-05,0.0005577016853840031,0.00022747167395075317,0.00012320585793333867,5.997241541110629e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.431531719004518,0.004627736059605425
230.6313448276,16.1592024499,0.99,0.002732,0.003769,0.003499,0.025463867014551524,0.0009225920660895854,0.9902856868964459,0.0025423734338804937,0.003670824208654928,0.003501115461018782,0.6054090637276692,0.2580067763838877,0.13593298785669228,0.0006511720317507674,0.02521650303754491,6.47386590216616e-05,9.347337948298542e-05,8.915193850197252e-05,0.0005585455989338718,0.00023803500488912458,0.00012541069611643626,6.007661501526935e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.41495867410494,0.00638595564521971
230.6313448276,16.406729217,0.99,0.002732,0.003769,0.003499,0.025464564457363635,0.000936199007158965,0.9901131924434531,0.002656179068538956,0.003730804783668825,0.0034998237043390784,0.597507881247976,0.2656392853897421,0.13621000866345473,0.0006428246988273458,0.025212801209062396,6.763844310111035e-05,9.500331889157539e-05,8.912148630855163e-05,0.0005593862851940119,0.0002486912352442935,0.00012751967487584033,6.018118448194218e-07,12.936905140687808,0.02545234657755554,0.0005341845401502073,309.1473760575555,82.3795680252517,9.154337749486714,77.76401399485152,34.052431631256816,61.77794369140718,85.80286717050768,3.87,12.398531202159893,0.008203076356945616
234.0348275862,10.4641881013,0.99,0.002732,0.003769,0.003499,0.02518228628666326,0.0006080259143014538,0.994060241117473,3.249949941444593e-05,0.00012028332262438467,0.0057869760604879845,0.9869428069530959,0.004764611837998658,0.0065163322232494846,0.0017762489856561821,0.025032709578009717,8.184116984278224e-07,3.029009065838335e-06,0.00014572928788927515,0.0006000868025608994,2.897007469090664e-06,3.962098857933293e-06,1.08000541353063e-06,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.255704541463345,-0.006985709292733233
234.0348275862,10.7041647484,0.99,0.002732,0.003769,0.003499,0.025176459705521372,0.0006215120549083849,0.9954954677221569,8.880680466392553e-05,0.00031755565128886736,0.004098169821890222,0.9692337975718907,0.012720064296992344,0.016811273312917815,0.0012348648181991608,0.025063051530136035,2.2358409391974284e-06,7.994927058934764e-06,0.00010317740738720288,0.0006023904892155633,7.905673299790492e-06,1.0448409022338042e-05,7.674833706930295e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.214551087432358,-0.006108819064758464
234.0348275862,10.9441413955,0.99,0.002732,0.003769,0.003499,0.025174944579851914,0.0006348733746992978,0.9954993726810925,0.00015041466555806477,0.0005185095694895058,0.0038317030838600293,0.950899889940063,0.0210868700114188,0.026879732978454165,0.0011335070700639496,0.02506164153652385,3.786680869421241e-06,1.3053449676021183e-05,9.646291278262391e-05,0.0006037010221274387,1.3387492325994875e-05,1.7065226787047204e-05,7.196334588170131e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.189481852658622,-0.006703317694300992
234.0348275862,11.1841180426,0.99,0.002732,0.003769,0.003499,0.02517397607818,0.000648212348326283,0.995345146861521,0.00021484406974717416,0.0007137597583284142,0.003726249310403457,0.93316382986545,0.029497495207802732,0.036256068863840044,0.0010826060629071646,0.02505679491662449,5.408479472354198e-06,1.7968171081727037e-05,9.380451100143135e-05,0.0006048883175302313,1.9120640638393087e-05,2.3501631539309185e-05,7.017586183493248e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.166522963770104,-0.007344172709593977
234.0348275862,11.4240946898,0.99,0.002732,0.003769,0.003499,0.025173219360101494,0.0006615375427088732,0.9951459785278398,0.00028188327481550827,0.0009024477512884745,0.0036696904460562126,0.9160927583360714,0.03792090876310335,0.04493881224108134,0.0010475206597439937,0.025051028012804163,7.0959095108745625e-06,2.2717515204215085e-05,9.237792258224174e-05,0.0006060297522430383,2.5086104800430764e-05,2.972871142222038e-05,6.929742431838193e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.144433280262792,-0.007900320292410612
234.0348275862,11.6640713369,0.99,0.002732,0.003769,0.003499,0.02517259161766961,0.0006748506959573522,0.9949298398043962,0.00035147783284207953,0.0010843666095413456,0.0036343157532205237,0.8996723390241691,0.046349441497540375,0.05295856078887283,0.0010196586894175906,0.025044962545629514,8.847607948797212e-06,2.7296317825821292e-05,9.148514626548357e-05,0.0006071445041240395,3.1278952851849704e-05,3.5739121605270576e-05,6.881173761924228e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.122905492729386,-0.008343756274523884
234.0348275862,11.904047984,0.99,0.002732,0.003769,0.003499,0.02517206241383355,0.0006881521890890692,0.994706915414226,0.0004235979338896729,0.001259467432755977,0.003610019219128374,0.8838737208530221,0.05477927523062384,0.06035114144975607,0.0009958624665980303,0.025038824558278744,1.0662833630241784e-05,3.170339282552416e-05,9.087162909903809e-05,0.000608239635883308,3.7696478166666425e-05,4.15307701026737e-05,6.853049364210746e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.101826063572881,-0.008665056111432534
234.0348275862,12.1440246311,0.99,0.002732,0.003769,0.003499,0.025171617635584977,0.0007014420362521378,0.9944817742828574,0.0004982146516281781,0.0014277697726066986,0.0035922412929077063,0.8686653989592684,0.06320703442822294,0.06715287827156552,0.0009746883409430702,0.025032714967806215,1.2540868711230675e-05,3.593927478770193e-05,9.04225242798322e-05,0.000609318426267765,4.433607093479168e-05,4.710385167499886e-05,6.836873745823252e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.081141664564417,-0.008861487163436266
234.0348275862,12.3840012782,0.99,0.002732,0.003769,0.003499,0.025171249501544094,0.0007147201581016986,0.9942567463788823,0.0005752936929451636,0.0015893359001032182,0.0035786240280693054,0.8540163207397773,0.0716289538265161,0.07339935085336963,0.0009553745803370076,0.025026684631696293,1.4480861081787411e-05,4.0005570483259266e-05,9.007843828275322e-05,0.0006103826797805645,5.119465720354686e-05,5.245999564648238e-05,6.8282547110481e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.060822172167844,-0.008933012974152277
234.0348275862,12.6239779254,0.99,0.002732,0.003769,0.003499,0.02517095303095678,0.0007279864766077079,0.9940331202751007,0.0006547936189071708,0.001744260526685245,0.0035678255793069797,0.8398968440515531,0.08004068709352054,0.07912499342133675,0.0009374754335896725,0.025020760981659975,1.648177942648261e-05,4.390469979094624e-05,8.980557007938215e-05,0.0006114335442150236,5.8268537782472056e-05,5.7601925172407e-05,6.824694378052289e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.040847606378366,-0.008881637684496013
234.0348275862,12.8639545725,0.99,0.002732,0.003769,0.003499,0.02517072458429702,0.000741240951759669,0.993811643131509,0.0007366655951389156,0.001892665201426776,0.003559026071925322,0.8262790232049605,0.0884373209142582,0.08436294739174255,0.0009207084890388703,0.02501495915793089,1.85424068059689e-05,4.763975451539642e-05,8.958326504476475e-05,0.0006124718495794946,6.555336392556003e-05,6.253327141790613e-05,6.82466836708379e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.021202747597563,-0.00870971989143321
234.0348275862,13.1039312196,0.99,0.002732,0.003769,0.003499,0.025170561193126672,0.0007544835973499198,0.9935927557082733,0.0008208537927937073,0.002034694285517411,0.0035516962134155843,0.8131366617020012,0.09681345880993247,0.08914499636578291,0.0009048831222835124,0.025009287258602454,2.066135062212413e-05,5.1214397022921146e-05,8.939818687917326e-05,0.0006134982736580306,7.304416667480613e-05,6.725843754380141e-05,6.827194732816918e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,12.001874670546952,-0.008423245287978887
234.0348275862,13.3439078667,0.99,0.002732,0.003769,0.003499,0.025170460229665625,0.000767714477902562,0.9933767133826126,0.0009072960870896873,0.002170511589138249,0.003545478941159498,0.8004452219594821,0.10516336032285051,0.09350155399213286,0.0008898637255346726,0.025003749057272998,2.2837060076622213e-05,5.463277563243263e-05,8.924133668357213e-05,0.0006145133856662241,8.073543426473618e-05,7.178249670614849e-05,6.831612654532799e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.982851582757792,-0.008020843043476944
234.0348275862,13.5838845138,0.99,0.002732,0.003769,0.003499,0.025170419239439717,0.0007809337166816902,0.9931636533854327,0.000995924951067984,0.002300297091502886,0.0035401245719964168,0.7881817885416929,0.11348103557582051,0.09746162622806552,0.0008755496544210959,0.024998345529084934,2.5067848549399643e-05,5.789944216839147e-05,8.91064196369919e-05,0.0006155177335466862,8.862116688511261e-05,7.61110700041249e-05,6.837462457664358e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.964122184508085,-0.007508563748601205
234.0348275862,13.823861161,0.99,0.002732,0.003769,0.003499,0.02517043585457132,0.00079414148573763,0.9929536344723725,0.0010866683925732873,0.0024242439462945744,0.0035354531887596082,0.7763249326441075,0.12176038530906072,0.10105281864460781,0.0008618634022240111,0.02499307576305031,2.7351917070456056e-05,6.1019276746040424e-05,8.898889770451335e-05,0.000616511835425157,9.669497329332378e-05,8.025023553640413e-05,6.844414827450648e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.94567540630791,-0.00689047433666623
234.0348275862,14.0638378081,0.99,0.002732,0.003769,0.003499,0.025170507751818012,0.0008073380017137559,0.9927466617152387,0.001179450926029049,0.002542555546763469,0.003531331811968631,0.7648546156279544,0.1299953087927453,0.104301332140833,0.0008487434384673898,0.02498793754429487,2.9687378676503114e-05,6.399741409923777e-05,8.888541474739798e-05,0.0006174961969826156,0.00010495015283289763,8.420642906666285e-05,6.852228315799245e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.927500274167032,-0.006170740825709231
234.0348275862,14.3038144552,0.99,0.002732,0.003769,0.003499,0.025170632634773274,0.0008205235196138042,0.9925427027289665,0.0012741945214080346,0.002655442761687285,0.003527659987938203,0.7537520880319801,0.1381798038071245,0.10723196852215396,0.000836139638741335,0.02498292774471579,3.2072282203602386e-05,6.683917423709844e-05,8.879343361678122e-05,0.0006184713161882543,0.00011337977895936674,8.798635222691443e-05,6.860722392686549e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.909585869970506,-0.005353811429619881
234.0348275862,14.5437911023,0.99,0.002732,0.003769,0.003499,0.0251708082295919,0.0008336983263488115,0.9923416987480195,0.0013708195046704737,0.0027631213631884514,0.003524360384121552,0.7429997940530527,0.14630805262492003,0.10986814305169013,0.0008240102703369585,0.024978042597413853,3.4504634869444654e-05,6.954999794790507e-05,8.871099936069444e-05,0.0006194376847795417,0.00012197677860474966,9.159688698124587e-05,6.869759832741539e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.89192134000778,-0.004443893241884211
234.0348275862,14.7837677495,0.99,0.002732,0.003769,0.003499,0.02517103228806693,0.0008468627343900825,0.9921435724594605,0.0014692453896348184,0.0028658096776261375,0.0035213724732784846,0.7325812823508535,0.15437449338581016,0.11223190432239842,0.0008123199409379401,0.024973277896775153,3.6982423141591494e-05,7.213538792698219e-05,8.863658022320284e-05,0.0006203957879346368,0.0001307340055887909,9.504501738027244e-05,6.879234863822943e-07,12.19980832035133,0.025165258183532237,0.0006036699538335609,309.1473760575555,82.3795680252517,10.377360149383396,77.70606645083377,34.052431631256816,61.77794369140718,85.76320565882169,3.87,11.87449592839798,-0.0034453124254874012
