feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
random,dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.99,0.003192194601606866,0.0017543962696797773,0.0012291548541596468,0.0,0.00046299729575948465,0.0025126019265862254,0.0008486550522080087
random,dirichlet,5,"CO2,H2,CH4,CO,H2S",0.95,0.018969963977498356,0.0,0.0,0.024018157847340505,0.0,0.0023426853058799994,0.004669192869281187
random,dirichlet,4,"CO2,H2,CH4,H2S",0.95,0.038701466266303323,0.0,0.0,0.0037748672031530732,0.0,0.0,0.007523666530543643
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,CO",0.99,0.00030655608541184766,0.0004991425091829278,0.0003486120229265034,0.0039034598819063485,0.0,0.004942229500572382,0.0
random,dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.95,0.0,0.001532780427059238,0.0,0.0024957125459146388,0.0017430601146325169,0.01951729940953174,0.024711147502861915
random,dirichlet,4,"CO2,Ar,O2,CO",0.96,0.0,0.01500456298817482,0.0,0.0,0.017079383291117637,0.007916053720707573,0.0
random,dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.95,0.00013497377910092249,0.03071728996183266,0.0,0.016644841695981738,0.0008869709565233005,0.0,0.0016159236065614272
random,dirichlet,4,"CO2,N2,O2,H2S",0.97,0.0,0.0,0.0009724757883191097,0.0,0.025580393042567675,0.0,0.0034471311691132416
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.96,0.012768778406427464,0.007017585078719109,0.004916619416638587,0.0018519891830379386,0.010050407706344902,0.0,0.0033946202088320347
random,dirichlet,3,"CO2,N2,O2",0.97,0.0,0.0,0.01076426189321957,0.0,0.019235738106780458,0.0,0.0
random,dirichlet,5,"CO2,H2,Ar,O2,H2S",0.98,0.0007867892072079915,0.012659844273017853,0.0,0.0,0.006472835372052376,0.0,8.05311477217958e-05
random,dirichlet,5,"CO2,H2,Ar,O2,CO",0.99,0.005487213396223079,0.00010553907818510465,0.0,0.0,0.003659394824691707,0.0007478527009001194,0.0
random,dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.97,0.0,0.005526068605786211,0.0,0.0020815561294021366,0.011296225677633524,0.00381540700529131,0.007280742581886845
random,dirichlet,3,"CO2,O2,H2S",0.96,0.0,0.0,0.0,0.0,0.0009030616771129697,0.0,0.03909693832288706
random,dirichlet,3,"CO2,Ar,H2S",0.97,0.0,0.010023071910370784,0.0,0.0,0.0,0.0,0.019976928089629243
random,dirichlet,5,"CO2,H2,Ar,N2,H2S",0.98,0.005977293355960984,0.0044403088452160296,0.0043716658671870984,0.0,0.0,0.0,0.005210731931635906
random,dirichlet,4,"CO2,N2,O2,H2S",0.95,0.0,0.0,0.009668497984123775,0.0,0.03400871616664677,0.0,0.0063227858492295105
random,dirichlet,2,"CO2,Ar",0.95,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
random,dirichlet,5,"CO2,H2,N2,O2,H2S",0.98,0.0007867892072079915,0.0,0.012659844273017853,0.0,0.006472835372052376,0.0,8.05311477217958e-05
random,dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,CO",0.96,0.005528142881118188,0.013924611740430554,0.0017481921734461437,0.00899283928290094,0.002953299051337524,0.0068529148707666835,0.0
random,dirichlet,5,"CO2,Ar,N2,O2,CO",0.97,0.0,0.011294521098301409,0.004964275830708581,0.0,0.0014962616631679713,0.012244941407822063,0.0
random,dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.95,0.0266345867693436,0.0,0.0005122800103623725,0.01776247102921597,0.003630029709892918,0.0007975240704267665,0.0006631084107584233
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.96,0.00914030397063735,0.01693337374556909,0.00032569038720114686,0.011292781194140894,0.0,0.0,0.0023078507024515554
random,dirichlet,4,"CO2,H2,Ar,N2",0.95,0.043464254653341625,0.0023161248528878187,0.004219620493770608,0.0,0.0,0.0,0.0
random,dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.95,0.024918991809021452,0.0,0.0,1.5727577864633152e-05,0.0226097648012329,0.0013714128252598397,0.0010841029866212216
random,dirichlet,6,"CO2,H2,Ar,O2,CO,H2S",0.97,0.019338522652116948,0.002605996869859801,0.0,0.0,0.004656916915714273,7.6727812758845e-05,0.003321835749550165
random,dirichlet,2,"CO2,CH4",0.97,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0
random,dirichlet,2,"CO2,O2",0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0
random,dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.96,0.0,0.007502154445279891,0.005573071415063152,0.005486916998324775,0.006540036333518604,0.0,0.014897820807813617
random,dirichlet,3,"CO2,H2,H2S",0.97,0.02628238122597593,0.0,0.0,0.0,0.0,0.0,0.003717618774024099
random,dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.98,0.00269975882745122,0.002917568769131832,0.0038685350076241728,0.0,0.002033118324320458,0.007151446288612864,0.0013295727828594684
random,dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.95,0.007230040309341946,0.00781334228510137,0.010360060224204817,0.0054447557644903225,0.019151801416861593,0.0,0.0
random,dirichlet,5,"CO2,N2,CH4,O2,H2S",0.97,0.0,0.0,0.01377183771432483,0.0063830529077802565,0.007166070650003301,0.0,0.002679038727891631
random,dirichlet,3,"CO2,H2,CO",0.98,0.011775637646924358,0.0,0.0,0.0,0.0,0.008224362353075658,0.0
random,dirichlet,4,"CO2,H2,N2,CH4",0.95,0.0052527887155596415,0.0,0.0036686622887205475,0.041078548995719846,0.0,0.0,0.0
random,dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.98,0.0,0.0037510772226399453,0.002786535707531576,0.0,0.0027434584991623875,0.003270018166759302,0.007448910403906809
random,dirichlet,4,"CO2,H2,N2,H2S",0.96,0.006679310615462155,0.0,0.017912308634867858,0.0,0.0,0.0,0.015408380749670022
random,dirichlet,5,"CO2,Ar,N2,O2,H2S",0.98,0.0,0.0007867892072079915,0.012659844273017853,0.0,0.006472835372052376,0.0,8.05311477217958e-05
random,dirichlet,4,"CO2,H2,N2,O2",0.97,0.0078046714226971525,0.0,9.710105558609546e-05,0.0,0.02209822752171678,0.0,0.0
random,dirichlet,3,"CO2,N2,CO",0.97,0.0,0.0,0.0010987239772614428,0.0,0.0,0.028901276022738585,0.0
random,dirichlet,5,"CO2,H2,O2,CO,H2S",0.97,0.00021042974150487607,0.0,0.0,0.0,0.009110295380066295,0.018116686194387124,0.002562588684041732
random,dirichlet,5,"CO2,Ar,N2,O2,H2S",0.96,0.0,0.024640347987189986,0.013351916529429738,0.0,0.000711497435171555,0.0,0.0012962380482087646
random,dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.95,0.002680585170019048,0.0,0.008893037367255737,0.0,0.015390086057877506,0.014866061693206159,0.008170229711641594
random,dirichlet,5,"CO2,H2,Ar,CH4,O2",0.97,0.011381978386499013,0.014410894708404303,0.0,0.0014056111835279996,0.0028015157215687124,0.0,0.0
random,dirichlet,4,"CO2,N2,CH4,H2S",0.97,0.0,0.0,0.021392283991589014,0.004699923352748731,0.0,0.0,0.003907792655662288
random,dirichlet,4,"CO2,H2,Ar,O2",0.98,0.0033396553077310776,0.008956154317433929,0.0,0.0,0.007704190374835011,0.0,0.0
random,dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.99,0.004351305907305261,0.0011040665265569314,0.0002443678306937688,0.0,6.432266392722654e-05,0.0006173158460308776,0.0036186212254859435
random,dirichlet,4,"CO2,H2,N2,O2",0.95,0.014230433963136942,0.0,0.015378510583938975,0.0,0.020391055452924127,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,N2,H2S",0.95,0.0,0.0,0.03,0.0,0.0,0.0,0.02
systematic,systematic_grid,4,"CO2,CH4,O2,CO",0.98,0.0,0.0,0.0,0.0,0.02,0.0,0.0
systematic,systematic_grid,4,"CO2,Ar,CH4,CO",0.95,0.0,0.0,0.0,0.01,0.0,0.04,0.0
systematic,systematic_grid,4,"CO2,Ar,N2,H2S",0.95,0.0,0.0,0.02,0.0,0.0,0.0,0.03
systematic,systematic_grid,4,"CO2,H2,O2,H2S",0.98,0.01,0.0,0.0,0.0,0.01,0.0,0.0
systematic,systematic_grid,2,"CO2,Ar",0.97,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.95,0.02,0.02,0.0,0.0,0.0,0.0,0.01
systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,N2,CH4",0.96,0.0,0.0,0.02,0.02,0.0,0.0,0.0
systematic,systematic_grid,4,"CO2,Ar,CO,H2S",0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.0
systematic,systematic_grid,3,"CO2,Ar,O2",0.95,0.0,0.02,0.0,0.0,0.03,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,N2,CO",0.95,0.0,0.0,0.04,0.0,0.0,0.01,0.0
systematic,systematic_grid,4,"CO2,H2,CO,H2S",0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.04
systematic,systematic_grid,4,"CO2,H2,N2,O2",0.95,0.02,0.0,0.02,0.0,0.01,0.0,0.0
systematic,systematic_grid,4,"CO2,N2,O2,H2S",0.96,0.0,0.0,0.04,0.0,0.0,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,N2,O2",0.95,0.0,0.0,0.04,0.0,0.01,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,N2,O2",0.95,0.03,0.0,0.0,0.0,0.02,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,CH4,O2",0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
systematic,systematic_grid,4,"CO2,H2,CH4,O2",0.95,0.01,0.0,0.0,0.04,0.0,0.0,0.0
systematic,systematic_grid,4,"CO2,O2,CO,H2S",0.97,0.0,0.0,0.0,0.0,0.0,0.01,0.02
industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9524872355292936,0.02981364123209228,0.0,0.0002560642894107324,0.0,0.01744105894920339,1e-06,1e-06
industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9992697556693982,1e-06,1e-06,0.0005967437253382765,2.6971145793180652e-05,9.68118460297135e-05,6.717613440596862e-06,1e-06
industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9997538636947888,1e-06,1e-06,8.211587777460912e-05,9.868580092276483e-05,5.7784114422261225e-05,4.550512091526674e-06,1e-06
industrial_range,oxyfuel_double_flashing_41,4,"CO2,Ar,N2,O2",0.9640308743195877,0.0,0.004939300829460209,0.02011902598067855,0.0,0.010910798870273544,0.0,0.0
industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.9876821905230073,0.002812126975680703,0.00036134239934295265,0.003302656499124886,0.0001257640696905912,1e-06,3.7003501861927915e-05,0.005677916031291607
industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.007279793706762109,2.0450838868632874e-06,1.8720465371275855e-05,0.0026669810748236474,2.014025640590116e-06,2.436445388844374e-05,6.081189627079753e-06
industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.006310532959454695,0.00019143975056322502,0.006736295183513393,0.006659767623263208,1.274297169187797e-06,3.466862085804874e-05,6.602156517826107e-05
industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.00560493051259019,0.00035213208618753395,0.0007991305607719349,0.003208909415871845,8.532766345852559e-06,3.2338602015625235e-06,2.3130798031089284e-05
industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.007258024264899946,0.0035393140989285763,0.02366441528555688,0.00517921005293832,1.8321213295702514e-05,0.0003403311209085853,3.839634720301439e-07
industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0007311436399033145,3.4080449040975397e-06,0.009073030424707066,4.974750803541699e-05,3.404376032282399e-05,0.00010691974195851735,1.7068801687719864e-06
