T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
230.3213103448,9.9466876454,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025464768212368354,0.0005794281343593891,0.9971691801721991,0.00018850030082715363,0.0009559177700450997,6.360832699974539e-05,0.0015546629796343975,3.6048554372899563e-06,6.452559485697051e-05,0.918010754062024,0.030410368244266586,0.027596223390709818,0.0036890365011725016,0.016925982102571513,9.628682319863165e-05,0.0032713488760567613,0.02539268204160243,4.800116468525174e-06,2.4342224444282497e-05,1.619771303425048e-06,3.958913242473988e-05,9.17968081496845e-08,1.6431293167979415e-06,0.0005319212585480146,1.76206229369574e-05,1.5990028234643923e-05,2.137531537458071e-06,9.807390231893421e-06,5.579129432937548e-08,1.8955115760922535e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.88307739966042,-0.02018227138124118
230.3213103448,10.1817439102,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025462822862138825,0.0005927092917976435,0.996613515250029,0.00025192969786388947,0.00118388123704199,8.20996463947447e-05,0.001781410778305358,4.440039854076113e-06,8.272335051108407e-05,0.8990018767593281,0.03971370169621384,0.03343008648826868,0.0046553582472444515,0.018982211411434517,0.00011600377707187727,0.004100761620438559,0.025376593400824977,6.414841270420371e-06,3.0144958228609973e-05,2.0904887531936185e-06,4.535974709269419e-05,1.1305594830517679e-07,2.106370020626355e-06,0.0005328467656987737,2.353868000702578e-05,1.98143228871957e-05,2.759274089788578e-06,1.12509330824245e-05,6.87565165541241e-08,2.430559515881095e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.856195656058038,-0.02329730569942612
230.3213103448,10.4168001751,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025461303160078587,0.0006059460934101166,0.9961119118989763,0.0003207659793006086,0.0013963241179102389,0.0001007904259602771,0.001964126809641671,5.210139073117297e-06,0.00010087062913788052,0.8808562272395611,0.049441085350830444,0.03859007021422146,0.00559139279702052,0.02049564992590313,0.00013322931881180227,0.004892345153651667,0.025362307370225327,8.167119842412288e-06,3.555223167584191e-05,2.5662555910080704e-06,5.000922814512455e-05,1.3265693044681036e-07,2.5682976684274324e-06,0.0005337513897517859,2.995863252229185e-05,2.338350229072959e-05,3.388082622076049e-06,1.2419259004502347e-05,8.072978526170254e-08,2.964497433469144e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.830829569664187,-0.0257509033018799
230.3213103448,10.6518564399,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025460135282587917,0.0006191424477253743,0.9956561961880757,0.0003947106979936525,0.0015923004864631886,0.00011943810398472622,0.0021127070590881247,5.913612214965297e-06,0.00011873385217967789,0.8635103708256964,0.059522856091173804,0.043094024254082264,0.006486183641259763,0.02160082998654714,0.00014808484805242872,0.005637650353188332,0.0253495414498953,1.0049387768403096e-05,4.054018579588333e-05,3.0409102853469323e-06,5.378980753686212e-05,1.5056136700178084e-07,3.0229799391173952e-06,0.0005346359246292672,3.685312681589455e-05,2.668133965900914e-05,4.01587161604585e-06,1.337399075077046e-05,9.168561529422085e-08,3.490508639092845e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.806787511852054,-0.027630044345173133
230.3213103448,10.8869127048,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025459261134234218,0.000632301936277113,0.9952396755851041,0.00047343630667379935,0.001771730942826055,0.00013783802131443022,0.002234639851294302,6.551930442355504e-06,0.00013612736234500228,0.8469077817138837,0.06989076080739041,0.046980767989770515,0.007331632186834795,0.022397211025945822,0.00016075385049927482,0.006331092425675586,0.02533806679187171,1.2053338562035652e-05,4.510696073301153e-05,3.509254178870221e-06,5.6892279515067955e-05,1.668073080652675e-07,3.465702065455935e-06,0.0005355014302258432,4.419206338639352e-05,2.9706030567717706e-05,4.6358052278072454e-06,1.4161799898912647e-05,1.0164497093469301e-07,4.003161999504037e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.783907657924738,-0.029007578321216698
230.3213103448,11.1219689696,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025458634461572566,0.00064542789408182,0.9948568030766488,0.0005565963406944846,0.0019351314531203194,0.0001558247247205359,0.002335604397832863,7.128485651837429e-06,0.0001529115213310955,0.8309978034309377,0.08047923361092807,0.05030106841573365,0.00812227770304774,0.022958588396244026,0.00017144991497401024,0.006969578528134877,0.025327695691137082,1.417018278038979e-05,4.9265804300081956e-05,3.967084706735294e-06,5.9461298611268164e-05,1.8148151047469395e-07,3.892918526531316e-06,0.0005363491622550484,5.194354226682013e-05,3.246571265763252e-05,5.242344593025825e-06,1.4818113359679092e-05,1.1065855756218254e-07,4.498360392051964e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.762051206875652,-0.029945506272879285
230.3213103448,11.3570252344,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025458217939739954,0.0006585234474079846,0.9945029289022093,0.0006438363413213535,0.0020833961010857803,0.00017327084901136845,0.002419931486827381,7.64776651237745e-06,0.00016898855303248321,0.8157348136237478,0.09122663365446876,0.05311104308472547,0.008854983122089674,0.02334005015678702,0.00018039475634121905,0.007552081601840073,0.02531827230570215,1.6390925894883818e-05,5.303955199624629e-05,4.411167036735193e-06,6.160714319089041e-05,1.9469850662435007e-07,4.302147412422261e-06,0.0005371805016382202,6.007487728956604e-05,3.497486718758742e-05,5.8312140122980105e-06,1.536997029192266e-05,1.1879417684014296e-07,4.973222811550139e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.74109763849954,-0.030497277312321103
230.3213103448,11.5920814993,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.02545798105857087,0.0006715915232463416,0.9941741213499729,0.0007348041170194325,0.002217631902587982,0.00019008409159359152,0.002490946832493072,8.114766941231243e-06,0.0001842969393919129,0.8010775463829483,0.1020762582050562,0.055467609450855465,0.009528564288139859,0.023583015578125085,0.00018780407741270048,0.008079202017462548,0.025309665950248948,1.8706629292840605e-05,5.645643097096733e-05,4.839157203325304e-06,6.341447727951573e-05,2.0658558308458208e-07,4.6918279921919025e-06,0.000537996889613766,6.855354973522057e-05,3.7251576321933197e-05,6.399303004622541e-06,1.583815335485523e-05,1.2612762642146938e-07,5.425923589522588e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.720941491740362,-0.030709359871384123
230.3213103448,11.8271377641,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025457898599086738,0.0006846348466570779,0.9938670360048992,0.0008291583310075129,0.002339039180783707,0.00020620292236530824,0.0025512238227905076,8.534582484435734e-06,0.0001988051556693217,0.7869885432616807,0.11297701830869813,0.0574255470470048,0.010143400408117776,0.02371886055835425,0.00019387921798634387,0.00855275119815807,0.025301766223587614,2.110862871337726e-05,5.954702228368252e-05,5.249493088411372e-06,6.494879738417518e-05,2.1727253547430668e-07,5.061161494005246e-06,0.0005387997806368379,7.734800360554943e-05,3.931553059672495e-05,6.944525382993056e-06,1.6238758461249477e-05,1.327364686760747e-07,5.855511505047091e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.701490122505035,-0.030624837778960412
230.3213103448,12.062194029,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.02545794952388882,0.0006976559285966758,0.9935788171522483,0.0009265749337042695,0.0024488293990617017,0.00022159169088966765,0.0026027692492305325,8.912151298217997e-06,0.0002125054235674467,0.7734336501884013,0.12388379086992007,0.059035779575767014,0.010701061053119666,0.023771531736461893,0.00019880291846834935,0.008975383657861666,0.025294479375067094,2.358869789234392e-05,6.234217523392779e-05,5.6412700815823325e-06,6.62611681692409e-05,2.2688509789929397e-07,5.409952346732671e-06,0.0005395905714301057,8.642826115743049e-05,4.118666162036041e-05,7.465658685983922e-06,1.658435004776667e-05,1.386960346917655e-07,6.26172962033691e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.682662085056883,-0.030274984083185075
230.3213103448,12.2972502938,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025458116155942085,0.0007106570688516397,0.9933070208552798,0.0010267514337993677,0.0025481719594089686,0.00023623565011485952,0.0026471600689150915,9.252100658887349e-06,0.00022540793182292482,0.7603816714481257,0.13475740524369742,0.060344497864808486,0.01120396698886739,0.023759434895124127,0.00020273774724705382,0.009350285812129693,0.0252877255154465,2.6139157264944385e-05,6.487165772794806e-05,6.014114620798587e-06,6.739170851781205e-05,2.355410532604224e-07,5.7384613108186944e-06,0.0005403706098398356,9.576630261653859e-05,4.288424397392883e-05,7.962178339819032e-06,1.6884810360140278e-05,1.4407701320417586e-07,6.644846708173161e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.664385782047328,-0.029692728168633664
230.3213103448,12.5323065586,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025458383553913676,0.0007236403526231551,0.99304955237754,0.0011294092401719245,0.0026381627121893373,0.000250136317174494,0.00268564485148098,9.558668386249185e-06,0.0002375358330570156,0.7478040008726388,0.14556443742462893,0.06139288412036699,0.011655105238224097,0.0236968149607661,0.00020582631563464352,0.00968093106774049,0.025281436392469703,2.8752933625631065e-05,6.716335820454932e-05,6.3680663033916735e-06,6.837217671859631e-05,2.433482460418008e-07,6.0472783457639104e-06,0.0005411411508844825,0.00010533630082734967,4.442636831341487e-05,8.434104464448467e-06,1.7147971534254437e-05,1.4894422762497825e-07,7.0055123715801856e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.646598370160824,-0.028905253733467973
230.3213103448,12.7673628235,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025458739028051736,0.000736607657764617,0.992804614253579,0.0012342944775601437,0.002719807706187191,0.0002633073736880548,0.0027192194167705735,9.835673986132077e-06,0.000248921098228896,0.7356743389147984,0.15627681482349134,0.06221719648824064,0.012057796782576742,0.023594767444044817,0.000208192465680819,0.009970893081167222,0.025275553580127442,3.142358098796916e-05,6.92428745983037e-05,6.703473710885883e-06,6.922789749157308e-05,2.504038571779339e-07,6.3372172783854934e-06,0.0005419033516655627,0.00011511469853004674,4.5829663377883886e-05,8.881865445815588e-06,1.738008638245869e-05,1.533561645093885e-07,7.344636198340013e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.62924475951625,-0.027936322297508198
230.3213103448,13.0024190883,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025459171756737054,0.0007495606652850117,0.9925706624020618,0.00134117767458612,0.0027940172994815418,0.0002757712108733408,0.00274868366612297,1.008652156104568e-05,0.0002596012253131337,0.7239684424479698,0.16687132814602673,0.06284907171123352,0.012415516643428602,0.02346198688718616,0.00020994297692794857,0.01022371118722702,0.025270026974792362,3.414527277358923e-05,7.11333663187952e-05,7.0209066231877355e-06,6.997920956076238e-05,2.567944848506935e-07,6.609232183506466e-06,0.0005426582673666539,0.0001250801837421293,4.7109192004417606e-05,9.306182915105478e-06,1.7586182500067478e-05,1.5736499745802899e-07,7.663291759179702e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.612276710843513,-0.0268066921327339
230.3213103448,13.2374753532,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025459672477967106,0.0007625008728028022,0.9923463687637876,0.0014498526886748716,0.0028616069110445246,0.0002875561221677203,0.002774684575347844,1.0314221499848983e-05,0.0002696167174776597,0.712663908302512,0.17732910055985215,0.06331593862202857,0.012731760033299271,0.02330532457914627,0.00021116946783078763,0.01044279843533078,0.025264813533426,3.691277459496224e-05,7.285557471588074e-05,7.321084689424455e-06,7.064256051802335e-05,2.6259670125136177e-07,6.864353321565806e-06,0.0005434068520957216,0.00013521359395022315,4.8278458461625435e-05,9.707978137706528e-06,1.777033033255163e-05,1.6101690353027882e-07,7.962642921443457e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.595652013739738,-0.025534495624366826
230.3213103448,13.472531618,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025460233238080797,0.0007754296096812722,0.9921305894110165,0.0015601351637361553,0.002923301754236989,0.0002986940921922175,0.002797748941431666,1.0521422110148543e-05,0.0002790092152763248,0.7017399853731168,0.1876350537377508,0.06364147339353673,0.013009947057084916,0.023130207149104607,0.0002119502967969921,0.010631382992609049,0.025259876209039054,3.9721405151653886e-05,7.442794448816449e-05,7.604821254050666e-06,7.123134059044388e-05,2.6787786092068215e-07,7.103639696509125e-06,0.0005441499629556175,0.00014549777648238863,4.9349482873091255e-05,1.0088298168449372e-05,1.7935847501477156e-05,1.6435253591712137e-07,8.24388916433095e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.579333742482556,-0.024135575496883277
230.3213103448,13.7075878828,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025460847185256867,0.0007883480527720634,0.9919223373351135,0.0016718607440089721,0.0029797437204485255,0.0003092191035271891,0.0028183084909288764,1.0710445409847045e-05,0.00028782016056315814,0.6911774110192046,0.19777739694803514,0.06384605379991451,0.013253358292155518,0.022940952947757963,0.00021235235231756468,0.010792474640614808,0.025255183050532138,4.256699091824229e-05,7.586679951756867e-05,7.872980341667884e-06,7.1756521808452e-05,2.726970138661515e-07,7.328145124934664e-06,0.0005448883660970261,0.00015591742576631095,5.033291219034301e-05,1.0448259202311282e-05,1.808545558510052e-05,1.6740756345111928e-07,8.508226367520559e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.563289587690377,-0.02262378881394156
230.3213103448,13.9426441477,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025461508398697676,0.0008012572420018307,0.9917207592631252,0.0017848832034146162,0.0030314992008237222,0.00031916587457289793,0.0028367192566065586,1.0883323470613473e-05,0.0002960898779863946,0.6809582681126051,0.20774715477753763,0.06394718795184359,0.013465094226330574,0.022741012802945493,0.00021243267712328298,0.010928849451614459,0.0252507064411409,4.5445818674435666e-05,7.71865423624185e-05,8.12644459601553e-06,7.222715117683532e-05,2.771058319527685e-07,7.538894915119956e-06,0.0005456227438262491,0.00016645891227077726,5.123814745206689e-05,1.078900426308441e-05,1.8221401198816428e-05,1.7021322098286712e-07,8.75681976985382e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.547491261411656,-0.021011192913519494
230.3213103448,14.1777004125,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.02546221174664967,0.0008141580952545999,0.991525115945912,0.0018990725968888308,0.003079067078573059,0.00032856894492792947,0.0028532766254013076,1.1041833198435586e-05,0.0003038569750984089,0.6710658596967951,0.21753774123257774,0.06395990503455341,0.013648052549081115,0.022533154437622847,0.0002122399060493905,0.011043047143320385,0.025246422454336177,4.8354588584243286e-05,7.839985793676523e-05,8.366092049128215e-06,7.265073360773411e-05,2.811494949697529e-07,7.736870640652143e-06,0.0005463537021211333,0.00017711011304790355,5.2073474455597105e-05,1.1111672467294568e-05,1.8345550097012753e-05,1.72796837646187e-07,8.990786228012476e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.531913971919048,-0.019308370388474216
230.3213103448,14.4127566773,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.02546295276795302,0.0008270514222370081,0.9913347654275644,0.0020143135006653523,0.0031228864329123068,0.00033746203386380544,0.0028682270970551756,1.1187528426994883e-05,0.00031115797951198444,0.6614845986601591,0.22714458265159307,0.06389710323073244,0.013804918400615897,0.02231960463872577,0.0002118155178926615,0.01113737690028129,0.025242310309311858,5.129036952729197e-05,7.951790974092736e-05,8.592779829251441e-06,7.303353110007894e-05,2.848675079267025e-07,7.923000935685354e-06,0.0005470817781097611,0.0001878602501354317,5.2846190103802195e-05,1.1417377397095221e-05,1.8459460760225872e-05,1.7518232532499413e-07,9.211183405367242e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.516535963251966,-0.017524870826479244
230.3213103448,14.6478129422,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.02546372757292654,0.0008399379371547518,0.9911491488646434,0.0021305033791665954,0.003163343702307408,0.00034587760880479973,0.0028817775280532486,1.1321768831627625e-05,0.00031802714819297153,0.6521999102723018,0.23656478839524886,0.06376985461905386,0.01393816372636561,0.02210215953726198,0.00021119491283826442,0.011213928536929488,0.025238351910827295,5.42505576402976e-05,8.055052225508867e-05,8.807333204180678e-06,7.33807979001296e-05,2.8829443717221667e-07,8.098156662380564e-06,0.0005478074472466314,0.0001986997403681557,5.3562720141386525e-05,1.1707192488048719e-05,1.856444228839305e-05,1.7739061942694944e-07,9.419004002709359e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.501338113794729,-0.015668713037063853
230.3213103448,14.882869207,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025464532760213227,0.0008528182701506026,0.9909677785161328,0.0022475510965202982,0.003200779189123906,0.00035384661224367026,0.002894102441734597,1.1445745559912594e-05,0.00032449639868477304,0.6431981457427204,0.24579686629174308,0.06358766942561937,0.014050052791657205,0.021882270666601086,0.00021040833244000958,0.011274586749218881,0.025234531460339788,5.7232838527594294e-05,8.150634651965444e-05,9.010538649569408e-06,7.369696643896375e-05,2.9146056277545937e-07,8.263149174879616e-06,0.000548531130016382,0.0002096200583193633,5.4228726242465074e-05,1.1982141717305742e-05,1.8661600216858013e-05,1.794400700967619e-07,9.615173568131752e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.486303587826198,-0.013747139638576655
230.3213103448,15.1179254719,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025465365346846233,0.0008656929775053147,0.990790227574882,0.0023653755770484987,0.0032354928715454794,0.00036139830598058443,0.002905349842599333,1.1560503698911417e-05,0.00033059532424512667,0.6344665052888475,0.2548404787344776,0.06335872329375536,0.01414265165815199,0.021661112509556407,0.00020948164097106943,0.011321046874240044,0.02523083512727929,6.023515325204725e-05,8.239300805102226e-05,9.203139897526906e-06,7.39857952021942e-05,2.943924502863465e-07,8.418730713861243e-06,0.0005492531980908939,0.00022061361282452977,5.484920181910642e-05,1.2243194223766073e-05,1.8751872984475504e-05,1.8134678550494443e-07,9.8005507770381e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.471417534023798,-0.011766530898771776
230.3213103448,15.3529817367,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025466222709298606,0.0008785625506897102,0.990616121555662,0.002483904611309801,0.003267749538801019,0.00036856020063200323,0.002915645867083427,1.1666961818669734e-05,0.0003363512646928691,0.6259929693966793,0.26369623497922395,0.06309005172428044,0.014217840018346679,0.021439635812417708,0.00020843698674063814,0.011354831082311445,0.02522725077095811,6.325566802026918e-05,8.321723751331456e-05,9.385836151078371e-06,7.425048699259259e-05,2.9711344801512696e-07,8.56559621522285e-06,0.0005499739799069722,0.0002316736368106202,5.542855676602957e-05,1.2491261791816896e-05,1.883606112521616e-05,1.8312493072893237e-07,9.975929358326346e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.456666825141294,-0.009732530709300136
230.3213103448,15.5880380015,0.9899990100009901,0.0029259970740029262,0.0033689966310033693,0.00039199960800039203,0.0029469970530029473,1.1999988000012002e-05,0.00035499964500035504,0.025467102533674183,0.000891427424328549,0.990445130997029,0.0026030737986784225,0.003297783293162778,0.00037535804575924417,0.0029250985241386844,1.1765928883497882e-05,0.0003417894123482743,0.6177662372166973,0.2723655151371484,0.06278771585511365,0.01427732424298331,0.021218609892150846,0.00020729336067027305,0.01137730429523612,0.025223767705079697,6.629274733366413e-05,8.398498526081417e-05,9.559281838190236e-06,7.44937840353389e-05,2.9964411727995917e-07,8.704386009197747e-06,0.0005506937656792199,0.00024279408963462663,5.597069182419677e-05,1.2727198376226164e-05,1.89148507639923e-05,1.8478698658271044e-07,1.0142041063704473e-05,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,3.87,12.442039833561148,-0.007650145667312813
