T,P,z_carbon dioxide,z_hydrogen,z_argon,z_oxygen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_oxygen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_oxygen,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_oxygen,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
244.2452758621,17.1787196498,0.98,0.002501,0.001635,0.008229,0.007635,0.02427170457798444,0.0009910024898205393,0.9861425432010679,0.0004894413498612026,0.0008786830548623106,0.004554926623820189,0.007934405770388477,0.8727091413774197,0.03763658597447906,0.014845471913412546,0.07240347533851574,0.0024053253961729727,0.02393536048035858,1.1879575852081034e-05,2.1327135525298897e-05,0.0001105558333877597,0.00019258155286072415,0.000864856931994168,3.729795040905354e-05,1.4711899628752719e-05,7.175202433212911e-05,2.383683456435991e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.9232465703566,-0.05733442371978015,-0.11646052644840488
244.2452758621,17.4087325585,0.98,0.002501,0.001635,0.008229,0.007635,0.02427090636406711,0.0010037791725584788,0.9857256201281155,0.0005565283058258724,0.0009440299855313898,0.004881098743319622,0.00789272283720766,0.863003657407386,0.04223400208585703,0.01575416311685194,0.07663944177370918,0.0023687356161956386,0.02392445422679148,1.3507446399652653e-05,2.291246338370399e-05,0.0001184686905528762,0.00019156353693940123,0.0008662650971473269,4.2393611667574635e-05,1.5813700817784944e-05,7.692907544895751e-05,2.3776874768346565e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.907044834386786,-0.0621881489919609,-0.1258175725103925
244.2452758621,17.6387454671,0.98,0.002501,0.001635,0.008229,0.007635,0.024270226419761214,0.0010165207994060194,0.98531876887651,0.0006278915188435409,0.0010060932986216617,0.005189327556470691,0.00785791874955407,0.8535433616266731,0.047035178366298294,0.01658760071517649,0.08049887445579174,0.002334984836060418,0.02391390961627327,1.5239069329380503e-05,2.441811215695216e-05,0.00012594615476184986,0.0001907134672397642,0.0008676445802884468,4.7812237113114254e-05,1.6861641139219064e-05,8.182878021308621e-05,2.373560652153069e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.891549999050138,-0.06701154880383342,-0.13496837496257896
244.2452758621,17.8687583758,0.98,0.002501,0.001635,0.008229,0.007635,0.024269659887988113,0.001029226659334243,0.9849236082480877,0.0007035383966464852,0.0010648137156947749,0.005479569310384109,0.007828470329187041,0.8443200512342274,0.05203367724867737,0.01734763226954098,0.08399510410607361,0.0023035351414807167,0.023903760987831132,1.707463760475067e-05,2.5842666723977057e-05,0.00013298728349567989,0.00018999431233257582,0.0008689967057407208,5.355444780753242e-05,1.7854645608138577e-05,8.64500003995261e-05,2.370859778325231e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.876747248600468,-0.07180436622018682,-0.14391289111248895
244.2452758621,18.0987712844,0.98,0.002501,0.001635,0.008229,0.007635,0.024269202418720107,0.0010418964489091178,0.9845411465738039,0.0007834329357157358,0.0011201732063060325,0.005751972194571791,0.007803275089602632,0.8353254751006393,0.05722026417032022,0.01803665552303393,0.08714361222152443,0.002273992984481998,0.02389402837575843,1.901329249837733e-05,2.718571028786782e-05,0.0001395957774969125,0.00018937926267852256,0.0008703226461906778,5.961759004469827e-05,1.879232733964608e-05,9.07946201187195e-05,2.3692652153760403e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.8626195073969,-0.07656896942942382,-0.15265551216055506
244.2452758621,18.3287841931,0.98,0.002501,0.001635,0.008229,0.007635,0.024268849703492554,0.0010545302755997508,0.9841719302266401,0.0008674971889445701,0.0011721936872280498,0.006006865489626137,0.00778151340756118,0.8265514339936881,0.06258318026350058,0.01865756777451408,0.08996175571883767,0.0022460622494596114,0.02388472065706649,2.1053158896698055e-05,2.8447792418720302e-05,0.00014577971575683291,0.00018884837935381448,0.0008716235114867333,6.599585833117815e-05,1.9674970087279364e-05,9.486739505162336e-05,2.3685406429368406e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.849146381586205,-0.08130199198121701,-0.16119657979985824
244.2452758621,18.5587971017,0.98,0.002501,0.001635,0.008229,0.007635,0.024268597243040927,0.0010671286586378724,0.9838161480750182,0.0009556148751659549,0.0012209339959157364,0.006244741288366597,0.007762561765533497,0.8179899154924795,0.06810851043965556,0.019213685888141985,0.09246837311577646,0.0022195150639465464,0.02387583785883253,2.3191432524861395e-05,2.9630355407215582e-05,0.00015155111121435745,0.00018838648506196113,0.0008729004812987962,7.268054338729317e-05,2.0503474849302376e-05,9.867565096946484e-05,2.36850813301583e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.836303818455978,-0.08600592610334346,-0.16954379125680852
244.2452758621,18.7888100103,0.98,0.002501,0.001635,0.008229,0.007635,0.024268440259718124,0.0010796924813871822,0.9834737108916699,0.0010476366348020896,0.0012664855051674278,0.006466230720737334,0.007745936247623236,0.8096331208360666,0.07378067425663594,0.019708658507924158,0.09468337405692244,0.002194172342450726,0.023867372999777786,2.5424507085586644e-05,3.073562782195465e-05,0.00015692533395176807,0.0001879817910810297,0.0008741547932487411,7.966043926656665e-05,2.1279290409233236e-05,0.00010222892708162934,2.3690313810117504e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.824064370547113,-0.09068172057149759,-0.17770456353940034
244.2452758621,19.018822919,0.98,0.002501,0.001635,0.008229,0.007635,0.024268373704238975,0.0010922229397737444,0.9831443159545535,0.0011433863978591067,0.0013089666867658085,0.006672076170518945,0.007731254790302639,0.8014735108081436,0.0795829451901234,0.020146365782753944,0.09662728733301168,0.0021698908859674594,0.023859313664783503,2.7748128391588467e-05,3.176649272083216e-05,0.00016192043788930145,0.00018762498045375218,0.0008753877541256544,8.692231835140935e-05,2.2004322860996687e-05,0.00010553853983322431,2.3700046024596333e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.812397760919119,-0.09533046229459607,-0.18568744740579035
244.2452758621,19.2488358276,0.98,0.002501,0.001635,0.008229,0.007635,0.02426839231718181,0.0011047214792155177,0.9828275013353319,0.0012426682441189058,0.0013485171524691448,0.0068631019762246575,0.007718211291855394,0.7935038310334858,0.08549797292032733,0.020530819029861213,0.09832082257490703,0.0021465544414185685,0.023851643382521364,3.0157560468381062e-05,3.272634330257008e-05,0.00016655645127184576,0.00018730857961764933,0.0008766007259824926,9.445144711447228e-05,2.268083676817438e-05,0.00010861712455263776,2.3713447977405603e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.801271637247188,-0.09995332686004232,-0.1935017996829309
244.2452758621,19.4788487363,0.98,0.002501,0.001635,0.008229,0.007635,0.024268490717994032,0.001117189728744528,0.9825226919766695,0.0013452732023145203,0.0013852916420686613,0.007040185736384567,0.007706557442562821,0.7857171271286305,0.09150826865798643,0.020866066498630972,0.09978447033950603,0.0021240673752460685,0.023844342830454314,3.2647750223536046e-05,3.361893735725802e-05,0.00017085468219640284,0.00018702651776252363,0.0008777951041267646,0.00010223209783989726,2.3311355171570818e-05,0.00011147818535150914,2.372986254786257e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.790652387772088,-0.10455153796699967,-0.20115747296642006
244.2452758621,19.7088616449,0.98,0.002501,0.001635,0.008229,0.007635,0.024268663502012205,0.0011296294375178664,0.982229238457912,0.0014509855453245263,0.0014194543566003256,0.007204231950180681,0.007696089689982443,0.7781067517904607,0.09759662701513627,0.02115611041729242,0.10103816068223617,0.0021023500948744514,0.02383739086997277,3.521347994576461e-05,3.4448260136798536e-05,0.0001748370809893801,0.00018677381096748934,0.0008789722923539122,0.0001102480228787494,2.3898565110751912e-05,0.00011413568061931425,2.3748765551386594e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.780505930354543,-0.10912633245848546,-0.2086645349815477
244.2452758621,19.9388745536,0.98,0.002501,0.001635,0.008229,0.007635,0.02426890533251781,0.0011420424174695821,0.981946448944681,0.0015595882800639143,0.001451173921282939,0.007356149163563274,0.007686639690408939,0.7706663654275838,0.1037464693465357,0.021404838449754614,0.10210099110985403,0.0020813356662718343,0.023830765411040494,3.784950032657541e-05,3.52184025166343e-05,0.00017852568766239717,0.00018654633097170854,0.0008801336790354142,0.00011848286865645153,2.4445233448703623e-05,0.00011660366271313801,2.376973615874749e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.770798415642249,-0.11367893214707792,-0.21603302913778322
244.2452758621,20.1688874622,0.98,0.002501,0.001635,0.008229,0.007635,0.02426921102011361,0.001154430494353628,0.9816736147868673,0.001670867672559898,0.0014806191424912814,0.007496831223617198,0.007678067174464321,0.763389931702606,0.10994210386312685,0.02161597074140224,0.10299102642446704,0.0020609672683977068,0.023824444110140203,4.055064013204226e-05,3.5933458409540575e-05,0.00018194217894814232,0.00018634063248368208,0.0008812806162400218,0.00012692051731298743,2.4954135788930547e-05,0.00011889598154918506,2.379243462503011e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.761496811528206,-0.11821052282017064,-0.22327278174971354
244.2452758621,20.3989003709,0.98,0.002501,0.001635,0.008229,0.007635,0.024269575585762496,0.0011667954681163157,0.9814100303373794,0.0017846167694684893,0.0015079556164359206,0.007627142758985775,0.00767025451773037,0.756271709199098,0.11616890591407894,0.021793022162467014,0.1037251664785964,0.0020411962457595524,0.023818404911898492,4.331189157823478e-05,3.659744281306665e-05,0.00018510751769260637,0.00018615382178009348,0.0008824144029580878,0.00013554535295657796,2.5427999495724943e-05,0.00012102605417683667,2.381658529088283e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.752569357069964,-0.12272223877678634,-0.23039325491233598
244.2452758621,20.6289132795,0.98,0.002501,0.001635,0.008229,0.007635,0.024269994306728642,0.0011791390825149127,0.9811550076827604,0.0019006379665267733,0.00153334316527919,0.007747908645762168,0.007663102539671441,0.7493062403052891,0.12241342720471865,0.021939278274893288,0.10431907361794829,0.0020219805971505825,0.023812626450478894,4.612847262675709e-05,3.721422989158722e-05,0.00018804169872170144,0.00018598345500970366,0.0008835362727162774,0.000144342456241678,2.5869460456097028e-05,0.00012300669675467318,2.384196346187093e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.74398588917056,-0.12721515264307293,-0.23740344215809372
244.2452758621,20.8589261882,0.98,0.002501,0.001635,0.008229,0.007635,0.02427046274653382,0.0011914630032358378,0.9809078870479381,0.002018744731227434,0.001556934022189646,0.007859906993755838,0.00765652720488891,0.7424883382425673,0.12866344557907786,0.022057782942618512,0.10478714944731701,0.0020032837884193474,0.023807088330378187,4.8995868794016866e-05,3.778750918436486e-05,0.0001907635798831717,0.00018582745829407902,0.0008846473853500759,0.00015329773527631888,2.628103230953649e-05,0.0001248500117810229,2.3868385188837822e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.735718054865444,-0.1316902694267057,-0.24431180123741925
244.2452758621,21.0889390968,0.98,0.002501,0.001635,0.008229,0.007635,0.024270976771074693,0.0012037688033517291,0.9806680436491242,0.0021387626147285604,0.0015788716574122233,0.007963865078821032,0.0076504569999140066,0.7358130730284279,0.13490796780759037,0.022151335288098938,0.10514255006580962,0.0019850738100731713,0.023801771307543157,5.190985774091986e-05,3.832075732156027e-05,0.0001932907843360382,0.00018568406413301864,0.0008857488224099892,0.00016239800297035667,2.666508637239779e-05,0.00012656732167406893,2.389569924916639e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.727739426993859,-0.1361485241494531,-0.25112621780603206
244.2452758621,21.3189520055,0.98,0.002501,0.001635,0.008229,0.007635,0.024271532553476468,0.001216057954845126,0.9804348917267597,0.002260529694863975,0.0015992901276602849,0.00806045762598722,0.007644830824728746,0.7292757569808606,0.14113719727379992,0.02222249375940821,0.10539722956336697,0.0019673224225641894,0.023796657391110223,5.486652007699119e-05,3.881722239596014e-05,0.00019563965966506647,0.00018555176022822412,0.0008868415855522763,0.0001716310114693502,2.702384031262452e-05,0.00012816913942917028,2.392378081704367e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.720025542484757,-0.14059078202098974,-0.2578539933070587
244.2452758621,21.5489649141,0.98,0.002501,0.001635,0.008229,0.007635,0.024272126570264466,0.0012283318249043443,0.9802078864144605,0.002383896583959312,0.0016183138346115072,0.008150306884182482,0.007639596282786197,0.722871930240238,0.14734247704869452,0.022273585302313978,0.10556200286144567,0.0019500045473077217,0.023791729884223203,5.7862239616281504e-05,3.9279918224100536e-05,0.000197825280279375,0.0001854292479215085,0.0008879265972441174,0.0001809854537191494,2.735935368155391e-05,0.00012966516761535717,2.3952526441662636e-06,10.043402317343082,0.024254472060100594,0.0008576835821208068,309.1473760575555,82.3795680252517,14.78533098174557,9.712553881714594,-0.1450178399699329,-0.26450185057770703
247.6487586207,16.6415386837,0.98,0.002501,0.001635,0.008229,0.007635,0.02398860434434206,0.0009640384520629152,0.9841679153406994,4.355344453014286e-05,0.00012291374187428528,0.000654852126220232,0.015010765346675841,0.978640770705989,0.003302415833484935,0.002128117486587716,0.01069906064798947,0.005229635325948996,0.023608814729503966,1.044786348666846e-06,2.948529122304818e-06,1.5708988559948293e-05,0.0003600873108071673,0.0009434473337170599,3.183655848180879e-06,2.0515870875780435e-06,1.0314305865615018e-05,5.041569544481409e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.478969454525433,-0.010478088008408548,-0.018269748126121144
247.6487586207,16.8662240378,0.98,0.002501,0.001635,0.008229,0.007635,0.023972116201854902,0.0009773888190994283,0.9876452947857375,6.953174897813833e-05,0.00018948784343064082,0.0010066609340620791,0.011089024687791675,0.9715763506045498,0.005180011946143135,0.003227677319194664,0.016186633264844125,0.0038293268652682044,0.02367594777281894,1.666823166222138e-06,4.54242460155821e-06,2.4131792887203955e-05,0.00026582738838097983,0.0009496078619823131,5.06288575896177e-06,3.1546957234416814e-06,1.5820634371921524e-05,3.742741262790206e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.421729930299344,-0.013221265573609031,-0.025161277913159807
247.6487586207,17.0909093919,0.98,0.002501,0.001635,0.008229,0.007635,0.023965309721437074,0.0009903092508331134,0.9885148347428994,0.0001024897192805911,0.00026769952540720455,0.0014177878451712203,0.009697188167241924,0.9621722459953401,0.007522829847957199,0.0044977562656836525,0.02248983047250007,0.003317337418519028,0.02369006417884877,2.4561978658225068e-06,6.4155020386653704e-06,3.397772482881717e-05,0.00023239611785500744,0.0009528480761040593,7.4499279908754786e-06,4.45416963789912e-06,2.227188716658527e-05,3.285189933694233e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.389278684289396,-0.017282770706842143,-0.034100655878038566
247.6487586207,17.315594746,0.98,0.002501,0.001635,0.008229,0.007635,0.023961424343135883,0.0010030905104580748,0.9886196396387549,0.00013950246012540466,0.00034816048012511016,0.0018382235638446972,0.009054473857149897,0.9522687772780488,0.010098442234262806,0.005775037731114951,0.02878949349446124,0.003068249262112194,0.023688734699342285,3.342677643976214e-06,8.342421003787692e-06,4.404645485083432e-05,0.000216958090294999,0.0009552117738931247,1.012965157559806e-05,5.7928855456187385e-06,2.8878467725188546e-05,3.077731718544732e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.364433727409265,-0.021707770842182228,-0.04353915819647014
247.6487586207,17.5402801001,0.98,0.002501,0.001635,0.008229,0.007635,0.023958676857555303,0.0010158078902102634,0.9884447635696715,0.00017993205721235887,0.00042826933458223795,0.00225429275172964,0.008692742286804278,0.9423409664725177,0.01285169540501111,0.007016359728153553,0.03487293132184009,0.002918047072477417,0.02368182868190841,4.310934015066059e-06,1.0260766595256073e-05,5.400987158101959e-05,0.00020826660345555002,0.0009572373890111488,1.3054853594989272e-05,7.127273572411918e-06,3.54241987914858e-05,2.9641752402275206e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.342702429616548,-0.026256502744702814,-0.053076706410090324
247.6487586207,17.7649654542,0.98,0.002501,0.001635,0.008229,0.007635,0.023956499228141213,0.0010284837468433224,0.9881458167685943,0.00022370806151330688,0.0005070668401046628,0.002661107678385816,0.008462300651402006,0.9325342979627391,0.015770787876989018,0.008207470361959488,0.04067312750999069,0.002814316288321544,0.0236725144967078,5.359262002972504e-06,1.2147546363583359e-05,6.375082404325046e-05,0.00020272709902361105,0.0009590963688286252,1.621999900639691e-05,8.441249869973614e-06,4.183165057731144e-05,2.8944785610151336e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.322665960679737,-0.03084239497250607,-0.06257140431780961
247.6487586207,17.9896508084,0.98,0.002501,0.001635,0.008229,0.007635,0.023954665895291622,0.0010411255117578587,0.9877857471637695,0.00027091720086805886,0.0005840558828990747,0.0030562627715815943,0.00830301698088158,0.9229020510360278,0.01885564794474723,0.00934225690161782,0.04616404721636363,0.0027359969012433804,0.023662077549439102,6.4897310320819596e-06,1.3990863539026903e-05,7.321175358145506e-05,0.0001988959976999512,0.0009608568701872619,1.9631096116000977e-05,9.726461997670241e-06,4.8062567282950535e-05,2.84851617397493e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.303769020525968,-0.035434566305898585,-0.07196668702930786
247.6487586207,18.2143361625,0.98,0.002501,0.001635,0.008229,0.007635,0.023953072515875244,0.0010537353614286957,0.9873946756466966,0.00032169499317806434,0.0006589070963173528,0.003438260290528924,0.008186461973279083,0.913465086775702,0.022109685552415177,0.01041757002041604,0.051334535128136724,0.0026731225233299983,0.02365113626755444,7.705583499588167e-06,1.5782849459314344e-05,8.23568980674936e-05,0.00019609091729440902,0.0009625504633660893,2.3297757496649015e-05,1.097736191067184e-05,5.4093014927021227e-05,2.8167637282643226e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.285760941174871,-0.04001749962387713,-0.0812321210568907
247.6487586207,18.4390215166,0.98,0.002501,0.001635,0.008229,0.007635,0.023951665548903326,0.0010663133450654226,0.9869888757097255,0.0003761872393509858,0.0007313687521962781,0.0038060258377995543,0.008097542460927651,0.9042308101893269,0.025536942841238187,0.011431626864950266,0.056180227456673316,0.00262039264781125,0.02364002745148746,9.010310940700056e-06,1.7517499745524007e-05,9.11606579374595e-05,0.0001939496287921827,0.0009641933799241983,2.7230382943785188e-05,1.2189696281904867e-05,5.990572626586162e-05,2.794159649672454e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.268517810426815,-0.044582852568655795,-0.09034935070055994
247.6487586207,18.6637068707,0.98,0.002501,0.001635,0.008229,0.007635,0.02395041541244763,0.001078858615847923,0.986577965224924,0.00043453166909077204,0.0008012358574317244,0.004158739006661711,0.008027528241891685,0.8952003452231455,0.02914081870935274,0.012383447131829501,0.06070065579090841,0.0025747331447637037,0.023628952103904245,1.0407213984588221e-05,1.9189931628838465e-05,9.96035268014978e-05,0.00019226263612846122,0.0009657946053540257,3.1438823337447556e-05,1.3359988632071508e-05,6.548742548764066e-05,2.7777730367375395e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.251974472740926,-0.04912577741281332,-0.09930631337998186
247.6487586207,18.8883922248,0.98,0.002501,0.001635,0.008229,0.007635,0.023949304752091602,0.001091370004439762,0.986168015074319,0.0004968467629199465,0.0008683396792958001,0.004495772357213484,0.007971026126251831,0.8863716338390722,0.03292336292599516,0.013272642314918143,0.06489812296570675,0.0025342379543076333,0.023618038329780128,1.1899134540260005e-05,2.0796131607788604e-05,0.00010767062227893496,0.0001909005338844893,0.0009673594139582274,3.5931570742715234e-05,1.4485363702159587e-05,7.08278647492156e-05,2.7657912874441355e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.236094613342495,-0.053643334567103906,-0.10809484260873425
247.6487586207,19.1130775789,0.98,0.002501,0.001635,0.008229,0.007635,0.023948322741504408,0.001103846326317758,0.985763033483899,0.000563223917825543,0.0009325450677907635,0.0048166715810908835,0.007924525949393765,0.8777409156113893,0.03688483769015428,0.014099338163688937,0.06877724784998496,0.0024976606847824786,0.02360737127251683,1.348826815982066e-05,2.233289025445131e-05,0.00011535120556379679,0.0001897791050095085,0.0009688910851564174,4.071519258110358e-05,1.5563502635499797e-05,7.591951237345182e-05,2.7570335712854352e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.220856070818652,-0.05813373877109029,-0.116709601343425
247.6487586207,19.337762933,0.98,0.002501,0.001635,0.008229,0.007635,0.023947462076480207,0.0011162865638242165,0.9853657326633491,0.0006337218355094566,0.0009937506624314997,0.005121150992939033,0.007885643845770928,0.869303492385957,0.04102345061796441,0.014864146256859178,0.07234476067203682,0.0024641500671826327,0.023597008514418687,1.517602962290014e-05,2.3797806302055423e-05,0.00012263856919133645,0.00018884115694522884,0.0009703918084359109,4.579392672653992e-05,1.6592646749249922e-05,8.075748430127329e-05,2.7506976112425133e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.206243000887083,-0.06259596998466677,-0.12514757499416262
247.6487586207,19.5624482871,0.98,0.002501,0.001635,0.008229,0.007635,0.023946717291511616,0.0011286899783019319,0.9849779521429004,0.000708362890729196,0.0010518897529356807,0.005409092842670353,0.007852702370764285,0.8610541506246057,0.04533522931017316,0.015568147934232357,0.07560936894683619,0.0024331031841525333,0.023586988558338094,1.696296588408999e-05,2.5189306535388746e-05,0.00012953001710696587,0.00018804644364707538,0.0009718631905852746,5.116941898641245e-05,1.7571612554089986e-05,8.533953699602729e-05,2.746219180127484e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.192241468164857,-0.06702930358829029,-0.13340754702737279
247.6487586207,19.7871336412,0.98,0.002501,0.001635,0.008229,0.007635,0.02394608378356223,0.0011410561756835364,0.984600907982754,0.0007871314805418394,0.0011069306713459473,0.0056805448464681205,0.00782448501888999,0.8529874090554224,0.04981402647448805,0.016212873298514868,0.07858161152134303,0.0024040796502317295,0.023577335835926472,1.884871638173427e-05,2.6506654598644837e-05,0.00013602680282980825,0.00018736577382556717,0.0009733065508829886,5.684060254437777e-05,1.8499799202845098e-05,8.966603312159301e-05,2.743189931732031e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.178836936917957,-0.07143414509678081,-0.1414908798291119
247.6487586207,20.0118189953,0.98,0.002501,0.001635,0.008229,0.007635,0.023945557244726714,0.0011533851406654667,0.9842353499004822,0.0008699743434140636,0.0011588761512519204,0.005935713250724176,0.007800086354127656,0.8450976823936643,0.05445164075433018,0.016800266665795868,0.0812736609329697,0.002376749253239903,0.023568063913325624,2.0832020441664996e-05,2.7749935219351432e-05,0.00014213396143349864,0.0001867774143065755,0.0009747231092836764,6.280371333089857e-05,1.937717793154632e-05,9.37398328475707e-05,2.7413072717746486e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.166012906379528,-0.07581317364975959,-0.14940257521342737
247.6487586207,20.2365043494,0.98,0.002501,0.001635,0.008229,0.007635,0.02394513334497347,0.0011656772226386967,0.9838816679127304,0.0009568026946488352,0.0012077615051694377,0.006174950832807449,0.007778817054643974,0.8373793438934654,0.05923806195340559,0.01733264230651141,0.08369909339447236,0.0023508584521452327,0.023559177733845235,2.2910768108196292e-05,2.892001029020805e-05,0.00014786002109022935,0.00018626481163960373,0.0009761140278847488,6.905245953234488e-05,2.0204266344844192e-05,9.756612672544543e-05,2.7403421513133602e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.15375035020703,-0.08016183283029754,-0.15714164578812273
247.6487586207,20.4611897035,0.98,0.002501,0.001635,0.008229,0.007635,0.023944807580027528,0.0011779331357452555,0.9835399709354294,0.0010474959439372672,0.0012536515525186848,0.006398739585735188,0.00776014198237949,0.8298268485013213,0.06416175620295378,0.017812618184441745,0.08587256812158009,0.0023262089897029816,0.023550675351314724,2.5082088818437165e-05,3.0018445197462682e-05,0.00015321658813513415,0.00018581510656177027,0.0009774805417807643,7.557825867906794e-05,2.0982073193832424e-05,0.0001011521434419509,2.7401186496396357e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.142027570781142,-0.08448370296172669,-0.16471632528431535
247.6487586207,20.6858750576,0.98,0.002501,0.001635,0.008229,0.007635,0.02394457522141127,0.0011901539060181605,0.9832101482166441,0.0011419065381521485,0.0012966366836177712,0.006607670038424171,0.007743638523161759,0.8224347474535684,0.06921003961379267,0.018243049784675697,0.08780952015549974,0.0023026429924633113,0.02354254935242836,2.734246699860546e-05,3.104741460572697e-05,0.00015821785227331306,0.00018541813510526483,0.0009788239271269238,8.237059898202697e-05,2.171203695891554e-05,0.0001045068433986484,2.7404995516455556e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.130820483530368,-0.08877933318874653,-0.17213271499105254
247.6487586207,20.9105604117,0.98,0.002501,0.001635,0.008229,0.007635,0.02394443133476882,0.0012023408239747507,0.9828919200522642,0.0012398655132868043,0.001336828269111677,0.006802418182483187,0.007728967982854054,0.8151977315217178,0.0743694543522559,0.018626955779696277,0.08952582544735743,0.0022800328989726875,0.023534788089190524,2.968787464724378e-05,3.20095926961224e-05,0.00016288003508085157,0.00018506574315407557,0.00098014551222017,8.941743102444398e-05,2.2395949360301267e-05,0.00010764055473539544,2.741376634440361e-06,9.34450315569237,0.023931724646997842,0.0009599736739153917,309.1473760575555,82.3795680252517,16.525037980334982,9.120103068109723,-0.09304971705338261,-0.1793980555956125
