T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_oxygen,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_oxygen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
217.534137931,46.0187582048,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026496282080876784,0.002752841572295653,0.9503348149611266,0.01140080370681269,0.013689826009672694,0.016810954247061517,0.007763601075326526,0.1689881036638469,0.44931874387823467,0.09318296832138416,0.2402762703939747,0.04823391374255973,0.025180339328487854,0.0003020789109644147,0.0003627294915904115,0.00044542778577885553,0.00020570656405524996,0.00046519747698924507,0.0012369033173596673,0.0002565179490250152,0.0006614425059766847,0.00013278032294504103,15.84906311351631,0.026495471439614185,0.00032358847660912297,309.1473760575555,82.3795680252517,5.429363629139662,78.02674296798784,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.82637740354636,-0.1398217604927776
221.0409655172,6.7136315552,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026223255432751304,0.00039683492213741974,0.9991132010468472,5.0275775645729274e-05,0.0003808335240830463,0.00021925850391964747,0.00023643114950426246,0.9413355312616261,0.013624366219960167,0.016077659330445394,0.01985062380787358,0.009111819380094968,0.02620000067728528,1.318394506837656e-06,9.986694779384568e-06,5.749671754087819e-06,6.199994425709286e-06,0.000373554812253394,5.406624308069584e-06,6.380176688549258e-06,7.877420753176723e-06,3.615888134230219e-06,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,15.001173421502605,-0.011377755456003058
221.0409655172,8.06970513,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02621852688107001,0.00047578498796615245,0.9963693496621593,0.0002193939028158425,0.0015369975001469317,0.0009276003472225218,0.0009466585876555373,0.7953828603972994,0.049499534451032084,0.05436003523481065,0.07018831382463331,0.03056925609222444,0.02612333657759157,5.752184938520028e-06,4.029781027373974e-05,2.4320314638543563e-05,2.4819993627642476e-05,0.00037843122466261304,2.355113540311445e-05,2.586368871003401e-05,3.339454604841769e-05,1.4544393141973237e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.822796744143535,-0.04506822794758136
221.0409655172,9.4257787048,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026213992622675236,0.0005550861143043521,0.9937296770871792,0.00040380553762239395,0.002615133872055903,0.001652546570308326,0.001598836932834121,0.690678414918431,0.0779166155113964,0.0795989771548767,0.10736509976018992,0.04444089265510603,0.02604962242409676,1.0585355384228843e-05,6.855310002938157e-05,4.331984360268972e-05,4.191189956217435e-05,0.0003833859975709609,4.325043134396724e-05,4.4184286931501395e-05,5.959687603778295e-05,2.4668522420139627e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.648208775045655,-0.07527819236900513
221.0409655172,10.7818522795,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02620968170899888,0.000634687902196115,0.9911923491841026,0.000604258507018487,0.003617026441335651,0.002390090952425928,0.002196274915117342,0.6119796687554427,0.10172626022281513,0.09665855032735121,0.1360280779379089,0.05360744275648211,0.025978835984510205,1.583742313890941e-05,9.480111176044031e-05,6.264352311864156e-05,5.7563666470684065e-05,0.0003884160921490653,6.456442669907463e-05,6.134801253658414e-05,8.633537542618102e-05,3.4023995385209955e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.477487253100055,-0.10218736320534916
221.0409655172,12.1379258543,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02620562297583406,0.0007145489490746458,0.9887552340987569,0.0008213857575617737,0.004545057844744242,0.0031359522172154214,0.0027423700817216495,0.5507131146519998,0.1225223116220507,0.1082899790200697,0.15878315258605052,0.059691442119829255,0.02591094688017457,2.1524925480383684e-05,0.00011910607228272456,8.217958147457822e-05,7.186551642180479e-05,0.00039351147731621133,8.754818900773258e-05,7.737849070410624e-05,0.00011345833481112152,4.265245723547404e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.310689486538795,-0.12595441288863896
221.0409655172,13.4939994291,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026201843756653017,0.000794632751597693,0.9864158032139265,0.0010557082463714571,0.005402167137815053,0.003885739335333565,0.0032405820665533805,0.5016923531177472,0.14125842957010196,0.11616934234844582,0.17720438094664917,0.06367549401705588,0.025845912754904693,2.7661502524035068e-05,0.00014154673929235543,0.00010181353494349081,8.490922498844343e-05,0.0003986611750134769,0.00011224857457565904,9.231196416163991e-05,0.00014081240482680164,5.059863302011556e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.147850110234389,-0.14672794602163286
221.0409655172,14.8500730039,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026198369024085476,0.00087490588715861,0.9841711408226863,0.0013076321248019138,0.006191748399404681,0.004635096886930016,0.00369438176617704,0.46159809189001794,0.15853417496865144,0.1213776916008079,0.1923016059198042,0.06618843562071848,0.02578367873012793,3.425782895330953e-05,0.0001622137094718944,0.00012143197870618236,9.678677682615876e-05,0.00040385488809575773,0.00013870248299590628,0.000106194056951269,0.00016824580712929168,5.7908651986385245e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.988981365407728,-0.16465327738967872
221.0409655172,16.2061465787,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026195220775745702,0.0009553372136118631,0.9820179961560505,0.001577444840456329,0.006917529759501187,0.005379832326529715,0.004107196917462245,0.42820837015082086,0.17474020833949955,0.12464411325076326,0.20475700807649555,0.0676503001824209,0.025724178215063134,4.132151585731449e-05,0.00018120621927292466,0.00014092589552993953,0.0001075889300223857,0.0004090833911851625,0.00016693582374101396,0.00011907715984610568,0.000195611989563301,6.46288492762801e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.834074019985191,-0.17987498785226919
221.0409655172,17.5622201535,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026192417601193122,0.0010358975559008991,0.9799528496867084,0.0018653121201967,0.007583452428619916,0.006116022874639684,0.0044823628898353046,0.3999802696863489,0.1901374406860272,0.1264779264323894,0.2150531561996342,0.06835120699560032,0.025667334268473497,4.8857034008758906e-05,0.00019862895286919502,0.00016019342519101222,0.0001174039206506571,0.00041433858377667136,0.00019696291009190775,0.0001310181748667259,0.00022277303889597537,7.080484826961881e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.683098491668474,-0.19254303680292573
221.0409655172,18.9182937283,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02618997439305704,0.0011165596176499232,0.977971978506876,0.0021712770175691502,0.008193560899334162,0.006840100762804857,0.004823082813415779,0.3758092223663411,0.20490282326986875,0.127244956849723,0.22354610665770885,0.06849689085635831,0.025613061074222412,5.6865689490369304e-05,0.0002145891501415151,0.0001791420638237891,0.00012631641537895277,0.0004196134016346768,0.00022878621800559445,0.0001420765803680077,0.00024960255537686036,7.648086226478396e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.536006111852455,-0.20279350346892677
221.0409655172,20.274367303,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02618790221502552,0.0011972980211891672,0.9760715198092719,0.002495261182392333,0.008751907936834282,0.0075489138314813,0.005132397240020245,0.35488391572564404,0.2191571528583784,0.12721377417112406,0.2305088660783724,0.06823629116648108,0.025561265515636557,6.534565584543938e-05,0.0002291941092447219,0.00019769021724848592,0.00013440671705031705,0.0004249018100501768,0.0002623964254467883,0.00015231280008309243,0.000275987809222194,8.169917638691566e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.39273050843895,-0.21077392548399487
221.0409655172,21.6304408778,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026186208284918872,0.0012780893700392619,0.9742475245746111,0.002837069067060515,0.009262478106323241,0.008239764241899051,0.005413164010106117,0.3365951720540499,0.232982760986271,0.1265849583947529,0.23615812147452186,0.06767898709040443,0.02551184859957738,7.429208150874711e-05,0.00024254918092668132,0.0002157681826569952,0.00014175024024906546,0.00043019871140881756,0.000297772790218951,0.0001617868897311959,0.0003018311847050271,8.649979397527034e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.25318918068285,-0.21662696318530905
221.0409655172,22.9865144526,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026184896082432997,0.0013589123193709636,0.9724960054356386,0.0031963947683744643,0.009729128205023887,0.008910425178387292,0.005668046412575733,0.32047681884221707,0.2464351786192666,0.12551031102172933,0.2406710828451811,0.0669066086716058,0.025464706842913392,8.369726484831783e-05,0.0002547562110212184,0.00023331855734636575,0.00014841720630370272,0.0004354998971975053,0.00033488380015210523,0.00017055750785550922,0.0003270508993946664,9.092021477117727e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.117285248633875,-0.2204926302093586
221.0409655172,24.3425880274,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02618396555821745,0.0014397476217889752,0.9708129779087866,0.003572831404968204,0.010155543589724356,0.009559138650498396,0.005899508446022364,0.30616615418090526,0.2595511030777899,0.12410588047948676,0.24419632446143402,0.06598053780038421,0.025419733577034188,9.355089445300512e-05,0.00026591240357831853,0.0002502961571908753,0.00015447252596106255,0.0004408019923542351,0.0003736880833889532,0.00017868114627036787,0.0003515810773929586,9.499532238246075e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.984909381406402,-0.22250820401432492
221.0409655172,25.6986616022,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026183413426969372,0.0015205781375286396,0.9691944961094807,0.003965882608998911,0.010545208220077847,0.010184597426285332,0.006109815635157169,0.29337683184183383,0.27235399552145717,0.12246104225912693,0.24686088793342897,0.06494724244415322,0.02537682018277779,0.0001038403439542464,0.0002761095464997741,0.0002666675249996771,0.00015997582873788162,0.00044610239655610857,0.0004141355312585008,0.00018621158355819925,0.00037537126920247964,9.875735695335151e-05,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.85594186895531,-0.22280692228837573
221.0409655172,27.054735177,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026183233523567457,0.0016013888042810203,0.96763668369174,0.0043749755849345285,0.010901386140676548,0.010785914558465972,0.00630104002418296,0.28187984059876237,0.28485810321821264,0.12064498281903215,0.24877501832363197,0.06384205504036086,0.025335857255071207,0.00011455100740024689,0.0002854335390519158,0.0002824101196495605,0.0001649816023945276,0.00045139922088737665,0.000456168577302373,0.00019319952477907414,0.0003983855291282699,0.00010223595218392657,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.730254782859824,-0.221517334742515
221.0409655172,28.4108087517,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02618341720024453,0.0016821665673027043,0.9661357605072292,0.004799475106755179,0.011227112200774369,0.01136258402173995,0.006475068163501356,0.27148989210016655,0.29707139530147403,0.11871142628218603,0.25003538577794854,0.06269190053822479,0.025296735689436314,0.000125666659062359,0.00029396416270683083,0.0002975112779140495,0.00016953941112497718,0.0004566912198515187,0.0004997235692781053,0.00019969239244871292,0.0004206011665982991,0.00010545821912606815,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.607714158226777,-0.21876270894143346
221.0409655172,29.7668823265,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026183953743334563,0.0017629002743422015,0.964688065250253,0.005238697810247017,0.011525190019699757,0.01191443580142084,0.006633611118379409,0.2620555039717453,0.308997722765291,0.11670214157721051,0.2507273331441939,0.06151729854155916,0.025259347677259538,0.00013716982113881596,0.0003017750423589596,0.00031196703590233256,0.0001736941666749163,0.0004619777198446737,0.000544732170234047,0.00020573423740278686,0.00044200728438498796,0.00010844886247570575,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.488182124447809,-0.21466051924993046
221.0409655172,31.1229559013,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026184830790099548,0.0018435805422935467,0.9632900742076513,0.005691926182422536,0.01179819546904993,0.012441588413138837,0.006778215727737377,0.2534516584336167,0.3206384077298714,0.11464958406543353,0.25092649642890236,0.06033385334217611,0.025223587594909787,0.0001490421239564714,0.0003089337519855916,0.0003257808873581036,0.00017748643188959467,0.00046725854590024587,0.0005911227296027757,0.00021136574236508152,0.0004626032063622155,0.00011123031806322835,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.3715189169073,-0.20932207003623304
221.0409655172,32.4790294761,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026186034729223377,0.0019241996036506374,0.9619384161781818,0.006158421741335952,0.012048484213537445,0.012944401352138018,0.0069102765148068065,0.24557428860488684,0.33199340299599295,0.11257891065459717,0.25070002167609173,0.059153376068431344,0.025189352773415996,0.00016126464559582752,0.00031550202605019114,0.00033896254335609216,0.0001809527408052677,0.0004725339488003105,0.000638821574459516,0.0002166242952609964,0.0004823968823443419,0.00011382290278547269,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.257584712834905,-0.20285212141792464
221.0409655172,33.8351030509,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026187551072277257,0.0020047511409884084,0.9606298836463892,0.006637437019234958,0.012278202107166684,0.013423429431309879,0.00703104779589911,0.23833608312099672,0.3430621232241077,0.11050953342933156,0.2501075219086619,0.05798473831690221,0.025156544139545576,0.00017381822093023917,0.00032153604475716974,0.00035152674379753713,0.00018412592324673039,0.0004778045345755263,0.0006877541829634358,0.0002215441132325491,0.0005014033399161733,0.00011624497030072398,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.146241249702037,-0.19534881984477437
221.0409655172,35.1911766257,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026189364788896507,0.002085230125160554,0.9593614406618309,0.007128226010497846,0.012489297411582008,0.013879380295836545,0.007141655620252715,0.23166326509006827,0.3538440145404704,0.1084563283324211,0.24920186486911133,0.056834527167928924,0.025125066733893982,0.00018668371128662852,0.00032708676586894214,0.0003634921536114856,0.0001870354242354713,0.0004830712192588657,0.000737846198727538,0.0002261564031030686,0.0005196432358712605,0.00011851306819982134,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,12.037353177795604,-0.18691202932186712
221.0409655172,36.5472502005,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02619146059138284,0.002165632616064929,0.9581302258846189,0.007630053428341677,0.012683534408737653,0.014313076798391253,0.0072431094799104805,0.22549304159607297,0.36433897474317223,0.10643058124853,0.24802985173862044,0.05570755067360447,0.025094830052669735,0.00019984224367855654,0.00033220029162590045,0.00037488038690650056,0.00018970761650214678,0.0004883350855761413,0.0007890243670074701,0.00023048953809856498,0.000537141536682905,0.00012064208869984765,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.930789275661905,-0.1776116926892417
221.0409655172,37.9033237752,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026193823190290812,0.00224595564829266,0.956933555655439,0.008142201529566689,0.012862506909747162,0.014725422751117198,0.007336313154129774,0.2197716820630703,0.37454753768423055,0.10444073545832616,0.24663281299868636,0.05460723179568652,0.02506574836169488,0.00021327538724518527,0.00033691823177781104,0.0003857151199450496,0.00019216608962788,0.0004935974506643314,0.0008412171578160055,0.00023456925971446715,0.0005539263594087071,0.0001226454206891487,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.826423196958574,-0.16753457966851926
221.0409655172,39.25939735,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026196437488894678,0.002326197047918083,0.9557689210994658,0.008663976293818348,0.013027652445045307,0.015117374931727393,0.00742207522994334,0.21445291197119087,0.3844710389381434,0.1024929815279273,0.24504715280351336,0.053535914759224944,0.025037740795410466,0.00022696531338627776,0.0003412780829036753,0.00039602136739518007,0.00019443192979908428,0.0004988597307448207,0.0008943553957879074,0.00023841887106258708,0.0005700279634522642,0.0001245350868705032,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.724134210169943,-0.1567516268103688
221.0409655172,40.6154709248,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026199288746884708,0.0024063553078071793,0.9546339851482702,0.009194711534335603,0.013180265742230293,0.015489918890711732,0.007501118684452129,0.20949667279336923,0.39411164784817315,0.10059172768033267,0.24330484565414376,0.05249510602398105,0.02501073142448878,0.00024089490243236979,0.00034531358794136414,0.00040582485768358073,0.00019652397433861328,0.000504123430544268,0.0009483726556680853,0.0002420594378250629,0.0005854779067550553,0.00012632187701470742,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.62380760892105,-0.14532956083029802
221.0409655172,41.9715444996,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026202362703093562,0.002486429466485187,0.9535265771072896,0.00973377192234507,0.013321511775654937,0.015844049419799118,0.007574089774911283,0.2048681120272665,0.4034723561844151,0.09873997422515383,0.24143389417051728,0.051485663392647145,0.024984649220404512,0.0002550478223784738,0.00034905508329924264,0.0004151515295833156,0.0001984590474280177,0.0005093901104877838,0.0010032055553291367,0.0002455099814334104,0.0006003083486738404,0.00012801547056101557,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.5253349673297,-0.13333181106439973
221.0409655172,43.3276180744,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026205645663274553,0.002566418984867402,0.9524446854037324,0.010280555114559166,0.013452438154650132,0.016180755129891856,0.007641566197166404,0.20053675041537514,0.41255694385436936,0.09693961165245228,0.23945874965961572,0.05050794441818746,0.024959427939559214,0.0002694085845539024,0.00035252982758787635,0.000424027135498158,0.00020025217607539918,0.0005146613234296347,0.0010587939730467284,0.00024878765973052676,0.0006145514812190483,0.00012962454744146383,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.428614290348364,-0.12080663656275092
221.0409655172,44.6836916492,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.026209124565080642,0.0026463236970845636,0.9513864506151067,0.01083449241318159,0.013573986511892405,0.016501006053098018,0.007704064406721315,0.19647584671862375,0.4213698659365238,0.0951916615811695,0.237400700954535,0.04956192480914789,0.024935005993701274,0.00028396256125649746,0.00035576230333491255,0.00043247692309479564,0.00020191678369316303,0.0005199386890762484,0.0011150810614651686,0.0002519079498071031,0.0006282391006404719,0.0001311568960955714,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.3335498637498,-0.10782149809655728
221.0409655172,46.0397652239,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02621278701172092,0.0027261436689442397,0.950350156116172,0.011395049385048286,0.013687003273664608,0.016805744867973257,0.007762046357141901,0.19266179666065048,0.42991622018165015,0.09349646589133699,0.23527822746492744,0.04864728980143484,0.024911326228828943,0.00029869600251831215,0.00035877450164129737,0.0004405254107975049,0.00020346486793486492,0.0005252237372138548,0.0011720133818246433,0.0002548847985583294,0.0006414022502439346,0.00013261950110347726,15.058172435224892,0.026224781794417854,0.0003720313803671496,309.1473760575555,82.3795680252517,6.286171869556904,77.95198261239676,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,11.240052328927263,-0.09441546897508601
224.5477931034,7.7393384694,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.025946119593244686,0.00045465034364290446,0.9989757472583651,6.07177196889388e-05,0.0004364207688102343,0.0002576064520195058,0.00026950780111625417,0.941315266271986,0.01363300148372329,0.016079930053572687,0.019858990763370717,0.009112811427347255,0.02591954420911652,1.5753892164783138e-06,1.1323425460526129e-05,6.683887812089547e-06,6.9926816390747345e-06,0.0004279693092868706,6.1982488094590196e-06,7.310745724610689e-06,9.028896974967762e-06,4.1431428469964165e-06,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,77.87988528602168,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.211534835741942,-0.010974559603546652
224.5477931034,9.0651087574,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02594094110180345,0.0005312285488624367,0.9963125765549198,0.000232244306446774,0.0015492447757407357,0.0009560862950518175,0.0009498480678408615,0.8155878732612025,0.044548545857968844,0.04905753682408065,0.06319969643606908,0.027606347620679022,0.025845285867397216,6.024635874764956e-06,4.018886747976712e-05,2.4801778268180674e-05,2.4639952783521597e-05,0.0004332635623823496,2.3665459370060506e-05,2.606076409782192e-05,3.3573483026279495e-05,1.46652799859253e-05,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,77.87988528602168,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,14.044154097617948,-0.038151561189950556
224.5477931034,10.3908790453,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.025935963644398305,0.0006081237831379552,0.9937435593464606,0.0004186121470466879,0.0025905238981281833,0.001669707610509843,0.0015775969978547059,0.7212852918852934,0.06999217484792923,0.07193417218010609,0.09657354219240252,0.04021481889426877,0.025773696827064773,1.0857109426906414e-05,6.718773364179755e-05,4.330547588295845e-05,4.0916498381871565e-05,0.0004386307404230489,4.256390615857596e-05,4.374488092306317e-05,5.872866782907676e-05,2.4455587804190446e-05,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,77.87988528602168,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.880197648793452,-0.06246319481539331
224.5477931034,11.7166493332,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,0.02593121379657102,0.0006852920719089207,0.9912672778967292,0.0006205318686402178,0.0035617889867170177,0.0023948742402036113,0.0021555270077099342,0.6480003794705397,0.09185556302459036,0.08809039907149092,0.12310581458174327,0.04894784385163578,0.025704763712685062,1.6091144553295212e-05,9.236151171283104e-05,6.210199593862043e-05,5.589543168120929e-05,0.00044406952264513296,6.294788910148196e-05,6.0367652094985675e-05,8.436343873875826e-05,3.354356932856181e-05,14.275233113982196,0.025948110096860887,0.00042599802970364533,309.1473760575555,82.3795680252517,7.2416857491297275,77.87988528602168,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,3.87,13.719732646153629,-0.08406085949224185
