temperature,pressure,z_carbon dioxide,z_hydrogen,z_methane,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_methane,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_methane,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_methane,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.701329102904815,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.07896923288834333,15.083284833104983,2.3457021436425376,1198.8496141943506,9.454133122338156,0.9658227423506823,0.00100645550609931,0.018003169612321346,0.001975760457499552,0.013191872073397679,0.36656555958983045,0.3455245471140039,0.21743819676110868,0.06930790766192435,0.0011637888731325942,18.625006327324755,0.6477538895525911,1.0000000006773917,1.9079165104641786,3.3996073506269053,3.662020072466266,1.0000000004149046,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.1345460966874,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.08407431176864719,15.083284833104983,2.3457021436425376,1198.3702514927174,9.597674210217084,0.9652614278859408,0.0011671236593349817,0.01832601213384367,0.0020678504945689236,0.013177585826311573,0.34574806694053245,0.37640983638345715,0.2084847641946733,0.06825884218220457,0.0010984902991322879,18.57535897334653,0.6495551892940719,1.0000000008569037,1.903208233122269,3.388410789811727,3.6512854098619183,1.0000000001377598,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.567763090469985,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.08917939064895103,15.083284833104983,2.3457021436425376,1197.9637741017505,9.730144591880652,0.9647744325920994,0.0013313615177424788,0.018583242924244767,0.0021451499551601973,0.013165813010753098,0.3273013013390644,0.4049082852173456,0.1998683774122476,0.06688140296743526,0.0010406330639071435,18.53027119662064,0.6512223066036327,1.0000000008030911,1.898954110779656,3.3786116741335612,3.6418502715045835,1.000000000117347,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.00098008425257,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.09428446952925489,15.083284833104983,2.3457021436425376,1197.6116383598146,9.854045118444375,0.9643434366232219,0.0014983076322919223,0.01879178859234558,0.0022106014063973693,0.013155865745743314,0.3108406207999691,0.43115877359712274,0.19169931689911188,0.0653122846233908,0.0009890040804054847,18.488616233691545,0.65282149851908,1.0000000007582694,1.8949961746644046,3.369876389977321,3.6333877590413968,1.0000000001006537,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.434197078035156,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.09938954840955876,15.083284833104983,2.3457021436425376,1197.3007666873648,9.971238048615547,0.9639553470427197,0.0016673333695724254,0.018963523240361786,0.0022665191283191897,0.01314727721902692,0.2960608114031328,0.4553342157359725,0.18401892278582285,0.063643406006544,0.0009426440685280113,18.449595412767064,0.6543318982268908,1.0000000007195489,1.8912520702950608,3.361959882662362,3.6256667503855233,1.0000000000868408,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.867414071817741,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.10449462728986261,15.083284833104983,2.3457021436425376,1197.0217845971797,10.083118831795217,0.9636006729461108,0.0018379750565265755,0.019106919969385232,0.0023147096915600517,0.013139722336417291,0.2827164610827171,0.4776161660516057,0.17683074903571133,0.061935840625480604,0.0009007832044852931,18.412631786794986,0.65577168952588,1.0000000008623822,1.887673443820067,3.3546607815922154,3.618521353718738,1.0000000004948308,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.300631065600326,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.10959970617016647,15.083284833104983,2.3457021436425376,1196.7678551836327,10.19074323899807,0.9632724264412651,0.002009886267380318,0.01922813389569284,0.002356584149314754,0.01313296924634704,0.27060791290386077,0.4981812830654335,0.1701183256906047,0.06022968247787473,0.0008627958622262838,18.377301355335376,0.6571998917641053,1.0000000008803136,1.8842248305951679,3.34784865789003,3.6118295425419666,1.0000000005037015,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.733848059382911,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.11470478505047031,15.083284833104983,2.3457021436425376,1196.533906555462,10.294919015054946,0.9629653810467547,0.0021828046433657335,0.019331715336653853,0.0023932499995117833,0.013126848973714009,0.25957102438298746,0.5171947160948563,0.16385526460142574,0.05855082693749371,0.0008281679832368184,18.343287916625123,0.6585785001005441,1.0000000008955277,1.8808798295973848,3.341426512476782,3.6055012613900765,1.0000000005113183,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.167065053165496,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.11980986393077417,15.083284833104983,2.3457021436425376,1196.3161145205086,10.396271388521674,0.9626755678678421,0.0023565287999795415,0.019421084742428214,0.0024255826637662914,0.013121235925983792,0.249469574549315,0.534807395944187,0.1580109826757596,0.0569155737764454,0.0007964730542929636,18.3103516818524,0.6599153031670888,1.0000000009086643,1.8776185116869246,3.3353210910590083,3.599468298644379,1.0000000005179666,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.600282046948081,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.12491494281107803,15.083284833104983,2.3457021436425376,1196.1115514103094,10.495289939508167,0.9623999294224425,0.002530902141530655,0.019498853583896053,0.00245427976930271,0.013116035082828133,0.2401895484796791,0.5511554519089534,0.15255390454532436,0.05533374095865912,0.0007673541073839568,18.278308196722076,0.661235625942505,1.0000000009201764,1.874425634725904,3.3294762401653,3.59367837124694,1.0000000005238556,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.033499040730666,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.13002002169138188,15.083284833104983,2.3457021436425376,1195.9179440374794,10.592362331748824,0.9621360785799123,0.0027058014001813168,0.019567044615840024,0.002479902013339068,0.01311117339072729,0.23163477631594298,0.5663607319255499,0.14745320839578083,0.05381077333714235,0.0007405100255838279,18.247013629405828,0.662546881362141,1.0000000009303898,1.8712894001378422,3.3238483221534754,3.5880908535507956,1.0000000005291443,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.466716034513253,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.13512510057168575,15.083284833104983,2.3457021436425376,1195.7335042549082,10.687798801145016,0.9618821283011637,0.002881128425015651,0.019627245516001552,0.0025029038951628227,0.013106593862656389,0.22372356475398242,0.5805318472457107,0.1426797276829194,0.05234917533215891,0.000715684985228705,18.21635440936561,0.6638293878882485,1.000000000939556,1.8682005739182834,3.318402995793668,3.582673778367991,1.000000000533952,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.899933028295838,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.1402301794519896,15.083284833104983,2.3457021436425376,1195.5568085102702,10.781850112118185,0.9616365696665161,0.0030568042266314217,0.019680717748736844,0.002523656903078352,0.013102251455037173,0.216386066078306,0.5937654206299514,0.13820636489815438,0.050949488174101165,0.0006926602194870509,18.186239813729976,0.6650862646619395,1.0000000009478724,1.8651518565075431,3.3131129214796893,3.5774016992702498,1.0000000005383858,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.333150022078422,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.14533525833229347,15.083284833104983,2.3457021436425376,1195.3867109578089,10.87472086290975,0.9613981832796435,0.003232764604489304,0.01972847487302163,0.0025424671071758616,0.013098110135669506,0.2095622023079296,0.6061473651129539,0.13400822606818463,0.049610958986508594,0.0006712475244232463,18.156596593024105,0.6663469653176635,1.0000000009554861,1.862164224969038,3.3079561015202,3.572254144565509,1.0000000005425185,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.766367015861007,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.1504403372125973,15.083284833104983,2.3457021436425376,1195.2222798948765,10.966579449313427,0.9611659740567353,0.003408956897691705,0.019771339680810306,0.0025595886001347433,0.013094140764627907,0.20320001204527494,0.6177541046696987,0.13006259899909534,0.048332000196387975,0.000651284089543012,18.127365022505284,0.6675987032312151,1.0000000009625147,1.8592275984774278,3.302914663108774,3.5672144837031485,1.0000000005464165,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.199584009643592,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.15554541609290115,15.083284833104983,2.3457021436425376,1195.062750644555,11.057565604166184,0.960939122621561,0.003585337542504522,0.019809986452381856,0.002575233843851995,0.013090319539700617,0.1972543226461528,0.6286536956290086,0.12634884794900658,0.04711050542935736,0.0006326283464746004,18.098495961205312,0.6688301485956046,1.0000000009690568,1.8563156227157473,3.297973954273982,3.562269085199367,1.0000000005501306,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.632801003426177,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.16065049497320502,15.083284833104983,2.3457021436425376,1194.907490194038,11.14779616003879,0.960716948645897,0.00376187021611802,0.019844972601107666,0.0025895816967160482,0.013086626840161288,0.19168567522944346,0.6389068339908403,0.12284826757301869,0.04594406659835338,0.0006151566083442788,18.06994863491606,0.6700428357389597,1.000000000975198,1.8534253001946184,3.293121864103256,3.5574066834748415,1.0000000005537157,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.066017997208762,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.16575557385350886,15.083284833104983,2.3457021436425376,1194.755970343178,11.237369295178457,0.9604988828867862,0.003938524412303351,0.01987676265433785,0.002602783690865363,0.013083046355707232,0.1864594433554364,0.6485677541527272,0.11954391971723939,0.044830122464492285,0.0005987603101047358,18.041694084035015,0.671266276746875,1.0000000010188335,1.8505541623044752,3.2883482283388137,3.5526179124134702,1.0000000005833805,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.499234990991349,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.17086065273381273,15.083284833104983,2.3457021436425376,1194.6077471119215,11.32636887926447,0.9602844456525099,0.00411527433134609,0.019905746616851166,0.0026149689763057676,0.013079564422987024,0.18154513346727177,0.6576849856912412,0.11642047659524435,0.04376606040554487,0.000583343840697661,18.013691338257665,0.6724825385920298,1.0000000010100025,1.8477002099809858,3.2836447714339223,3.5478948686296357,1.000000000576744,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.932451984773934,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6486977392883786,0.1759657316141166,15.083284833104983,2.3457021436425376,1194.462444738299,11.414865769015512,0.9600732300074527,0.004292098022659357,0.019932254205418703,0.0026262482511300676,0.013076169513339193,0.17691575688303154,0.6663020832985497,0.11346405384618453,0.04274928342454699,0.0005688225476874862,17.985922878379952,0.6736825560913189,1.0000000009983374,1.844861750060756,3.2790042478492225,3.5432309328161655,1.0000000005684553,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.43793103448274,2.823071961824351,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.03326740468800791,15.269962950654898,2.7951207542815357,1201.5605604377106,7.514253001231236,0.953303557440203,5.639808724586019e-06,0.0006976663118673143,3.23143044576824e-05,0.04596082213474733,0.9604851822563752,0.00466905492510326,0.0213352513469827,0.0028182120239010947,0.010692299447637752,19.553279698828288,0.6194361405457165,1.0000000003889267,1.9647647563948196,3.6611733790089294,3.88817713572893,1.0000000000460625,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.247009594904489,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.03826313451454736,15.269962950654898,2.7951207542815357,1204.5811596637175,8.076135436536788,0.9808545490518146,3.4230610125200134e-05,0.003661856159520553,0.00018560878264818362,0.015263755395891322,0.8653760861009737,0.023954207407773872,0.09380480311001495,0.01372100290356589,0.003143900477671667,19.022364924987425,0.6264631131392626,1.0000000002202876,1.9386761291428958,3.451127135235648,3.7258545945731987,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,3.6709472279846267,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.04325886434108681,15.269962950654898,2.7951207542815357,1201.3111937910273,8.4877407805203,0.9786074026444312,7.853125999076421e-05,0.006825926473005436,0.00039253428641196055,0.014095605336160617,0.7690191257840596,0.04823614589929667,0.15455023351069472,0.025594685946489268,0.002599808859459896,18.79668324929542,0.6329233478727012,1.00000000019417,1.9198473074443325,3.3853298638971046,3.66463810160447,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.094884861064765,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.048254594167626265,15.269962950654898,2.7951207542815357,1198.3294618105344,8.873205343768927,0.9759635171024165,0.00013724742246136408,0.00955937591591818,0.0006223471333041495,0.01371751242589964,0.6921400000687309,0.07510904338318318,0.19413956843625255,0.03631743199164746,0.0022939561201858667,18.60473010774543,0.6386399587351982,1.0000000002708254,1.9035352774014092,3.3316627728138255,3.6140839671025393,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.518822494144903,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.05325032399416572,15.269962950654898,2.7951207542815357,1195.8154262122825,9.227029297194095,0.9735860619979879,0.00021283651438670336,0.01181059810063514,0.0008629250463480502,0.013527578340642157,0.6296780169688045,0.10503934464414676,0.2176178896414969,0.045593421110658436,0.002071327634893394,18.442444208199554,0.6435816733779952,1.0000000002183975,1.8897348249503148,3.287628310397613,3.572353276160764,1.0,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,4.942760127225041,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.058246053820705176,15.269962950654898,2.7951207542815357,1193.7861945269387,9.543624106677129,0.9715921611775437,0.0003063636567765773,0.013588213366076135,0.0010990206826908852,0.013414241116912648,0.5779894888141314,0.13774065714592057,0.2292920633876665,0.05308221358319398,0.001895577069087563,18.308024969650628,0.6477696367800321,1.0000000008044136,1.878304847258124,3.2522456063298177,3.538679898597951,1.0000000002669296,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.366697760305179,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.06324178364724463,15.269962950654898,2.7951207542815357,1192.1921576492482,9.82135056385049,0.9699757846794634,0.00041702895612859666,0.014949533934866687,0.0013171528533289167,0.013340499576212268,0.5345208816246564,0.17227051209794778,0.2328329828397476,0.058624497122329325,0.0017511263153188376,18.198016658823793,0.6512786848533573,1.0000000008541672,1.8688460327499674,3.224232744592277,3.5119248565677306,1.0000000002953715,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,5.790635393385316,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.06823751347378407,15.269962950654898,2.7951207542815357,1190.952419698985,10.062811334701246,0.9686817146916897,0.0005425965976955375,0.015976391281374944,0.001509472259129308,0.01328982517011047,0.4974487445318331,0.20742096216579328,0.2311705560686224,0.06233036239762323,0.0016293748361280753,18.107846591609164,0.6542144543141405,1.0000000008969099,1.861094893213737,3.2020914781545056,3.4907023526377428,1.000000000320224,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,6.214573026465454,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.07323324330032352,15.269962950654898,2.7951207542815357,1189.983363951241,10.273195709477577,0.9676419295558824,0.0006802561867483929,0.01675033381223728,0.001674006862798043,0.013253473582334002,0.46544574102737485,0.24210359399087947,0.22642779637505817,0.06449794501238293,0.0015249235943047225,18.032939192443948,0.6567503662573699,1.0000000009336005,1.8546379698142534,3.184400559502972,3.4736814849628748,1.0000000003423335,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,6.6385106595455925,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.07822897312686299,15.269962950654898,2.7951207542815357,1189.214238887079,10.458371561838606,0.9667946105406412,0.0008273199913613519,0.01733907080216921,0.0018126120412285708,0.013226386624599731,0.4375277322565374,0.275538417517049,0.22001660998048125,0.06548313012292399,0.001434110123008467,17.969422022042885,0.6589366244759504,1.000000000956971,1.849093569905896,3.169992197572969,3.459762933381368,1.0000000003570297,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,7.06244829262573,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.08322470295340242,15.269962950654898,2.7951207542815357,1188.5910861020639,10.623699203399042,0.9660905833941519,0.0009815483369206735,0.017793581200459242,0.0019287944022172833,0.013205492666250896,0.4129515043090449,0.3072633421246718,0.21281944002517408,0.06561139974660442,0.0013543137945048972,17.91431049933526,0.6609189560355261,1.000000000961047,1.8442248547056173,3.1579846928603295,3.4481144925224663,1.000000000359286,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,7.486385925705868,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.08822043277994188,15.269962950654898,2.7951207542815357,1188.0747912293464,10.773589067913669,0.965493139940973,0.0011412035471085186,0.018150457712096137,0.002026335050263911,0.013188863749558449,0.391145592751473,0.337062331019878,0.2053646161437679,0.06514387564286404,0.0012835844420172108,17.865428562483228,0.6627023468875777,1.0000000009752326,1.8398569019228657,3.14774014844488,3.4381336522838017,1.0000000003659713,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
203.43793103448274,7.910323558786006,0.9600000000000001,0.004354000000000001,0.019941000000000004,0.0026300000000000004,0.013075000000000002,308.31,84.86,0.6598486297378702,0.09321616260648133,15.269962950654898,2.7951207542815357,1187.637556264466,10.91148698584374,0.9649756058813318,0.0013049823955130168,0.01843550014132935,0.002108656622606175,0.013175254959219616,0.3716632093807677,0.36488280287319813,0.1979577031418707,0.06427585716430821,0.0012204274398552519,17.821203199392713,0.6643583789414387,1.0000000009930903,1.8358632661839693,3.13880479505929,3.4293912272254596,1.0000000003764855,19.10238906545091,1211.699132851668,7.748136096276764,309.1473760575555,2.8449952867078783
