temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_methane,y_carbon dioxide,y_hydrogen,y_argon,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
221.45434482758623,13.070763098571783,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.14814420376937304,37.676480117261015,6.683333532589379,1146.7231683124937,25.975207561086616,0.9842940200385722,0.0014709422456897709,0.011486996651696502,0.0027480410640414988,0.5216278954215275,0.20201004633159797,0.25458939882746556,0.021772659419408976,13.998469207124632,0.7498757977849657,1.0,1.5575125279449413,2.808527021908126,2.1974053253027055,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,14.1241958036812,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.1600838241378352,37.676480117261015,6.683333532589379,1146.0889532021774,27.153481147899136,0.9824520192793768,0.0017891289975681902,0.012851612614744838,0.002907239108310207,0.48707451625217085,0.22710209953591454,0.26438780480205737,0.021435579409857325,13.88072743030824,0.7547446399093666,1.0000000001670086,1.549730647041659,2.789502017522848,2.1818828153694816,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,15.177628508790619,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.1720234445062974,37.676480117261015,6.683333532589379,1145.4946556356854,28.24960832389037,0.9807452689555333,0.002129059502668033,0.014088699493501097,0.00303697204829769,0.45728122063107945,0.25122710439319756,0.27053861291103254,0.020953062064690477,13.770484979913288,0.7593709321492832,1.0,1.542458514814264,2.7719422720713776,2.167612496711575,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,16.231061213900038,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.18396306487475958,37.676480117261015,6.683333532589379,1144.9333842834706,29.267898675997962,0.9791621241931241,0.0024892698039827394,0.015204925961064009,0.0031436800418291493,0.4313269745454398,0.27442468170436657,0.27385606035735593,0.0203922833928377,13.667091243585842,0.7637635780821186,1.0,1.5355784191202495,2.755706206463785,2.1544704723040984,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,17.284493919009456,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.19590268524322177,37.676480117261015,6.683333532589379,1144.3996964389803,30.21380876426194,0.9776909179893655,0.0028680991981021257,0.016208781354248733,0.0032322014582836698,0.4085137861539678,0.2967046478094432,0.2749865407823167,0.01979502525427233,13.569885632597526,0.76793989730648,1.0,1.529104896127952,2.740656964773904,2.1423377774414814,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,18.337926624118875,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.20784230561168393,37.676480117261015,6.683333532589379,1143.8892033851419,31.09344521271347,0.9763202150986926,0.0032637955266999565,0.017109764721157723,0.003306224653449622,0.388303242223377,0.31806507079874585,0.27444433677373664,0.01918735020414062,13.478228877311272,0.7719491456176989,1.0000000001936626,1.5229896174600395,2.726664010293722,2.13110162982281,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,19.391359329228294,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.21978192598014612,37.676480117261015,6.683333532589379,1143.3983161128206,31.913144600618967,0.9750390858215324,0.0036746050584864527,0.017917715107246625,0.0033685940127343565,0.3702735067424048,0.33850327205340724,0.27263781689251526,0.01858540431167277,13.391514453413887,0.7757811476954977,1.0000000002268488,1.5171461335588288,2.713605880261305,2.1206575564283447,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,20.444792034337713,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.2317215463486083,37.676480117261015,6.683333532589379,1142.9240730083368,32.67915222805348,0.9738373269082363,0.004098840320967343,0.018642308973576032,0.00342152379722026,0.3540894616608728,0.3580217203975551,0.26988982674770484,0.017998991193867258,13.309181117823375,0.7794494378263068,1.0000000002679061,1.511546108957149,2.7013713357274245,2.110914058725179,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,21.498224739447128,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.24366116671707047,37.676480117261015,6.683333532589379,1142.464016390843,33.39740135041823,0.9727056033484812,0.004534925133264576,0.019292719971403124,0.0034667515468509665,0.3394815435952092,0.3766304571491578,0.26645417677359373,0.01743382248203931,13.230718937677553,0.7829943795901215,1.0000000002991072,1.5062377324005343,2.689860487026203,2.101793870822364,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,22.551657444556547,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.25560078708553263,37.676480117261015,6.683333532589379,1142.0160993427087,34.07337997768756,0.9716355127538714,0.004981419785933993,0.019877417005264162,0.003505650454930539,0.326230467743822,0.39434737037574086,0.26252920161856363,0.016892960261873414,13.155671887565402,0.7864216677556222,1.00000000031812,1.5011116810163156,2.678984796930723,2.0932086689405356,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,23.605090149665966,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.2675404074539948,37.676480117261015,6.683333532589379,1141.5786125408447,34.71206604145042,0.9706195874623108,0.005437030889759419,0.02040406865062413,0.0035393129973057035,0.3141560203206212,0.41119729154105067,0.25826893380593896,0.016377754332389124,13.083636980049862,0.7897249358384777,1.000000000333479,1.4961466148658824,2.6686666202075373,2.0850925271638885,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,24.658522854775384,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.279480027822457,37.676480117261015,6.683333532589379,1141.1501252922155,35.317911266156926,0.9696512531377947,0.005900610520755589,0.020879522446369952,0.003568613895079794,0.30310871426283004,0.42721057240523064,0.25379225603663763,0.01588845729530165,13.014261206448236,0.7929603240625873,1.0000000003486131,1.4913239192478724,2.6588383892648517,2.077388165736555,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,25.711955559884803,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.2914196481909192,37.676480117261015,6.683333532589379,1140.7294373371503,35.89485679652044,0.968724760996753,0.006371148616798702,0.02130983245862512,0.0035942579278231933,0.29296349302207386,0.4424215470904041,0.24919032902390237,0.015424630863619605,12.947237235162687,0.7960950260585734,1.0000000003543061,1.486691190213895,2.6494416199110526,2.070046066837873,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,26.765388264994222,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3033592685593814,37.676480117261015,6.683333532589379,1140.315539200649,36.44636748097379,0.9678351070530254,0.006847761645974209,0.02170031481408729,0.0036168164869130703,0.28361492101520125,0.45686710170429234,0.24453256213366792,0.01498541514683841,12.882298578082507,0.7991612247880916,1.0000000003425782,1.4821711803321267,2.640425862013725,2.0630235570944193,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,27.81882097010364,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3152988889278436,37.676480117261015,6.683333532589379,1139.907579510263,36.97547547617673,0.9669779477810764,0.007329679663241843,0.022055616877067002,0.0036367556786146868,0.2749734678041775,0.4705854536904245,0.23987137137972034,0.014569707125677624,12.819214697312233,0.8021619478297317,1.0000000003209775,1.477748556013779,2.631747675210146,2.056283920967272,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,28.872253675213056,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3272385092963057,37.676480117261015,6.683333532589379,1139.5048380578078,37.484826968634124,0.9661495181928365,0.007816233130109094,0.022379790635877354,0.003654458041177047,0.26696260694787627,0.4836151705895746,0.2352459439598356,0.014176278502713625,12.757786346427462,0.8050983776867107,1.0000000003000082,1.4734133153091011,2.623369676306757,2.049795581290831,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,29.925686380322475,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3391781296647679,37.676480117261015,6.683333532589379,1139.106703611531,37.97672817320392,0.9653465557563584,0.008306840318747117,0.02267636451500366,0.0036702394098908414,0.2595165286947187,0.4959944183801629,0.23068520005209645,0.013803852873022,12.697841306583841,0.8079962256106626,1.0000000002850973,1.469174290188689,2.6152596814870477,2.0435313649185307,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,30.979119085431893,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3511177500332301,37.676480117261015,6.683333532589379,1138.7126556522524,38.453188431692745,0.9645662318035875,0.00880099573895093,0.02294841037878914,0.0036843620786724445,0.2525783201736013,0.5077604110803655,0.22621011323391915,0.013451155512113898,12.63923058598725,0.8108302447095561,1.000000000278225,1.4650455619664293,2.607389950812182,2.037467858353197,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,32.03255179054131,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3630573704016923,37.676480117261015,6.683333532589379,1138.3222493420208,38.91595934174562,0.9638060909257556,0.009298259775873953,0.023198604175623534,0.0036970451227468825,0.24609850521611368,0.5189490271633435,0.2218355229086556,0.013116944711887344,12.581825093025378,0.8136381394743125,1.0000000002821898,1.4609798493553325,2.599736532890506,2.0315848503234983,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,33.085984495650735,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3749969907701545,37.676480117261015,6.683333532589379,1137.9351031482593,39.36656954518112,0.9630639981665573,0.00979824957211012,0.02342927972540504,0.0037084725359276,0.24003386344987643,0.5295945588544936,0.21757154699801445,0.012800030697615483,12.525512757379527,0.8163871840027611,1.000000000304478,1.4569718512069956,2.5922787024079623,2.0258648543429225,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,34.13941720076015,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.38693661113861666,37.676480117261015,6.683333532589379,1137.5508886442785,39.806355220488655,0.9623380934479042,0.010300631099701668,0.023642475774125628,0.0037187996782684207,0.2343464681729443,0.5397295640641712,0.2134246815437336,0.012499286219150994,12.470196058380052,0.8191189829988118,1.00000000034821,1.4530169941453572,2.5849984807690176,2.0202927023796478,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,35.19284990586957,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.3988762315070789,37.676480117261015,6.683333532589379,1137.1693220905343,40.23648655166867,0.9616267524907345,0.010805112322357742,0.023839976775371592,0.003728158411536181,0.22900289704366333,0.5493847955047296,0.20939865584935335,0.012213651602253552,12.415789912181761,0.8217984912336704,1.000000000356773,1.4491223546769705,2.5778802296483954,2.0148552003857803,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,36.24628261097899,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.41081585187554104,37.676480117261015,6.683333532589379,1136.7901574723378,40.6579905554416,0.9609285534454671,0.011311437329213372,0.02402334801440936,0.003736661210910174,0.2239735803474634,0.5585891863696216,0.2054950971230366,0.011942136159878365,12.362219893834576,0.824464494246525,1.0000000003301512,1.4453120453636532,2.5709103071712835,2.0095408387439906,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
221.45434482758623,37.2997153160884,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7226442970389501,0.42275547224400317,37.676480117261015,6.683333532589379,1136.4131807222493,41.07177012596796,0.9602422484613881,0.011819381324006386,0.02419396574033044,0.003744404474275078,0.21923225474377983,0.5673698817724678,0.20171404634985704,0.011683817133895292,12.30942502383185,0.8270862847811643,1.0000000003089498,1.4415430797635338,2.5640767267021007,2.0043395050018744,14.96546100810303,1152.7196610855208,16.63986353386202,309.1473760575555,6.393539579069018
225.03006896551724,7.795061628750921,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.08834933275247558,37.9619778947154,7.717882800743486,1139.7100180550522,19.74825424689805,0.9987850951647017,6.633740563390564e-05,0.0008071434058624781,0.00034142402380198106,0.951285181733013,0.014682659414422823,0.029519942843657852,0.004512216008906257,14.099402399595096,0.7360218568473599,1.0,1.5663504904074528,2.7738418491761645,2.169876744543977,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,8.822209783475657,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.09999104367534463,37.9619778947154,7.717882800743486,1138.4894711293766,21.33989792197772,0.9959489688477792,0.00024596755464965816,0.0027772739241308467,0.001027789673440328,0.8496541628375393,0.048083228159214744,0.09016895680369139,0.012093652199554585,13.937252453556926,0.7424651509795538,1.0,1.5551388449063255,2.7471753283824354,2.147872404962685,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,9.849357938200392,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.11163275459821366,37.9619778947154,7.717882800743486,1137.4457334766678,22.877917701319976,0.9933319597257021,0.00044745526396038147,0.004676643828639627,0.0015439411816979142,0.7687916094097628,0.07827777198610653,0.1365457978912263,0.016384820712904362,13.785921524212172,0.7485595420922693,1.0,1.545049547716203,2.7226970642236568,2.1277424983461253,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,10.876506092925126,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.12327446552108269,37.9619778947154,7.717882800743486,1136.5290246542113,24.352085552415428,0.9909039872742315,0.0006714098899631491,0.006483799918326173,0.0019408029174790913,0.7029437706900554,0.10623938055168002,0.17204608475967573,0.01877076399858881,13.64419164554008,0.7543444107319744,1.0,1.5357471594749514,2.700113301865069,2.1092577357047038,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,11.903654247649863,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.13491617644395174,37.9619778947154,7.717882800743486,1135.7069969731263,25.75514717273613,0.9886457590335447,0.0009182754882309734,0.008184328823659185,0.002251636654565011,0.6482969227354058,0.13259544229593753,0.19908913886848562,0.02001849610017105,13.511250095921934,0.7598439546258163,1.0,1.5272034264151215,2.6792264572657003,2.0922354247466752,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,12.9308024023746,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.1465578873668208,37.9619778947154,7.717882800743486,1134.9579179048596,27.082466863911105,0.986543655851503,0.001188199802691555,0.009769303444613407,0.0024988409011918932,0.6022242850752111,0.15774419914985846,0.21946087187243993,0.020570643902490634,13.386481693020162,0.7650746827233023,1.0,1.519196537949834,2.6598893907524848,2.0765320501898294,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,13.957950557099334,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.15819959828968982,37.9619778947154,7.717882800743486,1134.266645065873,28.331809977701628,0.9845867258743543,0.0014809611321257635,0.011234350784775903,0.0026979622087439934,0.5628582564861435,0.18192791906891914,0.2345220429575455,0.02069178148739176,13.269353470267276,0.770054003321247,1.0,1.5117673599791985,2.6419792053657867,2.062039540989283,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,14.985098711824069,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.16984130921255886,37.9619778947154,7.717882800743486,1133.6222244500443,29.503119251736056,0.9827650066684719,0.0017959506373604575,0.012578945003709052,0.0028600976904586913,0.5288351635181195,0.20528266706956522,0.24533741069264042,0.02054475871967495,13.159349064144735,0.7747960065664493,1.0,1.504786296721281,2.6253832825068333,2.048659177641221,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,16.012246866548804,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.18148302013542789,37.9619778947154,7.717882800743486,1133.0164376474374,30.59821918697856,0.9810686984235067,0.0021322030135797285,0.013805731709430412,0.002993366853483105,0.4991364456641265,0.2278742715594013,0.2527570664813075,0.020232216295164692,13.05595511803524,0.7793068587284389,1.0,1.498191730226102,2.609992561190222,2.036296011399032,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,17.03939502127354,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.19312473105829692,37.9619778947154,7.717882800743486,1132.4429128044392,31.620448267059174,0.9794878768865594,0.0024884627743243107,0.014919823788898993,0.00310383655021729,0.4729863704190978,0.2497249607868682,0.25746863180207286,0.01982003699196106,12.95863849266998,0.78359982554164,1.0,1.492038076357058,2.5956998684019386,2.024857406420016,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,18.066543175998277,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.204766441981166,37.9619778947154,7.717882800743486,1131.8965731745313,32.57424822256028,0.9780125207934407,0.0028632700211715196,0.015928090363146182,0.003196118822241465,0.4497840042886208,0.27083295656808987,0.2600319828397941,0.01935105630349516,12.86686371398833,0.7877074321057996,1.0,1.486187957880976,2.582400230266502,2.0142532381445144,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,19.09369133072301,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.21640815290403503,37.9619778947154,7.717882800743486,1131.3732892539545,33.46475887180153,0.9766326929699393,0.0032550498569384806,0.01683848849152822,0.003273768681594032,0.42905681065987483,0.2911862570812988,0.26090360245738026,0.018853329801446113,12.780102800227978,0.7916428614783214,1.0,1.4806106450724488,2.569992463063707,2.004397128672204,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,20.120839485447746,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.22804986382690406,37.9619778947154,7.717882800743486,1130.869652915462,34.297457350479824,0.9753387638737556,0.003662193208434008,0.017659486059354846,0.003339556858455575,0.41042823272629764,0.31077167168599823,0.26045483661422575,0.018345258973478426,12.697847762051573,0.7954057297484084,1.0,1.4753474774845643,2.558380929391534,1.9952078059012381,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,21.14798764017248,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.2396915747497731,37.9619778947154,7.717882800743486,1130.3828245559807,35.07786631121295,0.9741216115967238,0.004083121874986375,0.018399604276242647,0.003395662252047137,0.39359458418928855,0.3295801248059335,0.2589864430697018,0.017838847935076174,12.619620903461401,0.7990224846464492,1.0,1.470308713559103,2.5474769487287556,1.9866101829769998,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,22.175135794897216,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.2513332856726421,37.9619778947154,7.717882800743486,1129.9104242232218,35.811338976626544,0.9729727675452282,0.004516335390763574,0.01906708582672862,0.00344381123727963,0.37830827803785305,0.3476092215823978,0.25674068394204486,0.017341816437704296,12.544981728041378,0.8025238616116106,1.0,1.4654581450109714,2.5371997053369117,1.9785360229849678,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,23.202283949621954,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.2629749965955112,37.9619778947154,7.717882800743486,1129.4504499110546,36.50291631464165,0.9718845010914873,0.004960440730440583,0.019669677523570482,0.003485380654501644,0.3643654608929357,0.3648639635604824,0.2539115805980499,0.016858994948532054,12.473530733690094,0.8058914969151936,1.0,1.4607818797533652,2.527476542218367,1.970924129913723,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,24.22943210434669,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.27461670751838024,37.9619778947154,7.717882800743486,1129.0012134760248,37.157244461622476,0.9708498501063271,0.005414167772176105,0.02021450691232539,0.0035214752091713994,0.3515967656280297,0.3813563360093554,0.25065363958239745,0.016393258780217475,12.4049101186355,0.8091700211107252,1.0,1.4563127877128406,2.518242915137773,1.9637202380834085,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,25.256580259071423,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.2862584184412493,37.9619778947154,7.717882800743486,1128.5612887735133,37.77853810217641,0.9698626099718947,0.005876374048597456,0.020708029623878358,0.0035529863556295386,0.33986030675729306,0.39710430121058843,0.24708923154137027,0.015946160490748283,12.338802698302946,0.8123576768691024,1.000000000229487,1.4519716130381135,2.5094419744497327,1.956876632217988,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,26.283728413796158,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.2979001293641183,37.9619778947154,7.717882800743486,1128.1294688827822,38.370576200006944,0.9689172943810023,0.0063460421287711,0.021156025990102516,0.0035806375001241147,0.32903631211178797,0.4121305595763456,0.24331476673479216,0.015518361577074294,12.274928937215977,0.8154586195415632,1.0000000002087452,1.4477442422173477,2.5010239784887016,1.9503515817478745,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,27.310876568520897,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3095418402869874,37.9619778947154,7.717882800743486,1127.704730491063,38.936718706468916,0.9680090794134057,0.006822272398520497,0.02156362924954231,0.003605018938531431,0.3190229638260226,0.4264613015912848,0.23940580567720185,0.015109928905490682,12.213044304758945,0.8184962068636296,1.0000000001955,1.4436183201912953,2.4929455745803986,1.9441087789945861,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,28.33802472324563,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3211835512098564,37.9619778947154,7.717882800743486,1127.2862041316084,39.479935548391246,0.9671337396868737,0.007304273328482876,0.021935371977461135,0.0036266150071822658,0.30973314367464866,0.44012507261321115,0.23542124468991052,0.014720539022229737,12.152935250850783,0.8214523255321269,1.0000000001881513,1.439628320552563,2.485169108291612,1.9381167035546927,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,29.365172877970366,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.33282526213272545,37.9619778947154,7.717882800743486,1126.8731493228981,40.002842312975595,0.9662875827722627,0.007791350688459261,0.02227524126096274,0.003645825278315403,0.30109186978690544,0.45315179787999366,0.23140671299517074,0.014349619337930263,12.094410584267287,0.8243683172140607,1.0,1.4357285864930631,2.4776619706906517,1.9323480663937107,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,30.3923210326951,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3444669730555945,37.9619778947154,7.717882800743486,1126.464933709843,40.50773477073555,0.9654673855619981,0.008282896705433038,0.022586736536171936,0.0036629811963970996,0.29303421731804913,0.46557202509649803,0.22739731267808974,0.013996444907363063,12.037318419163265,0.8272099063779557,1.0,1.4319001144206047,2.470395730098019,1.9267791102998029,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,31.419469187419836,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3561086839784635,37.9619778947154,7.717882800743486,1126.0610158536585,40.99662876234386,0.9646703355112433,0.008778379650546696,0.022872925689109425,0.0036783591491005396,0.28550371781816636,0.47741626606749205,0.22341980995901803,0.013660206155323542,11.981512927553469,0.8300257184575905,1.0,1.4281361905403076,2.4633458732325435,1.921389334341347,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,32.44661734214457,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.36775039490133254,37.9619778947154,7.717882800743486,1125.6609307138158,41.47129200534601,0.9638939770113241,0.009277334296324042,0.02313649785805207,0.0036921908342998915,0.27845099724056327,0.48871456014484066,0.2194943884911756,0.013340054123420377,11.92687067551927,0.8327756962982116,1.0,1.4244320867783373,2.456491075772858,1.9161609174580347,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,33.473765496869305,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3793921058242016,37.9619778947154,7.717882800743486,1125.264277609603,41.93327471719398,0.9631361638388757,0.009779353314381308,0.023379811363231248,0.0037046714835117377,0.2718326853697238,0.4994961412766619,0.21563604205035494,0.013035131303259164,11.873291201890206,0.835507337228043,1.0000000001995537,1.4208288047588544,2.4498127188562435,1.9110783048533337,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,34.50091365159404,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.3910338167470706,37.9619778947154,7.717882800743486,1124.8707102972658,42.38394093555144,0.9623950175651173,0.01028407959015191,0.023604936428856662,0.0037159664158742277,0.2656105594675967,0.5097891666495159,0.2118556809496782,0.012744592933209346,11.820668618838477,0.8381831242997478,1.000000000205472,1.4172732787564217,2.4432947613462765,1.9061280856238916,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,35.528061806318775,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.40267552766993964,37.9619778947154,7.717882800743486,1124.4799285082845,42.82448825143421,0.9616688910300368,0.010791199589268769,0.023813693070791384,0.003726216309902972,0.25975075544647475,0.5196206159172664,0.2081610093582243,0.012467619278034511,11.768926709068602,0.8408425707927897,1.0000000002110296,1.4137618047614051,2.4369230311079,1.9012984239068453,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
225.03006896551724,36.55520996104351,0.96,0.012001,0.024252,0.003747,306.45,88.23,0.7343125109006926,0.41431723859280867,37.9619778947154,7.717882800743486,1124.0916710630845,43.25597246807173,0.9609563370643108,0.011300437500802778,0.024007684003757638,0.0037355414311286373,0.25422318782542197,0.5290161674176954,0.20455722022633263,0.012203424530549963,11.717993428883432,0.8434575073498408,1.000000000215701,1.4102911824377178,2.4306851741428224,1.8965789979282017,14.168200202867858,1140.2682368009985,19.09479557678369,309.1473760575555,7.381203928196133
