T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
225.0300689655,30.3530357339,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025987147238070968,0.0017140868330006729,0.984465169517181,0.010319730338431431,0.0012197973263510442,0.0038237208032734006,8.515988883792549e-05,8.642212592512647e-05,0.29257935327379253,0.6113696760336331,0.012635992148390965,0.08148022576439676,0.0003304090082386737,0.0016043437715480959,0.025583441310995478,0.00026818035176200556,3.169905272048989e-05,9.936759551194085e-05,2.213062570008926e-06,2.2458645110433716e-06,0.0005015064170544601,0.0010479407117851376,2.165918776345684e-05,0.00013966418213267467,5.663497305267214e-07,2.7499845344172306e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.520270032392842,-0.739693237298976,-0.9530426878825544
225.0300689655,31.6140406738,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025992626564783836,0.0017840504940706075,0.9837365513283922,0.010926842005243355,0.0012365073856458796,0.003926072549192604,8.555691174540433e-05,8.846981978052722e-05,0.2832860159010825,0.6219028619859666,0.012343201693928173,0.08056543854632298,0.0003204981226251701,0.001581983750074757,0.025569896816807203,0.0002840173237746843,3.21400747196905e-05,0.00010204893763741226,2.2238488570344627e-06,2.2995629878089703e-06,0.0005053965566316202,0.0011095061081899886,2.202089508046572e-05,0.00014373281044358267,5.717848340181369e-07,2.8223388909325425e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.49148783217933,-0.7735352059309619,-0.9965808166343333
225.0300689655,32.8750456136,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025998164703445372,0.001853975423394094,0.9830134446535457,0.011535557363261851,0.0012518843370146922,0.004022806659014782,8.591317980191116e-05,9.039380736111698e-05,0.2747099330048365,0.6317391367523232,0.012060842616710492,0.07961948694560828,0.0003112096538893851,0.001559391026632297,0.02555654543980406,0.0002999033202761236,3.2546695183371484e-05,0.00010458559009118311,2.2335849986868024e-06,2.3500730919458318e-06,0.0005093054643532049,0.0011712288335350078,2.2360505796805368e-05,0.00014761257202040463,5.769750498339022e-07,2.8910726388375638e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.46300939971531,-0.8069293973349421,-1.039571336813907
225.0300689655,34.1360505535,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02600375700906151,0.0019238612559172338,0.982295423747152,0.012145693731088663,0.0012660763733375725,0.0041143671909059125,8.623411574335169e-05,9.220484177259316e-05,0.2667725565812772,0.6409456821512689,0.011789037864232153,0.07865347753634601,0.0003024924269101874,0.0015367534399655211,0.025543371510234048,0.00031583366848971124,3.292274236718408e-05,0.00010698900467837234,2.242410991681403e-06,2.397672300513477e-06,0.0005132333857487073,0.0012330905650382684,2.2680473191537494e-05,0.00015131837807533257,5.819534603408852e-07,2.956500403047197e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.434810685378483,-0.839893493507331,-1.0820381930260439
225.0300689655,35.3970554933,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.026009399309764616,0.001993707623199131,0.9815821097310903,0.01275708709631867,0.0012792109602079622,0.00420115545649006,8.652423440943456e-05,9.391252148354178e-05,0.25940641858495506,0.6495811052114829,0.01152772245957198,0.07767623844787852,0.00029429974171904825,0.0015142155543924711,0.025530361047317113,0.0003318041723175979,3.3271508665476304e-05,0.00010926952983024642,2.250443362726659e-06,2.442608271452286e-06,0.0005171805542396096,0.0012950748013462504,2.2982908145772495e-05,0.00015486370873496886,5.867476385708019e-07,3.0189030939589685e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.40687024228529,-0.8724455727721594,-1.1240050322651278
225.0300689655,36.6580604332,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.026015087850628317,0.002063514159351628,0.9808731644613566,0.013369589842429272,0.0012913982810518333,0.004283534657687921,8.67873236888065e-05,9.552543378537918e-05,0.2525532561121563,0.6576967815273423,0.011276702948377987,0.07669478221375504,0.0002865891455865254,0.0014918880527817458,0.02551750154378599,0.0003478110542776655,3.3595839731713844e-05,0.00011143653043096236,2.257779850085217e-06,2.4851025518960175e-06,0.0005211472199777926,0.0013571666212416652,2.3269636204780227e-05,0.00015826076904647293,5.913807598342803e-07,3.0785321210826613e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.379168861265267,-0.9045974575946776,-1.1654886428415328
225.0300689655,37.9190653731,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02602081924454015,0.002133280489441566,0.9801682852023518,0.013983068871396912,0.0013027340308646097,0.004361834031843953,8.702658424219082e-05,9.705127930054479e-05,0.24616248017499165,0.6653379741339088,0.011035699919956444,0.0757146686606968,0.00027932211838233484,0.0014698549920638781,0.025504781778481273,0.0003638509075865751,3.38982067408392e-05,0.00011349849491729529,2.2645030180357933e-06,2.525353796130857e-06,0.000525133616189856,0.0014193525191044448,2.3542243326574932e-05,0.00016152062541839726,5.958724254145223e-07,3.1356129768781586e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.351689317106112,-0.9363665040921934,-1.2065108237984674
225.0300689655,39.1800703129,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02602659042994569,0.0022030062335263597,0.979467200209506,0.01459740390089586,0.0013133016868645089,0.00443635248572207,8.724473818963707e-05,9.849697882199004e-05,0.24018995885845695,0.6725447278784406,0.01080437864779707,0.07474029141104403,0.0002724637461764528,0.0014481794580849653,0.025492191659418427,0.00037992065266910806,3.4180765114979356e-05,0.0001154631291487598,2.270683068029525e-06,2.563540526386969e-06,0.0005291399765956205,0.0014816202278414938,2.3802113510476047e-05,0.00016465332787410665,6.002393312366693e-07,3.190348373426004e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.324416107600316,-0.9677652654254043,-1.247088113810804
225.0300689655,40.4410752528,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.026032398633861347,0.0022726910008373006,0.9787696648806633,0.015212486039417042,0.0013231743723529808,0.00450736182674752,8.744411471562289e-05,9.986876610356347e-05,0.23459701247557338,0.6793526212723643,0.010582371016646115,0.07377510486998583,0.00026598238620614666,0.001426907979224215,0.025479722086904306,0.00039601750079015503,3.444540272320208e-05,0.00011733743986094093,2.2763800524621962e-06,2.599823530279824e-06,0.0005331665190765516,0.0015439585887609332,2.4050459377053102e-05,0.0001676680169238449,6.044957755119408e-07,3.2429209234058115e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.297335260089842,-0.9988020751886779,-1.2872324320901658
225.0300689655,41.7020801927,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.026038241339809358,0.0023423343892430264,0.9780754585268564,0.015828216489342253,0.0013324163914768547,0.004575109606357082,8.76267179672926e-05,0.00010117226799999848,0.22934959609103883,0.685793384028881,0.010369291265702794,0.07282180526484108,0.0002598493509391753,0.0014060739985970302,0.025467364837666987,0.0004121389209282436,3.469377956639225e-05,0.00011912780808640588,2.2816456302477737e-06,2.634347931079832e-06,0.0005372134460830383,0.0016063574273261973,2.4288347523733002e-05,0.00017057301875859614,6.0865407072731e-07,3.2934954807342747e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.270434152760622,-1.0294851242922771,-1.3269552033258893
225.0300689655,42.9630851325,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02604411625981024,0.0024119360063713504,0.9773843815821843,0.01644450542782935,0.0013410845013831565,0.004639821633196148,8.77942813909534e-05,0.00010241257401609465,0.22441764931471364,0.6918953876892702,0.010164747372081919,0.0718824763608652,0.0002540386277766883,0.001385700635292249,0.02545511246444914,0.0004282826111974681,3.4927360668252574e-05,0.0001208400540397431,2.286524471492485e-06,2.6672449841415902e-06,0.0005412810088473766,0.0016688073982100155,2.4516720182392943e-05,0.00017337593296190822,6.127249133437637e-07,3.3422212563130303e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.243701292116784,-1.0598359067101555,-1.3662808433247484
225.0300689655,44.2240900724,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02605002130953339,0.002481495430109155,0.9766962531013075,0.017061271088039065,0.0013492289765134479,0.004701704225035552,8.794831171242586e-05,0.00010359429739195156,0.21977448775912456,0.6976841297414077,0.00996834862999161,0.07095870447656921,0.0002485265808162546,0.0013658028120905618,0.02544295820623048,0.0004444464754111436,3.514744358961524e-05,0.0001224794952532993,2.291055394246179e-06,2.6986336546064775e-06,0.0005453693870288481,0.0017312999796129862,2.4736411571059035e-05,0.00017608370088507256,6.167175745561893e-07,3.389233436632962e-06,14.168200202895362,0.025909563647003853,0.00043387845539851437,309.1473760575555,82.3795680252517,7.381203928196133,13.217126303532652,-1.0898564014115895,-1.405213980728142
228.6057931034,8.7981666905,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02562019181735848,0.0005135616459099745,0.9997074296963178,0.00012659182439706887,5.643168065594695e-05,9.738339925009399e-05,9.705757571218559e-06,2.457641807939595e-06,0.9677287047839431,0.023715393243047955,0.0018380544573558964,0.006458378766758835,0.00011737340604387993,0.00014209534285005367,0.025612696110058078,3.2433068235622658e-06,1.445790482981279e-06,2.494981368613812e-06,2.486633707073988e-07,6.296525453777212e-08,0.0004969883464231696,1.2179316387301996e-05,9.439542723918593e-07,3.316775629366699e-06,6.027847959395473e-08,7.29747181502157e-08,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.367088987443472,-0.01180239757598045,-0.01571435538306787
228.6057931034,10.0148428595,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02562212671658778,0.0005807683439154933,0.9986359556856352,0.0006211327262781292,0.00024388699810906538,0.00045369810292157474,3.4003059079996544e-05,1.1323427975952119e-05,0.8623183633784707,0.10299237506512098,0.0070534066403563755,0.0266891978996578,0.00036582217732015137,0.0005808348390742028,0.025587177000318085,1.591474142051786e-05,6.248903570078678e-06,1.1624710284132072e-05,8.712306884992922e-07,2.901303064660003e-07,0.000500807207827233,5.981471110249365e-05,4.096395293482315e-06,1.550024126461712e-05,2.1245794008978422e-07,3.373304875775468e-07,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.321585471085813,-0.056119621237083805,-0.07431567438007569
228.6057931034,11.2315190285,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025624520866004454,0.000647992509974776,0.9976217880363509,0.0011306187726906627,0.0003953809393324966,0.0007850228202311451,4.779631584325669e-05,1.9393115551656018e-05,0.7787381479207608,0.16811398561569352,0.010286745472089076,0.04150340043013814,0.0004634988702819677,0.0008942216910366577,0.025563580323918148,2.897156433230823e-05,1.0131447129945999e-05,2.011583363730264e-05,1.2247576926436702e-06,4.969392941102451e-07,0.0005046164870842821,0.00010893660350097663,6.665734017930662e-06,2.689389261721341e-05,3.0034379632448536e-07,5.794489580487325e-07,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.278995433627596,-0.0991453492625407,-0.13080089867436406
228.6057931034,12.4481951975,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025627285607150753,0.0007152196701093167,0.9966515045492605,0.001652977252001269,0.0005197615990212802,0.0010923845684617454,5.663882681885857e-05,2.67332044362015e-05,0.7108791980896171,0.22274709790134015,0.012294424306643056,0.05245901931292975,0.0005003419767885906,0.0011199184126815772,0.025541472757880407,4.2361320139159726e-05,1.3320078945747713e-05,2.7994851328813275e-05,1.4514993913408384e-06,6.850994652808854e-07,0.0005084347855452315,0.00015931310587880416,8.793214096781211e-06,3.751972248725189e-05,3.5785442358057914e-07,8.009876776674672e-07,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.23864450286916,-0.14092913261704254,-0.1854076094863082
228.6057931034,13.6648713665,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025630365059472266,0.0007824391488185408,0.9957166883395888,0.002186554290273883,0.0006233319607687468,0.0013772480048124074,6.276352189950058e-05,3.341388265654874e-05,0.6547085543776886,0.2693725710386622,0.013522293293852254,0.06060414207099033,0.00050950168874282,0.0012829375300637894,0.025520582217952434,5.604218468207491e-05,1.5976225707739626e-05,3.529936914077182e-05,1.608651978702382e-06,8.564100105417132e-07,0.0005122696040114961,0.00021076764519855276,1.058037165491642e-05,4.7419053336903593e-05,3.986540676615412e-07,1.0038205490104724e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.200112798385412,-0.18155339352826516,-0.23833681167339016
228.6057931034,14.8815475355,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025633717924866753,0.0008496432979011267,0.9948113910873895,0.002729969908091148,0.0007106561742357839,0.0016412403329368053,6.723973119586174e-05,3.950276615101226e-05,0.6074592717910976,0.30972776184580575,0.014242652734439266,0.06666468569695104,0.0005052688758782088,0.001400359055828055,0.025500714587578445,6.99792785673829e-05,1.8216759911925045e-05,4.207109174141646e-05,1.7236043028185833e-06,1.0126027647670226e-06,0.0005161236990252051,0.0002631581170262052,1.2101174440149477e-05,5.664120340909955e-05,4.292983140279564e-07,1.1898056864394567e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.163103971244052,-0.22110852517672264,-0.28976294469253006
228.6057931034,16.0982237045,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02563731124898885,0.000916826648636548,0.9939311328162503,0.0032820490714523874,0.0007850996859367188,0.0018860131041172712,7.064290834211504e-05,4.5062413901149645e-05,0.5671713442926024,0.34506702773223513,0.014626967672783838,0.07115608651390004,0.0004944456833655286,0.0014841281051131228,0.025481721812070285,8.41429135792797e-05,2.0127845009843055e-05,4.83523049699261e-05,1.8110942287005942e-06,1.1552791308145353e-06,0.0005199978027904725,0.00031636664659071993,1.3410393751153534e-05,6.523779632863125e-05,4.5332097881282535e-07,1.3606881967581749e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.127394163302839,-0.2596802429082832,-0.33983510375873216
228.6057931034,17.3148998735,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025641117673400455,0.0009839852724852632,0.9930724050860834,0.0038417799550228,0.0008491875557028246,0.0021131681179734725,7.33098136706988e-05,5.014947154686096e-05,0.5324183715321636,0.3763202800029138,0.014786045388705914,0.07445204576256959,0.0004804882055268186,0.001542769108120299,0.02546348639701907,9.850753190205072e-05,2.177411804256343e-05,5.4183992376635985e-05,1.8797455589454491e-06,1.2858885011919099e-06,0.0005238918363882362,0.0003702936132603977,1.454925090078526e-05,7.325971653676732e-05,4.7279331784126174e-07,1.518062081235599e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.092807097046816,-0.29734729614209066,-0.38868168766264866
228.6057931034,18.5315760425,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025645113978085273,0.0010511163281125273,0.9922323865535614,0.004408285038451035,0.0009048449709764984,0.00232421842889967,7.545041110584467e-05,5.4814597005519376e-05,0.5021380001583979,0.40419291351037884,0.014793080311933092,0.07682830753442071,0.00046522786522506734,0.00158247061964433,0.025445912645913647,0.00011305097225896482,2.3204852413189564e-05,5.960484651909832e-05,1.9349343925027773e-06,1.405726587869356e-06,0.0005278054509322629,0.00042485377109813374,1.5549248258952834e-05,8.075548851068032e-05,4.890086054310025e-07,1.663360707066504e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.05920006165954,-0.33418076909594774,-0.4364136929284559
228.6057931034,19.7482522115,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025649280191163863,0.0011182177464623662,0.9914087643283438,0.004980799445191493,0.0009535614222633773,0.002520569769718343,7.720227130974626e-05,5.9102763173112824e-05,0.4755230137561706,0.4292308240954631,0.014697319773023935,0.07849139278112421,0.00044965784227587124,0.0016077917519423542,0.02542892118023323,0.00012775392054571012,2.445816409911808e-05,6.465080026488316e-05,1.980182688217933e-06,1.5159433326991717e-06,0.0005317382728334179,0.0004799735248322131,1.64348037956276e-05,8.777046835240115e-05,5.028153790688548e-07,1.797861269637759e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,13.026455218840056,-0.37024776508889623,-0.4831309176068661
228.6057931034,20.9649283804,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02565359898406152,0.0011852880008315224,0.9905996142432513,0.005558653890454883,0.0009965047811956562,0.0027035141449140085,7.865921010159695e-05,6.305373008253691e-05,0.4519492013004396,0.45186396870703593,0.014532410517405864,0.07959796660244656,0.00043431896182699213,0.0016221339108451124,0.025412445257562404,0.000142599477796923,2.5563934042493333e-05,6.935486772136195e-05,2.017891832349409e-06,1.6175551059866584e-06,0.0005356899652868013,0.0005355889401165603,1.7225091809438987e-05,9.434651470446817e-05,5.147930539871378e-07,1.9226958602666223e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.994473865048864,-0.4055988869138183,-0.5289111366674835
228.6057931034,22.1816045494,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025658055229718018,0.0012523259592692342,0.9898033168511016,0.006141260860430022,0.001034601907208076,0.0028742304636732246,7.988734578641776e-05,6.670257180061068e-05,0.43092638796783017,0.4724362345182395,0.01432162951710292,0.08026818560493568,0.00041949981628227153,0.0016280625756093365,0.025396428170323646,0.0001575728103370191,2.654587287591641e-05,7.374716397986563e-05,2.0497539303434878e-06,1.7114582712243007e-06,0.0005396603021862391,0.0005916441605865993,1.7935348423304494e-05,0.00010052193253650201,5.253505098389632e-07,2.0388650267503023e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.963172349361166,-0.4402871714597332,-0.57383022875268
228.6057931034,23.3982807184,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025662635660986106,0.0013193307669826413,0.9890184961511683,0.006728103158293367,0.0010685965671026637,0.003033789338521577,8.093458074683096e-05,7.008020416721844e-05,0.41206432647296365,0.49122646647873663,0.014081239817419437,0.08059509087905475,0.0004053451664150915,0.0016275311854104066,0.025380821328703822,0.00017266086004081262,2.7423004370136148e-05,7.785503046666327e-05,2.076994658080584e-06,1.798442746590847e-06,0.0005436491438917606,0.0006480901907815643,1.8577812928382493e-05,0.00010633158306449898,5.347843492991291e-07,2.147251967135679e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.932479154375393,-0.47435661871939416,-0.6179515769141926
228.6057931034,24.6149568874,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025667328598043146,0.001386301768472176,0.9882439736970375,0.00731872430541519,0.0010990916604553197,0.0031831600119489696,8.183644442608933e-05,7.32138807169937e-05,0.39504850232385574,0.5084635265069068,0.013822687111341362,0.08065132790909431,0.00039191671839218224,0.0016220394304096223,0.02536558280791777,0.00018785210166557677,2.8210746808275555e-05,8.170321400684515e-05,2.1005229103799315e-06,1.879204734301012e-06,0.0005476564374038458,0.0007048838860001241,1.9162415587490084e-05,0.0001118070785100068,5.43314839800894e-07,2.2486361309084606e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.90233267130603,-0.5078480632473781,-0.6613325936776615
228.6057931034,25.8316330564,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025672123725063285,0.0014532384480917078,0.9874787333618876,0.007912720424170785,0.0011265804465569731,0.0033232182944957956,8.261982773591531e-05,7.612764515287273e-05,0.3796226261020922,0.5243373035502561,0.013554064276230746,0.08049403104970086,0.00037922813073395844,0.0016127468909862511,0.025350676218735158,0.00020313633773114763,2.892171261024766e-05,8.531407122168986e-05,2.121026439779833e-06,1.954358325262263e-06,0.0005516821960171031,0.0007619871292879649,1.9697287334124824e-05,0.00011697702076331301,5.51108900180537e-07,2.343705789021586e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.872679497626551,-0.5407963339955764,-0.7040223832169072
228.6057931034,27.0483092254,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02567701190442599,0.0015201403859800122,0.9867218937832605,0.008509733335147663,0.0011514699339761824,0.003454754766884341,8.330544512447056e-05,7.884273560680743e-05,0.3655757605522369,0.5390068929579193,0.013281103715734476,0.0801684214840594,0.0003672655965603754,0.0016005556934894432,0.025336069813030535,0.00021850452415007722,2.9566307202295043e-05,8.870777927616166e-05,2.1390349061645365e-06,2.0244458607535052e-06,0.0005557264777508139,0.0008193661463069385,2.018914212867718e-05,0.00012186725517818635,5.582952657124685e-07,2.433069349683548e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.843473099577045,-0.5732329039627917,-0.7460647840320096
228.6057931034,28.2649853944,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025681985020830453,0.0015870072354007832,0.985972686537041,0.009109444639988805,0.0011740986031258684,0.003578482777417563,8.390950191509573e-05,8.137794051189748e-05,0.3527327353676605,0.5526067449356832,0.013007859509111526,0.0797104887221387,0.00035600013003781947,0.0015861713353683047,0.025321735766592246,0.00023394862079227673,3.0153182738456512e-05,9.190254108693761e-05,2.1549625712888327e-06,2.0899470492525827e-06,0.0005597894031911869,0.0008769909025442043,2.064356715803687e-05,0.00012650112233936667,5.649747821736392e-07,2.5172653858148217e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.814672707187635,-0.6051870226024203,-0.7874998122399219
228.6057931034,29.4816615634,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.025687035848341578,0.0016538386893695531,0.9852304384588971,0.009711570681876667,0.0011947500017835688,0.003695046094620372,8.444485127612746e-05,8.374991154631464e-05,0.34094685650446943,0.5652514040578668,0.012737182717945402,0.07914901379919656,0.0003453949465243475,0.0015701479739975135,0.02530764959157098,0.000249461464249069,3.06895861256207e-05,9.491478149378804e-05,2.169137921937759e-06,2.1512869801856203e-06,0.0005638711023060208,0.0009348346412513621,2.1065245572507346e-05,0.0001308997012465559,5.712275256746938e-07,2.5967714674323068e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.786242482855174,-0.6366815417408915,-0.828359739914907
228.6057931034,30.6983377324,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02569215793774831,0.001720634472349868,0.9844945573676149,0.010315858180759412,0.001213663259587899,0.00380502594444382,8.49218129989478e-05,8.597343459500085e-05,0.33009436078609333,0.5770391437077378,0.012471056114121365,0.07850710705015604,0.0003354099209111266,0.0015529224209803012,0.025293789656742376,0.00026503665764348374,3.1181628148574725e-05,9.775932752188056e-05,2.181824631928894e-06,2.2088430600654365e-06,0.0005679717362968466,0.000992873442558783,2.1458129056566808e-05,0.00013508203471495982,5.771178722878273e-07,2.67201185042372e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.758150777044978,-0.667738508370908,-0.8686748908916311
228.6057931034,31.9150139014,0.9764530235469765,0.01727998272001728,0.0013519986480013519,0.004722995277004723,8.7999912000088e-05,0.00010399989600010399,0.02569734551979999,0.0017873943308202107,0.9837645203062645,0.010922080475360784,0.0012310413114185797,0.003908947477094939,8.534876442935023e-05,8.806166543194755e-05,0.3200701088414883,0.5880548246097946,0.012210832585164312,0.07780338978522998,0.0003260042532568439,0.0015348399250659816,0.025280136788430375,0.0002806684757704074,3.163449392867094e-05,0.00010044957393765912,2.193236689229028e-06,2.262951043653783e-06,0.000572091498008284,0.0010510858597190204,2.182557293731739e-05,0.00013906533782071515,5.82698154094559e-07,2.7433641807794524e-06,13.379615829222107,0.025619780456636397,0.0004959830193508799,309.1473760575555,82.3795680252517,8.479841350040585,12.730369529736453,-0.6983824736033313,-0.9084771169123247
