T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_oxygen,rhoL6_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_oxygen,rhoV6_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_oxygen,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
213.8895172414,9.724235066,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026757815184881434,0.0005814300405362141,0.9906438354589038,0.0007650288128790268,0.004653663422559755,0.001712878565011025,0.001129896380547316,0.0010946973600991295,0.5045047761437702,0.15631277269472454,0.135982614129399,0.1121611665993949,0.029813962181769346,0.06122470825094189,0.02650746466325144,2.047049958612624e-05,0.00012452186579349673,4.5832888076709926e-05,3.0233558528751542e-05,2.9291709644910107e-05,0.00029333423244398596,9.088494176422171e-05,7.906437684547682e-05,6.521387164247524e-05,1.7334733239891303e-05,3.559788460016302e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.989848029802374,-0.15311344496000068
213.8895172414,10.9323504782,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026755424197779546,0.0006538434206950142,0.9886917951790947,0.0009897896463432485,0.0055125482923393575,0.0021277972264554016,0.001329161432331728,0.0013489082234355945,0.45411073177197436,0.1794867782995059,0.14375061806180828,0.1241142605751721,0.03130479129397048,0.06723281999756875,0.02645286838088085,2.648224185448381e-05,0.00014749056797228475,5.693011740067306e-05,3.5562277949363635e-05,3.609061172189252e-05,0.0002969173142361038,0.00011735624909287658,9.399039584055521e-05,8.115129269150287e-05,2.0468431823793155e-05,4.395973701018251e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.837324499778266,-0.17936153272054867
213.8895172414,12.1404658904,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026753367578818906,0.0007263826716383093,0.9868351053734818,0.00123169478265639,0.006289482827939252,0.002539527266229618,0.0015070250329321014,0.0015971647167607956,0.4137143066889146,0.2006710809910294,0.1481545768509875,0.13357560797268744,0.032068541546819596,0.07181588594956147,0.02640116231373925,3.295198326531986e-05,0.00016826484597652822,6.794090642987407e-05,4.0317994656514176e-05,4.272953475142175e-05,0.0003005149033876847,0.0001457639959308115,0.00010761691734846353,9.702700698491217e-05,2.3294032884322938e-05,5.216581510211458e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.68907718780882,-0.202116268035212
213.8895172414,13.3485813026,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026751662292178555,0.0007990201947299061,0.9850691885077335,0.0014907470121274303,0.006991005313977375,0.002945316191574507,0.001665702894353803,0.0018380400802334928,0.38061571208922046,0.22040433610216914,0.15023676256066737,0.14109607028212995,0.03234257974291312,0.07530453922289992,0.026352238265389263,3.9879960631507225e-05,0.00018702101324234843,7.879210410068669e-05,4.4560321308857315e-05,4.917062750589517e-05,0.00030411964039079084,0.00017610751555167088,0.00012004220727681511,0.00011273860955245199,2.5842374364249962e-05,6.016984759392735e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.54504932991236,-0.2215672278519918
213.8895172414,14.5566967148,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026750320192247254,0.000871730984302319,0.9833892398602301,0.0017667972278130142,0.007623612316506664,0.003342725132355578,0.0018072478207046673,0.0020703776423900864,0.353005246768303,0.23902966462715497,0.15069464176413183,0.14705755910799737,0.03228314520947004,0.0779297425229426,0.02630597703987179,4.726239155877294e-05,0.00020393407048811308,8.941896760518379e-05,4.8344457870590905e-05,5.5383264852804796e-05,0.0003077256112292158,0.00020836956482288301,0.000131365188394132,0.00012819463075031102,2.8142217949826012e-05,6.793377115595104e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.405156287110378,-0.2379078354823676
213.8895172414,15.764812127,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026749348053040023,0.000944492536666259,0.9817903221702068,0.0020595538020613,0.008193611232985147,0.003729675853598951,0.0019335419643096627,0.002293294976838193,0.3296248104990288,0.25676985390112866,0.15000949218229756,0.15173895387736075,0.031996102934329494,0.07986078660585456,0.026262251042837158,5.5091721485299616e-05,0.0002191737586824181,9.976639753293748e-05,5.1720986978477854e-05,6.134414552373319e-05,0.00031132817341636263,0.00024251721065050172,0.00014168284579527558,0.00014331630945871294,3.0220080423879598e-05,7.542791692152637e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.26928877205106,-0.25133372453750624
213.8895172414,16.9729275392,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026748747811305346,0.001017284822045739,0.9802674490445237,0.002368595833670322,0.008707012369278849,0.004104473353003635,0.0020462956551592815,0.002506173744364154,0.30957288835178964,0.27377113654395807,0.14852116543282945,0.15535327407318786,0.03155475784578426,0.08122677775245055,0.026220926782123576,6.335697262175598e-05,0.0002329016780557562,0.00010978952261771709,5.4735846427225466e-05,6.703700945931159e-05,0.00031492380063713574,0.0002785032219203801,0.00015108832734736166,0.00015803852776976582,3.2100176219845025e-05,8.263076815125045e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.137316383309118,-0.2620406831040274
213.8895172414,18.1810429513,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02674851697946135,0.0010900902524694652,0.9788156566851488,0.0026933896824326586,0.009169456527791955,0.004465806916551233,0.0021470513787420066,0.002708638809333378,0.2921867653602535,0.29012998040308935,0.14647378218138823,0.15806945884447188,0.03101068255553697,0.08212933065526011,0.026181867212605313,7.204417965285598e-05,0.0002452693636260758,0.00011945371213436658,5.743044026005646e-05,7.245207118268182e-05,0.0003185099448197951,0.0003162678635865647,0.00015966964219826696,0.0001723099762994821,3.3804442776215734e-05,8.952838278914068e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.00909138779276,-0.27022249964187317
213.8895172414,19.3891583635,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02674864918278784,0.0011628936186518653,0.9774300649965808,0.0030333078023175425,0.009586172181874018,0.004812733445746782,0.0022371914289822463,0.0029005301444987005,0.2769685182421492,0.30591015164864466,0.1440448634786812,0.16002553414963605,0.030400566363622872,0.08265036611726592,0.026144933909303055,8.113688626760511e-05,0.000256417156698748,0.00012873411855055038,5.9841848688585926e-05,7.758526327929666e-05,0.00032208492243125805,0.00035574096323303327,0.0001675088525389375,0.0001860926724839679,3.535262462765958e-05,9.611358333700888e-05,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.884452631916583,-0.2760766307980944
213.8895172414,20.5972737757,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02674913476250599,0.001235681969347751,0.976105926703532,0.003387649115501213,0.009961956783380996,0.005144648135974486,0.002317948112369806,0.0030818711492413497,0.26353686062953396,0.3211539693149255,0.14136457397035002,0.16133681124258822,0.029750693996477846,0.08285709084612444,0.026109988975873574,9.061668271862617e-05,0.000266473724496919,0.00013761488629485677,6.200310643027632e-05,8.243738669173607e-05,0.0003256477469384263,0.0003968441692669143,0.0001746816551596879,0.00019936098864452778,3.6762396147030054e-05,0.00010238501319116455,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.763229481171226,-0.27977345056927483
213.8895172414,21.8053891879,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02674996142483809,0.0013084444755920156,0.9748386704415392,0.003755658974929305,0.010301174806958253,0.005461245422699872,0.002390415114977741,0.0032528352388956645,0.2515949957669262,0.3358897988141377,0.13852881403773407,0.16210113301547313,0.029079956202911903,0.08280530216281681,0.026076896829751624,0.00010046373270420588,0.00027555602871664727,0.00014608810438879516,6.394351211500449e-05,8.701321716181302e-05,0.0003291980822978311,0.00043949315166607206,0.0001812572614379868,0.00021210033198130232,3.8049508044157844e-05,0.00010834614016466524,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.645245534099486,-0.28149522335435684
213.8895172414,23.0135046001,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026751114865043907,0.0013811722379397345,0.9736239315449762,0.004136548744365487,0.010607769773466658,0.005762476253628054,0.0024555597149288474,0.0034137139686349948,0.24090847222259604,0.3501372003359176,0.13560835513190872,0.16240236889880394,0.028401921373057176,0.0825416820377166,0.026045525628115303,0.00011065729060537429,0.00028376966767194737,0.00015415266416789197,6.568895999203607e-05,9.132065449135964e-05,0.00033273609371832534,0.0004835997805739125,0.00018729849534086465,0.00022430564329867537,3.922794530461376e-05,0.00011400427970334302,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.530322098181871,-0.28140950687854627
213.8895172414,24.2216200123,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02675257935935261,0.0014538580840793092,0.9724575759511067,0.004529513451022497,0.010885284601251394,0.006048503695739569,0.00251423492887434,0.0035648873720054643,0.23128967086231858,0.3639104057525396,0.13265534407006008,0.16231283402713156,0.027726288321019504,0.08210545696693058,0.02601574847423565,0.00012117616805773446,0.00029120944014411686,0.00016181307512561037,6.726226946276705e-05,9.536993232673014e-05,0.0003362623577472245,0.0005290740852839113,0.0001928620443725791,0.0002359798259001684,4.031008841702794e-05,0.00011936968235839787,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.418281233013037,-0.2796742218170589
213.8895172414,25.4297354245,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026754338294649203,0.001526496354952669,0.9713357159329538,0.004933747242069154,0.011136887664087465,0.006319660079495844,0.0025671913253360605,0.003706797756057824,0.2225866904838218,0.37722066627269596,0.12970801453741293,0.1618950538622693,0.02705992168527605,0.08152965315852402,0.025987444341745526,0.00013199914277461068,0.0002979600601145016,0.0001690783236740215,6.86835051851298e-05,9.917292115541757e-05,0.0003397777716845319,0.0005758259720780876,0.00019799881139950866,0.0002471322096056201,4.130687181787857e-05,0.00012445471836704228,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.308948326377172,-0.27643708614292883
213.8895172414,26.6378508366,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026756374625071203,0.0015990826919860693,0.9702547187190742,0.005348456306910613,0.011365401960359976,0.006576407449575216,0.0026150882193922112,0.0038399273446878546,0.21467524788727047,0.3900778017555813,0.12679414751879714,0.16120312049555607,0.026407599647635217,0.08084208269515977,0.025960498735790635,0.00014310530061352515,0.00030409695261591016,0.00017596082140794352,6.99702800756684e-05,0.00010274253456752315,0.0003432834732943532,0.0006237666613153232,0.00020275432674243693,0.0002577771198785885,4.2227935533430896e-05,0.00012927317522193652,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.20215417107517,-0.27183535401579206
213.8895172414,27.8459662488,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02675867125088912,0.0016716138337601752,0.9692112089001422,0.005772869197619606,0.011573335523730527,0.006819302452915975,0.002658504086685935,0.003964779838905711,0.2074526809946115,0.4024911868263876,0.12393364160088292,0.16028378762845052,0.025772559775776433,0.08006614317389099,0.025934804111635724,0.0001544743090334871,0.0003096870805557418,0.00018247547249796036,7.113803687477416e-05,0.00010609224029143105,0.00034678077140122917,0.0006728098358655408,0.00020716918976831144,0.00026793259672719594,4.3081767452598924e-05,0.000133839672545299,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,14.097736550649628,-0.26599592772104685
213.8895172414,29.054081661,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026761211321026216,0.0017440874280014174,0.968202065622129,0.00620624465579402,0.011762911721266566,0.007048966190907018,0.0026979461107281867,0.00408186569917516,0.20083344547714574,0.4144703419460113,0.12114043936002739,0.15917739064856007,0.02515690099569678,0.0792214815725588,0.025910260079567884,0.00016608662474369338,0.0003147897663233908,0.00018863887382963192,7.22003060019378e-05,0.00010923567055967489,0.000350271087378898,0.0007228725126674868,0.00021127951731039182,0.000277619285852224,4.387583475407109e-05,0.00013816919003834576,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.995541369081545,-0.25903511541515023
213.8895172414,30.2621970732,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02676397846475357,0.0018165018624915939,0.9672244155991575,0.006647877175240117,0.011936098499928985,0.007266059102638293,0.0027338588329619724,0.004191690790073167,0.19474568914357254,0.4260252514539617,0.11842398141460864,0.15791864201496278,0.02456188167664821,0.0783245542962462,0.025886773429679707,0.00017792364155445328,0.0003194574832052767,0.00019446864934663792,7.316893893107056e-05,0.00011218632203642412,0.0003537559070415085,0.000773875662734571,0.0002151173828033065,0.00028685950734232314,4.461670381192963e-05,0.0001422766987579552,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.895423377120705,-0.2510596874268529
213.8895172414,31.4703124854,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026766956960624498,0.0018888561165471775,0.9662756229481029,0.007097100599582519,0.012094635968360159,0.007471260626687792,0.0027666319145068364,0.0042947479427597884,0.18912861543566692,0.4371664974938078,0.11579030997059987,0.15653733096433775,0.023988141862679627,0.07738910427290799,0.025864258011552496,0.00018996778629424763,0.00032373660041951736,0.00019998291163616055,7.405431738149464e-05,0.00011495733334058187,0.0003572367420797584,0.0008257446127406852,0.0002187112352248612,0.00029567649505995926,4.5310148481923817e-05,0.00014617688295998955,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.79724655693695,-0.24216692459633116
213.8895172414,32.6784278976,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026770131851882945,0.001961149633193368,0.9653532767652825,0.0075532900810322,0.012240061950835534,0.007665253191677806,0.002796607045474406,0.004391510965697608,0.1839304323654664,0.44790527428945187,0.11324290978286432,0.15505894450984628,0.023435869603320947,0.07642656944905007,0.025842634502653863,0.00020220257138475162,0.0003276680722990828,0.00020519983861928145,7.486553934525465e-05,0.00011756132758071477,0.00036071509996663204,0.0008784092643781335,0.00022208629098241403,0.00030409379214883586,4.596124707612048e-05,0.00014988393864123203,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.7008842288898,-0.23244530562614507
213.8895172414,33.8865433098,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026773489017741237,0.0020333822111100997,0.9644551772494975,0.008015862722809778,0.012373735336749807,0.007848709985998509,0.0028240840551376186,0.004482430649806872,0.17910674105929458,0.45825332896115634,0.11078335087185555,0.15350522015264945,0.022904925769099322,0.07544643318594485,0.0258218300961931,0.00021461261257686893,0.0003312880671469076,0.00021013735061356707,7.561058343540516e-05,0.00012001030777539101,0.0003641924611598725,0.0009318041672916,0.00022526489494999964,0.000312134783970937,4.657446860568388e-05,0.00015341143513200695,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.606218941286356,-0.22197512894509508
213.8895172414,35.0946587219,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026777015209401206,0.0021055539147288634,0.9635793210445673,0.008484277203032032,0.012496857183375629,0.008022285928171407,0.002849326286272855,0.004567932354580733,0.1746192580772063,0.46822286134761654,0.10841178063647913,0.15189463735950767,0.02239493784070516,0.07445652473848513,0.02580177813507487,0.00022718361970636464,0.0003346285348689639,0.00021481287231281103,7.629645330407489e-05,0.00012231559413412415,0.0003676702624315114,0.000985868478676024,0.00022826684912186543,0.00031982234831863244,4.715374904060631e-05,0.00015677222714022382,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.513142197984187,-0.2108291510354494
213.8895172414,36.3027741341,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02678069805877425,0.002177665000540666,0.9627238863401754,0.008958032642402459,0.012610489622759938,0.008186611278422596,0.002872565301623862,0.00464841481461568,0.17043479374948894,0.4778264050850246,0.1061273009834023,0.15024285325258688,0.021905370391808402,0.07346327653768875,0.02578241771404594,0.0002399023673968239,0.00033771771496043994,0.0002192431647719914,7.692930399690043e-05,0.0001244877936021556,0.0003711498852226292,0.0010405458386878246,0.0002311097089534002,0.0003271786031095258,4.7702558426120935e-05,0.00015997840614116507,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.421554071003836,-0.19907321319427318
213.8895172414,37.5108895463,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026784526066747884,0.0022497158574839287,0.9618872181457748,0.009436666936964048,0.012715572684216785,0.008342287379442065,0.002894004991068237,0.004724249862534085,0.16652442875658302,0.487076704651419,0.1039282573262912,0.14856308726122053,0.021435577994439278,0.07247194401004696,0.025763693267697115,0.00025275665155633143,0.00034058058801403183,0.00022344421377096788,7.751455212056567e-05,0.0001265367935888743,0.00037463264803213757,0.0010957841862653133,0.0002338090485476276,0.00033422473324833644,4.8223959728423593e-05,0.00016304128166209005,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.331362737301708,-0.18676685186510866
213.8895172414,38.7190049585,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02678848857670716,0.0023217069593859554,0.9610678140405893,0.009919754737162613,0.012812939180400421,0.008489884076595067,0.0029138251460409633,0.0047957828192117845,0.1628628455653124,0.4959865976473243,0.10181245982979144,0.14686645920027697,0.020984844826229178,0.07148679293106583,0.025745554157867247,0.0002657352364602174,0.00034323927486820026,0.00022743116260343497,7.805697163924042e-05,0.00012847177326882336,0.0003781198019743859,0.0011515355355199545,0.0002363786965390298,0.00034098088042565654,4.872066027469064e-05,0.00016597138465223826,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.242483970981091,-0.17396389020872505
213.8895172414,39.9271203707,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02679257573786278,0.0023936388242856333,0.9602643105784784,0.010406905235236694,0.012903327826951222,0.008629938439970782,0.0029321845646582047,0.004863333354704708,0.15942777888795417,0.5045689115455855,0.09977735213805347,0.14516228479595839,0.0205524141302117,0.07051125850223675,0.02572795426954047,0.0002788277967118398,0.000345713388074063,0.00023121827926601054,7.856077702599715e-05,0.00013030122724440018,0.0003816125212158325,0.0012077557362030569,0.00023883094386206393,0.00034746608070961406,4.919505639487137e-05,0.00016877848590019434,16.679117904660547,0.026770986818513504,0.00027861658935129506,309.1473760575555,82.3795680252517,4.636118962441236,78.10632090691534,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,13.154840628157892,-0.1607094239514133
217.3618965517,5.6894802774,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02650762489598337,0.0003388772463863737,0.9993997657125477,3.8672896496439955e-05,0.00031978278733002584,9.765135541349675e-05,8.001139816185932e-05,6.411585005032629e-05,0.9510433288442485,0.012964065852774773,0.015799110503726194,0.010624871777367645,0.0035877009210742252,0.005980922100808929,0.02649171411064188,1.0251266339688199e-06,8.476682174736348e-06,2.588505499885327e-06,2.12091212987774e-06,1.6995589030211658e-06,0.00032228694447286946,4.393226938159931e-06,5.353959062856767e-06,3.600527291122644e-06,1.21579020899149e-06,2.0267984123735356e-06,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.84709884356029,-0.00936888106067002
217.3618965517,6.8695339292,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026503833070814355,0.00040808225284089404,0.9971002342365571,0.00019997570389138143,0.0015170437954572509,0.0004884310566358455,0.00037605079501969695,0.0003182644124387382,0.798913017018271,0.055596021039547694,0.062495052463061834,0.04422058937956814,0.014061829174535558,0.02471349092501594,0.026426978163075602,5.300122674155774e-06,4.0207475515913615e-05,1.2945295191677922e-05,9.966787497349075e-06,8.43522685965713e-06,0.00032602222380873156,2.2687749514808367e-05,2.5503121800536138e-05,1.8045637735966277e-05,5.73838292860828e-06,1.0085137052243495e-05,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.687987115939386,-0.04395875323603171
217.3618965517,8.049587581,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026500271160935732,0.0004775389196333595,0.9948999242129388,0.00037630846669939544,0.0026187886790151895,0.0008874930355726941,0.0006436338074931304,0.0005738517982807267,0.6906279175021565,0.08924913694917994,0.09253364021628614,0.06878220698632702,0.020646869380842113,0.03816022896520817,0.02636511776963729,9.972276407689933e-06,6.93986101070912e-05,2.3518806096118377e-05,1.7056470426913465e-05,1.520722826062985e-05,0.0003298017095926167,4.261993643692113e-05,4.418841457862727e-05,3.2846180814248716e-05,9.859683697938433e-06,1.822299451300714e-05,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.532633035816584,-0.07504526122193766
217.3618965517,9.2296412329,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.02649696778651836,0.0005472025518947797,0.9927965196232541,0.0005682945003377524,0.0036290323547856058,0.0012921263337807118,0.0008849974039407205,0.0008290297839012107,0.6096877590031781,0.11740206351239311,0.11230057572549446,0.08753431338811653,0.0248669103984035,0.04820837797241413,0.026306097399024907,1.5058081068704972e-05,9.615835340098706e-05,3.423742984229959e-05,2.344974770336965e-05,2.1966775478094658e-05,0.00033362269758554846,6.424270875169451e-05,6.145116161624352e-05,4.789899966433474e-05,1.3607236827745227e-05,2.6379747449213098e-05,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.381105399746165,-0.10279893587149225
217.3618965517,10.4096948847,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026493949845613863,0.0006170369396905528,0.9907873427102641,0.0007764118851580701,0.004552415540101087,0.0016995090178619152,0.001102325499493195,0.0010819953471215454,0.5469306989725933,0.14196914786472845,0.12535966640579815,0.10226414835329849,0.027566977887896228,0.05590936051568539,0.02624987016543477,2.057021754491642e-05,0.00012061146899583133,4.5026706681402055e-05,2.920495649711396e-05,2.8666330459825783e-05,0.0003374764447168639,8.760020852892761e-05,7.735154491966229e-05,6.310075713997997e-05,1.7009843672464626e-05,3.449814071265434e-05,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.233446566564153,-0.12736181110224898
217.3618965517,11.5897485365,0.96,0.01057,0.012932,0.008675,0.002938,0.004885,0.026491241283106357,0.0006870107214918976,0.9888693017193805,0.0010009964013777423,0.005394080480233133,0.002106826480444055,0.001297734120013464,0.0013310607985513234,0.49686803032489346,0.16407947963812547,0.1338580808722118,0.11404405841535264,0.029251749295815796,0.06189860145360084,0.026196375269305006,2.651763719241895e-05,0.00014289588750235013,5.581244863508122e-05,3.437858769459638e-05,3.526145277690733e-05,0.00034135366399976313,0.0001127243616882037,9.196193671753901e-05,7.834949085379553e-05,2.009626538861852e-05,4.2525002843977736e-05,15.888107703756354,0.026508621351561745,0.0003213434558832954,309.1473760575555,82.3795680252517,5.389702096675188,78.03046775799581,34.052431631256816,56.55314330349872,61.77794369140718,55.44611770258769,63.65845399182276,3.87,15.08967057410467,-0.1488808263868986
