temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,34.949918184247004,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.39747433395026727,50.063345108614264,2.4525186130473764,1212.1695435395668,18.43405614864564,0.9827897059508103,0.01161866551088645,0.0012827985440251582,0.004128993067696183,8.694978441390077e-05,9.288714216802649e-05,0.09111745554202738,0.8082562645626371,0.011020356544981997,0.08771457507532242,0.0002347194797082991,0.0016566287953227188,17.348396875754382,0.7098147665827824,1.0000000014168358,1.769120645214773,4.048693468859081,4.857806247236566,3.2576073980102094,5.321640488999027,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,36.57356190350046,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.4159395189753265,50.063345108614264,2.4525186130473764,1211.7384883513944,18.866306288548447,0.9820896957401312,0.012227487474664771,0.0012928739727104074,0.0042084213128963524,8.712059854080375e-05,9.44009010565615e-05,0.08819130045389204,0.8134834834321443,0.010669231254686062,0.08581274830057556,0.00022656757421597935,0.001616668984485968,17.250095330286015,0.713951265992268,1.0000000014005446,1.7589570391339975,4.028159868606445,4.810009161916482,3.2409499596625917,5.26768619519023,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.19720562275392,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.4344047040003857,50.063345108614264,2.4525186130473764,1211.3107058357655,19.29400986969888,0.9813951098866144,0.012836417304960738,0.0013021278870405909,0.004283253041187407,8.727281021904279e-05,9.581906997776632e-05,0.08552354879352622,0.818339116292116,0.010342398211028834,0.08399706947545867,0.00021907742933992784,0.0015787897985303212,17.153148248334855,0.718021055836995,1.0000000013783905,1.7489389231469663,4.008021358542534,4.763114288258824,3.224639729700212,5.214769928898825,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,39.82084934200738,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.45286988902544495,50.063345108614264,2.4525186130473764,1210.885998811076,19.71766229723711,0.9807055654094374,0.013445326848247624,0.001310654604933372,0.004353893545148487,8.740883359957653e-05,9.715075863358724e-05,0.08308279202027763,0.8228610950963262,0.010037518631693354,0.08226356049897555,0.00021217313935304987,0.0015428606133740515,17.057485900924732,0.7220395267211764,1.00000000135295,1.739159885665559,3.988258948014272,4.717087212395452,3.2086586704050495,5.162851324973839,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,41.44449306126083,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.4713350740505041,50.063345108614264,2.4525186130473764,1210.464191940913,20.13770265603604,0.9800207242242691,0.014054102733930433,0.0013185347813464397,0.0044207035809871766,8.753069073666646e-05,9.840398873020269e-05,0.08084252970240122,0.8270822135548666,0.009752532451610169,0.0806081772594903,0.00020578991891687627,0.0015087571127148048,16.96304596908712,0.7260058752071217,1.0000000013254815,1.7295475033880534,3.968855484130158,4.671896388969517,3.1929905563391308,5.111893405171238,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,43.06813678051429,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.48980025907556335,50.063345108614264,2.4525186130473764,1210.0451288356826,20.55452129836566,0.9793402867756605,0.014662644392130544,0.0013258377712749288,0.004484005125337321,8.764008756615416e-05,9.958584803046034e-05,0.0787802461265448,0.8310309919460863,0.009485620355040596,0.07902690740114439,0.0001998721499672177,0.001476362021216816,16.86977253437653,0.7299113526538284,1.000000001298285,1.720065409117418,3.9497954058523628,4.62751277752088,3.1776207278784594,5.061862148291753,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,44.691780499767745,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.5082654441006226,50.063345108614264,2.4525186130473764,1209.6286695916124,20.968466256324685,0.9786639867154169,0.015270862375478353,0.0013326235225307643,0.004544086294077206,8.773847295394178e-05,0.00010070261954279234,0.07687668790287892,0.8347323687238788,0.009235171295228084,0.07751583487426887,0.00019437182379107739,0.0014455653799543854,16.77761522570971,0.7337570417848938,1.0000000012738524,1.7107107926009952,3.9310645364678405,4.583909534184985,3.1625358837694364,5.012887011302831,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,46.3154242190212,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.5267306291256818,50.063345108614264,2.4525186130473764,1209.214688693761,21.379848682175243,0.9779915864321114,0.015878676933397406,0.0013389441032892288,0.004601205555862339,8.782708504444311e-05,0.00010175989029528373,0.07511529329290623,0.8382082589101401,0.008999754754696995,0.07607118122595403,0.00018924728864796187,0.0014162645276546606,16.686528500718612,0.7375438918890148,1.0000000012555665,1.701511484574294,3.912649907730296,4.541137441217769,3.147723905767971,4.964865432885547,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,47.93906793827466,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.545195814150741,50.063345108614264,2.4525186130473764,1208.8030732234672,21.788947481648208,0.9773228732779784,0.01648601679631131,0.0013448449435542365,0.0046555953509021765,8.790698797519651e-05,0.00010276264327874447,0.07348173733286366,0.8414780088701277,0.008778097059697369,0.07468933060420437,0.00018446223564742872,0.0013883638974594398,16.59647102995624,0.7412976654933723,1.0000000012431363,1.6925182526871554,3.8945396104562633,4.49926501738483,3.1331737099756785,4.917670810135611,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,49.56271165752812,0.9764530235469764,0.017279982720017278,0.0013519986480013517,0.004722995277004722,8.799991200008798e-05,0.00010399989600010398,307.73,87.93,0.6499203847528677,0.5636609991758003,50.063345108614264,2.4525186130473764,1208.3937211677376,22.196012792865872,0.9766576562186279,0.01709281827345951,0.0013503658520261654,0.004707465218985992,8.797910122465104e-05,0.00010371533567571725,0.07196356352511184,0.844558773716927,0.008569060996857872,0.07336684221553687,0.00017998486672741887,0.0013617746788389755,16.507412772493208,0.74500170068699,1.0000000002774148,1.683640849133726,3.876722534404469,4.458092031880681,3.1188749915252614,4.87127826565583,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
