CO2,H2,Ar,N2,CH4,O2,CO,H2S,feed_source,template_name,mixture_size,active_components
0.96,0.006208665905988681,0.003717961093597153,0.02077785373866521,0.008597456570993457,3.567614149878739e-05,0.0006621905361406866,1.9601311605898287e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.005306803075665026,0.0007594010662987954,0.02369848246051185,0.009533479161237065,1.2729176418703637e-05,0.0006863364467007676,2.7686131678259364e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.001482522708480081,0.0038328682600464715,0.023984729379412466,0.009955424365029613,7.73687643896754e-06,0.000733935917931031,2.782492661408353e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.005803945555993936,0.003639545779332839,0.02145828951429958,0.008554453270753687,2.0291654049002684e-05,0.0005199791069481054,3.495118622882309e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.96,0.007092732233625081,0.0026725099073009726,0.02364328352065972,0.0061582696187569355,2.6807565163198903e-05,0.00040400135143157673,2.395803062545465e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.003338688062656348,0.0019057954885531503,0.019143560351600242,0.004884154605991107,2.9061406012966342e-05,0.0006940342135276157,4.705871658594971e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0011480518787420615,0.0013805684703343272,0.017727285084347618,0.009407482107683973,1.0916663342232331e-05,0.0003225674340454108,3.1283615044048132e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004459082003702168,0.002280544526698045,0.020247614582450536,0.002749663922203761,3.2559407011290933e-05,0.00022899483399366414,1.5407239405622327e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.003767630070636425,0.0024344672608271663,0.022115471143880898,0.0014714153965593771,7.1381045688172275e-06,0.00020132679724643441,2.551226280912047e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004157967776884184,0.0013835426189280002,0.023674692853370875,0.0005959050465312779,2.007060692498667e-05,0.0001650672217191131,2.753875641590063e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0003705959965486217,0.003659972807859699,0.02395228324228626,0.0012350012819838452,3.774532143045732e-05,0.0007396368523494569,4.764497541686907e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0015185561415691012,0.00011493463200568793,0.018545215351505565,0.009467141555068885,3.1914394940477743e-06,0.0003506569438656988,3.0393649104270897e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.002253604869487696,0.002577870986871334,0.015737090207359014,0.00924948090188682,9.096174394733794e-06,0.0001712663395313708,1.5905204690559246e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0014548836072606221,0.0008273560397136626,0.021860460708136617,0.005758299498022654,1.768315331433467e-05,8.049802436625953e-05,8.189691858755272e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0040377907126540125,0.0014364363799752628,0.023747613651731656,0.000575222901729447,1.3071321477122401e-05,0.0001854908134034645,4.374219029061315e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0018622467480040297,0.0024340267190587897,0.020923462686395684,0.00434015937167332,2.442195700369214e-05,0.00041237593862989975,3.3065792346135276e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0047647442190441895,0.002761115206139467,0.014544510624105158,0.0074290759411483175,3.58629173953271e-05,0.0004625608405332717,2.1302516342915613e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.007453884496635666,0.003996002614816575,0.008096043525894402,0.009830221687283033,2.8282285282866847e-05,0.000594523606456894,1.041783630591649e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.005472250829399234,0.0006847632639938262,0.01824910825093975,0.004971037240726946,1.8834804143922802e-06,0.0006163172743921153,4.639660133762464e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0033416504235566115,0.002840503601194566,0.0197963842351642,0.00348258872292999,2.2213119677726156e-05,0.0005156754393340601,9.844581428733617e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.004207781991609405,0.003773483695152239,0.01503858171270742,0.0063959909441364225,4.751559076371299e-06,0.0005784202054154704,9.898919027009012e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.00665582976906939,0.002303521577850165,0.017826690061118956,0.003018118259231703,4.080547053657009e-06,0.00019148767239899115,2.7211327716358207e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0022519786567688103,0.0022316229585260315,0.01964023530077636,0.0055388885642390796,1.954222533062273e-05,0.0003129559103637605,4.776383995359554e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,7.880916013615207e-05,0.003934166015513713,0.01575653659049206,0.009921666543683537,1.1352538226707077e-05,0.0002957571816563725,1.7119702914889553e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.97,0.0021258438655297786,0.0002775944373879932,0.022096426465725648,0.005128812833274902,3.0147600179498847e-05,0.000337661721686448,3.513076215755758e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007367665321801475,0.0024083188355060723,0.00867829266865277,0.0011694695703692414,3.569836762228649e-05,0.00033771378696759776,2.8414490805736846e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007330742202334488,8.845593694834353e-05,0.005390788512148074,0.006941342698812892,3.964881131408294e-06,0.00024017974173517353,4.5260268896408355e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0071331203485165045,0.00020888811368426646,0.002577053101859569,0.009890572435492965,2.678081011476681e-05,0.0001618559848826895,1.729205449255899e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0036459507044837415,0.0014009010493478144,0.00626064349357229,0.008080330204263379,1.7105026793045975e-06,0.0006102582180106385,2.058276428512995e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0034842387616631824,0.000923228188663603,0.0075683673923048886,0.007600078533925693,3.269269841314313e-05,0.0003873067102119096,4.087714817598128e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0037858656236617974,0.0015433929980983652,0.00867892372851223,0.005859949726476521,9.60262879245457e-07,0.00012865193959290568,2.25572077895488e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.003222590169121728,0.0011350929139363592,0.006417710650581885,0.00865950665603736,2.7353200076238563e-05,0.0005354904409613193,2.255969285128022e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.007366816494706089,0.001250903069912913,0.0062235992701461925,0.0045281388329519515,1.0753353205663597e-05,0.0006193401376446568,4.488414325516949e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.006190183430988964,0.00030343562324016473,0.009504435162940382,0.0035019730408181104,1.033182806105911e-05,0.0004890391039031605,6.018100481736183e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0018196101341484104,0.0003033956172518821,0.013360237661535306,0.003912273401678295,1.4187192247473247e-05,0.0005883062760682261,1.9897170704241993e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.00042743541518855394,0.0008696940389590676,0.018451517278630546,2.714422126364045e-05,9.913551029380177e-06,0.00021140791120382883,2.887583725000425e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0003307897763646023,0.0006850283578829268,0.008446968772398913,0.009899217237065803,3.4309045668075382e-06,0.0006343687839840295,1.9616773693481916e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004494494511643033,0.0001314546926563769,0.014871824422018556,0.0002144736854941387,1.6301663301563175e-06,0.00028319434983097063,2.9281720267861297e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.005561376741785614,0.002270704247782019,0.004723077218535546,0.007381360298143384,3.0148328308266884e-05,3.215199559593578e-05,1.1811698492531553e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.003813914386572594,0.001107362080727726,0.014174645643743782,0.00016413089762111683,1.1435402170072028e-05,0.0007249894808136333,3.5221083510936658e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,8.288631423000292e-05,0.003003282968379161,0.009034175374916773,0.007370819294580356,1.297011156067146e-05,0.0004923928024362195,3.4731338968337836e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.004105531074995069,0.0033412897001886244,0.009237334840516146,0.0030177430488524185,2.95550280522727e-05,0.0002680643056365965,4.820017588904002e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.00028775132279308804,0.0036590274433740927,0.006353712762745952,0.008989575250317508,1.0236485731796466e-05,0.0006979074198593719,1.7893151782088237e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0028501232443531644,0.0027703928376765817,0.01075648562306473,0.003299374745518059,6.317638996892443e-06,0.00031649861878556935,8.072916050231272e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.98,0.0011625414468590476,0.001415240803788025,0.008286841862121544,0.008729419970880298,1.3593835964965613e-05,0.0003879184424975068,4.443637888628146e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0001538923381370494,6.554525479388735e-05,8.641333488668841e-05,0.009416568503988263,2.1637544890711314e-05,0.00025408979794337065,1.853225360039062e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00020706366956344083,0.00018267278642064469,0.007898995707705872,0.0010273758313416816,3.0506143910919577e-05,0.0006532681662772211,1.1769478022917055e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00013769993623215473,0.003978231782987227,0.0010885519864367258,0.004493165573862805,8.808532705688928e-06,0.00029023318050585173,3.3090072695554258e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0030758507755332706,0.0015155205399956886,0.0017307236609862007,0.003027524924943096,2.8641055764230296e-05,0.0006169554830375071,4.783559740017072e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0015049749846838744,8.804545029404694e-05,0.0013677392942442416,0.006771930529848445,1.6339679974820164e-05,0.00025038274153686636,5.873194177141389e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.001160850218157543,0.0023777664623469913,0.003997114686164481,0.0021902680321454846,3.407931534440124e-05,0.00023631303626260353,3.608249578503016e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00041562055891486953,0.0035157829118396384,0.002274421926638601,0.0037181919137152064,2.8263025266337886e-06,7.244986856100117e-05,7.065178040583881e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004488190770483659,0.002340341215993325,7.72227348922806e-05,0.002618855863413335,2.364896440791227e-06,0.00046912502880673546,3.8994899698816665e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0010687533125635419,0.0018054861543415962,0.005502112509124656,0.0015392505823813682,1.2248407543851592e-05,6.72760196401335e-05,4.873014404861896e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,6.980604261172569e-08,1.9283416204973655e-06,6.573383575659284e-09,0.00995953380711923,2.583104500327861e-05,1.0929376878857542e-05,1.7010499519575722e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0024121028438829815,0.0019668100826439753,0.0034672606263150313,0.001467036937494708,2.427667686026656e-05,0.0006575999907272198,4.912842075827727e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0021617417995054592,0.0001993299311145994,0.001333395638752686,0.005755251215301641,3.0245042245514652e-05,0.0005191091846259064,9.271884542011761e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004383091513398944,1.259749961200231e-05,0.0010933682480330428,0.004245335121577209,3.6350202804001134e-05,0.00022610812017920094,3.149294395609473e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.002565028563232538,0.0017705930184715628,0.0001767590706683254,0.005435125443019374,2.2005307654752175e-05,2.7602099214146055e-05,2.886497739309991e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.000294690102078394,0.0039040348731817546,4.713793128573884e-05,0.005356479649630202,2.9983704519727886e-05,0.00036750650800146086,1.6723130273043675e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0003935126154614158,1.3895070927703658e-05,0.00946490786332726,9.450856815506634e-05,2.0624443235534207e-05,7.785283845452936e-06,4.766155047575678e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0006321242253738605,3.8859364151848175e-06,0.00017235998048843165,0.009151246492095918,2.467385837763174e-05,1.3638500855163962e-05,2.071006393817868e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.0005094264579929373,8.26667850714851e-05,0.001255621882183052,0.007693083140584961,2.399117405872434e-05,0.0004351432487073558,6.731140149258797e-08,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.00025638617898455645,0.0006216552027391118,0.008994725113979564,5.977299757643393e-05,2.129565540956739e-05,4.348213283733593e-05,2.6827184734388267e-06,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.99,0.004819919530233728,0.0015797148164698718,0.00033306747917779124,0.0027202334489057106,1.8771309483478233e-06,0.0005444601486561134,7.27445608446613e-07,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0,industrial_range,bravo_dome_pipeline,2,"CO2,N2"
0.9988792612447677,1e-06,1e-06,0.001083943651641778,1.8472741996706677e-05,1.1577760607840516e-05,3.7446009859791068e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9988979876099487,1e-06,1e-06,0.0009504285726138875,4.2253690842362114e-05,9.758474800301214e-05,8.745378591999735e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9996034838897446,1e-06,1e-06,0.0003307054383354168,3.78108624998378e-05,2.426660926196893e-05,7.332001582019899e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.998474806848062,1e-06,1e-06,0.0013464975941813457,7.711319303986208e-05,8.927642090932034e-05,9.305943807481899e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9993053735997945,1e-06,1e-06,0.0005726402041512676,7.882445719009452e-05,3.880711444340852e-05,1.3546244207140136e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9986683223017172,1e-06,1e-06,0.0011497026329532023,8.255673352019661e-05,8.968052291775803e-05,6.737808891587597e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.999221520794968,1e-06,1e-06,0.0006526001893972571,3.057173648523182e-05,8.525689597617805e-05,7.050383173418588e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9987896521239633,1e-06,1e-06,0.001112912066185243,2.951433807844116e-05,5.734688272130406e-05,7.574589051680011e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9982438344235444,1e-06,1e-06,0.0016216018398320698,6.460074210981958e-05,6.69319112368733e-05,3.108327685514389e-08,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9991709698787252,1e-06,1e-06,0.0006307737890749089,8.952996869345614e-05,9.607992954732384e-05,9.646433959037657e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.998599603194884,1e-06,1e-06,0.0011981678685828933,9.585599651535954e-05,9.424803536975163e-05,9.124904648041702e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9996763035565226,1e-06,1e-06,0.00022585866318486567,2.190215033899623e-05,6.789134536146572e-05,5.04428459208314e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9982595298520577,1e-06,1e-06,0.0016665340917025619,2.2945464902466084e-05,4.197639489382462e-05,6.014196443421549e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9995914933147447,1e-06,1e-06,0.00022206615897458722,9.389174747680503e-05,8.516121391877672e-05,4.387564885147995e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9985911867585645,1e-06,1e-06,0.0012512208813423552,7.324925861483762e-05,8.098214599961552e-05,3.6095547869920646e-07,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9986496813250973,1e-06,1e-06,0.0012734845853487472,5.47387269009273e-05,1.6896030610947756e-05,2.1993320420113374e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.999812098503294,1e-06,1e-06,0.0001603567306379774,1.6885837435240193e-06,1.4822920411692908e-05,8.033261912803165e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9997538586826586,1e-06,1e-06,9.585276246864699e-05,9.258864441295686e-05,4.927537083137337e-05,5.4245396283525034e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9990256529177242,1e-06,1e-06,0.0008733056429141216,3.611186058687499e-05,5.4968089458841464e-05,6.961489315958152e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.999397748724174,1e-06,1e-06,0.0004350365222479312,8.34612933514979e-05,7.512712767468571e-05,5.626332551872441e-06,1e-06,industrial_range,post_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9829646770492964,0.00762602500734616,0.0003858391670293662,0.0008994333400131645,0.00026176363242424175,1e-06,0.0012383177136601985,0.006622944090230556,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9582395255568852,0.00716720279224801,0.00010501300520750972,0.005081192734244467,0.00034643882006175377,1e-06,0.003684014017671159,0.025375613073681955,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9827474678787326,0.01152651658327744,0.00030343769411168153,0.0005126030183223323,0.00014938807025009662,1e-06,0.003591009233120836,0.001168577522185081,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9672935617854536,0.013546173548591119,0.00024815874697341927,0.00311812402279803,0.0001868699720433498,1e-06,0.0038597417732040436,0.011746370150936429,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9653369424771066,0.013883997166118402,0.00021299035534902088,0.0023066620195699127,0.00014491904465248226,1e-06,0.0032705074956656884,0.014842981441537915,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.978421247439593,0.0035739883377132395,0.00026479948182061604,0.0005614185290108638,0.0002474422774742766,1e-06,0.0006399735852106852,0.01629013034917725,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9756377988968091,0.007406600918739682,0.00027745597441616556,0.0017568115802776886,0.0002740607950125874,1e-06,0.0026110242937097427,0.01203524754103503,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9595659100122045,0.00319395015598794,0.00026708723818317853,0.0011549502745482499,0.00033731215163105324,1e-06,0.0031037180677644383,0.0323760720996806,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9575295062219527,0.021781872140599668,0.0004453690834365216,0.0007869835060255717,0.00019673728336143208,1e-06,0.0034765146893444825,0.015782017075279677,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9711763869792625,0.00574673490149668,5.195711070699027e-05,0.005503959753597992,0.0002585471480133681,1e-06,0.003406243644352933,0.013855170462569578,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9901285525883186,0.006622668450532896,0.0002736382441051743,0.002028976740565325,6.477642559443834e-05,1e-06,0.0007490345908777099,0.00013135296000594155,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9726012384372553,0.023809830091943214,0.0003849883549687798,0.0025977767777164997,0.00012222958995743779,1e-06,8.003150025387207e-05,0.0004029052479048705,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9684169926462043,0.018501340400682974,3.3832140232243566e-05,0.003638619375509178,0.0003295840501642375,1e-06,0.00022527824752801572,0.00885335313967901,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9624740974425785,0.020461497315150696,0.0003737526207323955,0.005180106874191808,0.00027130676052355225,1e-06,0.003301883122499875,0.00793635586432317,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9603517628700406,0.007815974380355107,0.00022631238947922095,0.001728069483684722,0.0002551349478810668,1e-06,0.0004600308798388766,0.02916171504872041,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9661933396984138,0.008164412521922721,1.2322619977828742e-05,0.0033686514083118607,9.270631579328366e-05,1e-06,0.003816184583515309,0.018351382852065144,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9760724338600252,0.007771241470964733,0.0003791610789284263,0.004005298554756032,0.00034930168992423514,1e-06,0.0026249268438060546,0.008796636501595373,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9702573965497584,0.011915568653109311,3.284283410913791e-05,0.0015074695559998423,0.00025169081587805457,1e-06,0.0020045507052877105,0.014029480885857516,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9597785534926104,0.028977000977373855,0.00013236147329169468,0.005670155358616827,0.00015973894577030445,1e-06,0.002000025693075894,0.0032811640592610267,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
0.9855736602582755,0.005822643876623254,0.0004186718043552402,0.0029718146764860756,4.771784008816381e-05,1e-06,0.003433204369845434,0.001731287174326324,industrial_range,pre_combustion_unspecified_48,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S"
