temperature,pressure,z_carbon dioxide,z_hydrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,31.507481320089045,0.95,0.008117,0.041883,305.62,88.74,0.654407434068451,0.3550538801001696,31.825738707160653,2.5229949748991327,1203.33408182502,32.288690634922446,0.950191470730715,0.007991257552272655,0.04181727171701238,0.1001063729647282,0.566258208174412,0.33363541886085984,15.830977421929514,0.7458206435406239,1.0,1.6782331817347202,3.1614034763173473,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.57572413793105,3.0527812274318555,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.03440141117232202,31.887971549458626,3.0225556707246093,1211.0501092108784,8.117304518282072,0.9993515133042843,1.3004061178330766e-05,0.0006354826345373307,0.9407740410069372,0.009631991723769997,0.04959396726929273,19.021104108710013,0.6218213309888846,1.0000000007759968,1.948367850988108,3.7188244427636334,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,4.036102282829517,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.045482333590596315,31.887971549458626,3.0225556707246093,1209.9230759547772,9.771688158602403,0.9960078783169851,8.623184914425335e-05,0.0039058898338705348,0.7202736920962705,0.048216191364924534,0.231510116538805,18.770143026761566,0.6298044181788022,1.000000000903931,1.9269257936858808,3.6645331528415563,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,5.0194233382271785,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.05656325600887062,31.887971549458626,3.0225556707246093,1208.8150795671347,11.396942538204467,0.9927417562403592,0.00016947209047963758,0.007088771669161091,0.5854654422623107,0.07589962819414262,0.33863492954354657,18.527113604704414,0.6375645483581849,1.0000000010069072,1.9070101296869488,3.6122447181784434,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,6.00274439362484,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.06764417842714493,31.887971549458626,3.0225556707246093,1207.7297924497102,12.985877431353597,0.9895650450793151,0.0002642619194793182,0.010170693001205591,0.49459344484741136,0.09850457293455311,0.40690198221803553,18.29255477628103,0.6451380400620756,1.0000000010497638,1.8881789085044902,3.5621567726937053,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,6.986065449022502,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.07872510084541923,31.887971549458626,3.0225556707246093,1206.6715021246632,14.530818993554304,0.9864913706359499,0.00037225909814108277,0.013136370265909013,0.42922017536023527,0.11864463265562412,0.45213519198414054,18.067087813790575,0.6524455592232591,1.0000000010906187,1.8700544509269525,3.51444991716475,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,7.969386504420163,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.08980602326369352,31.887971549458626,3.0225556707246093,1205.6448755404429,16.023717559030548,0.983535376493675,0.0004952003594141266,0.01596942314691092,0.3799510242722202,0.1376756790008993,0.48237329672688045,17.85136275777574,0.6595144471660845,1.0000000010595396,1.8529262100819182,3.4692802211643743,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,8.952707559817824,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.10088694568196782,31.887971549458626,3.0225556707246093,1204.654708184869,17.456443043666397,0.9807119179071555,0.0006348192883514099,0.018653262804493063,0.3414978501146787,0.15636313241779576,0.5021390174675257,17.646021446283967,0.6662763934692407,1.000000001033043,1.8364780837843842,3.4267812087104765,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,9.936028615215486,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.11196786810024213,31.887971549458626,3.0225556707246093,1203.7056044064323,18.821263511038598,0.9780350250152339,0.0007927272195920955,0.021172247765173936,0.31065690371458454,0.17514817742611008,0.5141949188593053,17.45162509074656,0.6727696795377994,1.0000000009458212,1.8210444597069695,3.3871972800955783,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
203.57572413793105,10.919349670613148,0.95,0.008117,0.041883,305.62,88.74,0.6661073363586514,0.12304879051851643,31.887971549458626,3.0225556707246093,1202.801592379281,20.111456811679346,0.9755166659895296,0.0009702685693139699,0.023513065441156486,0.28537417241738505,0.19426601702202995,0.5203598105605849,17.268597145133512,0.6789407056322496,1.0000000009207757,1.806356657300149,3.3504452055078375,19.070045493998528,1211.2679163962268,7.797655379641446,309.1473760575555,2.8644295494487135
