temperature,pressure,z_carbon dioxide,z_hydrogen,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.54127586206897,4.705096170534589,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.0545265519820905,28.252248967763624,2.9522675463634442,1205.343220852792,9.93899835480014,0.9936995708588326,0.00022800467049093076,0.00443704987888705,0.0016353745917893191,0.6215564484259678,0.1087951945886496,0.07801830246877149,0.19163005451661094,18.52574925646014,0.6385974604389162,1.0000000011397796,1.901802900467433,3.2995766664849153,5.955421842615994,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.566749144888345,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.06451210041590386,28.252248967763624,2.9522675463634442,1203.5558684763037,10.921333450674899,0.9916828928882041,0.0003595468852463913,0.0055106305218450835,0.002446929704704485,0.5305520688897696,0.14460220904581816,0.08233501565518625,0.24251070640922603,18.32151372914622,0.6457763354484968,1.0000000008060097,1.88302279737155,3.251233878361417,5.856522933386757,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.428402119242101,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.07449764884971724,28.252248967763624,2.9522675463634442,1202.1077358992347,11.87824629813187,0.9899778806103562,0.0005045410624182768,0.006266156661411347,0.003251421665814088,0.46389740153738074,0.17528972702954584,0.08149583399875898,0.27931703743431446,18.13720282816888,0.6523656036167076,1.0000000009835046,1.8659890568524111,3.209152765498014,5.767405888709439,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.290055093595856,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.0844831972835306,28.252248967763624,2.9522675463634442,1200.8853484041279,12.80556958467533,0.9884849283004539,0.0006621125263506231,0.00681777981746144,0.004035179355734084,0.41297151521084163,0.20240821052474078,0.07858896083650019,0.3060313134279175,17.967788225662247,0.658544303990717,1.0000000010635772,1.8504926664366572,3.1715342912626268,5.686302161009684,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,8.151708067949611,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.09446874571734397,28.252248967763624,2.9522675463634442,1199.8212150137233,13.700669044065044,0.987144769291809,0.0008317333966350591,0.007233432047709536,0.004790065263846408,0.3727921012499332,0.2269490440381334,0.07494277786495997,0.3253160768469734,17.810250709358602,0.6643729041779195,1.0000000009886834,1.8359636120734453,3.1373701436129444,5.6109645132982315,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.013361042303366,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.10445429415115733,28.252248967763624,2.9522675463634442,1198.8737071045525,14.561946057759872,0.985920783277418,0.0010130261544913205,0.007554945395891432,0.005511245172199386,0.3402795021409847,0.2495635187221979,0.07114483075816087,0.33901214837865656,17.66268899225781,0.6698937906135939,1.0000000008864243,1.8224578874263693,3.1060446385523086,5.540485990113255,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.875014016657122,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.1144398425849707,28.252248967763624,2.9522675463634442,1198.0160302267293,15.388573228806269,0.9847892896203982,0.0012056549023991346,0.007809082503710515,0.006195972973491957,0.3134278492084381,0.2706866981305212,0.06745451278013936,0.3484309398809014,17.523804631040942,0.6751444132439147,1.0000000008560221,1.8097003810279575,3.0771401871134767,5.4742457593706035,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.736666991010878,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.12442539101878407,28.252248967763624,2.9522675463634442,1197.2301665559664,16.180339085343387,0.9837342160890657,0.0014092689540006493,0.00801360246238721,0.006842912494546455,0.2908746950179007,0.29061232657322256,0.06398014919524979,0.35453282921362694,17.392653673475778,0.6801513043239261,1.000000000842352,1.797639410494231,3.0503533753380876,5.411785013598051,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,11.598319965364634,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.13441093945259744,28.252248967763624,2.9522675463634442,1196.5034671278088,16.93754170898117,0.9827441054828302,0.0016234767213898179,0.008180685808429431,0.00745173198735064,0.2716622808910311,0.30954007450013066,0.06075891466752887,0.35803872994130936,17.26849843267422,0.6849345822053002,1.000000000825605,1.7863006351828958,3.02544933188986,5.35317430866837,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,12.459972939718387,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.14439648788641077,28.252248967763624,2.9522675463634442,1195.8266766315558,17.660901774857432,0.9818103886871618,0.001847837608116929,0.008318934570616082,0.00802283913410516,0.255097749433587,0.3276063563454814,0.05779440280438559,0.35950149141654597,17.150726734934747,0.6895104613438328,1.000000000665914,1.7754789408955909,3.002236214223922,5.29765490663793,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,13.321625914072143,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.15438203632022415,28.252248967763624,2.9522675463634442,1195.192755412321,18.35148317250373,0.9809263636515217,0.0020818645890963395,0.008434580869114423,0.008557190890267519,0.24066754814614716,0.34490496338378684,0.055074830695471116,0.3593526577745949,17.038806581942612,0.6938926717689128,1.0000000005091911,1.7652210678536198,2.980550687468262,5.244940055268459,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,14.1832788884259,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.16436758475403754,28.252248967763624,2.9522675463634442,1194.5961587563786,19.010617645894136,0.9800865793446119,0.0023250328380136354,0.00853224144504528,0.009056146372329162,0.2279829990372238,0.3615011345645452,0.052582023744731046,0.3579338426534999,16.932260817271736,0.6980931034905957,1.0000000004724647,1.7555044090926721,2.960250139560729,5.194795990364818,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,15.044931862779656,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.1743531331878509,28.252248967763624,2.9522675463634442,1194.032385827147,19.639833720181805,0.9792864578108604,0.0025767912807213083,0.00861540315378042,0.009521347754637898,0.21674455112801122,0.3774412479019286,0.05029586677359173,0.3555183341964683,16.830653091876535,0.7021228325303576,1.0000000004083416,1.7461923639945052,2.9412058650313004,5.147009217217863,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,15.906584837133408,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.18433868162166425,28.252248967763624,2.9522675463634442,1193.4976912969146,20.24079154984087,0.9785220587306129,0.0028365749405776255,0.008686744121608053,0.00995462220720141,0.2067176387965271,0.3927595026740471,0.04819647126718906,0.35232638726223664,16.733580601663753,0.7060173033640836,1.0000000003619696,1.7372710770193092,2.923302829392899,5.101382997094947,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
